II,V,PLETH,RESP
7323,5481,2958,-32768
9935,7504,4070,-32768
10168,7810,4309,-32768
9315,7313,4167,-32768
8876,7065,4189,-32768
8995,7155,4393,-32768
9016,7148,4548,-32768
8657,6884,4557,-32768
8308,6648,4558,-32768
8243,6609,4634,-32768
8258,6608,4735,-32768
8053,6436,4761,-32768
7760,6206,4749,-32768
7631,6110,4770,-32768
7631,6125,4827,-32768
7524,6062,4847,-32768
7346,5920,4839,-32768
7269,5815,4843,-32768
7296,5779,4874,-32768
7258,5725,4892,-32768
7163,5664,4911,-32768
7102,5633,4948,-32768
7087,5617,5010,-32768
6999,5537,5046,-32768
6926,5474,5078,-32768
6973,5495,5107,-32768
7184,5613,5149,-32768
7385,5710,5169,-32768
7474,5750,5184,-32768
7429,5735,5194,-32768
7384,5723,5224,-32768
7381,5701,5238,-32768
7412,5674,5239,-32768
7376,5618,5219,-32768
7286,5562,5220,-32768
7170,5498,5217,-32768
7097,5443,5201,-32768
7030,5364,5152,-32768
6948,5268,5125,-32768
6803,5125,5111,-32768
6637,4953,5085,-32768
6445,4744,5013,-32768
6262,4545,4958,-32768
6060,4368,4927,-32768
5871,4241,4891,-32768
5695,4122,4802,-32768
5574,4006,4719,-32768
5454,3863,4664,-32768
5314,3724,4618,-32768
5135,3587,4520,-32768
5014,3496,4417,-32768
4972,3448,4339,-32768
5006,3463,4282,-32768
5020,3481,4188,-32768
4987,3464,4085,-32768
4846,3360,3995,-32768
4651,3244,3933,-32768
4527,3222,3853,-32768
4686,3408,3765,-32768
5095,3746,3680,-32768
5535,4104,3624,-32768
5761,4322,3562,-32768
5823,4404,3496,-32768
5850,4415,3420,-32768
5921,4458,3368,-32768
5952,4526,3320,-32768
5940,4592,3276,-32768
5889,4592,3220,-32768
5824,4525,3182,-32768
5713,4394,3151,-32768
5605,4263,3122,-32768
5524,4177,3074,-32768
5492,4178,3039,-32768
5458,4219,3014,-32768
5421,4237,2994,-32768
5361,4173,2952,-32768
5319,4081,2923,-32768
5322,4045,2904,-32768
5435,4140,2886,-32768
5624,4317,2841,-32768
5807,4490,2804,-32768
5876,4557,2780,-32768
5862,4525,2760,-32768
5839,4456,2712,-32768
5881,4442,2672,-32768
5897,4444,2649,-32768
5772,4374,2630,-32768
5435,4145,2582,-32768
4994,3814,2541,-32768
4579,3467,2518,-32768
4300,3199,2500,-32768
4127,3031,2457,-32768
4035,2979,2421,-32768
3982,2984,2405,-32768
3984,2991,2392,-32768
4005,2974,2346,-32768
4044,2999,2299,-32768
4077,3064,2270,-32768
4129,3109,2246,-32768
4161,3062,2191,-32768
4150,2981,2134,-32768
4076,2929,2093,-32768
4016,2921,2065,-32768
4008,2894,2010,-32768
4060,2862,1947,-32768
4099,2853,1892,-32768
4119,2889,1859,-32768
4128,2921,1806,-32768
4165,2937,1733,-32768
4202,2941,1653,-32768
4229,2973,1598,-32768
4244,3040,1550,-32768
4295,3135,1498,-32768
4361,3215,1429,-32768
4396,3252,1378,-32768
4347,3231,1352,-32768
4239,3170,1344,-32768
4070,3049,1310,-32768
3834,2851,1266,-32768
3531,2587,1262,-32768
3250,2347,1367,-32768
3047,2196,1534,-32768
2906,2131,1692,-32768
2738,2068,1817,-32768
2530,1940,1989,-32768
2309,1706,2196,-32768
2134,1399,2365,-32768
2005,1088,2463,-32768
1934,844,2607,-32768
1896,628,2833,-32768
1880,378,3048,-32768
1847,103,3166,-32768
1797,-41,3296,-32768
1702,35,3507,-32768
1573,261,3729,-32768
1424,456,3851,-32768
1322,552,3952,-32768
1289,596,4113,-32768
1314,668,4295,-32768
1330,764,4391,-32768
1322,853,4453,-32768
1309,922,4552,-32768
1351,1003,4677,-32768
1453,1100,4740,-32768
1592,1199,4775,-32768
1723,1277,4830,-32768
1855,1357,4908,-32768
1989,1453,4945,-32768
2123,1557,4964,-32768
2219,1638,4989,-32768
2262,1683,5034,-32768
2224,1663,5050,-32768
2120,1564,5061,-32768
2005,1431,5075,-32768
1969,1359,5109,-32768
2008,1378,5125,-32768
2036,1405,5141,-32768
1967,1356,5155,-32768
1835,1255,5185,-32768
1732,1185,5202,-32768
1722,1183,5221,-32768
1788,1215,5233,-32768
1909,1266,5264,-32768
2056,1354,5289,-32768
2195,1473,5321,-32768
2247,1534,5336,-32768
2191,1465,5358,-32768
2097,1327,5371,-32768
2082,1263,5393,-32768
2128,1300,5399,-32768
2134,1328,5402,-32768
2073,1276,5391,-32768
2058,1232,5397,-32768
2120,1259,5390,-32768
2109,1253,5375,-32768
1894,1081,5337,-32768
1596,809,5321,-32768
1476,656,5305,-32768
1647,741,5275,-32768
1990,975,5210,-32768
2294,1169,5169,-32768
2400,1198,5143,-32768
2265,1055,5100,-32768
1974,816,5005,-32768
1699,582,4928,-32768
1544,415,4880,-32768
1480,322,4828,-32768
1407,265,4720,-32768
1295,210,4626,-32768
1170,138,4570,-32768
1012,17,4520,-32768
698,-235,4409,-32768
149,-663,4300,-32768
-524,-1166,4230,-32768
-1058,-1530,4180,-32768
-1291,-1645,4080,-32768
-1295,-1613,3977,-32768
-1257,-1587,3904,-32768
-1229,-1570,3858,-32768
-1118,-1460,3774,-32768
-863,-1232,3685,-32768
-560,-979,3616,-32768
