II,V,PLETH
9061,12032,11442
10291,13670,12969
9148,12144,11442
8577,11372,10611
9236,12256,11352
9634,12801,11781
9324,12369,11261
9198,12133,10897
9588,12594,11171
9846,12926,11358
9764,12819,11171
9730,12764,11017
9940,13044,11081
10151,13305,11085
10292,13381,10991
10450,13419,10951
10644,13606,10991
10781,13854,10969
10908,14056,10901
11070,14160,10840
11260,14280,10811
11403,14445,10758
11524,14618,10721
11584,14670,10662
11612,14730,10631
11571,14811,10578
11524,14843,10541
11445,14659,10481
11348,14393,10451
11155,14141,10399
10908,13943,10361
10621,13664,10296
10380,13381,10270
10150,13124,10253
9940,12931,10270
9703,12694,10262
9500,12481,10270
9306,12287,10260
9148,12144,10270
8988,11959,10257
8885,11807,10270
8792,11668,10268
8709,11582,10270
8590,11486,10222
8533,11469,10180
8519,11471,10124
8533,11469,10090
8482,11385,10032
8445,11357,10000
8425,11389,9951
8445,11469,9910
8432,11468,9840
8445,11469,9820
8452,11465,9815
8445,11469,9820
8376,11394,9766
8357,11357,9730
8391,11380,9710
8445,11469,9730
8407,11484,9720
8357,11469,9730
8331,11441,9729
8357,11469,9730
8350,11469,9674
8357,11469,9640
8382,11445,9622
8445,11469,9640
8455,11505,9625
8445,11582,9640
8422,11606,9670
8445,11582,9730
8449,11492,9735
8445,11469,9730
8418,11502,9712
8445,11582,9730
8487,11591,9724
8533,11582,9730
8527,11557,9717
8533,11582,9730
8531,11579,9721
8533,11582,9730
8504,11561,9719
8533,11582,9730
8610,11580,9719
8709,11582,9730
8723,11556,9721
8709,11582,9730
8689,11594,9716
8709,11582,9730
8704,11498,9723
8709,11469,9730
8700,11499,9709
8709,11582,9730
8694,11592,9758
8709,11582,9820
8711,11558,9854
8709,11582,9910
8677,11576,9945
8709,11582,10000
8764,11567,10048
8797,11582,10180
8737,11569,10349
8709,11582,10541
8761,11576,10668
8885,11582,10811
8941,11553,10967
8973,11582,11171
9070,11658,11343
9324,11807,11532
9575,11928,11706
9676,12032,11892
9584,12049,12020
9500,12032,12162
9510,11988,12316
9588,12032,12523
9574,12068,12678
9500,12032,12793
9421,11880,12855
9412,11807,12973
9383,11811,13106
9324,11807,13244
9223,11671,13294
9148,11582,13334
9039,11580,13359
8885,11582,13424
8675,11416,13461
8533,11244,13514
8457,11182,13523
8445,11244,13514
8441,11278,13447
8533,11357,13424
8696,11472,13415
8885,11582,13424
8983,11566,13367
9061,11582,13334
9137,11672,13315
9236,11807,13334
9229,11817,13290
9148,11807,13244
9024,11800,13180
8973,11807,13153
8903,11695,13094
8797,11582,13063
8681,11530,13039
8709,11582,13063
8768,11589,13033
8709,11582,12973
8514,11590,12859
8445,11694,12793
8467,11764,12735
8357,11807,12703
8121,11917,12613
8357,12369,12523
9459,13145,12411
11172,14056,12343
12820,14801,12248
14163,15405,12162
15229,15911,12048
15922,16304,11982
15788,16291,11920
14690,15742,11892
13038,14711,11835
11612,13606,11802
10809,12782,11747
10556,12481,11712
10473,12513,11646
10380,12594,11622
10177,12471,11604
9852,12256,11622
9364,12075,11584
8885,12032,11532
8558,11990,11454
8445,11919,11442
8395,11784,11436
8357,11694,11442
8298,11616,11388
8269,11582,11352
8214,11540,11323
8181,11582,11352
8147,11635,11352
8181,11694,11352
8215,11675,11324
8269,11694,11352
8271,11736,11386
8269,11807,11442
8247,11801,11442
8269,11807,11442
8296,11832,11421
8357,11919,11442
8394,11971,11439
8445,12032,11442
8476,12042,11418
8533,12032,11442
8571,11979,11449
8621,12032,11442
8646,12146,11375
8709,12256,11352
8781,12243,11345
8885,12256,11352
8940,12338,11294
8973,12481,11261
8982,12540,11248
9061,12594,11261
9151,12640,11211
9236,12706,11171
9285,12722,11148
9412,12819,11171
9591,12976,11137
9764,13156,11081
9842,13245,11007
9940,13381,10991
10095,13587,10980
10292,13831,10991
10422,13954,10953
10556,14056,10901
10717,14190,10824
10908,14393,10811
11041,14519,10811
11172,14618,10811
11281,14737,10750
11348,14955,10721
11305,15096,10710
11260,15068,10721
11228,14839,10669
11172,14618,10631
10978,14438,10610
10732,14280,10631
10492,14011,10595
10292,13718,10541
10035,13420,10470
9764,13156,10451
9508,12847,10411
9324,12594,10361
9140,12390,10259
8973,12256,10180
8808,12106,10110
8709,12032,10090
8615,11983,10047
8533,11919,10000
8422,11733,9927
8357,11582,9910
8303,11526,9905
8269,11582,9910
8203,11587,9857
8181,11582,9820
8175,11560,9796
8181,11582,9820
8128,11569,9817
8093,11582,9820
8076,11576,9805
8093,11582,9820
8079,11548,9813
8093,11582,9820
8102,11640,9807
8093,11694,9820
8023,11639,9815
8005,11582,9820
8039,11550,9779
8093,11582,9730
8080,11573,9659
8093,11582,9640
8137,11606,9633
8181,11694,9640
8132,11751,9592
8093,11807,9550
8110,11840,9519
8181,11919,9550
8188,11976,9560
8181,12032,9550
8197,12029,9488
8269,12032,9460
8289,12012,9444
8269,12032,9460
8233,12028,9445
8269,12032,9460
