II,V,ABP,RESP
0,-1107,15663,482
-53,-1154,17739,546
-109,-761,15663,482
-140,-348,14579,449
-146,-104,15663,482
-145,105,16310,502
-109,415,15663,482
-1,778,15235,469
182,1107,15663,482
371,1360,15925,490
546,1556,15663,482
779,1737,15487,477
1164,1971,15663,482
1623,2241,15755,485
1964,2455,15663,482
2106,2551,15601,481
2183,2594,15663,482
2329,2662,15680,482
2510,2766,15663,482
2604,2852,15647,483
2619,2905,15663,482
2639,2931,15647,479
2692,2939,15663,482
2716,2935,15647,492
2692,2939,15663,501
2660,2948,15647,502
2656,2939,15663,501
2650,2909,15647,501
2619,2905,15663,501
2581,2930,15647,498
2583,2939,15663,501
2609,2889,15647,511
2619,2836,15663,520
2594,2821,15647,519
2583,2836,15663,520
2591,2823,15647,527
2583,2801,15663,538
2529,2790,15647,540
2510,2801,15663,538
2575,2809,15647,542
2692,2836,15663,557
2765,2873,15647,569
2801,2905,15663,575
2832,2902,15647,574
2874,2905,15663,575
2885,2912,15647,581
2874,2905,15663,594
2858,2867,15647,606
2874,2870,15663,612
2942,2933,15647,611
3092,3009,15663,612
3257,3031,15647,619
3347,3043,15663,631
3331,3075,15647,640
3311,3112,15663,649
3331,3100,15647,658
3347,3078,15663,668
3304,3080,15647,676
3274,3112,15663,687
3304,3128,15647,697
3347,3147,15663,705
3322,3178,15647,705
3274,3216,15663,705
3261,3222,15647,710
3274,3216,15663,724
3247,3212,15647,735
3201,3216,15663,742
3172,3200,15647,743
3165,3181,15663,742
3133,3163,15647,741
3092,3147,15663,742
3055,3102,15647,742
3020,3043,15663,742
2941,2971,15647,741
2838,2905,15663,742
2732,2840,15647,743
2656,2801,15663,742
2583,2769,15647,735
2510,2732,15663,724
2429,2672,15647,711
2365,2628,15663,705
2314,2604,15647,705
2292,2594,15663,705
2283,2559,15647,698
2292,2524,15663,687
2283,2508,15647,675
2256,2524,15663,668
2225,2532,15647,660
2256,2524,15663,649
2339,2517,15647,638
2437,2559,15663,631
2505,2621,15647,624
2583,2663,15663,612
2657,2647,15647,593
2692,2628,15663,575
2650,2621,15647,563
2619,2628,15663,557
2641,2619,15647,548
2692,2628,15663,538
2741,2672,15647,528
2838,2732,15663,520
2954,2763,15647,509
2983,2766,15663,501
2914,2768,15647,493
2874,2766,15663,482
2859,2723,15647,469
2728,2663,15663,464
2555,2710,15647,465
2692,3009,15663,464
3260,3538,15647,454
3929,4150,15663,445
4408,4711,15647,444
4838,5222,15663,445
5353,5631,15647,443
5639,5740,15663,445
5265,5285,15647,455
4293,4219,15663,464
3125,2744,15647,463
2037,1210,15663,464
1049,-89,15647,472
218,-968,15663,482
-353,-1418,15647,483
-655,-1522,15663,482
-817,-1408,15647,488
-909,-1141,15663,501
-948,-794,15647,511
-909,-415,15663,520
-812,-53,15647,528
-655,311,15663,538
-474,661,15647,545
-291,968,15663,557
-121,1191,15647,574
109,1383,15663,594
450,1597,15647,605
909,1867,15663,612
1362,2130,15647,620
1710,2351,15663,631
1921,2494,15647,640
2110,2594,15663,649
2346,2682,15647,659
2619,2801,15663,668
2841,2924,15647,669
2983,3009,15663,668
3067,3046,15647,672
3129,3078,15663,687
3161,3111,15647,700
3165,3112,15663,705
3162,3076,15647,703
3201,3078,15663,705
3296,3153,15647,714
3420,3251,15663,724
3508,3289,15647,726
3529,3285,15663,724
3493,3280,15647,722
3456,3285,15663,724
3435,3261,15647,724
3420,3216,15663,724
3385,3170,15647,723
3347,3147,15663,724
3299,3124,15647,723
3238,3112,15663,724
3155,3108,15647,723
3092,3112,15663,724
3051,3087,15647,722
3020,3043,15663,724
2962,3002,15647,725
2910,3009,15663,724
2881,3032,15647,714
2874,3043,15663,705
2843,3018,15647,701
2801,3009,15663,705
2775,3023,15647,708
2801,3043,15663,705
2833,3027,15647,694
2838,3009,15663,687
2807,3012,15647,684
2801,3043,15663,687
2829,3061,15647,687
2874,3078,15663,687
2901,3101,15647,685
2947,3147,15663,687
3016,3184,15647,686
3092,3216,15663,687
3134,3235,15647,686
3165,3251,15663,687
3190,3250,15647,685
3201,3251,15663,687
3175,3238,15647,687
3165,3216,15663,687
3202,3186,15647,683
3274,3181,15663,687
3312,3179,15647,695
3311,3147,15663,705
3280,3070,15647,706
3238,3009,15663,705
3157,2965,15647,709
3056,2905,15663,724
2966,2811,15647,737
2947,2766,15663,742
3009,2794,15647,739
3129,2836,15663,742
3203,2811,15647,752
3165,2766,15663,761
3028,2744,15647,760
2910,2732,15663,761
2869,2678,15647,769
2874,2628,15663,779
2850,2617,15647,781
2801,2628,15663,779
2746,2599,15647,779
2692,2559,15663,779
2616,2544,15647,776
2547,2559,15663,779
2499,2540,15647,789
2474,2490,15663,798
2436,2445,15647,791
2401,2455,15663,779
2376,2493,15647,774
2365,2524,15663,779
2345,2515,15647,782
2328,2490,15663,779
2304,2473,15647,775
2256,2490,15663,779
2154,2512,15647,783
2037,2524,15663,779
1949,2510,15647,767
1928,2490,15663,761
1940,2467,15647,761
1964,2455,15663,761
1989,2437,15647,751
2037,2421,15663,742
2078,2408,15647,740
2074,2421,15663,742
2001,2431,15647,735
1928,2421,15663,724
1910,2389,15647,718
1964,2386,15663,724
2039,2407,15647,727
2110,2421,15663,724
2156,2406,15647,713
2183,2421,15663,705
2199,2475,15647,701
2256,2524,15663,705
2356,2523,15647,708
2474,2524,15663,705
2562,2557,15647,694
2619,2594,15663,687
2624,2587,15647,684
2583,2594,15663,687
2559,2650,15647,687
2656,2732,15663,687
2825,2765,15647,686
2910,2766,15663,687
2841,2766,15647,685
2765,2766,15663,687
2790,2735,15647,687
2838,2697,15663,687
2766,2672,15647,684
2619,2663,15663,687
2510,2647,15647,695
2474,2663,15663,705
2444,2701,15647,707
2437,2732,15663,705
2473,2703,15647,702
2547,2663,15663,705
2601,2635,15647,712
2656,2628,15663,724
2701,2610,15647,734
2692,2594,15663,742
2598,2589,15647,743
2510,2594,15663,742
2496,2583,15647,745
2510,2559,15663,761
2461,2535,15647,780
2365,2524,15663,798
2293,2521,15647,807
2328,2594,15663,816
2562,2881,15647,826
3056,3458,15663,835
3683,4145,15647,841
4256,4703,15663,854
4787,5147,15647,872
5421,5671,15663,891
5936,6094,15647,900
5784,5844,15663,909
4757,4623,15647,924
3383,2905,15663,946
2279,1399,15647,965
1528,380,15663,983
864,-312,15647,1001
291,-761,15663,1021
-5,-940,15647,1036
-36,-899,15663,1058
-71,-779,15647,1084
-218,-588,15663,1113
-349,-312,15647,1133
-291,0,15663,1150
-73,277,15647,1171
182,588,15663,1206
369,960,15647,1239
509,1314,15663,1262
660,1545,15647,1274
909,1729,15663,1299
1288,1953,15647,1335
1783,2213,15663,1373
2240,2402,15647,1398
2510,2524,15663,1429
2554,2612,15647,1471
2547,2697,15663,1522
2625,2753,15647,1559
2765,2801,15663,1596
2842,2875,15647,1637
2838,2974,15663,1689
2803,3031,15647,1735
2765,3009,15663,1781
2689,2940,15647,1825
2583,2905,15663,1874
2506,2919,15647,1918
2510,2939,15663,1967
2565,2923,15647,2014
2619,2905,15663,2060
2653,2913,15647,2094
2692,2939,15663,2134
2706,2934,15647,2177
2656,2905,15663,2227
2566,2866,15647,2265
2547,2836,15663,2301
2598,2795,15647,2333
2619,2766,15663,2375
2551,2755,15647,2412
2510,2766,15663,2449
2551,2777,15647,2482
2583,2801,15663,2524
2506,2824,15647,2562
2437,2836,15663,2598
2489,2813,15647,2622
2619,2801,15663,2653
2702,2819,15647,2688
