II,V,PLETH,RESP
1134,32767,2833,93
1503,32767,3842,137
1489,32767,3956,140
1336,32767,3681,115
1293,32767,3583,100
1345,32767,3699,108
1325,32767,3784,113
1179,32767,3727,86
1024,32767,3659,38
965,32767,3680,3
958,32767,3739,-6
900,32767,3732,-3
783,32767,3687,-1
674,32767,3682,3
600,32767,3720,8
522,32767,3726,-5
420,32767,3700,-49
320,32767,3689,-109
251,32767,3713,-145
213,32767,3720,-135
198,32767,3697,-96
180,32767,3668,-60
139,32767,3664,-44
69,32767,3652,-48
16,32767,3632,-69
6,32767,3596,-104
28,32767,3575,-136
37,32767,3554,-140
14,32767,3535,-110
-40,32767,3498,-71
-99,32767,3471,-49
-130,32767,3450,-48
-92,32767,3435,-51
23,32767,3404,-50
192,32767,3383,-51
371,32767,3370,-56
545,32767,3364,-49
714,32767,3337,-24
879,32767,3316,-1
1038,32767,3300,3
1186,32767,3295,-1
1318,32767,3280,1
1426,32767,3278,2
1507,32767,3282,-5
1561,32767,3288,-3
1586,32767,3272,14
1558,32767,3262,25
1472,32767,3261,18
1353,32767,3263,20
1264,32767,3222,49
1223,32767,3155,85
1180,32767,3078,100
1048,32767,3030,102
818,32767,2981,109
560,32767,2930,120
343,32767,2872,121
145,32767,2850,123
-99,32767,2839,138
-388,32767,2827,159
-625,32767,2788,170
-727,32767,2774,175
-743,32767,2793,186
-782,32767,2849,205
-899,32767,2886,219
-1008,32767,2925,226
-1046,32767,2990,234
-1024,32767,3127,252
-1021,32767,3273,268
-1044,32767,3396,274
-1043,32767,3508,282
-987,32767,3706,314
-929,32767,3953,358
-954,32767,4167,382
-1055,32767,4314,382
-1165,32767,4528,403
-1239,32767,4823,452
-1263,32767,5098,485
-1126,32767,5262,483
-680,32767,5450,495
88,32767,5725,546
1041,32767,6005,587
2155,32767,6161,583
3458,32767,6294,589
4666,32767,6498,640
5132,32767,6732,687
4474,32767,6858,685
3035,32767,6932,684
1528,32767,7039,722
330,32767,7187,760
-632,32767,7266,753
-1515,32767,7288,758
-2318,32767,7305,822
-2968,32767,7362,899
-3390,32767,7388,919
-3540,32767,7375,911
-3449,32767,7334,932
-3262,32767,7322,976
-3102,32767,7307,989
-2955,32767,7275,985
-2707,32767,7204,1013
-2322,32767,7150,1079
-1897,32767,7103,1128
-1570,32767,7059,1129
-1399,32767,6977,1097
-1310,32767,6904,1073
-1215,32767,6842,1066
-1071,32767,6795,1064
-927,32767,6712,1059
-800,32767,6629,1060
-670,32767,6551,1067
-520,32767,6498,1068
-403,32767,6412,1058
-392,32767,6310,1055
-466,32767,6196,1068
-521,32767,6115,1078
-476,32767,6020,1057
-378,32767,5903,1019
-296,32767,5758,998
-240,32767,5650,1002
-169,32767,5555,986
-87,32767,5441,909
-25,32767,5276,802
9,32767,5144,746
41,32767,5047,748
83,32767,4949,745
141,32767,4794,706
225,32767,4664,683
331,32767,4581,688
431,32767,4511,651
508,32767,4381,548
589,32767,4258,473
700,32767,4182,474
825,32767,4138,471
931,32767,4047,396
1008,32767,3956,325
1068,32767,3900,324
1127,32767,3883,326
1200,32767,3837,256
1311,32767,3790,179
1454,32767,3762,170
1589,32767,3762,178
1666,32767,3736,120
1686,32767,3706,37
1676,32767,3682,11
1656,32767,3684,26
1625,32767,3674,19
1572,32767,3669,0
1494,32767,3663,6
1397,32767,3672,8
1303,32767,3669,-36
1231,32767,3670,-99
1173,32767,3666,-128
1107,32767,3672,-127
1031,32767,3667,-142
970,32767,3670,-177
925,32767,3668,-200
866,32767,3673,-205
768,32767,3666,-212
663,32767,3669,-231
594,32767,3669,-248
565,32767,3675,-255
535,32767,3666,-261
488,32767,3654,-276
435,32767,3634,-297
404,32767,3624,-310
377,32767,3606,-308
321,32767,3590,-302
217,32767,3566,-300
106,32767,3555,-302
34,32767,3539,-306
30,32767,3522,-321
58,32767,3489,-343
67,32767,3465,-358
2,32767,3442,-358
-119,32767,3426,-363
-215,32767,3397,-386
-190,32767,3379,-415
-56,32767,3366,-418
103,32767,3357,-385
236,32767,3330,-335
391,32767,3311,-298
604,32767,3296,-291
816,32767,3291,-316
931,32767,3271,-361
959,32767,3260,-406
1009,32767,3252,-423
1161,32767,3253,-399
1373,32767,3243,-349
1548,32767,3244,-308
1640,32767,3248,-296
1674,32767,3251,-305
1677,32767,3230,-322
1636,32767,3213,-347
1549,32767,3201,-369
1463,32767,3194,-360
1417,32767,3160,-315
1363,32767,3121,-268
1210,32767,3084,-250
933,32767,3066,-251
621,32767,3030,-250
376,32767,2979,-251
210,32767,2920,-260
34,32767,2894,-259
-214,32767,2874,-238
-497,32767,2847,-215
-711,32767,2800,-208
-795,32767,2788,-207
-798,32767,2805,-190
-789,32767,2835,-168
-799,32767,2836,-160
-781,32767,2857,-158
-751,32767,2918,-139
-755,32767,3034,-100
-837,32767,3136,-62
-952,32767,3231,-46
-1023,32767,3343,-42
-1021,32767,3530,-32
-992,32767,3732,-12
-1009,32767,3904,2
-1078,32767,4047,5
-1167,32767,4267,10
-1244,32767,4541,18
-1267,32767,4783,18
-1090,32767,4944,21
-548,32767,5153,65
380,32767,5442,139
1538,32767,5721,183
2798,32767,5885,181
4018,32767,6044,191
4839,32767,6271,242
4768,32767,6511,283
3742,32767,6640,280
2302,32767,6732,286
1040,32767,6871,337
23,32767,7046,382
-988,32767,7140,379
-2015,32767,7174,385
-2814,32767,7214,451
-3238,32767,7297,528
-3351,32767,7338,545
-3279,32767,7326,531
-3113,32767,7291,546
-2942,32767,7299,580
-2797,32767,7301,585
-2616,32767,7267,580
-2328,32767,7188,610
-1976,32767,7147,666
-1669,32767,7133,696
-1459,32767,7096,688
-1320,32767,6966,685
-1190,32767,6813,715
-1061,32767,6674,750
-936,32767,6555,749
-835,32767,6403,707
-743,32767,6272,661
-646,32767,6181,636
-539,32767,6122,628
-443,32767,6013,631
-375,32767,5882,656
-322,32767,5755,693
-265,32767,5665,707
-192,32767,5550,666
-121,32767,5414,596
-55,32767,5265,547
9,32767,5156,533
56,32767,5046,520
57,32767,4919,486
40,32767,4758,448
74,32767,4634,434
179,32767,4533,424
281,32767,4434,379
322,32767,4293,310
343,32767,4180,275
417,32767,4101,273
546,32767,4036,239
674,32767,3927,153
777,32767,3829,90
872,32767,3766,90
968,32767,3734,90
1052,32767,3672,40
1126,32767,3617,-6
1207,32767,3585,-3
1306,32767,3582,-12
1414,32767,3553,-83
1518,32767,3521,-156
1599,32767,3500,-163
1644,32767,3506,-153
1654,32767,3497,-195
1653,32767,3491,-253
1654,32767,3485,-263
1647,32767,3496,-251
1619,32767,3493,-271
1569,32767,3493,-302
1500,32767,3488,-303
1419,32767,3495,-300
1341,32767,3492,-336
1288,32767,3494,-390
1266,32767,3490,-411
1251,32767,3495,-406
1207,32767,3491,-415
1128,32767,3495,-442
1037,32767,3492,-459
960,32767,3495,-458
894,32767,3491,-456
824,32767,3501,-457
734,32767,3509,-451
633,32767,3523,-449
537,32767,3520,-468
475,32767,3518,-513
446,32767,3509,-556
439,32767,3506,-572
433,32767,3492,-555
428,32767,3478,-526
400,32767,3458,-507
334,32767,3448,-504
230,32767,3430,-506
126,32767,3410,-508
36,32767,3378,-505
-41,32767,3357,-504
-94,32767,3334,-506
-80,32767,3313,-520
-21,32767,3277,-545
13,32767,3252,-568
-1,32767,3231,-564
20,32767,3215,-529
141,32767,3185,-480
334,32767,3167,-449
550,32767,3153,-446
787,32767,3148,-459
1023,32767,3128,-462
1171,32767,3117,-452
1207,32767,3111,-445
1250,32767,3110,-463
1421,32767,3094,-490
1663,32767,3084,-505
1809,32767,3077,-503
1772,32767,3076,-509
1624,32767,3059,-532
1484,32767,3050,-555
1425,32767,3043,-558
1427,32767,3042,-558
1401,32767,3013,-574
1249,32767,2974,-602
964,32767,2935,-614
619,32767,2918,-609
285,32767,2885,-602
-36,32767,2831,-607
-342,32767,2766,-611
-595,32767,2744,-609
-759,32767,2736,-603
-874,32767,2707,-606
-1017,32767,2644,-612
-1197,32767,2634,-610
-1352,32767,2687,-602
-1407,32767,2763,-604
-1390,32767,2801,-615
-1366,32767,2866,-615
-1402,32767,2996,-595
-1469,32767,3178,-573
-1517,32767,3323,-565
-1519,32767,3459,-559
-1500,32767,3632,-549
-1487,32767,3882,-548
-1490,32767,4124,-566
-1501,32767,4329,-577
-1481,32767,4517,-547
-1414,32767,4776,-483
-1318,32767,5065,-428
-1226,32767,5317,-410
-1051,32767,5498,-400
-609,32767,5714,-350
241,32767,5977,-283
1459,32767,6220,-257
2879,32767,6363,-258
4196,32767,6501,-199
4941,32767,6684,-94
4674,32767,6878,-53
3425,32767,6980,-73
1770,32767,7044,6
355,32767,7131,190
-631,32767,7247,284
-1395,32767,7300,245
-2129,32767,7307,318
-2797,32767,7311,574
-3249,32767,7353,743
-3369,32767,7367,699
-3163,32767,7340,741
-2782,32767,7282,1014
-2472,32767,7260,1215
-2361,32767,7241,1159
-2343,32767,7199,1198
-2196,32767,7111,1548
-1855,32767,7054,1863
-1480,32767,7020,1852
-1275,32767,6976,1861
-1257,32767,6874,2186
-1220,32767,6791,2529
-992,32767,6739,2553
-617,32767,6688,2557
-357,32767,6569,2866
-369,32767,6453,3244
-534,32767,6367,3330
-590,32767,6299,3343
-448,32767,6172,3609
-269,32767,6040,3994
-214,32767,5933,4150
-246,32767,5858,4190
-208,32767,5736,4404
-86,32767,5593,4786
-23,32767,5457,5040
-112,32767,5358,5136
-239,32767,5238,5264
-225,32767,5098,5550
-58,32767,4946,5819
107,32767,4836,5956
167,32767,4728,6042
199,32767,4607,6289
315,32767,4453,6616
484,32767,4333,6812
574,32767,4241,6852
570,32767,4162,7038
615,32767,4050,7404
821,32767,3960,7668
1091,32767,3900,7673
1248,32767,3862,7771
1288,32767,3793,8111
1377,32767,3733,8401
1580,32767,3697,8393
1751,32767,3688,8442
1744,32767,3654,8765
1644,32767,3623,9074
1638,32767,3604,9064
1755,32767,3611,9083
1849,32767,3602,9397
1830,32767,3596,9741
1769,32767,3591,9751
1765,32767,3602,9727
1797,32767,3599,9963
1769,32767,3599,10273
1649,32767,3594,10296
1517,32767,3601,10269
1454,32767,3597,10467
1446,32767,3600,10771
1413,32767,3596,10834
1322,32767,3601,10800
1209,32767,3597,10902
1125,32767,3600,11114
1073,32767,3598,11169
1034,32767,3602,11156
987,32767,3596,11226
929,32767,3599,11397
868,32767,3599,11462
824,32767,3604,11467
793,32767,3593,11507
762,32767,3587,11648
712,32767,3578,11739
659,32767,3576,11767
613,32767,3560,11748
579,32767,3546,11790
532,32767,3526,11830
476,32767,3517,11863
429,32767,3497,11843
418,32767,3476,11857
421,32767,3444,11879
404,32767,3424,11914
346,32767,3400,11891
288,32767,3381,11881
262,32767,3354,11881
265,32767,3340,11918
249,32767,3326,11895
202,32767,3319,11849
147,32767,3300,11794
135,32767,3292,11811
189,32767,3285,11802
320,32767,3283,11735
529,32767,3267,11615
808,32767,3259,11602
1102,32767,3252,11614
1333,32767,3249,11523
1455,32767,3232,11290
1510,32767,3225,11177
1584,32767,3219,11198
1728,32767,3214,11164
1905,32767,3190,10953
2029,32767,3173,10850
2049,32767,3161,10902
1982,32767,3150,10846
1874,32767,3107,10520
1772,32767,3057,10305
1709,32767,3012,10344
1694,32767,2991,10318
1680,32767,2955,9954
1588,32767,2905,9654
1384,32767,2850,9659
1119,32767,2841,9657
878,32767,2840,9303
685,32767,2818,8967
503,32767,2767,8944
297,32767,2773,8941
91,32767,2826,8594
-65,32767,2875,8222
-168,32767,2872,8142
-245,32767,2914,8135
-322,32767,3032,7821
-354,32767,3186,7440
-336,32767,3285,7300
-279,32767,3397,7272
-253,32767,3575,7008
-275,32767,3814,6655
-336,32767,4013,6492
-403,32767,4188,6460
-449,32767,4389,6208
-465,32767,4664,5813
-465,32767,4931,5644
-509,32767,5155,5726
-647,32767,5353,5299
-837,32767,5617,3737
-905,32767,5912,1529
-664,32767,6170,174
-36,32767,6349,587
974,32767,6550,2203
2402,32767,6794,3662
4196,32767,7025,4263
5947,32767,7158,4168
6895,32767,7271,3836
6465,32767,7416,3526
4799,32767,7576,3399
2696,32767,7653,3389
935,32767,7686,3297
-267,32767,7729,3046
-1169,32767,7806,2877
-2005,32767,7834,2880
-2711,32767,7817,2840
-3108,32767,7783,2600
-3184,32767,7790,2398
-3081,32767,7784,2393
-2923,32767,7744,2394
-2763,32767,7668,2201
-2622,32767,7630,2006
-2458,32767,7606,1995
-2175,32767,7561,2008
-1759,32767,7464,1849
-1357,32767,7403,1665
-1129,32767,7375,1641
-1037,32767,7334,1659
-925,32767,7222,1525
-691,32767,7137,1357
-425,32767,7100,1322
-233,32767,7054,1332
-153,32767,6890,1215
-117,32767,6681,1055
-57,32767,6494,999
29,32767,6349,997
95,32767,6167,916
110,32767,5992,803
110,32767,5852,763
145,32767,5764,754
233,32767,5645,662
339,32767,5510,513
420,32767,5375,416
456,32767,5288,385
468,32767,5196,326
491,32767,5099,200
547,32767,4985,75
632,32767,4907,15
725,32767,4841,-13
816,32767,4787,-87
906,32767,4710,-195
1005,32767,4656,-258
1112,32767,4614,-280
1220,32767,4596,-363
1324,32767,4560,-522
1439,32767,4536,-629
1584,32767,4520,-633
1755,32767,4527,-659
1901,32767,4517,-778
1973,32767,4514,-874
1980,32767,4509,-872
1990,32767,4521,-907
2038,32767,4523,-1066
2097,32767,4533,-1207
2121,32767,4538,-1209
2117,32767,4550,-1204
2097,32767,4547,-1322
2052,32767,4553,-1453
1965,32767,4552,-1460
1866,32767,4554,-1441
1800,32767,4538,-1513
1781,32767,4534,-1597
1774,32767,4527,-1587
1751,32767,4524,-1591
1700,32767,4499,-1719
1619,32767,4485,-1876
1493,32767,4472,-1913
1331,32767,4463,-1896
1177,32767,4434,-1937
1082,32767,4417,-2010
1029,32767,4404,-2019
967,32767,4397,-2015
871,32767,4365,-2081
788,32767,4340,-2184
736,32767,4318,-2224
675,32767,4303,-2226
559,32767,4266,-2259
428,32767,4237,-2330
334,32767,4216,-2372
284,32767,4203,-2383
240,32767,4163,-2398
209,32767,4113,-2437
202,32767,4060,-2467
212,32767,4023,-2483
199,32767,3971,-2494
166,32767,3915,-2520
129,32767,3855,-2539
111,32767,3815,-2552
95,32767,3769,-2567
79,32767,3712,-2618
83,32767,3636,-2680
151,32767,3579,-2720
290,32767,3532,-2718
481,32767,3489,-2727
686,32767,3426,-2759
883,32767,3381,-2794
1034,32767,3350,-2792
1117,32767,3322,-2787
1162,32767,3269,-2795
1254,32767,3230,-2810
1436,32767,3206,-2808
1643,32767,3185,-2826
1762,32767,3135,-2871
1751,32767,3094,-2916
1689,32767,3069,-2917
1666,32767,3050,-2913
1681,32767,3000,-2930
1664,32767,2957,-2964
1587,32767,2932,-2968
1489,32767,2914,-2960
1393,32767,2861,-2955
1252,32767,2806,-2962
1033,32767,2768,-2956
783,32767,2748,-2962
572,32767,2691,-2995
375,32767,2612,-3052
108,32767,2540,-3078
-241,32767,2512,-3068
-550,32767,2470,-3034
-692,32767,2388,-3018
-687,32767,2282,-3014
-670,32767,2249,-3014
-762,32767,2279,-2994
-919,32767,2318,-2975
-1044,32767,2322,-2957
-1055,32767,2375,-2957
-987,32767,2501,-2965
-902,32767,2655,-2993
-841,32767,2757,-3018
-818,32767,2870,-3026
-864,32767,3045,-2992
-992,32767,3277,-2949
-1122,32767,3470,-2913
-1176,32767,3637,-2905
-1196,32767,3828,-2903
-1284,32767,4091,-2911
-1333,32767,4351,-2913
-1066,32767,4571,-2916
-338,32767,4760,-2903
726,32767,5003,-2886
2033,32767,5269,-2866
3578,32767,5501,-2864
5091,32767,5662,-2855
5857,32767,5844,-2832
5307,32767,6064,-2797
3650,32767,6273,-2787
1717,32767,6394,-2782
180,32767,6498,-2753
-875,32767,6630,-2689
-1724,32767,6773,-2652
-2544,32767,6842,-2651
-3264,32767,6881,-2644
-3707,32767,6939,-2592
-3821,32767,7028,-2551
-3721,32767,7068,-2547
-3575,32767,7068,-2553
-3448,32767,7058,-2515
-3281,32767,7083,-2477
-2971,32767,7088,-2471
-2502,32767,7061,-2481
-1996,32767,7002,-2456
-1621,32767,6976,-2430
-1433,32767,6956,-2426
-1312,32767,6917,-2430
-1151,32767,6835,-2390
-951,32767,6787,-2338
-809,32767,6764,-2313
-730,32767,6727,-2326
-651,32767,6621,-2321
-534,32767,6528,-2291
-425,32767,6468,-2258
-383,32767,6411,-2269
-392,32767,6288,-2300
-378,32767,6169,-2323
-290,32767,6086,-2317
-162,32767,6019,-2323
-47,32767,5887,-2343
27,32767,5739,-2368
69,32767,5616,-2368
84,32767,5526,-2373
78,32767,5391,-2391
75,32767,5234,-2416
109,32767,5082,-2416
190,32767,4974,-2419
295,32767,4853,-2444
409,32767,4718,-2499
536,32767,4571,-2538
687,32767,4466,-2556
844,32767,4369,-2565
977,32767,4269,-2600
1076,32767,4143,-2636
1174,32767,4049,-2658
1302,32767,3977,-2663
1463,32767,3912,-2699
1620,32767,3814,-2753
1750,32767,3735,-2789
1856,32767,3682,-2788
1950,32767,3647,-2813
2020,32767,3580,-2871
2039,32767,3523,-2917
1985,32767,3488,-2912
1887,32767,3475,-2932
1805,32767,3434,-3003
1793,32767,3395,-3072
1848,32767,3370,-3072
1906,32767,3367,-3063
1888,32767,3346,-3085
1760,32767,3328,-3116
1567,32767,3317,-3106
1396,32767,3323,-3118
1298,32767,3311,-3185
1255,32767,3298,-3262
1208,32767,3284,-3270
1124,32767,3287,-3265
998,32767,3282,-3298
861,32767,3282,-3358
761,32767,3278,-3373
735,32767,3283,-3366
748,32767,3285,-3376
727,32767,3304,-3410
639,32767,3324,-3418
544,32767,3341,-3417
480,32767,3338,-3420
423,32767,3338,-3438
327,32767,3334,-3437
224,32767,3330,-3439
154,32767,3308,-3454
116,32767,3293,-3494
62,32767,3282,-3517
-1,32767,3274,-3524
-34,32767,3242,-3517
-14,32767,3202,-3528
0,32767,3160,-3541
-47,32767,3129,-3551
-153,32767,3084,-3539
-236,32767,3033,-3527
-225,32767,2975,-3516
-99,32767,2931,-3518
119,32767,2887,-3515
398,32767,2839,-3525
690,32767,2783,-3537
935,32767,2745,-3555
1096,32767,2712,-3543
1197,32767,2670,-3508
1304,32767,2604,-3457
1451,32767,2552,-3436
1606,32767,2514,-3434
1707,32767,2473,-3445
1720,32767,2410,-3441
1654,32767,2364,-3444
1554,32767,2336,-3442
1462,32767,2303,-3430
1397,32767,2235,-3390
1338,32767,2176,-3362
1246,32767,2139,-3356
1077,32767,2103,-3369
834,32767,2027,-3365
565,32767,1951,-3364
347,32767,1901,-3364
195,32767,1867,-3368
40,32767,1793,-3358
-213,32767,1700,-3365
-553,32767,1625,-3375
-850,32767,1595,-3367
-986,32767,1556,-3316
-964,32767,1493,-3273
-897,32767,1427,-3260
-869,32767,1424,-3266
-919,32767,1448,-3244
-1003,32767,1447,-3222
-1084,32767,1411,-3212
-1115,32767,1438,-3216
-1086,32767,1533,-3197
-1028,32767,1627,-3176
-1003,32767,1660,-3162
-1051,32767,1734,-3164
-1142,32767,1898,-3156
-1238,32767,2105,-3160
-1333,32767,2252,-3170
-1440,32767,2397,-3175
-1468,32767,2610,-3142
-1279,32767,2890,-3100
-786,32767,3132,-3067
-20,32767,3337,-3061
1013,32767,3560,-3050
2349,32767,3852,-3037
3887,32767,4140,-3018
5152,32767,4378,-3013
5492,32767,4576,-3002
4594,32767,4821,-2988
2854,32767,5093,-2969
1068,32767,5330,-2968
-244,32767,5489,-2955
-1165,32767,5658,-2912
-2008,32767,5864,-2839
-2857,32767,6059,-2797
-3523,32767,6166,-2795
-3867,32767,6250,-2809
-3938,32767,6362,-2795
-3870,32767,6488,-2782
-3741,32767,6546,-2779
-3581,32767,6568,-2773
-3376,32767,6604,-2735
-3079,32767,6673,-2705
-2648,32767,6702,-2699
-2134,32767,6689,-2703
-1676,32767,6662,-2669
-1382,32767,6674,-2630
-1235,32767,6678,-2615
-1101,32767,6646,-2634
-918,32767,6578,-2640
-726,32767,6548,-2632
-620,32767,6537,-2620
-601,32767,6498,-2632
-608,32767,6401,-2638
-603,32767,6341,-2634
-584,32767,6325,-2618
-551,32767,6282,-2629
-498,32767,6122,-2649
-439,32767,5931,-2658
-383,32767,5773,-2642
-309,32767,5642,-2651
-175,32767,5468,-2680
-8,32767,5310,-2704
91,32767,5205,-2692
38,32767,5137,-2698
-107,32767,5014,-2733
-175,32767,4870,-2771
-59,32767,4743,-2765
173,32767,4658,-2767
376,32767,4549,-2815
484,32767,4430,-2898
544,32767,4318,-2942
627,32767,4245,-2958
761,32767,4166,-2980
943,32767,4081,-3040
1148,32767,3981,-3089
1336,32767,3911,-3112
1455,32767,3850,-3127
1500,32767,3800,-3192
1532,32767,3734,-3278
1628,32767,3690,-3335
1792,32767,3657,-3329
1938,32767,3638,-3325
1975,32767,3597,-3343
1900,32767,3564,-3369
1789,32767,3541,-3370
1709,32767,3540,-3399
1654,32767,3529,-3467
1592,32767,3526,-3533
1519,32767,3522,-3533
1464,32767,3532,-3513
1435,32767,3529,-3507
1395,32767,3529,-3519
1308,32767,3523,-3512
1192,32767,3530,-3533
1105,32767,3528,-3597
1078,32767,3529,-3673
1067,32767,3524,-3688
997,32767,3530,-3668
835,32767,3532,-3654
638,32767,3543,-3672
490,32767,3548,-3675
443,32767,3559,-3670
460,32767,3563,-3660
469,32767,3577,-3670
417,32767,3585,-3673
330,32767,3594,-3671
252,32767,3593,-3661
209,32767,3600,-3669
174,32767,3601,-3673
115,32767,3603,-3674
17,32767,3591,-3659
-77,32767,3586,-3666
-132,32767,3578,-3677
-137,32767,3575,-3680
-149,32767,3557,-3646
-205,32767,3543,-3614
-283,32767,3525,-3597
-310,32767,3515,-3597
-270,32767,3494,-3578
-202,32767,3477,-3561
-128,32767,3455,-3548
8,32767,3445,-3550
260,32767,3427,-3527
572,32767,3411,-3491
815,32767,3387,-3451
930,32767,3375,-3437
998,32767,3359,-3431
1134,32767,3350,-3431
1349,32767,3333,-3422
1535,32767,3329,-3425
1589,32767,3321,-3411
1516,32767,3310,-3367
1411,32767,3287,-3294
1345,32767,3275,-3253
1312,32767,3262,-3252
1259,32767,3241,-3268
1164,32767,3197,-3264
1027,32767,3164,-3272
839,32767,3136,-3273
591,32767,3108,-3230
348,32767,3049,-3126
184,32767,2991,-3054
86,32767,2942,-3049
-73,32767,2912,-3062
-367,32767,2856,-3030
-702,32767,2787,-3010
-906,32767,2722,-3020
-926,32767,2705,-3005
-876,32767,2681,-2907
-884,32767,2619,-2814
-979,32767,2540,-2793
-1078,32767,2545,-2812
