II,V,PLETH
508,-644,-2043
416,-562,-2251
189,-316,-2085
106,-220,-2239
-4,-82,-2292
-115,61,-2299
-222,195,-2305
-307,294,-2351
-392,382,-2395
-480,467,-2408
-566,543,-2409
-636,601,-2414
-701,650,-2409
-764,695,-2383
-825,734,-2350
-880,764,-2322
-931,792,-2288
-979,816,-2245
-1019,833,-2192
-1048,841,-2134
-1070,843,-2061
-1085,837,-1984
-1092,825,-1906
-1090,812,-1830
-1083,801,-1758
-1072,792,-1687
-1060,790,-1615
-1046,791,-1537
-1036,793,-1455
-1029,791,-1367
-1031,788,-1276
-1037,783,-1184
-1052,784,-1092
-1066,783,-999
-1080,787,-907
-1083,786,-814
-1085,784,-725
-1080,774,-635
-1082,769,-554
-1080,763,-475
-1086,769,-408
-1086,773,-344
-1090,786,-293
-1086,794,-245
-1087,809,-206
-1080,823,-164
-1078,849,-124
-1069,875,-76
-1063,910,-26
-1050,942,33
-1038,973,92
-1019,993,154
-1001,1011,214
-981,1023,274
-970,1037,327
-967,1048,375
-977,1062,414
-988,1074,449
-1000,1086,484
-1004,1092,525
-1004,1098,577
-998,1104,640
-994,1113,709
-992,1120,776
-992,1130,835
-988,1141,882
-982,1153,922
-973,1156,954
-964,1155,985
-951,1149,1014
-941,1139,1046
-931,1121,1076
-927,1104,1109
-922,1087,1138
-925,1075,1170
-928,1060,1199
-935,1049,1233
-934,1039,1261
-934,1032,1292
-929,1018,1314
-926,1006,1336
-915,986,1346
-907,966,1359
-893,937,1366
-886,911,1383
-875,880,1397
-877,857,1420
-884,831,1439
-906,815,1459
-928,799,1468
-957,791,1476
-981,779,1476
-997,768,1479
-996,744,1474
-981,718,1471
-962,680,1464
-940,648,1459
-925,617,1447
-918,596,1438
-919,578,1425
-920,564,1413
-913,546,1396
-902,528,1382
-887,509,1369
-883,500,1359
-883,508,1349
-900,544,1338
-908,620,1322
-886,738,1302
-775,903,1274
-541,1110,1245
-144,1357,1214
405,1626,1186
1070,1890,1158
1761,2105,1139
2396,2229,1122
2887,2222,1113
3187,2088,1103
3266,1874,1093
3126,1654,1076
2779,1493,1056
