II,V,PLETH
4658,5489,4362
5272,6250,4894
4658,5574,4231
4361,5246,3833
4730,5660,4057
4970,5898,4188
4801,5660,3969
4674,5497,3798
4801,5660,3838
4904,5795,3832
4873,5746,3708
4867,5696,3638
4945,5746,3664
4977,5770,3647
4945,5746,3577
4923,5734,3533
4945,5746,3533
4953,5715,3516
4945,5660,3490
4935,5632,3480
4945,5660,3490
4948,5684,3488
4945,5660,3490
4907,5564,3485
4873,5489,3490
4834,5465,3485
4801,5489,3490
4753,5488,3488
4730,5489,3490
4722,5487,3480
4730,5489,3490
4722,5446,3508
4730,5403,3533
4736,5381,3535
4730,5403,3533
4683,5409,3528
4658,5403,3533
4673,5384,3529
4730,5403,3533
4767,5438,3532
4801,5489,3533
4833,5502,3524
4873,5489,3533
4861,5438,3552
4801,5403,3577
4709,5384,3578
4658,5403,3577
4643,5411,3572
4658,5403,3577
4656,5354,3571
4658,5317,3577
4653,5298,3579
4658,5317,3577
4651,5323,3550
4658,5317,3533
4659,5297,3527
4658,5317,3533
4640,5357,3515
4658,5403,3490
4715,5407,3460
4801,5403,3446
4850,5392,3423
4873,5403,3402
4888,5422,3375
4945,5489,3359
5015,5577,3334
5088,5660,3315
5129,5675,3289
5160,5660,3271
5166,5642,3245
5160,5660,3228
5122,5667,3215
5088,5660,3228
5049,5618,3234
5016,5574,3228
4970,5522,3195
4945,5489,3184
4934,5443,3195
4945,5403,3228
4942,5373,3243
4945,5403,3271
4923,5431,3317
4873,5403,3402
4787,5299,3486
4730,5231,3577
4699,5227,3667
4658,5231,3795
4555,5153,3936
4443,5060,4100
4352,5020,4262
4300,5060,4449
4246,5078,4640
4228,5060,4842
4226,5005,5017
4228,4974,5191
4203,4954,5356
4228,4974,5540
4318,5011,5712
4443,5060,5889
4513,5054,6054
4515,4974,6237
4378,4775,6413
4013,4460,6586
3354,4004,6723
2580,3516,6848
2000,3202,6953
1935,3345,7066
2472,3996,7159
3512,4974,7241
4755,5941,7287
5876,6689,7328
6569,7086,7349
6736,7118,7372
6469,6836,7371
6020,6432,7372
5559,6025,7351
5160,5660,7328
4796,5312,7280
4515,5060,7241
4346,4929,7192
4300,4888,7153
4295,4840,7089
4300,4803,7023
4292,4789,6943
4300,4803,6892
4300,4794,6854
4300,4803,6848
4290,4838,6831
4300,4888,6805
4324,4893,6740
4371,4888,6674
4406,4905,6587
4443,4974,6499
4469,5029,6385
4515,5060,6281
4552,5051,6170
4586,5060,6063
4588,5087,5929
4586,5146,5801
4577,5170,5666
4586,5146,5540
4587,5080,5399
4586,5060,5278
4574,5091,5162
4586,5146,5060
