II,V,PLETH
-1629,-522,-1552
-1681,-567,-1569
-1401,-512,-1262
-1414,-546,-1248
-1332,-556,-1150
-1215,-550,-1020
-1094,-542,-892
-1015,-541,-806
-942,-538,-729
-859,-525,-641
-780,-512,-567
-718,-505,-526
-650,-509,-503
-556,-523,-483
-444,-559,-474
-322,-624,-484
-189,-712,-502
-57,-812,-528
65,-914,-565
164,-1004,-617
245,-1070,-671
301,-1110,-725
335,-1126,-774
348,-1122,-813
336,-1109,-841
304,-1090,-857
242,-1073,-864
167,-1055,-859
67,-1043,-845
-42,-1028,-818
-153,-1018,-780
-252,-1003,-730
-330,-993,-673
-377,-980,-614
-381,-975,-557
-326,-970,-501
-203,-972,-451
-9,-970,-403
249,-968,-359
523,-950,-314
761,-925,-272
867,-887,-231
792,-861,-195
486,-852,-162
-3,-888,-139
-591,-970,-124
-1127,-1103,-125
-1480,-1262,-136
-1574,-1431,-160
-1424,-1577,-189
-1129,-1684,-222
-815,-1733,-252
-573,-1728,-281
-416,-1670,-303
-286,-1578,-321
-93,-1460,-328
216,-1336,-328
642,-1212,-316
1123,-1100,-297
1583,-994,-268
1947,-897,-236
2165,-801,-200
2207,-708,-163
2055,-614,-125
1716,-526,-91
1222,-446,-60
647,-378,-38
85,-322,-26
-380,-283,-26
-688,-261,-36
-842,-263,-54
-862,-289,-76
-807,-343,-100
-716,-415,-123
-629,-502,-146
-560,-587,-168
-522,-668,-190
-503,-732,-211
-502,-786,-231
-501,-821,-246
-498,-844,-258
-494,-849,-264
-499,-846,-268
-528,-831,-268
-588,-815,-269
-682,-795,-268
-795,-781,-269
-913,-766,-268
-1024,-754,-267
-1114,-740,-262
-1193,-727,-255
-1256,-712,-241
-1319,-697,-226
-1371,-681,-209
-1420,-663,-195
-1459,-644,-185
-1493,-622,-183
-1522,-598,-190
-1555,-572,-209
-1596,-545,-237
-1645,-519,-272
-1694,-491,-313
-1738,-465,-358
-1769,-437,-402
-1783,-410,-447
-1778,-382,-491
-1763,-357,-537
-1747,-333,-581
-1733,-313,-625
-1719,-294,-665
-1701,-277,-702
-1675,-258,-731
-1633,-240,-756
-1573,-220,-773
-1503,-208,-787
-1430,-197,-795
-1357,-196,-802
-1283,-194,-803
-1208,-197,-805
-1128,-195,-804
-1046,-195,-807
-961,-188,-810
-885,-184,-820
-816,-173,-831
