II,V,PLETH,ABP
-105,82,4617,32767
-138,123,6271,32767
-139,136,6490,32767
-127,127,6092,32767
-114,113,5977,32767
-107,118,6195,32767
-107,142,6360,32767
-106,166,6311,32767
-81,160,6261,32767
-12,113,6354,32767
92,43,6499,32767
211,-30,6531,32767
322,-94,6506,32767
387,-147,6542,32767
379,-175,6641,32767
353,-181,6679,32767
396,-188,6662,32767
498,-234,6669,32767
551,-326,6728,32767
549,-462,6753,32767
616,-649,6733,32767
803,-924,6709,32767
998,-1307,6726,32767
1139,-1748,6721,32767
1289,-2076,6695,32767
1399,-2048,6643,32767
1219,-1536,6619,32767
657,-710,6593,32767
7,56,6556,32767
-369,502,6481,32767
-458,671,6428,32767
-484,743,6386,32767
-545,793,6346,32767
-556,769,6265,32767
-482,655,6203,32767
-400,525,6160,32767
-366,456,6127,32767
-364,444,6049,32767
-364,444,5981,32767
-362,434,5932,32767
-358,432,5905,32767
-354,446,5842,32767
-367,457,5791,32767
-403,448,5756,32767
-442,430,5743,32767
-457,422,5695,32767
-445,418,5648,32767
-434,420,5608,32767
-445,435,5591,32767
-474,464,5553,32767
-501,486,5527,32767
-524,498,5506,32767
-567,542,5503,32767
-625,621,5474,32767
-653,685,5447,32767
-615,680,5415,32767
-540,627,5400,32767
-481,576,5367,32767
-463,547,5344,32767
-464,521,5320,32767
-463,499,5315,32767
-457,491,5290,32767
-452,499,5259,32767
-458,513,5213,32767
-481,534,5184,32767
-514,560,5150,32767
-537,576,5123,32767
-533,572,5083,32767
-509,562,5063,32767
-493,566,5038,32767
-494,578,5011,32767
-500,586,4959,32767
-475,585,4923,32767
-387,560,4893,32767
-236,491,4870,32767
-74,384,4826,32767
38,278,4799,32767
99,206,4778,32767
162,150,4758,32767
253,81,4704,32767
341,-2,4663,32767
401,-81,4635,32767
459,-149,4615,32767
536,-209,4567,32767
602,-260,4536,32767
624,-308,4519,32767
631,-362,4503,32767
660,-421,4448,32767
700,-460,4405,32767
725,-473,4382,32767
744,-490,4359,32767
780,-536,4283,32767
816,-596,4198,32767
824,-639,4129,32767
810,-659,4084,32767
790,-671,4017,32767
762,-676,3960,32767
711,-666,3923,32767
650,-647,3906,32767
601,-628,3866,32767
565,-608,3830,32767
529,-579,3803,32767
488,-543,3789,32767
450,-513,3754,32767
418,-495,3721,32767
384,-479,3693,32767
341,-452,3679,32767
295,-410,3642,32767
257,-368,3602,32767
225,-335,3560,32767
188,-314,3536,32767
147,-299,3497,32767
117,-286,3451,32767
104,-261,3396,32767
93,-218,3359,32767
66,-175,3318,32767
31,-161,3274,32767
-1,-170,3213,32767
-29,-162,3168,32767
-54,-118,3130,32767
-63,-74,3100,32767
-60,-66,3048,32767
-68,-82,3000,32767
-96,-85,2964,32767
-116,-74,2965,32767
-110,-61,2959,32767
-96,-50,2943,32767
-91,-37,2924,32767
-85,-30,2963,32767
-67,-37,3026,32767
-52,-44,3072,32767
-48,-43,3087,32767
-29,-55,3164,32767
9,-99,3295,32767
27,-156,3416,32767
-8,-183,3475,32767
-62,-166,3575,32767
-86,-124,3745,32767
-80,-85,3917,32767
-80,-64,4008,32767
-96,-59,4111,32767
-107,-54,4285,32767
-102,-39,4482,32767
-86,-26,4599,32767
-69,-35,4701,32767
-56,-63,4848,32767
-51,-84,5023,32767
-53,-86,5131,32767
-55,-84,5211,32767
-52,-94,5313,32767
-51,-103,5444,32767
-54,-93,5528,32767
-58,-72,5587,32767
-55,-61,5645,32767
-52,-63,5724,32767
-54,-62,5773,32767
-60,-51,5811,32767
-64,-31,5839,32767
-66,-11,5879,32767
-69,0,5896,32767
-72,-7,5914,32767
-72,-27,5925,32767
-69,-36,5953,32767
-72,-21,5967,32767
-86,11,5986,32767
-104,39,5998,32767
-113,52,6032,32767
-109,52,6058,32767
-100,43,6089,32767
-91,30,6105,32767
-78,24,6142,32767
-58,28,6179,32767
-41,34,6224,32767
-38,31,6248,32767
-47,25,6285,32767
-62,30,6322,32767
-80,49,6375,32767
-98,68,6402,32767
-103,74,6428,32767
-99,72,6444,32767
-104,80,6481,32767
-117,104,6499,32767
-120,128,6505,32767
-105,134,6488,32767
-96,127,6495,32767
-107,127,6495,32767
-117,144,6482,32767
-106,161,6436,32767
-89,157,6421,32767
-80,132,6415,32767
-64,107,6388,32767
-25,95,6285,32767
20,86,6170,32767
50,61,6067,32767
73,18,5991,32767
102,-24,5890,32767
127,-46,5811,32767
127,-53,5755,32767
112,-61,5727,32767
105,-70,5669,32767
107,-63,5617,32767
107,-45,5575,32767
102,-44,5558,32767
101,-62,5517,32767
101,-72,5474,32767
94,-58,5428,32767
78,-44,5405,32767
67,-51,5370,32767
69,-55,5346,32767
80,-42,5319,32767
88,-35,5311,32767
88,-54,5289,32767
86,-71,5273,32767
90,-61,5247,32767
99,-47,5238,32767
107,-61,5217,32767
115,-90,5197,32767
125,-104,5160,32767
136,-104,5141,32767
148,-111,5115,32767
155,-117,5086,32767
157,-120,5034,32767
160,-130,5001,32767
162,-144,4971,32767
151,-131,4943,32767
134,-99,4888,32767
133,-101,4850,32767
132,-138,4822,32767
98,-141,4798,32767
52,-90,4743,32767
40,-46,4702,32767
19,-37,4673,32767
-85,-5,4652,32767
-187,67,4598,32767
-137,96,4553,32767
-48,62,4523,32767
-280,122,4505,32767
