II,V,ABP,RESP
2234,2318,4695,-417
2460,2673,5298,-471
2121,2460,4647,-417
1985,2396,4296,-398
2159,2602,4599,-452
2227,2696,4770,-494
2121,2602,4551,-486
2099,2566,4399,-470
2196,2650,4503,-486
2204,2681,4558,-513
2121,2650,4455,-521
2133,2672,4379,-515
2272,2744,4407,-521
2360,2737,4411,-541
2310,2650,4359,-556
2205,2585,4318,-555
2159,2602,4312,-556
2175,2653,4292,-571
2196,2697,4264,-590
2172,2721,4237,-596
2121,2744,4216,-590
2081,2765,4183,-588
2083,2791,4168,-590
2099,2812,4160,-589
2121,2839,4168,-590
2127,2849,4151,-604
2121,2839,4120,-625
2105,2818,4079,-633
2121,2839,4072,-625
2160,2892,4074,-616
2196,2933,4072,-625
2206,2930,4041,-645
2234,2933,4024,-660
2292,2961,4019,-661
2348,2981,4024,-660
2345,2954,3999,-660
2310,2933,3976,-660
2277,2937,3963,-656
2272,2933,3976,-660
2288,2893,3975,-676
2348,2886,3976,-695
2421,2922,3970,-699
2461,2933,3976,-695
2449,2861,3970,-692
2461,2791,3976,-695
2529,2769,3987,-694
2613,2744,4024,-695
2653,2661,4062,-695
2689,2602,4120,-695
2747,2594,4182,-690
2802,2555,4264,-695
2808,2422,4335,-711
2802,2318,4407,-729
2808,2326,4470,-734
2802,2366,4551,-729
2744,2323,4627,-726
2689,2271,4695,-729
2677,2298,4724,-730
2689,2366,4743,-729
2649,2359,4756,-728
2575,2318,4791,-729
2523,2332,4817,-730
2537,2413,4839,-729
2577,2464,4836,-728
2613,2460,4839,-729
2618,2431,4836,-730
2613,2413,4839,-729
2602,2388,4818,-727
2613,2366,4791,-729
2642,2366,4756,-731
2689,2413,4743,-729
2719,2460,4724,-724
2727,2460,4695,-729
2703,2395,4640,-746
2689,2318,4599,-764
2695,2257,4569,-768
2727,2224,4551,-764
2741,2218,4506,-760
2727,2271,4455,-764
2682,2331,4399,-766
2651,2318,4359,-764
2650,2225,4310,-761
2689,2176,4264,-764
2721,2219,4208,-767
2727,2271,4168,-764
2701,2247,4119,-758
2689,2224,4072,-764
2689,2265,4014,-782
2689,2318,3976,-799
2675,2300,3945,-801
2689,2271,3928,-799
2717,2290,3900,-798
2727,2318,3880,-799
2696,2278,3854,-796
2689,2224,3832,-799
2713,2212,3799,-813
2727,2224,3785,-834
2694,2223,3779,-840
2689,2271,3785,-834
2722,2366,3764,-826
2727,2413,3737,-834
2646,2356,3702,-851
2575,2318,3689,-868
2579,2366,3680,-873
2613,2413,3689,-868
2593,2366,3690,-862
2575,2318,3689,-868
2607,2343,3663,-885
2651,2366,3641,-903
2634,2293,3626,-908
2613,2224,3641,-903
2638,2252,3648,-896
2689,2318,3641,-903
2716,2295,3608,-920
2764,2224,3593,-938
2820,2199,3590,-942
2802,2224,3593,-938
2684,2214,3568,-933
2613,2176,3545,-938
2661,2146,3533,-941
2727,2129,3545,-938
2682,2093,3547,-931
2613,2082,3545,-938
2620,2120,3524,-956
2689,2176,3497,-973
2711,2179,3460,-975
2727,2129,3449,-973
2766,2085,3450,-972
2802,2082,3449,-973
2774,2102,3420,-969
2764,2129,3401,-973
2821,2167,3398,-987
2878,2224,3401,-1007
2850,2257,3376,-1012
