II,V,PLETH
-278,1662,7391
-295,1886,8337
-231,1662,7309
-189,1538,6756
-185,1662,7228
-171,1764,7483
-139,1731,7106
-126,1693,6836
-139,1731,6985
-147,1773,7061
-139,1800,6863
-121,1837,6678
-93,1870,6660
-61,1864,6623
-46,1870,6497
-51,1928,6370
-46,2008,6294
-20,2049,6206
0,2077,6091
-3,2134,5961
0,2216,5848
26,2285,5751
46,2354,5685
30,2444,5599
0,2562,5523
-9,2675,5447
0,2770,5401
2,2843,5349
0,2908,5320
3,2972,5291
0,3047,5279
-23,3107,5250
-46,3116,5238
-39,3058,5229
0,2978,5238
48,2907,5232
93,2839,5238
137,2727,5247
185,2562,5279
233,2359,5298
278,2147,5320
324,1932,5319
370,1731,5320
405,1546,5309
417,1385,5320
414,1237,5323
417,1108,5320
424,993,5290
417,900,5279
390,820,5277
370,762,5279
370,719,5243
370,692,5198
350,661,5149
324,623,5117
316,579,5072
324,554,5035
327,548,4993
324,554,4954
324,553,4892
324,554,4832
308,553,4767
278,554,4711
260,550,4641
278,554,4589
311,558,4542
324,554,4507
316,542,4449
324,554,4386
354,591,4314
370,623,4264
348,624,4216
324,623,4183
337,649,4140
370,692,4101
382,708,4052
370,692,4020
363,676,3993
370,692,3980
374,730,3944
370,762,3898
367,769,3843
370,762,3817
371,756,3798
370,762,3777
369,766,3729
370,762,3695
370,755,3672
370,762,3655
370,770,3610
370,762,3573
369,746,3547
370,762,3533
372,804,3492
370,831,3452
366,825,3420
370,831,3411
389,868,3391
417,900,3370
440,898,3343
463,900,3330
498,935,3306
555,969,3289
626,968,3264
694,969,3249
748,1005,3222
787,1039,3208
815,1019,3196
833,969,3208
827,930,3220
787,900,3249
731,859,3276
694,831,3330
677,832,3395
648,831,3492
584,797,3600
509,762,3736
453,756,3870
417,762,4020
386,734,4179
370,692,4386
369,677,4608
370,692,4832
346,704,5017
324,692,5198
312,682,5375
324,692,5563
325,728,5726
324,762,5888
320,776,6045
324,762,6213
326,745,6359
324,762,6497
309,820,6606
278,900,6700
238,989,6762
231,1108,6822
317,1241,6866
555,1316,6903
1005,1227,6904
1712,900,6903
2688,275,6897
3888,-623,6903
5194,-1626,6887
6387,-2493,6863
7136,-3134,6818
7127,-3601,6781
6272,-3852,6735
4813,-3670,6700
3193,-2974,6655
1805,-2008,6619
838,-1121,6572
278,-415,6538
-1,200,6482
-139,762,6416
-225,1171,6324
-278,1385,6254
-292,1469,6189
-278,1523,6132
-268,1569,6034
-278,1593,5929
-291,1588,5816
-278,1593,5726
-250,1621,5623
-231,1662,5523
-238,1677,5411
-231,1662,5320
-211,1648,5217
-185,1662,5117
-186,1700,5001
-185,1731,4914
-166,1740,4840
-139,1731,4792
-131,1721,4727
-139,1731,4670
-129,1759,4614
-93,1800,4589
-56,1836,4563
-46,1870,4548
-53,1898,4520
-46,1939,4507
-20,1996,4495
0,2077,4507
2,2155,4521
0,2216,4548
5,2269,4563
0,2354,4589
-25,2464,4605
-46,2562,4629
-47,2626,4643
-46,2701,4670
-67,2805,4690
-93,2908,4711
-99,2960,4708
-93,2978,4711
-93,2985,4707
-93,2978,4711
-77,2924,4691
-46,2839,4670
-8,2741,4642
46,2631,4629
118,2497,4609
185,2354,4589
233,2198,4549
278,2008,4507
330,1786,4458
370,1593,4426
379,1447,4388
370,1316,4345
368,1166,4279
370,1039,4223
368,959,4175
370,900,4142
377,822,4098
370,762,4061
344,749,4019
324,762,3980
324,737,3917
324,692,3858
302,671,3804
278,692,3777
273,708,3739
278,692,3695
275,651,3641
278,623,3614
299,616,3594
324,623,3573
329,624,3527
