II,V,PLETH,RESP
-1482,817,3158,450
-1366,815,4293,598
-401,408,4446,619
812,-150,4178,598
1820,-786,4108,600
2600,-1691,4270,619
2975,-2967,4391,635
2305,-4348,4355,644
199,-5340,4312,655
-2539,-5593,4368,663
-4333,-5092,4457,675
-4396,-4068,4462,693
-3519,-2819,4425,717
-2971,-1631,4435,734
-3106,-737,4492,746
-3382,-234,4500,763
-3382,-46,4449,801
-3199,-40,4405,842
-3021,-117,4404,864
-2833,-180,4385,873
-2609,-126,4321,908
-2439,33,4242,964
-2407,159,4200,1000
-2470,157,4160,1000
-2559,125,4097,1023
-2646,204,3999,1081
-2728,365,3926,1122
-2768,434,3874,1119
-2716,331,3811,1142
-2609,205,3700,1221
-2545,216,3604,1289
-2528,343,3542,1289
-2458,400,3489,1287
-2273,339,3394,1340
-2137,290,3307,1399
-2217,358,3255,1400
-2468,440,3221,1396
-2628,380,3152,1438
-2561,220,3091,1493
-2373,162,3060,1496
-2266,286,3043,1490
-2223,413,2988,1524
-2100,361,2930,1570
-1903,232,2894,1573
-1826,280,2876,1570
-1888,511,2829,1600
-1855,631,2781,1640
-1582,457,2749,1642
-1282,187,2735,1642
-1196,93,2697,1675
-1275,177,2653,1721
-1319,262,2617,1730
-1335,293,2600,1732
-1430,328,2566,1761
-1575,341,2526,1812
-1620,253,2485,1837
-1582,128,2464,1843
-1614,154,2435,1857
-1764,389,2394,1892
-1837,648,2336,1915
-1679,717,2297,1926
-1388,615,2276,1935
-1261,545,2279,1964
-1408,609,2280,1994
-1640,698,2290,2012
-1679,710,2310,2013
-1514,705,2358,2027
-1340,754,2407,2049
-1306,768,2453,2069
-1347,639,2489,2069
-1390,459,2545,2074
-1477,404,2604,2090
-1700,482,2657,2109
-1960,528,2689,2109
-2036,435,2736,2108
-1835,276,2797,2116
-1582,195,2859,2132
-1558,245,2892,2132
-1805,358,2927,2131
-2084,418,2971,2138
-2180,364,3019,2156
-2108,219,3040,2159
-2057,72,3063,2152
-2180,21,3094,2145
-2435,93,3135,2154
-2622,235,3151,2159
-2579,326,3166,2153
-2374,327,3185,2137
-2271,259,3214,2137
-2383,164,3224,2142
-2584,34,3235,2138
-2713,-110,3246,2114
-2787,-164,3265,2105
-2844,-30,3267,2110
-2842,251,3274,2108
-2739,504,3285,2077
-2570,590,3309,2054
-2218,527,3320,2051
-1475,418,3334,2052
-342,275,3348,2023
854,-47,3374,1995
1898,-738,3388,1985
2757,-1847,3402,1986
3167,-3222,3410,1962
2472,-4544,3428,1935
449,-5425,3437,1922
-2079,-5556,3446,1920
-3782,-4895,3446,1899
-4052,-3729,3453,1876
-3381,-2529,3454,1861
-2704,-1639,3459,1856
-2510,-1103,3450,1836
-2667,-757,3445,1808
-2775,-483,3435,1782
-2656,-303,3435,1771
-2424,-248,3421,1757
-2304,-242,3399,1739
-2356,-186,3361,1718
-2475,-73,3333,1711
-2500,19,3304,1697
-2419,54,3275,1667
-2377,57,3230,1632
-2505,56,3197,1625
-2682,63,3169,1616
-2636,103,3149,1577
-2325,205,3114,1547
-2024,347,3085,1598
-1969,482,3063,1608
-2055,543,3052,1331
-2024,511,3026,722
-1870,393,3002,140
-1779,266,2983,11
-1851,199,2984,399
-1943,191,2979,964
-1919,183,2974,1348
-1831,166,2965,1438
-1858,200,2976,1361
-2015,290,2989,1276
-2147,351,3005,1265
-2119,333,3009,1284
-1980,305,3030,1266
-1803,335,3057,1204
-1604,394,3089,1165
-1407,433,3103,1167
-1334,480,3126,1162
-1403,538,3149,1113
-1452,527,3174,1067
-1315,390,3179,1055
-1088,230,3194,1055
-985,197,3218,1021
-1083,312,3252,976
-1241,467,3267,957
-1335,577,3289,956
-1349,630,3313,935
-1326,641,3341,894
-1246,604,3344,865
-1100,549,3356,861
-958,539,3383,854
-956,632,3437,834
-1120,814,3480,810
-1323,994,3525,801
-1387,1064,3567,801
-1281,1007,3621,799
-1107,924,3661,787
-993,930,3699,778
-961,1016,3732,778
-992,1068,3789,783
-1074,1031,3842,778
-1191,965,3891,772
-1234,914,3924,771
-1124,842,3988,777
-927,731,4062,776
-837,665,4132,773
-911,704,4173,772
-1018,784,4244,778
-1021,798,4336,781
-978,749,4423,783
-992,708,4467,783
-1032,692,4533,784
-1010,655,4629,786
-988,600,4724,792
-1152,583,4766,795
-1523,617,4825,789
-1857,642,4920,778
-1895,590,5021,775
-1674,493,5065,778
-1525,435,5119,774
-1656,464,5210,758
-1943,528,5316,751
-2117,535,5366,754
-2109,486,5416,752
-2029,506,5491,735
-1962,684,5581,726
-1859,903,5618,732
-1632,959,5658,729
-1178,836,5722,703
-467,723,5808,682
398,675,5849,682
1262,461,5891,681
2127,-192,5951,659
2956,-1288,6034,642
3307,-2608,6080,645
2486,-3880,6125,644
421,-4783,6179,613
-1923,-4942,6259,576
-3272,-4197,6312,563
-3218,-2863,6361,559
-2409,-1597,6407,537
-1755,-851,6477,507
-1595,-546,6527,493
-1692,-303,6574,487
-1713,38,6607,465
-1605,315,6661,431
-1492,389,6705,407
-1459,395,6752,397
-1467,504,6776,379
-1499,672,6808,339
-1586,734,6826,298
-1707,683,6853,281
-1719,615,6857,270
-1528,573,6872,224
-1277,557,6878,155
-1217,659,6899,121
-1400,971,6899,120
-1559,1355,6904,77
-1435,1505,6890,-16
-1078,1261,6889,-72
-777,881,6876,-65
-742,787,6878,-95
-880,1104,6868,-197
-966,1503,6876,-268
-873,1582,6871,-256
-660,1314,6875,-279
-462,1002,6859,-399
-364,924,6856,-495
-336,1120,6842,-483
-314,1436,6844,-494
-272,1625,6834,-619
-247,1550,6840,-733
-268,1344,6835,-725
-323,1290,6842,-728
-357,1418,6833,-853
-324,1474,6840,-981
-205,1316,6836,-985
-48,1162,6843,-982
65,1222,6830,-1095
49,1371,6827,-1226
-111,1346,6812,-1242
-333,1157,6814,-1240
-457,1021,6799,-1345
-393,1021,6795,-1485
-239,1000,6777,-1525
-201,892,6779,-1528
-339,886,6767,-1612
-503,1206,6764,-1744
-520,1721,6743,-1806
-378,2023,6743,-1820
-166,1884,6735,-1880
39,1552,6743,-1994
158,1435,6729,-2075
103,1682,6732,-2106
-76,2106,6733,-2142
-175,2452,6761,-2226
-68,2516,6776,-2310
115,2234,6803,-2355
169,1759,6819,-2376
58,1416,6859,-2442
-114,1384,6888,-2536
-272,1552,6925,-2599
-373,1716,6945,-2606
-357,1825,6990,-2643
-219,1872,7031,-2727
-79,1800,7081,-2793
-46,1605,7106,-2795
-107,1477,7145,-2823
-184,1589,7181,-2912
-237,1824,7230,-2990
-253,1830,7251,-2988
-222,1477,7275,-3001
-249,1072,7290,-3083
-466,1032,7325,-3167
-831,1364,7336,-3165
-1068,1653,7344,-3167
-1010,1635,7331,-3240
-836,1479,7337,-3325
-806,1441,7330,-3327
-935,1472,7323,-3323
-1050,1381,7288,-3385
-1087,1243,7273,-3473
-1116,1326,7252,-3485
-1182,1683,7236,-3473
-1241,2012,7193,-3501
-1177,2014,7172,-3559
-784,1688,7153,-3568
52,1292,7140,-3562
1111,1003,7093,-3583
2042,718,7059,-3628
2849,129,7030,-3637
3714,-950,7013,-3636
4258,-2379,6963,-3649
3572,-3720,6928,-3678
1427,-4505,6898,-3679
-1057,-4455,6881,-3682
-2404,-3620,6830,-3701
-2286,-2328,6787,-3735
-1583,-1059,6749,-3742
-1196,-182,6726,-3748
-1215,210,6669,-3764
-1249,324,6610,-3795
-1107,452,6548,-3804
-943,730,6509,-3812
-889,1030,6446,-3827
-885,1166,6378,-3869
-855,1108,6302,-3898
-877,1044,6254,-3915
-1001,1129,6190,-3921
-1096,1323,6109,-3955
-1018,1428,5998,-3991
-876,1356,5916,-4017
-917,1222,5842,-4017
-1149,1235,5764,-4042
-1302,1466,5651,-4083
-1163,1775,5566,-4119
-874,1945,5502,-4116
-710,1870,5443,-4123
-716,1662,5340,-4148
-722,1522,5254,-4183
-674,1550,5195,-4182
-747,1671,5154,-4182
-1006,1746,5075,-4201
-1210,1719,5012,-4239
-1126,1629,4973,-4244
-880,1547,4950,-4231
-753,1509,4885,-4218
-799,1528,4830,-4235
-845,1566,4797,-4241
-820,1585,4781,-4232
-826,1570,4728,-4210
