II,V,PLETH,RESP
478,-1084,2801,1452
559,-1441,3783,1976
554,-1433,3869,2039
625,-1297,3561,1892
781,-1298,3424,1830
907,-1456,3503,1883
971,-1617,3564,1925
1036,-1664,3494,1895
1122,-1621,3411,1854
1166,-1566,3412,1857
1135,-1524,3461,1886
1090,-1481,3462,1884
1093,-1426,3436,1861
1101,-1355,3443,1853
1027,-1260,3492,1870
890,-1169,3525,1876
811,-1132,3552,1868
847,-1122,3598,1862
881,-1040,3666,1870
774,-859,3720,1876
569,-695,3785,1881
468,-658,3868,1887
566,-700,3954,1896
699,-689,4008,1895
632,-605,4094,1904
340,-524,4213,1916
46,-504,4330,1927
-50,-498,4397,1924
26,-458,4480,1930
111,-398,4594,1943
117,-375,4708,1952
60,-388,4763,1946
-18,-384,4825,1956
-90,-334,4923,1981
-108,-293,5036,2003
-57,-303,5091,1998
12,-335,5141,2003
24,-326,5211,2025
-16,-282,5295,2047
-57,-257,5330,2042
-58,-284,5360,2046
-31,-336,5405,2073
11,-379,5468,2104
61,-389,5491,2104
123,-371,5514,2105
192,-355,5547,2125
244,-373,5598,2152
237,-391,5616,2152
159,-348,5636,2154
70,-254,5664,2176
88,-213,5711,2210
281,-270,5729,2219
577,-335,5751,2221
797,-287,5782,2235
822,-142,5840,2262
708,-30,5880,2273
622,-54,5916,2278
649,-201,5947,2286
722,-383,6005,2306
734,-505,6053,2315
676,-529,6097,2322
629,-500,6118,2330
633,-501,6156,2354
619,-552,6195,2373
516,-591,6240,2386
374,-568,6245,2388
308,-522,6226,2400
349,-522,6187,2413
401,-575,6166,2425
392,-620,6123,2426
362,-613,6047,2442
366,-564,5935,2464
369,-517,5855,2483
318,-499,5785,2481
251,-509,5688,2491
226,-525,5537,2512
222,-526,5419,2533
180,-502,5338,2530
100,-460,5242,2535
30,-420,5072,2553
-1,-398,4922,2572
6,-391,4824,2567
40,-384,4739,2575
42,-361,4587,2603
-51,-324,4446,2632
-196,-286,4359,2629
-250,-269,4301,2631
-162,-284,4186,2650
-68,-331,4071,2676
-122,-381,3999,2672
-278,-407,3966,2674
-336,-388,3895,2694
-198,-338,3824,2719
-2,-284,3781,2716
47,-252,3769,2718
-74,-243,3725,2740
-202,-258,3678,2770
-231,-296,3645,2771
-224,-336,3637,2773
-250,-321,3609,2792
-255,-226,3585,2821
-179,-120,3569,2825
-90,-121,3568,2829
-67,-256,3546,2844
-78,-400,3523,2875
-85,-408,3500,2885
-114,-293,3488,2891
-173,-208,3462,2900
-161,-255,3438,2924
-61,-348,3414,2933
-11,-338,3402,2940
-98,-229,3376,2949
-183,-178,3348,2976
-92,-265,3313,2995
106,-375,3291,3008
189,-377,3264,3012
70,-291,3233,3032
-126,-215,3187,3053
-285,-153,3154,3070
-441,-62,3124,3070
-667,47,3102,3087
-861,119,3068,3111
-732,157,3046,3131
-23,172,3029,3129
1171,135,3015,3143
2371,2,2983,3171
3012,-148,2959,3199
2865,-182,2942,3195
2127,-37,2930,3199
1179,240,2903,3216
326,548,2887,3236
-255,790,2878,3230
-503,934,2870,3240
-530,1046,2840,3272
-572,1214,2817,3306
-777,1406,2801,3303
-1052,1526,2788,3305
-1211,1619,2750,3324
-1212,1844,2715,3350
-1180,2212,2690,3343
-1247,2554,2675,3348
-1428,2832,2642,3378
-1662,3243,2615,3416
-1865,3837,2596,3416
-1947,4213,2586,3418
-1815,3872,2557,3440
-1454,2816,2530,3474
-997,1605,2509,3475
-629,805,2498,3478
-439,520,2473,3495
-345,462,2453,3526
-252,360,2439,3528
-162,189,2433,3532
-119,70,2414,3551
-108,51,2397,3592
-86,59,2382,3610
-63,25,2375,3617
-78,-52,2356,3623
-103,-134,2336,3649
-62,-219,2311,3663
43,-303,2296,3673
102,-362,2274,3675
15,-365,2255,3695
-153,-322,2236,3712
-232,-274,2228,3725
-130,-274,2214,3724
43,-318,2192,3736
109,-370,2156,3750
17,-391,2128,3768
-108,-402,2105,3764
-139,-440,2087,3764
-73,-486,2063,3767
-5,-481,2049,3782
9,-416,2038,3779
-1,-363,2029,3775
18,-385,2007,3769
73,-457,1991,3780
132,-503,1981,3781
173,-507,1972,3774
194,-509,1949,3757
189,-551,1933,3764
152,-628,1924,3769
107,-704,1914,3758
95,-726,1881,3725
138,-680,1846,3722
212,-610,1818,3733
283,-610,1804,3719
332,-713,1778,3660
362,-850,1747,3632
372,-915,1721,3642
364,-883,1713,3636
343,-811,1700,3573
334,-782,1675,3538
371,-835,1645,3551
459,-955,1645,3547
553,-1060,1659,3468
602,-1078,1666,3411
599,-1020,1656,3417
595,-980,1673,3417
619,-1006,1721,3335
660,-1061,1775,3265
692,-1104,1800,3265
732,-1162,1842,3268
788,-1239,1916,3181
847,-1275,2007,3099
906,-1232,2069,3110
1003,-1174,2131,3132
1157,-1180,2219,2948
1324,-1237,2336,2547
1438,-1272,2433,2141
1481,-1270,2517,1998
1476,-1265,2608,2155
1450,-1276,2732,2461
1416,-1278,2852,2691
1397,-1259,2953,2760
1396,-1217,3036,2694
1394,-1154,3141,2597
1373,-1063,3254,2526
1351,-964,3354,2507
1337,-887,3420,2488
1313,-850,3499,2430
1232,-819,3591,2343
1098,-747,3678,2300
968,-625,3726,2295
907,-502,3781,2257
896,-425,3855,2160
869,-401,3932,2099
777,-397,3970,2099
665,-391,4008,2082
593,-360,4060,1990
579,-299,4114,1918
580,-238,4132,1919
575,-231,4159,1915
560,-264,4210,1827
558,-272,4272,1745
589,-224,4300,1740
671,-179,4329,1749
786,-171,4373,1680
900,-143,4428,1605
977,-29,4450,1597
1030,115,4475,1607
1080,155,4515,1547
1135,36,4570,1473
1166,-147,4595,1456
1161,-263,4620,1467
1132,-282,4656,1427
1108,-275,4711,1372
1083,-300,4741,1356
1042,-338,4768,1362
1005,-353,4793,1328
1016,-357,4834,1279
1052,-364,4855,1258
1032,-356,4872,1260
922,-326,4879,1234
809,-318,4899,1192
794,-363,4906,1165
873,-420,4915,1161
952,-416,4913,1146
974,-348,4921,1120
935,-280,4920,1098
869,-266,4924,1091
822,-297,4917,1078
834,-330,4920,1056
871,-335,4918,1031
850,-298,4927,1019
743,-214,4918,1011
637,-103,4904,995
605,-24,4868,968
611,-28,4845,954
570,-87,4818,948
475,-107,4802,934
387,-42,4775,902
359,46,4765,882
379,73,4751,879
419,37,4743,871
448,6,4719,839
449,18,4706,816
415,44,4693,815
371,49,4687,812
355,31,4662,781
382,10,4649,756
403,2,4635,757
367,15,4630,755
273,50,4605,722
194,99,4590,692
184,136,4577,691
231,140,4573,694
277,118,4548,669
300,104,4533,644
314,117,4519,643
329,134,4515,645
339,123,4492,617
343,88,4476,587
334,71,4460,583
313,97,4457,586
289,141,4440,564
293,159,4431,539
309,142,4421,534
305,126,4422,536
281,131,4409,516
287,141,4403,489
325,139,4394,479
333,142,4394,479
289,151,4378,466
258,155,4367,449
278,151,4350,442
263,182,4343,441
117,244,4324,425
-119,309,4310,400
-271,370,4291,383
-152,490,4284,377
362,644,4267,369
1266,703,4254,352
2340,552,4234,334
3147,299,4225,326
3271,175,4210,321
2623,311,4199,308
1531,625,4177,291
512,948,4167,281
-85,1177,4153,277
-270,1330,4143,266
-322,1484,4119,243
-474,1681,4109,230
-715,1878,4096,229
-862,2033,4085,218
-832,2207,4055,189
-749,2495,4035,167
-784,2864,4017,168
-976,3214,4003,165
-1238,3592,3969,143
-1468,4119,3947,123
-1581,4632,3930,125
-1498,4641,3918,122
-1194,3851,3884,97
-760,2591,3860,74
-371,1516,3844,75
-126,967,3832,75
-9,762,3793,50
79,582,3759,25
173,348,3733,25
245,193,3719,26
262,191,3685,2
247,254,3659,-27
245,260,3640,-31
267,200,3630,-29
283,146,3600,-45
275,130,3574,-66
258,114,3554,-69
250,81,3543,-68
246,50,3514,-85
236,51,3489,-110
229,63,3467,-120
238,66,3456,-120
262,47,3430,-129
277,23,3410,-143
275,-4,3396,-147
263,-17,3391,-148
255,-9,3369,-160
243,22,3341,-182
217,62,3309,-196
191,88,3288,-201
195,83,3259,-208
229,50,3235,-224
246,5,3209,-240
224,-43,3196,-249
214,-79,3173,-251
285,-83,3135,-258
394,-49,3074,-270
417,0,3025,-277
325,32,2985,-280
245,29,2955,-289
286,-14,2918,-307
388,-89,2896,-319
405,-149,2880,-319
315,-142,2866,-324
224,-71,2833,-341
221,-18,2810,-354
282,-50,2795,-354
342,-148,2779,-356
369,-227,2738,-370
387,-244,2705,-384
410,-228,2684,-383
440,-235,2667,-384
468,-292,2625,-399
502,-381,2590,-413
542,-455,2567,-413
584,-483,2551,-413
632,-472,2508,-427
699,-464,2463,-442
767,-486,2428,-443
800,-531,2411,-442
795,-578,2372,-455
820,-621,2322,-471
922,-668,2276,-473
1068,-717,2261,-472
1177,-759,2248,-480
1228,-792,2227,-491
1259,-802,2199,-491
1296,-778,2204,-491
1323,-734,2224,-502
1318,-703,2244,-517
1291,-693,2241,-521
1271,-671,2260,-522
1255,-612,2310,-530
1203,-531,2379,-544
1083,-448,2426,-551
930,-361,2479,-553
821,-267,2552,-558
806,-194,2652,-569
851,-152,2733,-575
866,-105,2807,-578
774,-17,2884,-582
593,97,2990,-593
413,184,3091,-604
326,217,3179,-610
335,225,3252,-611
369,239,3350,-616
360,255,3453,-624
315,248,3544,-631
274,226,3604,-631
260,227,3680,-631
252,268,3770,-635
244,314,3856,-640
259,331,3905,-640
330,320,3961,-640
442,312,4034,-644
537,330,4111,-650
562,400,4149,-651
538,533,4187,-648
539,683,4237,-646
627,744,4293,-649
773,651,4313,-650
882,461,4336,-649
891,294,4373,-646
828,216,4420,-649
768,203,4436,-652
747,199,4455,-648
740,178,4487,-636
714,145,4533,-629
658,115,4550,-629
595,101,4571,-629
555,108,4601,-619
551,132,4646,-610
558,156,4666,-608
544,161,4687,-609
524,145,4714,-604
539,132,4759,-599
574,151,4783,-599
562,208,4805,-600
481,276,4825,-592
404,325,4863,-583
391,337,4884,-579
401,327,4903,-579
351,327,4909,-573
244,355,4928,-565
158,381,4937,-558
146,370,4948,-557
185,338,4941,-556
224,347,4942,-555
218,405,4934,-554
159,441,4934,-554
73,399,4918,-551
12,327,4907,-545
1,314,4890,-540
20,380,4888,-538
36,454,4867,-536
42,471,4833,-532
56,435,4773,-525
84,400,4727,-522
102,399,4684,-521
91,423,4652,-519
65,447,4605,-512
56,455,4576,-505
59,432,4552,-505
48,381,4538,-513
16,338,4504,-519
4,349,4480,-525
43,402,4461,-524
103,434,4452,-519
123,404,4425,-509
91,355,4409,-502
54,341,4395,-501
66,356,4392,-504
100,356,4367,-506
113,337,4351,-508
99,323,4338,-509
104,321,4334,-507
144,296,4310,-500
166,246,4294,-493
123,216,4280,-491
49,264,4277,-493
36,353,4258,-492
119,397,4249,-493
210,361,4242,-493
171,317,4244,-494
-27,324,4224,-491
-298,384,4211,-492
-522,475,4197,-495
-577,622,4192,-495
-266,782,4167,-484
562,842,4146,-470
1737,704,4124,-460
2737,469,4111,-461
3083,309,4085,-463
2686,333,4068,-464
1794,530,4051,-462
746,848,4046,-462
-118,1198,4025,-463
-543,1470,4006,-464
-568,1624,3981,-462
-545,1729,3967,-462
-762,1856,3943,-463
-1110,2016,3922,-464
-1258,2223,3894,-461
-1088,2501,3880,-460
-829,2785,3858,-463
-777,2991,3833,-472
-997,3220,3795,-480
-1312,3687,3770,-483
-1504,4318,3745,-483
-1476,4614,3726,-489
-1257,4132,3693,-498
-931,3014,3674,-504
-592,1853,3657,-503
-314,1117,3638,-504
-135,813,3596,-507
-22,689,3567,-507
59,563,3546,-505
114,424,3526,-516
140,311,3483,-538
157,226,3451,-555
181,158,3430,-555
183,137,3413,-553
141,170,3369,-556
93,213,3335,-559
103,197,3315,-554
174,132,3299,-559
240,70,3255,-580
239,46,3220,-598
181,35,3201,-597
126,28,3185,-598
121,27,3136,-612
151,45,3093,-627
173,47,3068,-627
168,22,3047,-627
160,-14,2993,-641
175,-24,2942,-656
205,-1,2907,-656
220,15,2881,-656
199,-8,2823,-671
158,-53,2761,-692
132,-70,2714,-696
142,-44,2680,-697
167,-7,2627,-710
175,-1,2573,-731
164,-32,2530,-741
162,-77,2501,-744
177,-100,2454,-750
185,-93,2404,-763
169,-81,2358,-770
157,-98,2326,-773
189,-147,2283,-780
259,-201,2234,-795
308,-239,2185,-808
307,-266,2154,-816
295,-272,2112,-818
332,-243,2045,-829
394,-198,1953,-842
399,-198,1875,-851
326,-257,1813,-852
274,-320,1759,-862
335,-343,1694,-880
480,-363,1647,-893
586,-423,1615,-893
589,-505,1581,-896
540,-559,1517,-910
524,-580,1453,-923
566,-597,1411,-922
631,-618,1387,-924
689,-631,1346,-938
750,-647,1300,-953
831,-698,1268,-952
929,-779,1265,-952
1019,-830,1257,-960
1089,-808,1234,-971
1139,-760,1208,-971
1174,-770,1224,-972
1194,-833,1257,-983
1206,-857,1278,-1000
1217,-794,1278,-1004
1222,-711,1315,-1001
1199,-671,1390,-998
1140,-636,1461,-1001
1061,-549,1494,-1000
994,-440,1548,-1000
950,-374,1649,-1006
918,-339,1762,-1018
877,-273,1831,-1023
818,-172,1901,-1022
740,-92,2011,-1019
639,-62,2140,-1024
521,-48,2229,-1028
413,-11,2304,-1028
341,54,2400,-1021
317,117,2518,-1015
311,150,2607,-1011
