II,V,PLETH,ABP
-2915,943,10781,1376
-3803,1271,14642,1866
-3550,1265,15081,1922
-2735,1089,14005,1787
-2083,951,13577,1735
-1755,899,13970,1784
-1453,844,14251,1817
-959,702,13977,1782
-349,458,13649,1742
216,128,13666,1745
706,-277,13847,1763
1151,-718,13776,1748
1504,-1113,13544,1714
1698,-1382,13447,1702
1783,-1513,13535,1712
1858,-1540,13525,1708
1911,-1490,13398,1686
1851,-1371,13305,1669
1664,-1210,13339,1670
1432,-1048,13348,1667
1227,-910,13328,1656
1068,-793,13311,1642
953,-685,13355,1637
881,-581,13368,1626
805,-471,13451,1617
702,-366,13554,1606
583,-280,13677,1602
484,-221,13737,1595
408,-177,13873,1594
353,-134,14039,1592
324,-90,14202,1595
329,-60,14269,1593
351,-54,14412,1594
363,-58,14619,1592
350,-56,14839,1594
319,-46,14931,1596
290,-46,15070,1609
280,-55,15290,1626
300,-61,15558,1654
334,-55,15697,1684
345,-48,15844,1726
288,-44,16065,1773
157,-31,16380,1834
-4,1,16594,1897
-145,37,16748,1970
-259,61,16850,2045
-372,84,16973,2127
-490,124,17005,2204
-577,183,17013,2282
-619,242,16996,2350
-666,298,17040,2420
-778,357,17047,2482
-946,420,17051,2540
-1098,479,17004,2584
-1180,530,16997,2624
-1215,577,16970,2653
-1259,621,16963,2678
-1342,654,16896,2692
-1433,668,16838,2703
-1483,665,16746,2706
-1466,657,16688,2706
-1395,647,16590,2696
-1285,624,16510,2683
-1140,586,16401,2663
-968,544,16343,2645
-824,511,16256,2622
-766,482,16181,2600
-778,448,16064,2569
-772,407,16002,2538
-687,363,15923,2499
-552,315,15841,2465
-401,255,15684,2427
-223,182,15575,2390
1,101,15478,2345
226,23,15414,2302
407,-43,15284,2258
543,-92,15196,2221
650,-118,15119,2176
704,-122,15080,2135
687,-115,14978,2089
634,-114,14913,2051
593,-134,14860,2009
556,-175,14846,1972
501,-219,14757,1931
432,-232,14689,1898
368,-202,14628,1864
286,-138,14620,1836
153,-64,14560,1805
-29,-1,14520,1782
-218,41,14474,1757
-384,66,14486,1741
-516,80,14464,1724
-620,99,14469,1714
-705,127,14452,1704
-774,158,14474,1701
-795,172,14459,1699
-724,163,14471,1704
-580,141,14457,1705
-426,121,14475,1711
-329,104,14457,1715
-260,73,14469,1724
-195,35,14460,1730
-136,9,14479,1739
-111,-1,14451,1745
-106,-5,14436,1754
-62,-3,14388,1759
36,43,14378,1769
167,147,14347,1774
276,268,14355,1783
333,331,14341,1788
318,311,14358,1799
230,253,14339,1807
71,219,14331,1819
-111,225,14281,1826
-163,224,14265,1836
210,137,14234,1840
1254,-90,14242,1846
2863,-443,14224,1848
4455,-832,14238,1856
5240,-1104,14225,1862
4699,-1120,14239,1870
2890,-821,14223,1869
418,-284,14242,1870
-1892,319,14231,1867
-3406,799,14229,1870
-3970,1056,14179,1869
-3844,1101,14166,1869
-3384,1024,14135,1861
-2798,913,14116,1855
-2175,819,14038,1848
-1598,747,13990,1846
-1150,668,13934,1839
-803,538,13906,1834
-441,311,13822,1824
17,-29,13761,1818
537,-443,13697,1810
1014,-851,13681,1804
1366,-1180,13610,1795
1588,-1396,13539,1789
1712,-1498,13452,1780
1770,-1497,13449,1775
1737,-1407,13437,1766
1617,-1262,13426,1760
1441,-1103,13371,1751
1282,-967,13404,1746
1176,-855,13471,1736
1088,-745,13563,1731
982,-627,13586,1722
847,-509,13673,1716
731,-409,13801,1706
666,-333,13970,1703
651,-276,14058,1697
640,-224,14180,1696
604,-174,14339,1690
540,-123,14560,1688
468,-79,14704,1683
407,-53,14848,1685
374,-44,14996,1684
372,-43,15215,1690
392,-33,15383,1695
407,-15,15540,1710
397,-3,15664,1726
365,-9,15845,1754
320,-23,15996,1785
271,-28,16143,1830
223,-18,16235,1882
182,-6,16374,1950
144,5,16504,2020
89,30,16650,2099
-15,72,16717,2177
-179,114,16784,2260
-376,143,16821,2340
-561,171,16887,2420
-701,215,16894,2493
-805,270,16907,2565
-907,318,16896,2627
-1036,361,16935,2682
-1185,415,16929,2721
-1318,485,16908,2757
-1412,555,16827,2784
-1464,604,16795,2808
-1494,629,16749,2817
