II,V,PLETH,ABP
-17,36,1464,1975
1,23,1986,2673
17,-3,2035,2748
12,-12,1869,2553
-5,11,1787,2478
-16,48,1820,2548
-18,69,1840,2595
-18,62,1788,2549
-11,34,1732,2497
4,0,1730,2506
14,-24,1752,2540
14,-27,1739,2530
16,-11,1702,2493
30,7,1686,2483
45,5,1696,2503
45,-11,1691,2503
34,-18,1663,2479
27,-6,1637,2460
28,6,1631,2462
31,4,1622,2458
31,2,1601,2446
24,13,1580,2433
7,18,1573,2434
-15,-15,1566,2428
-21,-76,1555,2422
4,-110,1531,2412
45,-84,1515,2410
70,-25,1502,2402
63,8,1489,2398
51,-9,1465,2389
59,-45,1446,2386
70,-65,1433,2378
41,-68,1422,2374
-22,-70,1402,2366
-52,-70,1387,2362
-6,-54,1381,2354
75,-33,1375,2350
116,-40,1353,2342
96,-81,1333,2338
56,-112,1320,2330
32,-88,1310,2326
26,-24,1289,2318
27,12,1273,2314
33,-23,1266,2306
43,-92,1261,2303
45,-114,1242,2294
29,-58,1221,2291
3,17,1207,2282
-6,30,1198,2279
11,-26,1174,2270
42,-83,1146,2267
71,-83,1122,2259
94,-51,1107,2255
106,-49,1087,2246
94,-91,1065,2243
52,-118,1044,2235
7,-73,1033,2231
-16,26,1019,2222
-13,98,1000,2219
4,83,975,2211
32,0,960,2208
62,-67,951,2198
76,-65,948,2194
66,-19,940,2187
53,3,937,2189
56,-32,940,2186
68,-92,957,2185
69,-124,971,2176
67,-116,981,2171
78,-98,994,2163
100,-93,1033,2160
106,-99,1082,2152
82,-99,1122,2148
41,-87,1151,2140
19,-67,1209,2135
34,-54,1287,2127
74,-59,1350,2127
106,-84,1384,2125
112,-116,1452,2125
91,-133,1561,2117
62,-121,1658,2112
43,-92,1707,2104
48,-75,1781,2101
67,-82,1905,2092
96,-96,2024,2090
141,-88,2083,2086
228,-54,2156,2089
351,6,2283,2083
470,86,2412,2077
547,167,2473,2067
583,227,2540,2065
600,280,2663,2063
617,351,2796,2065
655,428,2864,2058
738,428,2928,2054
855,290,3038,2046
955,48,3162,2042
1001,-185,3226,2033
1013,-335,3281,2030
1039,-435,3376,2025
1094,-563,3490,2027
1168,-735,3551,2024
1248,-896,3602,2020
1310,-995,3700,2009
1318,-1042,3852,2005
1263,-1043,3986,2001
1169,-966,4097,2003
1043,-801,4192,1999
858,-617,4288,1995
601,-506,4350,1988
332,-495,4393,1989
136,-543,4428,1987
46,-613,4485,1986
28,-683,4536,1976
33,-730,4583,1970
30,-727,4614,1964
8,-680,4657,1965
-46,-616,4697,1963
-113,-572,4739,1961
-175,-554,4759,1953
-185,-583,4790,1948
-180,-593,4821,1940
-167,-593,4861,1939
-187,-530,4878,1937
-182,-497,4897,1941
-163,-489,4911,1940
-135,-574,4934,1937
-135,-655,4938,1929
-131,-696,4946,1928
-113,-650,4948,1926
-84,-595,4965,1926
-62,-583,4968,1919
-21,-692,4972,1915
95,-993,4965,1912
333,-1493,4976,1916
750,-2046,4976,1914
1516,-2636,4975,1915
2946,-3758,4956,1913
5247,-6239,4951,1915
8190,-10396,4944,1908
11103,-15514,4937,1904
13267,-20311,4906,1899
14207,-23827,4885,1902
13700,-25747,4865,1903
11796,-26064,4853,1904
9035,-24805,4819,1896
6353,-22135,4795,1892
4481,-18541,4773,1889
3451,-14720,4762,1891
2816,-11259,4730,1886
2225,-8417,4705,1882
1638,-6184,4681,1875
1108,-4459,4671,1876
633,-3151,4639,1878
211,-2166,4610,1880
-104,-1392,4577,1874
-279,-739,4560,1869
-371,-160,4530,1864
-471,349,4505,1866
-614,757,4474,1862
-727,1000,4460,1859
-746,1084,4437,1852
-660,1059,4416,1852
-582,1053,4384,1850
-548,1058,4367,1849
-572,1108,4345,1840
-574,1138,4332,1833
-555,1193,4306,1827
-517,1218,4292,1829
-493,1243,4275,1826
-475,1238,4266,1824
-457,1226,4245,1815
-427,1184,4237,1814
-390,1131,4226,1812
-346,1087,4219,1816
-302,1068,4195,1813
-270,1051,4179,1815
