II,V,PLETH,RESP
-355,-11,8626,340
-384,-1,11928,673
-383,27,12687,707
-400,121,12296,111
-360,342,12332,-987
-298,635,12881,-1965
-281,719,13274,-2180
33,186,13243,-1524
1203,-1183,13193,-502
3040,-3129,13382,231
4318,-4952,13641,409
3960,-5909,13671,245
2297,-5654,13587,90
694,-4407,13616,78
69,-2760,13763,108
162,-1335,13778,76
218,-474,13652,7
-35,-152,13548,-24
-296,-100,13554,-12
-316,-81,13511,-23
-257,-26,13365,-88
-362,27,13180,-156
-573,64,13081,-176
-682,101,12984,-172
-670,145,12863,-208
-664,194,12672,-270
-671,257,12537,-293
-601,319,12435,-280
-469,358,12349,-327
-352,394,12184,-438
-228,508,12051,-508
-46,737,11955,-496
157,976,11899,-515
271,1091,11773,-617
302,1025,11669,-696
310,872,11596,-682
311,734,11576,-697
283,653,11502,-817
246,602,11445,-925
240,556,11402,-920
271,522,11405,-922
319,509,11360,-1037
368,503,11331,-1162
416,482,11304,-1173
452,452,11314,-1168
477,433,11280,-1262
512,428,11261,-1383
579,418,11233,-1408
666,388,11236,-1403
733,350,11202,-1477
757,317,11187,-1588
754,284,11161,-1625
762,239,11160,-1627
795,188,11125,-1681
824,158,11112,-1777
816,157,11089,-1826
769,168,11088,-1837
706,163,11046,-1875
645,144,11016,-1960
583,126,10976,-2027
514,117,10961,-2054
438,106,10905,-2067
361,90,10843,-2107
290,71,10752,-2155
227,51,10695,-2185
169,26,10622,-2193
112,-5,10551,-2222
63,-34,10450,-2268
39,-51,10389,-2303
32,-52,10321,-2307
17,-46,10248,-2329
-23,-50,10123,-2379
-63,-69,10034,-2425
-75,-94,9956,-2424
-58,-106,9883,-2422
-45,-94,9750,-2446
-56,-72,9649,-2477
-87,-60,9572,-2477
-115,-67,9512,-2484
-126,-72,9383,-2521
-116,-54,9268,-2567
-101,-18,9179,-2570
-93,2,9139,-2559
-92,-11,9040,-2561
-95,-33,8929,-2577
-110,-33,8831,-2574
-146,-13,8823,-2578
-186,3,8808,-2605
-194,-5,8784,-2647
-171,-18,8737,-2658
-138,-35,8776,-2649
-142,-38,8830,-2640
-185,-36,8860,-2649
-220,-29,8825,-2651
-205,-28,8881,-2649
-169,-30,9017,-2643
-165,-25,9167,-2649
-179,-18,9217,-2649
-174,-28,9324,-2649
-178,-49,9577,-2647
-224,-44,9973,-2658
-229,19,10323,-2667
-81,140,10624,-2669
144,283,10883,-2654
237,335,11148,-2649
241,69,11324,-2652
618,-766,11447,-2656
1776,-2213,11534,-2634
3301,-3933,11661,-2603
3972,-5322,11766,-2576
2956,-5852,11851,-2571
928,-5368,11872,-2568
-490,-4132,11888,-2568
-533,-2647,11882,-2562
10,-1379,11889,-2562
98,-574,11849,-2554
-256,-213,11790,-2542
-423,-135,11704,-2521
-298,-159,11657,-2514
-300,-169,11586,-2511
-563,-133,11483,-2508
-798,-87,11318,-2492
-831,-74,11198,-2486
-800,-85,11092,-2483
-833,-67,10973,-2477
-874,0,10773,-2453
-846,76,10610,-2440
-754,118,10490,-2438
-615,157,10396,-2440
-439,266,10230,-2422
-242,464,10088,-2412
-79,695,9988,-2410
32,840,9937,-2412
89,855,9821,-2394
122,751,9709,-2383
139,609,9624,-2382
122,492,9614,-2384
79,430,9581,-2365
75,412,9562,-2354
142,403,9543,-2354
230,383,9573,-2356
270,360,9580,-2336
277,356,9597,-2325
323,378,9596,-2329
431,399,9632,-2329
543,393,9657,-2291
594,363,9704,-2250
606,332,9727,-2230
648,308,9769,-2235
752,278,9789,-2233
869,233,9829,-2235
935,179,9841,-2240
938,135,9865,-2244
914,114,9868,-2216
884,118,9900,-2176
840,135,9919,-2146
768,156,9948,-2143
673,167,9939,-2143
573,161,9938,-2141
487,141,9916,-2134
428,121,9911,-2134
391,111,9877,-2127
350,112,9849,-2114
272,116,9803,-2091
161,116,9783,-2083
60,93,9740,-2085
13,41,9697,-2093
16,-12,9624,-2089
19,-23,9581,-2086
-15,10,9528,-2085
-61,32,9479,-2093
-67,0,9397,-2090
-29,-57,9351,-2084
-6,-79,9303,-2083
-40,-46,9252,-2107
-96,0,9146,-2134
-94,19,9068,-2150
-18,16,9006,-2147
55,26,8958,-2153
39,60,8853,-2167
-41,94,8762,-2178
-79,96,8692,-2173
-15,66,8659,-2187
79,41,8580,-2224
88,52,8506,-2268
-4,84,8440,-2276
-81,91,8424,-2265
-43,68,8374,-2256
80,45,8315,-2267
143,68,8250,-2272
79,110,8254,-2267
-44,141,8256,-2257
-115,140,8244,-2265
-91,126,8195,-2273
-15,117,8219,-2269
46,116,8282,-2254
62,117,8343,-2262
77,100,8332,-2280
120,55,8384,-2276
118,28,8549,-2230
17,93,8827,-2193
-30,258,9074,-2185
145,425,9299,-2183
393,441,9500,-2157
507,136,9716,-2140
832,-667,9864,-2147
1988,-2020,9976,-2149
3725,-3636,10057,-2103
4675,-4914,10174,-2046
3797,-5333,10273,-2016
1688,-4822,10355,-2010
-50,-3734,10383,-1975
-538,-2510,10415,-1915
-236,-1436,10431,-1863
-18,-646,10457,-1841
-148,-206,10430,-1821
-329,-95,10377,-1777
-345,-158,10293,-1720
-335,-195,10243,-1692
-482,-134,10174,-1679
-705,-62,10080,-1640
-817,-66,9939,-1577
-806,-105,9839,-1550
-800,-95,9749,-1543
