II,V,PLETH,ABP
-139,490,2246,6734
-171,530,2399,7210
-180,476,2117,6389
-211,508,2214,6734
-230,508,2190,6755
-251,505,2114,6635
-260,488,2027,6519
-278,493,1984,6549
-285,493,1935,6586
-297,495,1854,6530
-303,499,1763,6467
-305,507,1689,6463
-304,516,1614,6470
-298,531,1522,6426
-290,569,1427,6386
-277,639,1341,6372
-254,728,1252,6356
-206,790,1161,6320
-110,769,1072,6285
65,599,993,6265
346,232,912,6233
755,-348,833,6196
1299,-1114,755,6165
1954,-1990,675,6126
2653,-2848,593,6094
3290,-3528,512,6052
3732,-3867,432,6020
3868,-3768,353,5979
3642,-3230,276,5951
3090,-2377,201,5910
2331,-1401,126,5884
1528,-503,53,5843
826,189,-20,5821
310,631,-91,5780
-14,877,-161,5761
-192,997,-228,5719
-288,1068,-296,5704
-348,1117,-362,5661
-397,1166,-431,5651
-432,1197,-500,5611
-452,1219,-572,5606
-455,1218,-641,5565
-448,1215,-713,5561
-438,1203,-781,5517
-426,1198,-852,5512
-420,1201,-915,5470
-406,1208,-974,5466
-402,1230,-1020,5428
-385,1240,-1061,5424
-384,1262,-1093,5391
-369,1271,-1130,5389
-367,1294,-1176,5367
-354,1320,-1237,5376
-345,1357,-1306,5374
-329,1401,-1382,5405
-312,1447,-1459,5433
-293,1495,-1536,5493
-274,1541,-1614,5557
-255,1589,-1697,5655
-234,1637,-1789,5766
-210,1686,-1890,5916
-182,1732,-1993,6082
-151,1772,-2093,6286
-118,1794,-2182,6501
-85,1794,-2252,6745
-54,1765,-2305,6988
-24,1710,-2343,7249
4,1632,-2369,7499
35,1543,-2387,7761
68,1448,-2395,7999
102,1355,-2384,8241
135,1259,-2347,8445
162,1165,-2276,8648
183,1069,-2173,8805
195,979,-2040,8962
197,891,-1891,9071
191,820,-1732,9189
180,759,-1575,9259
166,717,-1416,9345
149,681,-1255,9380
132,661,-1085,9438
117,642,-907,9444
103,637,-726,9479
91,633,-557,9464
80,643,-413,9479
73,653,-296,9444
72,679,-203,9439
78,705,-113,9384
93,745,-10,9358
117,781,127,9286
144,824,287,9236
172,859,467,9141
196,890,645,9065
216,904,820,8945
233,906,978,8840
248,888,1126,8699
262,859,1259,8568
274,820,1387,8406
281,780,1502,8253
279,739,1609,8077
261,704,1703,7913
227,671,1790,7737
178,644,1861,7581
117,623,1918,7423
54,612,1959,7288
-7,609,1990,7156
-58,612,2011,7049
-101,620,2023,6944
-129,622,2027,6865
-152,625,2023,6786
-162,614,2008,6732
-177,608,1981,6674
-179,586,1944,6641
-190,575,1899,6594
-188,560,1849,6570
-194,556,1792,6525
-195,559,1733,6505
-199,561,1668,6460
-204,569,1602,6447
-209,577,1531,6407
-211,609,1459,6402
-205,662,1382,6365
-186,744,1307,6363
-144,811,1224,6322
-67,823,1146,6317
70,706,1065,6272
292,416,991,6265
630,-83,916,6218
1104,-773,850,6209
1712,-1612,780,6166
2413,-2490,714,6157
3120,-3273,642,6115
3707,-3794,574,6100
4044,-3926,501,6056
4034,-3613,434,6035
3660,-2924,364,5989
2994,-2012,299,5965
2184,-1079,233,5925
1392,-288,170,5905
744,278,105,5870
295,627,43,5849
31,815,-21,5814
-107,914,-84,5790
-179,967,-149,5753
-225,998,-213,5726
-258,1013,-272,5693
-279,1022,-324,5670
-287,1027,-365,5637
-286,1042,-397,5614
-278,1058,-422,5580
-272,1080,-450,5558
-266,1097,-484,5525
-262,1113,-534,5510
-259,1126,-593,5481
-254,1136,-664,5475
-253,1149,-732,5448
-244,1157,-803,5448
-239,1171,-869,5426
-224,1190,-945,5438
-211,1216,-1027,5427
-194,1254,-1131,5459
-175,1296,-1244,5470
-153,1347,-1366,5535
-129,1397,-1476,5579
-102,1453,-1577,5688
-74,1503,-1660,5777
-49,1555,-1735,5938
-26,1595,-1798,6076
-4,1629,-1862,6285
18,1643,-1921,6473
43,1643,-1980,6725
71,1620,-2030,6950
102,1582,-2077,7224
137,1523,-2114,7468
174,1455,-2140,7741
214,1372,-2148,7975
254,1284,-2136,8222
290,1186,-2105,8428
318,1088,-2057,8633
337,986,-1993,8797
347,891,-1912,8955
349,801,-1815,9078
346,723,-1706,9194
340,655,-1597,9277
330,602,-1497,9351
316,557,-1414,9399
300,524,-1342,9439
285,498,-1273,9459
272,480,-1185,9476
263,467,-1070,9479
257,462,-926,9480
252,467,-765,9463
245,483,-593,9445
236,506,-419,9406
228,537,-243,9369
225,568,-70,9306
231,597,106,9249
248,620,283,9164
276,643,461,9088
314,664,632,8977
358,686,799,8881
401,698,957,8744
436,703,1108,8626
458,692,1243,8461
466,671,1369,8322
458,639,1483,8134
438,607,1589,7985
409,572,1685,7791
373,541,1773,7650
327,507,1849,7469
276,479,1910,7348
221,451,1955,7193
168,434,1984,7097
119,422,2003,6972
80,420,2012,6902
48,420,2013,6806
26,421,2005,6761
7,423,1989,6696
-4,420,1962,6673
-17,421,1924,6629
-21,418,1878,6616
-30,420,1826,6582
-34,421,1770,6569
-41,418,1709,6535
-47,416,1647,6518
-52,407,1582,6486
-56,404,1515,6468
-54,410,1445,6436
-48,445,1373,6417
-32,505,1298,6387
-2,578,1221,6367
59,617,1140,6337
172,570,1059,6318
365,372,978,6290
667,-17,897,6273
1101,-616,819,6243
1667,-1396,742,6222
2336,-2282,667,6186
3035,-3136,592,6163
3654,-3793,518,6125
4062,-4090,445,6105
4154,-3939,374,6066
3887,-3358,304,6048
3308,-2490,234,6003
2537,-1530,167,5981
1735,-678,104,5931
1042,-42,49,5910
535,350,4,5863
219,562,-31,5852
50,665,-61,5810
-37,731,-92,5805
-88,778,-130,5762
-127,823,-178,5753
-158,850,-232,5703
-179,871,-291,5683
-189,873,-347,5629
-191,876,-403,5605
-189,875,-460,5554
-183,881,-524,5535
-178,892,-597,5495
-167,903,-684,5483
-165,924,-779,5452
-153,933,-876,5445
-154,953,-967,5421
-141,960,-1050,5419
-137,979,-1125,5406
-121,994,-1196,5417
-111,1018,-1263,5423
