II,V,PLETH
-448,-1021,3376
4188,5999,3945
6577,9803,3674
3131,4783,3592
-2204,-3217,3939
-3838,-5703,4174
-2204,-3217,4138
-1367,-1916,4153
-2204,-3217,4369
-2470,-3701,4561
-1550,-2246,4634
-985,-1056,4698
-1309,-1021,4833
-1545,-855,4961
-1309,-51,5064
-1178,534,5158
-1343,613,5263
-1424,730,5347
-1309,1072,5428
-1199,1342,5507
-1102,1481,5594
-888,1644,5672
-585,1838,5759
-312,1976,5828
-69,2093,5892
164,2203,5936
379,2298,5991
548,2366,6038
654,2400,6090
710,2396,6121
723,2349,6157
709,2273,6184
689,2195,6223
691,2135,6240
723,2093,6256
766,2061,6261
792,2042,6289
797,2022,6309
792,1991,6322
793,1948,6302
792,1940,6289
770,1978,6279
723,2042,6289
683,2080,6277
689,2093,6256
739,2092,6215
792,2093,6190
806,2085,6155
792,2093,6124
779,2137,6070
792,2246,6024
833,2395,5969
895,2553,5925
940,2647,5868
930,2655,5826
868,2593,5774
826,2553,5726
854,2577,5655
930,2655,5594
995,2718,5534
1033,2757,5495
1052,2788,5442
1068,2859,5395
1089,2972,5338
1136,3114,5296
1189,3223,5243
1205,3268,5197
1177,3257,5139
1171,3268,5097
1235,3312,5046
1343,3370,4998
1423,3411,4937
1446,3472,4899
1418,3528,4863
1343,3523,4833
1212,3418,4778
1068,3319,4733
990,3304,4691
1033,3370,4667
1143,3413,4630
1205,3421,4601
1153,3419,4565
1033,3472,4535
934,3573,4482
895,3727,4435
894,3873,4392
895,3982,4369
867,4027,4336
792,4084,4303
682,4173,4261
585,4289,4237
533,4353,4205
517,4391,4171
511,4430,4116
517,4544,4071
527,4690,4031
517,4850,4005
459,4986,3960
379,5157,3906
314,5361,3844
275,5616,3807
233,5879,3773
172,6178,3740
115,6480,3686
103,6790,3641
143,7078,3601
207,7403,3575
263,7750,3538
310,8118,3509
352,8460,3475
379,8833,3442
366,9210,3390
310,9547,3343
234,9734,3303
172,9803,3277
142,9797,3231
138,9803,3178
130,9797,3118
103,9803,3078
81,9794,3043
103,9803,3012
172,9796,2964
241,9803,2913
272,9794,2856
275,9803,2814
268,9794,2775
241,9803,2747
187,9794,2712
138,9803,2681
133,9793,2645
172,9803,2615
217,9793,2579
241,9803,2549
236,9793,2512
207,9803,2483
167,9793,2447
138,9803,2416
121,9793,2380
103,9803,2350
79,9793,2315
69,9803,2284
83,9793,2246
103,9803,2218
106,9793,2194
103,9803,2185
114,9793,2169
138,9803,2152
151,9793,2126
138,9803,2118
98,9794,2124
103,9803,2152
149,9792,2179
103,9803,2218
16,9798,2259
103,9803,2317
256,9799,2367
103,9803,2416
-137,9797,2465
138,9803,2549
579,9804,2648
241,9803,2747
-331,9790,2823
310,9803,2913
1362,9811,3021
413,9803,3145
-1646,9795,3245
-620,9803,3343
3997,9663,3440
6577,9292,3542
3229,8937,3622
-2204,8884,3707
-3909,8653,3799
-2101,7199,3906
-942,4130,3993
-1619,511,4071
-2032,-2134,4137
-1412,-3217,4204
-1067,-3325,4253
-1481,-3217,4303
-1773,-3200,4348
-1619,-3217,4402
-1569,-3224,4448
-1791,-3217,4502
-1907,-3218,4549
-1791,-3217,4601
-1632,-3222,4634
-1481,-3217,4667
-1261,-3217,4693
-999,-3217,4733
-765,-3223,4765
-551,-3217,4800
-367,-3216,4816
-241,-3217,4833
-173,-3221,4843
-138,-3217,4866
-102,-3213,4873
-69,-3217,4866
-48,-3213,4838
-34,-3217,4833
-7,-3213,4835
34,-3217,4833
77,-3213,4796
103,-3217,4766
121,-3213,4746
138,-3217,4733
158,-3213,4686
172,-3217,4634
178,-3213,4590
172,-3217,4568
158,-3213,4525
138,-3217,4469
127,-3213,4395
138,-3217,4336
162,-3213,4279
172,-3217,4237
156,-3213,4187
138,-3217,4138
143,-3213,4068
172,-3217,4005
206,-3213,3945
241,-3217,3906
277,-3213,3857
310,-3217,3807
330,-3213,3746
344,-3217,3707
360,-3213,3673
