II,V,ABP,RESP
4287,7981,4438,1391
4781,9161,5094,1565
4104,8296,4600,1371
3707,7949,4383,1273
3921,8716,4801,1371
4019,9265,5134,1429
3764,9136,5124,1371
3578,9079,5164,1334
3633,9451,5447,1371
3648,9748,5696,1393
3529,9766,5810,1371
3443,9784,5928,1359
3450,9976,6133,1371
3431,10161,6313,1368
3372,10291,6456,1351
3341,10429,6603,1345
3346,10606,6778,1351
3325,10732,6927,1344
3293,10816,7061,1331
3282,10864,7182,1326
3293,10921,7303,1331
3293,10995,7401,1332
3293,11131,7505,1331
3288,11224,7588,1321
3293,11236,7666,1311
3290,11157,7710,1297
3293,11131,7747,1291
3290,11164,7763,1289
3293,11236,7787,1291
3288,11265,7791,1282
3293,11341,7787,1270
3294,11453,7749,1257
3293,11551,7706,1250
3275,11487,7643,1240
3267,11341,7585,1230
3264,11220,7504,1217
3267,11236,7424,1210
3252,11266,7320,1201
3241,11236,7222,1190
3235,11083,7113,1169
3241,10921,7020,1149
3231,10779,6906,1135
3215,10711,6778,1129
3194,10643,6621,1120
3189,10606,6496,1109
3185,10576,6387,1096
3189,10606,6294,1089
3186,10613,6167,1081
3189,10606,6052,1069
3185,10570,5953,1047
3189,10606,5891,1028
3187,10664,5811,1014
3189,10711,5729,1008
3185,10659,5635,999
3189,10606,5568,988
3189,10576,5499,975
3189,10606,5447,968
3175,10605,5381,959
3163,10606,5326,948
3155,10591,5256,932
3163,10606,5205,928
3174,10593,5153,928
3189,10606,5124,928
3193,10628,5082,916
3189,10711,5043,907
3167,10768,4992,906
3137,10816,4963,907
3077,10807,4937,898
2980,10816,4922,887
2826,10780,4882,883
2640,10711,4842,887
2418,10522,4802,888
2169,10291,4801,887
1885,10036,4803,885
1594,9871,4801,887
1300,9770,4773,887
1019,9766,4761,887
750,9790,4756,886
549,9871,4761,887
440,9993,4738,886
444,10291,4721,887
525,10847,4709,893
680,11761,4721,907
881,12900,4719,920
1124,14072,4721,928
1364,14999,4713,926
1594,15647,4721,928
1801,16088,4717,935
2013,16487,4721,948
2233,16720,4715,957
2483,16592,4721,968
2735,15955,4716,978
2980,15017,4721,988
3195,13988,4716,994
3398,13022,4721,1008
3572,12080,4715,1028
3712,11236,4721,1049
3794,10516,4717,1059
3842,9976,4721,1069
3869,9571,4714,1079
3895,9346,4721,1089
3908,9222,4720,1089
3921,9136,4721,1089
3929,9001,4698,1095
3947,8926,4680,1109
3959,8907,4666,1120
3973,8926,4680,1129
3973,8892,4686,1137
3973,8926,4680,1149
3965,9020,4649,1159
3973,9136,4640,1170
3983,9135,4639,1178
3999,9136,4640,1190
4005,9197,4613,1199
4025,9346,4600,1210
4047,9427,4596,1218
4077,9451,4600,1230
4095,9433,4575,1239
4130,9451,4559,1250
4174,9450,4553,1259
4234,9451,4559,1270
4281,9435,4537,1279
4339,9451,4519,1291
4407,9449,4509,1299
4496,9451,4519,1311
4567,9432,4501,1320
4626,9451,4479,1331
4671,9459,4460,1339
4731,9451,4479,1351
4786,9363,4487,1362
4835,9241,4479,1371
4853,9048,4444,1371
4862,8821,4438,1371
4852,8563,4439,1376
4835,8401,4438,1391
4788,8327,4405,1405
4731,8296,4398,1411
4662,8160,4411,1409
4600,7981,4438,1411
4518,7870,4429,1420
4417,7981,4438,1432
4293,8198,4477,1433
4182,8401,4559,1432
4082,8521,4630,1428
3999,8716,4721,1432
3904,8984,4837,1432
3816,9241,5003,1432
3728,9354,5163,1429
3659,9451,5326,1432
3588,9590,5477,1433
3529,9766,5649,1432
3468,9864,5808,1421
3424,9976,5971,1411
3377,10126,6122,1406
3346,10291,6294,1411
3313,10350,6457,1415
3293,10396,6617,1411
3271,10480,6750,1399
3267,10606,6899,1391
3264,10633,7043,1389
3267,10606,7182,1391
3253,10603,7281,1383
3241,10711,7384,1371
3230,10801,7484,1358
3241,10816,7585,1351
3245,10763,7636,1342
3241,10816,7666,1331
3220,10968,7679,1317
3215,11131,7706,1311
3222,11157,7710,1303
3241,11131,7706,1291
3242,11108,7682,1268
3241,11131,7666,1250
3235,11118,7628,1237
3241,11131,7585,1230
3239,11165,7508,1218
3241,11236,7424,1210
3237,11273,7316,1201
3241,11341,7222,1190
3238,11377,7118,1168
3241,11341,7020,1149
3239,11199,6897,1136
3241,11131,6778,1129
3228,11140,6649,1118
3215,11131,6536,1109
3196,10968,6410,1100
3189,10816,6294,1089
3175,10771,6165,1068
3163,10816,6052,1049
3142,10775,5937,1034
3137,10711,5850,1028
3135,10676,5763,1019
3137,10711,5689,1008
3121,10705,5599,996
3110,10711,5528,988
3103,10739,5457,978
3110,10816,5407,968
3109,10829,5341,956
3110,10816,5285,948
3106,10787,5218,937
3110,10816,5164,928
3108,10824,5097,916
3110,10816,5043,907
3107,10751,4991,898
3110,10711,4963,887
3107,10682,4923,874
3110,10711,4882,867
3109,10744,4828,866
3110,10816,4801,867
3097,10868,4779,859
3084,10921,4761,847
3073,10920,4715,834
3084,10921,4680,827
3098,10877,4651,817
