II,V,PLETH
-861,190,-596
-868,183,-666
-700,135,-629
-674,118,-686
-587,92,-715
-470,64,-727
-354,44,-736
-279,34,-752
-249,30,-764
-263,29,-764
-330,36,-762
-441,54,-764
-562,81,-766
-662,110,-765
-740,136,-764
-799,158,-764
-842,174,-765
-866,186,-764
-883,200,-764
-893,218,-765
-897,239,-763
-891,260,-757
-888,280,-747
-892,299,-731
-922,320,-713
-977,341,-694
-1073,366,-678
-1187,388,-666
-1307,409,-662
-1398,424,-662
-1466,438,-673
-1507,452,-688
-1559,473,-712
-1622,500,-736
-1727,535,-765
-1851,571,-791
-2005,608,-821
-2151,637,-845
-2310,663,-875
-2447,683,-900
-2585,703,-930
-2686,718,-954
-2781,737,-984
-2844,753,-1009
-2917,775,-1040
-2982,796,-1063
-3081,823,-1087
-3195,850,-1105
-3343,880,-1123
-3485,904,-1135
-3624,926,-1149
-3724,940,-1159
-3795,952,-1167
-3829,958,-1164
-3861,965,-1156
-3897,967,-1140
-3959,967,-1124
-4033,960,-1108
-4113,951,-1095
-4175,939,-1080
-4218,933,-1061
-4239,931,-1032
-4255,934,-999
-4275,939,-965
-4315,942,-938
-4374,942,-920
-4460,941,-916
-4554,940,-921
-4656,944,-937
-4739,951,-957
-4802,965,-985
-4821,981,-1014
-4822,1000,-1052
-4795,1020,-1091
-4783,1048,-1139
-4767,1086,-1186
-4788,1145,-1240
-4799,1223,-1289
-4821,1318,-1344
-4779,1407,-1393
-4702,1472,-1449
-4536,1482,-1496
-4358,1430,-1544
-4152,1313,-1578
-4022,1166,-1608
-3929,1014,-1622
-3922,897,-1635
-3910,817,-1637
-3921,779,-1638
-3894,759,-1631
-3892,747,-1623
-3898,727,-1604
-3983,706,-1584
-4123,683,-1556
-4340,666,-1531
-4574,653,-1500
-4827,648,-1470
-5044,647,-1434
-5224,651,-1397
-5333,654,-1354
-5404,659,-1310
-5440,659,-1265
-5477,660,-1224
-5509,658,-1186
-5562,662,-1156
-5620,666,-1131
-5676,673,-1115
-5713,679,-1102
