II,V,PLETH,ABP
12,-156,2678,3932
21,-218,3640,5332
32,-232,3734,5492
28,-223,3425,5110
0,-217,3261,4967
-32,-222,3304,5117
-30,-229,3325,5226
10,-230,3212,5142
41,-224,3093,5048
32,-219,3074,5074
8,-220,3102,5149
12,-230,3066,5131
38,-242,2983,5068
46,-248,2937,5059
27,-245,2940,5114
16,-241,2920,5122
42,-246,2864,5087
83,-262,2817,5070
100,-278,2808,5101
92,-282,2795,5113
100,-275,2754,5112
137,-264,2702,5122
174,-251,2673,5175
186,-232,2649,5218
202,-212,2621,5277
250,-196,2577,5339
311,-187,2547,5433
351,-176,2527,5524
378,-156,2507,5640
418,-138,2461,5765
467,-143,2419,5922
508,-157,2391,6072
539,-147,2372,6234
563,-106,2338,6383
570,-71,2309,6554
567,-68,2292,6719
588,-78,2283,6902
637,-67,2254,7068
669,-39,2226,7244
655,-15,2207,7402
628,-3,2198,7573
615,9,2174,7724
593,21,2154,7879
552,26,2140,8010
528,28,2136,8149
536,37,2122,8268
527,50,2110,8390
467,53,2101,8482
401,42,2102,8574
373,26,2089,8640
352,17,2074,8711
289,19,2057,8758
212,29,2051,8811
174,35,2037,8838
172,25,2020,8866
156,1,1999,8867
111,-23,1991,8873
63,-37,1983,8859
32,-44,1975,8855
10,-41,1956,8825
-7,-25,1949,8799
-19,1,1951,8749
-29,12,1965,8711
-44,-9,1968,8651
-64,-51,1977,8593
-76,-80,1993,8507
-73,-77,2032,8435
-64,-57,2063,8351
-69,-48,2088,8276
-89,-60,2114,8176
-106,-79,2184,8087
-108,-86,2269,7984
-111,-81,2339,7894
-123,-80,2387,7777
-133,-90,2486,7670
-132,-107,2623,7551
-132,-118,2741,7447
-139,-117,2808,7323
-139,-103,2919,7213
-131,-90,3089,7094
-138,-89,3245,6999
-162,-95,3326,6892
-167,-96,3437,6805
-139,-87,3623,6711
-117,-84,3813,6643
-133,-93,3912,6569
-158,-99,4014,6518
-157,-90,4185,6457
-146,-76,4372,6414
-145,-75,4472,6357
-136,-86,4555,6318
-105,-88,4694,6273
-81,-66,4862,6256
-85,-28,4958,6232
-84,3,5025,6223
-44,16,5121,6195
10,17,5248,6185
30,21,5322,6169
21,38,5367,6172
18,65,5422,6159
35,85,5508,6159
55,94,5565,6148
71,98,5598,6153
91,109,5620,6147
118,125,5665,6154
143,130,5699,6149
162,115,5720,6156
172,88,5710,6145
171,68,5699,6143
177,62,5676,6130
209,55,5657,6135
256,35,5619,6129
273,6,5582,6129
233,-16,5535,6112
158,-24,5505,6108
101,-27,5462,6095
85,-35,5415,6094
80,-51,5352,6077
42,-72,5312,6074
-27,-100,5270,6063
-93,-134,5220,6060
-139,-160,5139,6037
-184,-166,5077,6026
-230,-158,5027,6009
-249,-158,4978,6007
-236,-168,4897,5987
-229,-168,4835,5975
-243,-150,4792,5956
-246,-138,4758,5954
-227,-149,4686,5936
-235,-164,4625,5926
-289,-152,4584,5902
-328,-118,4561,5890
-303,-100,4506,5866
-263,-118,4458,5854
-263,-153,4426,5834
-280,-171,4415,5830
-264,-164,4379,5814
-239,-154,4349,5807
-242,-152,4326,5782
-261,-148,4323,5768
-256,-138,4298,5746
-246,-132,4277,5742
-253,-131,4260,5729
-265,-118,4261,5728
-260,-89,4244,5712
-273,-74,4234,5703
-340,-79,4223,5680
-444,-87,4226,5674
-533,-91,4214,5659
-603,-104,4207,5653
-679,-97,4197,5630
-780,-10,4197,5620
-890,144,4185,5605
-1024,235,4180,5605
-1227,151,4170,5591
-1513,-61,4170,5587
-1789,-228,4155,5573
-1924,-250,4145,5568
-1889,-184,4128,5546
-1803,-140,4121,5533
-1777,-115,4103,5510
-1796,-44,4091,5499
-1788,44,4071,5475
-1751,3,4063,5465
-1746,-232,4048,5449
-1788,-533,4037,5446
-1826,-732,4015,5428
-1817,-816,4007,5414
-1780,-883,3993,5389
-1759,-971,3980,5379
-1763,-1018,3951,5359
-1755,-976,3933,5346
-1686,-871,3915,5320
-1549,-767,3899,5309
-1403,-712,3867,5293
-1314,-716,3848,5290
-1266,-752,3831,5271
-1180,-765,3817,5260
-1004,-728,3784,5239
-785,-655,3763,5235
-569,-571,3747,5223
-370,-479,3734,5220
-195,-380,3700,5205
-90,-291,3677,5201
-64,-225,3664,5187
-59,-180,3651,5185
-22,-147,3610,5171
11,-134,3578,5167
8,-144,3558,5153
-5,-159,3542,5150
17,-153,3495,5137
46,-131,3454,5133
45,-108,3427,5118
33,-97,3407,5116
45,-93,3359,5108
62,-96,3315,5113
56,-108,3286,5104
45,-127,3266,5101
56,-140,3223,5084
69,-142,3185,5080
60,-136,3162,5071
49,-132,3150,5078
63,-131,3104,5072
91,-130,3040,5077
104,-125,2973,5070
110,-118,2924,5080
127,-118,2870,5082
156,-123,2825,5094
179,-119,2788,5089
206,-100,2770,5105
246,-81,2743,5121
296,-86,2709,5165
334,-111,2666,5204
357,-123,2636,5266
384,-104,2607,5328
424,-79,2578,5420
456,-70,2538,5513
460,-69,2512,5637
456,-59,2489,5765
487,-42,2467,5919
557,-37,2428,6064
623,-39,2398,6226
652,-21,2376,6379
662,28,2359,6554
688,89,2328,6720
723,131,2304,6903
743,145,2287,7068
744,141,2275,7242
737,138,2246,7399
720,143,2220,7571
694,152,2201,7727
679,158,2193,7885
679,161,2174,8015
667,159,2163,8147
624,150,2157,8260
572,135,2157,8381
533,128,2140,8475
496,138,2123,8568
448,156,2109,8632
404,162,2104,8699
376,149,2087,8743
348,131,2068,8789
308,127,2049,8810
278,134,2046,8835
261,135,2038,8838
227,124,2026,8849
162,110,2007,8839
111,99,2008,8831
106,91,2013,8795
112,81,2013,8764
80,73,1995,8713
26,72,1998,8673
-2,76,2019,8612
3,78,2046,8555
5,68,2054,8475
-13,50,2078,8406
-39,37,2123,8317
-62,36,2185,8237
-79,40,2225,8135
-88,38,2268,8047
-96,32,2332,7942
-113,31,2430,7848
-135,36,2517,7730
