II,V,PLETH,RESP
-6,-154,4236,498
45,-274,5715,673
117,-376,5838,694
180,-442,5369,654
217,-466,5166,650
216,-474,5294,682
177,-493,5394,698
142,-550,5290,684
172,-630,5164,674
241,-689,5163,687
245,-684,5236,701
131,-635,5237,691
-31,-605,5201,668
-148,-641,5216,660
-202,-734,5295,666
-210,-861,5346,662
-173,-970,5388,642
-142,-935,5458,623
-240,-614,5562,621
-522,-51,5641,621
-821,514,5738,606
-854,885,5866,581
-500,1065,6002,567
65,1150,6088,567
537,1155,6216,572
749,1085,6391,567
745,1026,6567,557
649,1073,6665,553
523,1182,6781,562
373,1236,6940,565
239,1181,7104,558
192,1079,7187,550
249,1015,7272,564
326,1067,7397,584
337,1310,7542,588
286,1790,7611,577
225,2333,7672,590
152,2519,7763,625
21,1969,7886,645
-137,805,7946,634
-195,-393,7985,643
-95,-1104,8031,688
47,-1311,8110,726
84,-1312,8146,722
13,-1313,8163,726
-43,-1324,8170,767
-4,-1344,8209,810
87,-1415,8228,811
157,-1532,8235,813
175,-1630,8218,856
160,-1680,8222,913
117,-1690,8215,932
58,-1679,8208,934
31,-1675,8173,960
95,-1728,8157,1003
240,-1852,8137,1022
370,-1990,8126,1028
401,-2082,8081,1049
355,-2127,8047,1090
320,-2166,8013,1117
343,-2205,8001,1128
391,-2227,7940,1141
416,-2224,7842,1174
421,-2196,7701,1207
449,-2149,7590,1224
518,-2077,7490,1231
602,-2003,7416,1254
663,-1966,7334,1288
689,-1984,7289,1313
695,-1994,7250,1314
696,-1910,7217,1323
692,-1720,7144,1348
685,-1520,7092,1372
678,-1398,7051,1373
671,-1357,7027,1378
662,-1332,6969,1402
644,-1287,6929,1429
609,-1220,6896,1431
554,-1148,6880,1429
486,-1079,6833,1447
428,-1041,6806,1477
397,-1039,6787,1484
384,-1042,6778,1472
361,-988,6726,1465
316,-863,6686,1482
264,-715,6655,1494
235,-611,6637,1480
229,-557,6581,1457
219,-512,6538,1464
191,-447,6507,1483
160,-392,6491,1468
145,-377,6430,1423
132,-392,6370,1411
93,-386,6318,1433
29,-340,6297,1422
-28,-274,6243,1354
-51,-213,6181,1312
-37,-139,6113,1329
-6,-38,6091,1323
12,65,6065,1245
-1,112,6041,1181
-52,103,6000,1189
-120,98,6001,1189
-172,141,6016,1102
-183,197,6041,1015
-161,220,6033,1023
-140,208,6055,1038
-141,187,6103,875
-154,157,6186,522
-159,100,6239,181
-142,43,6300,60
-119,32,6375,178
-91,71,6504,396
-80,106,6625,558
-88,73,6740,601
-98,-3,6837,546
-78,-67,6977,450
-31,-78,7115,370
3,-63,7243,338
1,-59,7329,323
-10,-78,7453,270
6,-96,7599,180
39,-89,7744,125
52,-56,7828,120
35,2,7922,97
16,116,8032,15
57,298,8152,-54
270,467,8210,-58
813,502,8267,-54
1796,353,8340,-107
3071,-15,8439,-172
4175,-766,8485,-181
4562,-1995,8516,-163
4033,-3330,8545,-186
2915,-4029,8603,-236
1805,-3705,8626,-252
1089,-2743,8632,-229
741,-1814,8615,-220
501,-1195,8626,-240
202,-778,8620,-255
-116,-489,8606,-240
-319,-360,8559,-218
-361,-326,8535,-216
-325,-243,8506,-226
-319,-90,8480,-218
-363,24,8420,-189
-413,45,8385,-168
-438,29,8356,-169
-454,52,8336,-166
-481,121,8272,-138
-494,203,8220,-105
-457,246,8173,-93
-380,230,8146,-90
-353,193,8079,-76
-427,194,8014,-55
-558,251,7948,-46
-625,306,7909,-42
-596,316,7843,-29
-547,291,7786,-12
-546,302,7725,-3
-561,396,7695,1
-540,542,7641,13
-497,659,7579,26
-480,692,7489,28
-481,654,7425,28
-458,598,7361,43
-410,572,7316,64
-379,597,7257,55
-373,667,7225,23
-355,738,7192,59
-302,753,7172,256
-246,701,7128,570
-231,627,7107,800
-242,576,7086,774
-224,548,7070,524
-159,534,7018,244
-91,543,6982,96
-59,562,6949,91
-33,540,6930,140
47,445,6883,164
173,319,6858,157
268,229,6840,151
269,193,6828,171
206,169,6776,199
159,138,6738,209
168,129,6707,204
217,157,6688,213
292,146,6631,238
390,24,6590,250
474,-138,6559,244
467,-160,6542,251
344,10,6490,282
194,217,6460,308
124,292,6445,307
152,249,6439,310
213,185,6382,335
262,113,6327,363
299,-2,6283,365
337,-121,6257,366
383,-178,6193,389
439,-169,6134,418
475,-122,6085,426
452,-36,6059,426
375,72,5997,446
312,119,5929,477
301,56,5859,490
305,-35,5819,492
273,-37,5762,508
219,56,5704,541
202,122,5636,566
235,70,5600,575
265,-64,5560,579
235,-175,5526,595
141,-225,5469,613
36,-249,5434,624
-22,-247,5405,626
-7,-169,5405,638
40,-45,5388,659
65,8,5381,676
34,-51,5377,674
-15,-116,5421,670
-46,-86,5464,675
-39,-39,5504,684
5,-66,5530,685
87,-134,5616,685
167,-145,5725,695
179,-115,5825,710
104,-118,5880,712
-7,-142,5988,700
-113,-107,6138,685
-207,1,6282,682
-230,103,6356,683
-101,135,6463,681
147,128,6627,676
423,176,6802,678
838,315,6893,682
1674,394,6990,676
2928,88,7134,657
4056,-859,7298,646
4411,-2302,7379,647
3840,-3646,7448,645
2742,-4212,7550,629
1645,-3775,7687,615
874,-2740,7760,613
477,-1763,7813,614
283,-1180,7875,598
52,-857,7966,578
-287,-551,8012,570
-577,-252,8043,572
-640,-105,8070,567
-499,-131,8123,562
-324,-185,8147,562
-241,-141,8165,562
-262,-8,8171,550
-360,138,8203,532
-501,233,8217,519
-637,255,8232,517
-715,223,8225,516
-713,189,8238,515
-665,197,8241,513
-612,241,8252,512
-572,270,8231,507
-521,246,8209,499
-483,199,8169,489
-496,182,8148,485
-563,231,8105,484
-616,310,8061,481
-601,366,7996,473
-537,374,7960,468
-468,344,7916,468
-407,294,7863,471
-356,243,7770,471
-349,228,7699,471
-397,274,7637,470
-453,367,7589,467
-445,459,7508,459
-369,510,7455,453
-289,518,7415,452
-256,517,7389,454
-257,543,7318,450
