II,V,PLETH
2756,2589,4714
3018,3329,5406
2621,3568,4872
2558,3907,4619
2957,4478,4998
3247,4950,5242
3293,5248,5093
3419,5528,4999
3697,5807,5156
3852,5932,5268
3831,5947,5220
3816,5977,5185
3898,6017,5251
3979,5948,5300
4033,5807,5283
4093,5699,5230
4167,5667,5156
4207,5654,5043
4234,5667,4935
4265,5718,4861
4302,5807,4808
4324,5880,4742
4369,5947,4682
4431,6008,4625
4503,6087,4587
4540,6135,4538
4570,6157,4492
4616,6164,4438
4705,6227,4397
4786,6308,4347
4839,6367,4302
4843,6360,4248
4839,6367,4207
4830,6396,4158
4839,6437,4113
4853,6449,4057
4906,6507,4018
4990,6609,3972
5108,6717,3923
5214,6773,3851
5310,6857,3796
5363,6959,3756
5377,6997,3733
5325,6858,3688
5243,6647,3638
5152,6486,3581
5108,6437,3543
5094,6402,3505
5108,6367,3480
5109,6340,3447
5108,6367,3417
5078,6385,3375
5041,6367,3353
4992,6274,3336
4974,6157,3322
4967,6030,3286
4974,5947,3258
4965,5908,3237
4974,5947,3227
4979,6013,3204
4974,6087,3195
4911,6138,3192
4839,6227,3195
4798,6318,3176
4839,6367,3163
4905,6311,3158
4974,6227,3163
5045,6131,3149
5175,6017,3132
5278,5834,3120
5243,5667,3132
5020,5560,3135
4772,5527,3132
4619,5505,3120
4570,5527,3132
4523,5584,3149
4503,5667,3163
4573,5741,3157
4772,5877,3163
4996,6079,3178
5175,6297,3195
5282,6429,3191
5377,6507,3195
5452,6567,3208
5511,6647,3227
5537,6708,3224
5579,6787,3227
5622,6869,3238
5646,6927,3258
5595,6853,3257
5511,6647,3258
5412,6336,3268
5310,6017,3290
5152,5714,3293
4974,5457,3290
4825,5223,3284
4772,5038,3290
4767,4895,3288
4772,4828,3290
4753,4805,3286
4772,4828,3290
4848,4867,3286
4974,4968,3290
5048,5121,3290
5041,5317,3290
4944,5444,3272
4839,5457,3258
4727,5348,3249
4638,5248,3258
4544,5189,3260
4503,5178,3258
4489,5122,3239
4503,5038,3227
4496,4946,3217
4503,4898,3227
4541,4877,3228
4638,4898,3227
4729,4950,3214
4772,5038,3227
4758,5117,3253
4772,5178,3290
4847,5198,3313
5041,5248,3353
5443,5442,3407
6183,5947,3480
7173,6752,3537
8200,7696,3606
9105,8491,3687
9880,8886,3796
10292,8588,3894
9947,7486,3986
8723,5789,4060
7124,4058,4144
