II,V,PLETH,RESP
66,27,3579,-899
175,-152,4887,-1244
266,-447,5096,-1280
275,-622,4828,-1154
225,-491,4772,-1082
190,-189,4968,-1108
222,-55,5111,-1133
295,-205,5073,-1085
339,-363,5025,-1016
292,-222,5085,-993
166,152,5181,-1002
37,417,5183,-985
7,357,5134,-936
115,70,5135,-900
283,-203,5189,-897
361,-300,5190,-890
285,-202,5133,-856
184,17,5088,-817
259,230,5090,-803
542,311,5074,-800
852,214,5012,-774
1022,25,4935,-728
1076,-101,4896,-704
1115,-100,4859,-703
1130,-52,4799,-685
1032,-20,4705,-634
825,5,4637,-599
646,-12,4587,-600
605,-172,4527,-593
656,-415,4421,-546
664,-526,4330,-511
562,-454,4270,-514
393,-402,4222,-506
220,-441,4130,-450
64,-395,4048,-402
-47,-270,3998,-404
-69,-377,3966,-404
-24,-760,3893,-352
-11,-972,3816,-303
-71,-719,3761,-304
-113,-376,3739,-305
-86,-433,3697,-255
-62,-779,3656,-205
-141,-886,3628,-203
-268,-613,3625,-205
-332,-336,3606,-153
-317,-408,3589,-93
-304,-726,3573,-80
-335,-985,3577,-82
-366,-1074,3573,-45
-360,-1054,3579,5
-342,-874,3584,20
-352,-457,3598,20
-372,-63,3598,54
-337,-167,3602,104
-166,-758,3602,126
214,-1207,3609,131
859,-1115,3598,158
1704,-967,3586,205
2504,-1499,3567,239
2912,-2682,3560,252
2740,-3722,3542,267
2136,-4004,3522,299
1457,-3625,3491,332
910,-3037,3474,349
398,-2454,3451,359
-214,-1817,3433,386
-746,-1142,3399,424
-843,-639,3374,447
-478,-455,3353,452
-99,-489,3351,475
-104,-550,3334,521
-395,-587,3311,554
-593,-606,3294,554
-563,-535,3344,562
-483,-346,3429,598
-515,-195,3509,629
-609,-254,3561,628
-635,-456,3657,635
-547,-576,3787,676
-405,-579,3900,712
-332,-668,3956,709
-398,-944,4051,714
-555,-1120,4205,758
-643,-848,4360,800
-573,-227,4441,800
-417,168,4537,798
-326,-25,4691,833
-362,-525,4861,869
-442,-778,4955,866
-452,-612,5038,866
-395,-295,5164,907
-377,-112,5316,953
-463,-117,5404,956
-583,-237,5467,955
-636,-384,5548,990
-586,-469,5655,1037
-464,-410,5716,1047
-308,-207,5754,1046
-175,50,5792,1068
-140,244,5855,1101
-208,304,5891,1107
-280,203,5913,1108
-245,-44,5921,1135
-98,-351,5943,1180
76,-529,5945,1204
223,-442,5946,1211
375,-182,5934,1220
582,-5,5933,1241
831,-12,5922,1252
1049,-55,5920,1258
1175,-31,5905,1272
1210,-104,5897,1303
1192,-465,5874,1332
1150,-976,5865,1348
1096,-1219,5848,1351
1017,-972,5843,1365
864,-477,5824,1383
605,-158,5822,1396
323,-121,5812,1400
159,-140,5811,1424
150,-77,5794,1464
164,-104,5791,1493
91,-368,5780,1492
-32,-704,5780,1492
-112,-866,5762,1509
-153,-836,5760,1528
-217,-719,5750,1526
-293,-557,5746,1533
-355,-395,5716,1558
-435,-407,5696,1586
-591,-627,5671,1586
-765,-825,5659,1585
-830,-791,5625,1600
-731,-645,5600,1623
-578,-604,5573,1623
-532,-664,5565,1622
-643,-693,5540,1636
-794,-712,5520,1659
-848,-802,5494,1662
-814,-902,5496,1659
-835,-874,5491,1662
-966,-720,5489,1672
-991,-592,5473,1671
-556,-682,5484,1672
454,-1168,5500,1679
1675,-2089,5527,1695
2477,-3158,5533,1698
2479,-3884,5559,1698
1859,-3993,5591,1700
1116,-3640,5640,1709
567,-3087,5664,1709
118,-2424,5701,1710
-431,-1715,5740,1713
-1002,-1176,5794,1721
-1250,-973,5823,1720
-1007,-976,5860,1722
-565,-894,5893,1727
-414,-638,5946,1740
-685,-372,5980,1746
-1046,-232,6020,1751
-1134,-137,6047,1750
-975,29,6088,1753
-846,176,6109,1752
-885,96,6135,1754
-970,-200,6149,1757
-958,-457,6184,1772
-868,-524,6204,1787
-803,-523,6227,1799
-805,-547,6239,1796
-823,-469,6289,1794
-814,-187,6336,1791
-780,86,6376,1794
-733,99,6401,1794
-661,-90,6501,1802
-577,-187,6667,1815
-536,-75,6859,1830
-565,110,6986,1831
-621,217,7093,1825
-637,248,7187,1820
-610,258,7281,1829
-586,258,7315,1832
-587,232,7342,1824
-602,220,7373,1807
-630,244,7429,1808
-660,213,7447,1815
-666,14,7452,1806
-634,-263,7444,1773
-589,-335,7457,1757
-546,-62,7447,1761
-491,293,7439,1758
-412,317,7419,1727
-333,-101,7422,1712
-276,-647,7413,1724
-218,-918,7410,1718
-122,-792,7387,1668
2,-472,7379,1630
98,-250,7361,1631
124,-300,7354,1629
95,-600,7330,1586
51,-961,7327,1553
9,-1108,7317,1558
-48,-858,7315,1558
-120,-335,7297,1509
-170,69,7304,1470
-151,61,7309,1480
-61,-259,7316,1486
44,-527,7292,1421
102,-507,7288,1354
111,-276,7293,1369
113,-95,7302,1407
150,-160,7263,1258
215,-468,7210,838
281,-830,7158,332
336,-1040,7127,84
398,-1046,7050,253
462,-940,6918,679
476,-772,6756,1045
389,-529,6642,1182
247,-278,6518,1137
172,-206,6314,1052
222,-418,6033,1008
323,-757,5816,1009
355,-927,5647,1002
269,-827,5396,958
94,-637,5013,895
-119,-591,4685,868
-297,-683,4471,871
-368,-733,4219,849
-346,-662,3809,790
-328,-594,3426,757
-376,-623,3195,764
-419,-697,2990,748
-390,-714,2636,681
-333,-702,2269,635
-343,-656,2047,645
-409,-479,1910,633
-443,-141,1677,554
-406,103,1412,484
-326,-14,1249,484
-251,-428,1189,485
-227,-780,1089,417
-277,-815,959,343
-357,-597,880,336
-396,-425,884,340
-382,-572,884,283
-260,-1012,863,211
213,-1371,848,195
1262,-1403,885,199
2644,-1470,936,152
3622,-2189,984,86
3615,-3494,1016,62
2769,-4498,1071,62
1740,-4515,1139,28
972,-3856,1211,-27
386,-3282,1260,-56
-215,-2991,1315,-63
-677,-2560,1380,-86
-668,-1802,1457,-127
-213,-1171,1514,-155
211,-1134,1568,-165
225,-1419,1627,-186
-52,-1310,1703,-229
-263,-614,1766,-272
-300,82,1819,-293
-303,246,1874,-303
-341,31,1958,-330
-338,-142,2044,-371
-271,-224,2113,-397
-238,-359,2174,-402
-279,-437,2279,-420
-305,-287,2405,-459
-236,-90,2506,-486
-167,-132,2580,-487
-224,-326,2735,-505
-363,-312,2993,-551
-368,-48,3266,-582
-144,147,3452,-578
110,18,3595,-599
127,-297,3746,-665
-93,-460,3883,-713
-283,-277,3945,-706
-234,92,3980,-718
-12,278,4046,-788
168,104,4139,-846
171,-141,4183,-839
53,-37,4191,-845
-46,409,4202,-915
-51,760,4241,-977
-21,761,4260,-969
-33,615,4249,-975
-49,547,4221,-1058
31,451,4214,-1147
173,203,4206,-1156
229,4,4181,-1152
155,90,4126,-1212
122,305,4081,-1288
291,309,4046,-1300
604,43,4012,-1298
884,-264,3947,-1353
1042,-450,3883,-1434
1094,-526,3831,-1460
1085,-513,3794,-1462
1080,-402,3735,-1502
1164,-275,3670,-1577
1331,-267,3607,-1621
1444,-394,3568,-1630
1398,-505,3520,-1647
1285,-431,3471,-1694
1278,-170,3419,-1732
1408,65,3390,-1748
1531,18,3359,-1757
1511,-346,3327,-1793
1360,-745,3279,-1837
1196,-872,3247,-1865
1084,-762,3226,-1861
976,-722,3224,-1862
794,-872,3212,-1878
540,-984,3205,-1898
304,-865,3204,-1898
161,-660,3237,-1899
99,-598,3272,-1914
71,-651,3305,-1938
31,-629,3329,-1937
-5,-506,3387,-1923
-15,-360,3458,-1912
-1,-263,3524,-1919
-8,-268,3561,-1920
-49,-466,3626,-1914
-73,-801,3714,-1903
-13,-1020,3800,-1905
103,-923,3844,-1907
176,-619,3901,-1901
