II,V,ABP,RESP
-85,3011,8228,1636
-118,3425,9319,1843
-113,3048,8228,1611
-82,2870,7659,1486
-56,3123,8228,1587
-44,3295,8569,1644
-28,3197,8228,1563
0,3124,8003,1507
28,3234,8228,1539
43,3342,8367,1554
56,3346,8228,1515
82,3346,8135,1486
113,3420,8228,1491
132,3490,8278,1487
141,3495,8228,1467
152,3470,8194,1452
169,3495,8228,1443
185,3562,8245,1421
197,3606,8228,1395
211,3578,8175,1378
226,3532,8089,1371
231,3518,7960,1359
226,3532,7844,1347
220,3514,7720,1332
226,3495,7600,1323
234,3493,7443,1311
226,3495,7287,1299
197,3446,7119,1284
169,3383,6973,1275
153,3346,6811,1263
141,3346,6659,1251
124,3333,6501,1235
113,3309,6380,1227
112,3281,6275,1217
113,3272,6206,1203
115,3264,6129,1177
141,3272,6066,1154
191,3276,5998,1139
226,3272,5962,1130
218,3246,5924,1117
197,3234,5892,1106
201,3226,5833,1096
226,3197,5787,1082
252,3111,5742,1057
282,3011,5718,1034
318,2942,5677,1018
338,2937,5648,1010
329,2954,5608,998
310,2974,5578,986
300,2974,5533,974
282,2974,5509,962
241,2958,5486,939
197,2937,5474,914
171,2916,5436,895
141,2937,5404,890
79,2968,5365,883
0,2974,5334,866
-78,2940,5288,838
-141,2937,5265,818
-215,2978,5244,806
-282,3011,5230,794
-329,3004,5188,769
-338,3011,5160,746
-336,3048,5138,731
-367,3048,5125,722
-415,3002,5084,701
-423,3011,5055,673
-391,3079,5033,647
-395,3086,5020,625
-420,3002,4981,601
-395,3011,4951,577
-372,3174,4928,553
-423,3346,4916,529
-247,3439,4877,503
620,3606,4846,481
2071,3805,4822,460
3440,3643,4811,433
4453,2788,4774,395
5386,1487,4742,361
5996,238,4714,336
5245,-706,4707,313
2815,-1404,4686,279
28,-1822,4672,241
-1542,-1828,4652,204
-1805,-1376,4637,168
-1720,-639,4598,130
-1805,186,4567,96
-1867,939,4541,72
-1805,1561,4532,48
-1782,2051,4511,13
-1805,2491,4497,-24
-1697,2896,4476,-52
-1466,3234,4463,-72
-1287,3446,4436,-94
-1213,3569,4428,-120
-1153,3647,4423,-145
-1072,3718,4428,-168
-1013,3749,4410,-192
-987,3755,4393,-216
-976,3745,4370,-240
-959,3755,4358,-265
-956,3764,4334,-289
-959,3755,4323,-313
-956,3728,4316,-335
-931,3718,4323,-361
-890,3722,4309,-388
-874,3718,4288,-409
-888,3690,4259,-420
-902,3680,4253,-433
-890,3697,4250,-455
-874,3718,4253,-481
-872,3711,4236,-498
-874,3718,4219,-505
-858,3740,4193,-512
-846,3755,4184,-529
-854,3726,4165,-554
-874,3718,4149,-577
-878,3748,4121,-592
-874,3792,4114,-601
-873,3802,4110,-611
-874,3829,4114,-625
-870,3886,4095,-639
-874,3941,4079,-649
-883,3939,4055,-658
-874,3941,4044,-673
-833,3975,4021,-690
-790,4015,4009,-698
-770,4002,3996,-695
-761,3978,4009,-698
-730,3964,4020,-709
-677,3941,4044,-722
-633,3863,4063,-722
-620,3792,4114,-722
-624,3764,4181,-730
-620,3755,4288,-746
-589,3692,4408,-751
-536,3606,4567,-746
-475,3546,4742,-739
-423,3532,4951,-746
-371,3504,5155,-758
-310,3457,5369,-770
