II,V,PLETH
-366,2340,5231
-389,2695,5851
-274,2428,5051
-179,2280,4594
-183,2450,4871
-217,2575,4988
-183,2515,4654
-100,2468,4407
-46,2537,4474
-36,2591,4500
0,2581,4329
78,2579,4165
137,2625,4113
132,2659,4050
137,2668,3933
224,2679,3823
366,2712,3752
476,2753,3682
549,2800,3608
627,2844,3534
731,2887,3464
842,2920,3384
960,2953,3319
1096,2974,3254
1234,2996,3211
1351,3016,3170
1463,3040,3139
1606,3053,3096
1783,3062,3067
1947,3055,3042
2057,3040,3031
2126,3009,3008
2194,2975,2995
2273,2932,2985
2332,2887,2995
2347,2832,2996
2332,2778,2995
2290,2715,2985
2194,2646,2995
2041,2565,3010
1874,2493,3031
1722,2426,3030
1554,2362,3031
1349,2284,3037
1143,2209,3067
961,2139,3091
777,2078,3103
576,2009,3096
411,1947,3103
310,1893,3119
229,1859,3139
125,1824,3139
46,1793,3139
18,1758,3137
0,1728,3139
-53,1692,3122
-91,1662,3103
-77,1640,3081
-46,1640,3067
-48,1644,3044
-46,1640,3031
-3,1623,3014
46,1618,2995
37,1627,2955
0,1640,2922
0,1638,2899
46,1640,2886
70,1650,2854
46,1662,2814
19,1660,2772
46,1662,2742
105,1672,2706
137,1684,2670
130,1676,2629
137,1662,2598
186,1656,2561
229,1662,2525
216,1663,2483
183,1662,2453
189,1660,2430
229,1662,2417
247,1653,2398
229,1640,2381
198,1625,2359
183,1618,2345
193,1607,2326
229,1597,2309
254,1588,2287
229,1597,2273
177,1610,2254
183,1618,2237
247,1608,2214
274,1597,2201
222,1592,2184
183,1597,2165
235,1595,2138
320,1597,2129
355,1608,2129
366,1640,2129
406,1669,2108
457,1684,2093
489,1680,2089
549,1684,2093
665,1701,2076
777,1728,2056
830,1738,2046
869,1728,2056
931,1696,2060
960,1662,2056
916,1632,2037
869,1618,2020
876,1615,1996
869,1618,1984
761,1611,1976
594,1597,1984
459,1578,1993
366,1575,2020
283,1569,2049
229,1553,2093
219,1522,2145
229,1509,2237
190,1516,2352
137,1509,2489
109,1484,2621
137,1487,2778
157,1524,2960
137,1531,3175
111,1500,3386
137,1509,3608
182,1552,3833
183,1531,4077
177,1470,4302
229,1531,4510
212,1679,4687
-46,1750,4871
-343,1863,5060
-91,2340,5267
1072,2902,5457
2880,2668,5628
4796,1296,5771
6538,-350,5917
7979,-1255,6051
8732,-1378,6169
8249,-1334,6248
6446,-1378,6314
4009,-1397,6358
1920,-1378,6386
709,-1370,6373
229,-1137,6350
66,-479,6314
0,394,6278
8,1075,6211
46,1487,6133
13,1791,6041
-91,2056,5953
-160,2203,5845
-137,2253,5736
-91,2286,5621
-91,2340,5520
-116,2369,5410
-91,2384,5304
-36,2409,5188
0,2450,5087
-17,2470,4978
0,2471,4871
63,2480,4751
137,2515,4654
160,2556,4561
183,2581,4474
248,2586,4361
320,2603,4257
344,2641,4157
366,2690,4077
441,2724,3983
549,2756,3896
626,2793,3813
686,2843,3752
765,2887,3680
869,2931,3608
973,2966,3534
