II,V,PLETH,ABP
97,-109,2869,3579
26,-140,3895,4849
-74,-138,4008,4985
-113,-127,3715,4628
-100,-126,3594,4496
-101,-130,3695,4636
-130,-128,3764,4733
-149,-122,3687,4646
-145,-114,3598,4547
-144,-106,3606,4564
-148,-101,3656,4634
-160,-94,3637,4618
-164,-100,3572,4554
-190,-99,3544,4539
-205,-103,3564,4579
-214,-95,3554,4575
-197,-96,3508,4527
-195,-91,3472,4497
-200,-88,3473,4509
-209,-76,3466,4504
-194,-72,3435,4475
-163,-85,3399,4447
-154,-85,3388,4445
-223,16,3374,4434
-377,287,3356,4427
-543,672,3325,4415
-558,956,3306,4415
-205,854,3291,4399
715,126,3278,4388
2273,-1342,3252,4368
4344,-3428,3239,4359
6613,-5704,3230,4339
8653,-7572,3223,4328
10057,-8597,3194,4311
10626,-8751,3173,4308
10459,-8293,3158,4295
9770,-7477,3147,4287
8608,-6404,3115,4266
6879,-5103,3092,4254
4706,-3663,3078,4237
2591,-2273,3067,4232
1086,-1148,3032,4221
338,-425,3000,4219
83,-83,2977,4207
-15,30,2963,4200
-98,77,2928,4180
-167,138,2895,4167
-199,201,2870,4149
-209,235,2855,4144
-217,238,2824,4133
-229,237,2799,4126
-243,249,2781,4107
-246,256,2771,4096
-256,256,2742,4077
-266,242,2711,4066
-290,246,2684,4046
-289,254,2667,4039
-284,270,2637,4027
-272,264,2606,4023
-275,253,2577,4004
-269,236,2560,3993
-258,228,2530,3979
-248,227,2489,3979
-253,232,2433,3967
-267,240,2391,3963
-272,243,2353,3951
-267,239,2320,3954
-260,226,2281,3950
-256,211,2254,3956
-248,199,2234,3950
-234,195,2217,3954
-218,192,2188,3953
-207,185,2166,3973
-204,179,2150,3998
-204,184,2138,4052
-198,197,2115,4116
-180,207,2100,4214
-158,203,2092,4322
-148,198,2083,4460
-151,203,2055,4600
-148,225,2033,4765
-130,248,2019,4933
-114,268,2006,5124
-114,282,1975,5306
-120,299,1952,5494
-109,318,1940,5663
-87,344,1926,5837
-74,374,1886,5995
-81,410,1845,6156
-92,447,1818,6295
-90,489,1799,6436
-74,525,1758,6557
-62,555,1713,6687
-69,581,1678,6800
-96,623,1663,6915
-120,680,1631,7007
-127,744,1585,7101
-120,798,1537,7178
-123,846,1520,7266
-146,892,1514,7340
-180,945,1503,7425
-206,1000,1479,7490
-221,1053,1485,7558
-233,1099,1514,7606
-246,1137,1545,7665
-261,1163,1552,7708
-277,1186,1577,7758
-296,1216,1637,7785
-316,1258,1723,7818
-336,1296,1786,7834
-353,1314,1849,7862
-363,1313,1936,7870
-360,1305,2064,7883
-348,1296,2186,7876
-344,1277,2291,7883
-351,1236,2392,7875
-353,1179,2540,7877
-331,1115,2701,7861
-287,1041,2838,7861
-237,949,2941,7849
-191,840,3085,7844
-148,728,3265,7812
-105,628,3427,7787
-70,533,3529,7750
-47,438,3654,7729
-30,337,3827,7692
-8,244,3991,7667
21,166,4082,7624
46,108,4178,7591
61,54,4321,7536
74,-6,4470,7492
95,-65,4544,7434
123,-102,4609,7387
144,-121,4711,7319
146,-143,4825,7260
141,-185,4874,7187
145,-224,4916,7126
159,-237,4993,7046
165,-227,5091,6974
162,-223,5134,6884
166,-234,5167,6803
176,-249,5223,6702
168,-251,5302,6613
132,-242,5337,6511
100,-230,5366,6417
104,-222,5408,6302
134,-212,5475,6196
154,-197,5510,6079
152,-182,5536,5976
143,-174,5564,5858
144,-176,5612,5753
155,-180,5637,5642
173,-175,5657,5556
192,-160,5673,5465
208,-141,5713,5393
220,-127,5744,5314
234,-122,5770,5258
250,-126,5777,5202
264,-136,5796,5167
271,-140,5809,5126
277,-132,5824,5101
289,-116,5811,5068
