II,V,PLETH,ABP
-443,-125,3028,9995
-608,-189,4112,13568
-685,-204,4233,13994
-666,-175,3927,13048
-523,-148,3800,12707
-350,-144,3905,13109
-372,-111,3979,13399
-668,58,3899,13193
-1031,429,3808,12953
-1182,948,3819,13023
-1020,1496,3875,13223
-466,1998,3856,13192
815,2397,3789,13034
3213,2545,3759,13010
6452,2269,3780,13137
9256,1599,3770,13151
10187,773,3721,13058
8951,-51,3682,13019
6617,-942,3683,13097
4430,-1925,3674,13119
2768,-2733,3644,13072
1410,-3010,3605,13026
333,-2711,3590,13060
-215,-2148,3572,13059
-251,-1645,3564,13056
-125,-1271,3544,13026
-83,-926,3527,13038
-48,-574,3508,13027
94,-303,3523,13042
240,-186,3544,13029
211,-178,3558,13037
47,-179,3556,13013
-19,-151,3597,13020
148,-114,3660,13006
378,-76,3716,13018
370,-50,3734,12995
48,-62,3791,12999
-410,-130,3886,12983
-735,-197,3976,12999
-859,-199,4011,12987
-806,-138,4076,12998
-653,-57,4192,12979
-457,6,4317,12982
-282,38,4376,12956
-178,9,4449,12962
-154,-77,4571,12948
-167,-170,4713,12961
-158,-206,4793,12941
-135,-180,4872,12945
-181,-144,4990,12926
-352,-141,5135,12939
-570,-154,5227,12927
-673,-139,5308,12941
-605,-95,5411,12927
-465,-67,5545,12941
-383,-74,5637,12927
-375,-88,5714,12939
-381,-83,5796,12925
-384,-80,5908,12943
-414,-108,5996,12937
-472,-148,6073,12957
-492,-154,6139,12948
-443,-124,6228,12970
-379,-98,6300,12971
-375,-107,6365,13000
-414,-129,6409,12997
-406,-127,6474,13018
-323,-100,6533,13013
-228,-83,6593,13037
-168,-84,6627,13034
-77,-71,6686,13064
116,-21,6747,13069
356,39,6809,13099
486,68,6840,13093
441,58,6901,13114
323,35,6984,13111
269,16,7080,13136
283,4,7132,13130
255,-8,7185,13152
113,-28,7234,13152
-59,-66,7290,13175
-123,-101,7303,13163
-32,-99,7327,13180
136,-61,7360,13180
290,-38,7414,13211
394,-60,7434,13205
462,-94,7456,13218
517,-89,7477,13206
574,-48,7518,13227
633,-15,7530,13223
703,-17,7546,13247
799,-42,7555,13245
940,-70,7584,13269
1097,-91,7588,13261
1234,-105,7599,13279
1367,-104,7601,13273
1536,-95,7625,13302
1664,-111,7631,13303
1609,-178,7644,13322
1365,-267,7643,13306
1136,-312,7665,13322
1113,-284,7675,13318
1255,-234,7691,13345
1364,-239,7681,13340
1326,-311,7682,13363
1201,-395,7670,13360
1100,-433,7669,13380
1060,-424,7643,13365
1076,-397,7629,13379
1152,-369,7603,13374
1263,-332,7595,13400
1290,-299,7564,13394
1154,-296,7539,13417
983,-305,7499,13416
1016,-267,7480,13437
1249,-165,7444,13423
1360,-59,7408,13437
1086,-12,7349,13433
605,-6,7315,13457
331,18,7277,13445
424,74,7244,13458
625,134,7181,13452
624,174,7140,13476
414,196,7102,13465
235,198,7079,13478
229,190,7028,13470
294,192,6996,13494
250,211,6967,13485
106,219,6951,13499
45,202,6901,13488
157,182,6867,13511
267,186,6837,13506
177,207,6823,13522
-14,232,6781,13503
2,265,6756,13515
285,298,6738,13506
528,297,6733,13529
459,243,6690,13522
203,170,6655,13539
65,132,6623,13525
141,145,6609,13537
280,178,6569,13516
362,203,6542,13521
391,205,6520,13502
373,185,6516,13517
261,148,6484,13507
89,116,6459,13520
-1,111,6434,13503
90,142,6429,13518
265,195,6402,13507
317,249,6389,13521
178,279,6374,13499
26,276,6376,13504
87,260,6353,13485
373,259,6335,13498
666,269,6309,13484
752,259,6300,13498
599,215,6272,13485
332,170,6252,13500
98,153,6222,13481
-16,153,6212,13487
-7,146,6187,13465
104,140,6169,13476
328,167,6137,13463
643,230,6123,13478
899,280,6102,13465
911,270,6092,13478
671,206,6069,13464
368,139,6066,13478
166,111,6053,13465
41,120,6043,13481
-83,134,6011,13465
-149,139,5997,13473
-47,143,5978,13450
178,151,5956,13457
313,154,5900,13444
240,146,5856,13459
119,141,5818,13446
184,151,5796,13459
392,167,5754,13446
441,160,5731,13457
173,120,5713,13433
-186,78,5705,13438
-289,69,5669,13421
-78,102,5645,13439
198,150,5627,13427
300,181,5620,13436
206,180,5584,13414
36,151,5560,13419
-103,109,5540,13401
-140,75,5534,13417
-40,65,5500,13407
148,74,5475,13419
270,77,5454,13396
182,58,5448,13401
-49,35,5416,13385
-168,43,5391,13399
-19,89,5368,13385
259,137,5361,13399
385,148,5331,13387
245,120,5307,13401
-23,83,5282,13380
-220,57,5273,13384
-269,34,5249,13365
-222,-2,5235,13379
-173,-45,5220,13363
-163,-74,5219,13368
-135,-72,5200,13344
-22,-41,5183,13355
121,-2,5157,13345
152,20,5145,13362
17,6,5119,13342
-165,-37,5100,13346
-248,-65,5070,13326
-202,-32,5057,13339
-91,48,5034,13323
17,107,5017,13330
66,97,4985,13307
-24,41,4970,13318
-282,-23,4949,13305
-574,-76,4934,13315
-657,-101,4900,13291
-416,-72,4882,13296
-54,-6,4864,13283
108,25,4850,13302
7,-2,4816,13289
-92,-16,4795,13294
40,56,4777,13270
305,177,4766,13280
430,251,4731,13267
333,247,4709,13277
175,217,4691,13254
118,209,4681,13258
156,226,4646,13243
175,239,4622,13259
130,226,4605,13247
78,197,4596,13257
113,196,4562,13235
280,253,4537,13240
544,328,4518,13221
777,332,4510,13237
814,223,4477,13229
588,60,4452,13240
249,-64,4432,13216
55,-121,4424,13221
102,-140,4394,13207
234,-151,4368,13221
276,-157,4345,13199
241,-151,4337,13203
228,-129,4313,13186
197,-93,4298,13200
16,-71,4285,13182
-334,-90,4284,13186
-681,-141,4264,13166
-846,-170,4244,13179
-838,-168,4220,13164
-775,-168,4208,13169
-735,-214,4183,13145
-637,-270,4161,13155
-476,-273,4133,13146
-342,-213,4119,13162
-337,-156,4098,13144
-417,-162,4085,13147
-518,-191,4067,13126
-612,-178,4063,13139
-646,-129,4049,13125
-531,-118,4035,13132
-325,-132,4008,13108
-269,-48,3992,13116
-509,228,3971,13105
-882,657,3953,13124
-1071,1154,3922,13108
-799,1689,3905,13113
205,2217,3887,13090
2199,2561,3865,13100
5075,2491,3812,13087
8007,1959,3764,13096
9756,1169,3725,13073
9556,344,3704,13080
7748,-506,3669,13066
5425,-1480,3639,13078
3484,-2444,3615,13056
2095,-3016,3614,13059
1050,-2953,3598,13041
309,-2440,3577,13060
18,-1859,3552,13051
134,-1396,3562,13058
345,-1005,3575,13032
376,-648,3580,13040
232,-390,3565,13028
72,-275,3589,13039
-13,-244,3637,13016
-44,-210,3682,13021
-29,-144,3692,13007
68,-64,3735,13021
238,-9,3816,12999
349,6,3905,13003
243,-19,3947,12987
-65,-52,4009,13001
-425,-61,4112,12982
-653,-37,4234,12985
-730,-11,4307,12966
-694,-30,4381,12980
-594,-82,4487,12964
-440,-114,4622,12968
-255,-78,4718,12946
-90,-16,4805,12957
-1,8,4906,12947
13,-19,5040,12963
6,-41,5148,12944
1,-23,5243,12948
-82,-16,5331,12926
-292,-82,5451,12938
-497,-176,5558,12926
-477,-183,5652,12940
-221,-86,5723,12924
-2,-7,5821,12939
-57,-32,5920,12934
-304,-91,6014,12958
-470,-80,6072,12949
-443,-24,6149,12961
-346,-18,6231,12945
