II,V,PLETH,RESP
727,651,427,-245
804,711,459,-267
749,650,411,-244
810,697,434,-260
840,714,438,-265
854,718,432,-264
870,723,426,-263
901,740,429,-267
934,758,433,-271
956,766,431,-272
980,774,429,-271
1009,787,429,-273
1041,802,431,-275
1069,812,431,-275
1099,823,433,-275
1132,836,439,-276
1169,849,448,-277
1204,860,456,-277
1243,873,462,-277
1286,888,467,-278
1331,902,469,-279
1378,918,470,-279
1429,935,470,-279
1481,951,469,-279
1536,968,469,-280
1593,985,469,-279
1652,1003,470,-280
1708,1019,469,-279
1767,1036,470,-280
1819,1052,469,-280
1871,1070,470,-281
1916,1086,469,-281
1955,1102,470,-282
1985,1115,469,-282
2010,1127,470,-283
2025,1135,469,-283
2035,1142,470,-283
2031,1142,469,-282
2021,1141,470,-283
1998,1133,469,-283
1972,1124,470,-284
1931,1108,468,-284
1883,1090,470,-287
1816,1062,468,-287
1751,1035,471,-290
1698,1007,473,-291
1680,990,479,-293
1680,975,485,-294
1675,958,493,-296
1608,919,498,-297
1462,855,504,-298
1240,765,506,-298
1004,671,509,-299
810,588,508,-299
702,533,509,-299
663,500,508,-299
661,481,509,-299
648,459,508,-298
609,431,509,-297
543,396,508,-296
475,361,509,-294
413,329,508,-293
363,303,509,-293
317,279,508,-292
274,258,509,-292
232,239,508,-292
194,223,509,-293
162,209,508,-292
134,200,509,-292
108,191,508,-291
85,185,509,-290
63,179,508,-289
46,175,509,-288
29,170,508,-287
16,167,509,-285
5,163,508,-283
-5,160,509,-282
-14,157,508,-280
-20,154,509,-279
-28,150,508,-277
-36,147,509,-277
-43,144,508,-275
-48,142,510,-275
-52,139,508,-273
-54,138,510,-274
-57,136,508,-272
-61,135,509,-272
-65,133,508,-271
-70,132,509,-271
-75,129,508,-270
-79,127,509,-271
-81,125,507,-271
-81,123,508,-271
-79,122,508,-271
-76,122,512,-271
-74,122,517,-270
-72,122,526,-270
-71,122,533,-270
-71,122,541,-270
-71,121,545,-269
-71,122,548,-268
-72,122,548,-266
-72,123,548,-265
-72,122,547,-264
-72,120,548,-263
-75,119,547,-263
-85,120,548,-262
-102,124,547,-261
-121,130,548,-261
-134,132,547,-260
-133,129,548,-260
-115,118,547,-259
-89,103,548,-259
-64,89,547,-258
-51,81,548,-257
-54,80,547,-255
-65,84,548,-255
-78,87,547,-254
-87,88,548,-254
-89,85,547,-253
-89,81,549,-254
-88,77,547,-253
-90,75,549,-254
-92,72,547,-253
-94,70,549,-254
-95,68,547,-253
-97,66,549,-254
-98,64,547,-253
-100,63,549,-254
-101,63,547,-253
-102,63,549,-254
-102,63,547,-253
-102,64,548,-253
-101,64,547,-252
-100,64,548,-252
-98,64,547,-251
-97,64,548,-250
-96,63,547,-250
-95,63,548,-249
-95,61,547,-248
-94,58,548,-248
-94,56,547,-247
-95,54,548,-246
-96,52,547,-245
-99,51,548,-245
-101,51,547,-244
-103,51,548,-244
-105,51,547,-244
-106,51,548,-244
-107,51,547,-243
-107,52,548,-243
-108,53,547,-242
-108,55,548,-240
-108,57,547,-239
-108,61,547,-237
-108,63,547,-236
-108,66,550,-234
-108,69,554,-232
-108,72,562,-230
-108,73,569,-227
-108,75,579,-226
-108,76,583,-223
-108,77,588,-222
-108,77,587,-220
-108,77,589,-219
-108,77,587,-217
-107,77,588,-216
-106,77,586,-213
-106,77,588,-212
-105,77,586,-209
-105,77,588,-208
-104,77,586,-206
-104,76,588,-205
-104,75,586,-203
-104,73,588,-202
-105,70,586,-200
-106,68,587,-200
-107,65,586,-199
-108,63,587,-199
-110,61,586,-198
-111,60,587,-198
-112,59,586,-198
-112,58,587,-198
-112,59,586,-198
-112,60,587,-198
-113,61,586,-198
-115,63,587,-198
-117,63,586,-198
-119,64,587,-198
-121,64,586,-198
-122,64,587,-198
-122,64,586,-199
-122,64,586,-199
-122,64,586,-200
-122,64,590,-200
-122,64,595,-201
-122,64,604,-201
-123,64,612,-200
-123,64,620,-200
-123,64,623,-200
-123,64,627,-200
-122,64,626,-199
-120,65,627,-199
-118,66,625,-199
-117,68,627,-199
-116,70,625,-198
-116,73,627,-199
-115,75,625,-198
-116,76,627,-198
-116,77,625,-197
-117,77,627,-197
-118,77,625,-195
-120,77,627,-194
-121,77,625,-192
-123,77,627,-192
-123,76,625,-191
-124,76,627,-191
-124,75,625,-189
-124,75,627,-188
-124,75,626,-185
-124,76,626,-183
-123,76,625,-181
-123,77,626,-180
-124,77,625,-179
-124,76,626,-179
-123,76,625,-178
-123,76,626,-178
-122,76,625,-176
-123,76,626,-174
-123,75,625,-172
-123,75,626,-170
-122,75,625,-168
-122,75,626,-167
-123,75,625,-166
-124,76,626,-166
-123,77,625,-165
-120,77,626,-165
-121,76,625,-164
-126,73,626,-163
-130,69,626,-162
-121,70,627,-160
-85,79,625,-157
-23,97,627,-156
42,117,625,-154
68,127,627,-154
29,118,625,-154
-77,88,627,-155
-209,49,625,-155
-311,18,627,-156
-343,6,625,-156
-305,16,627,-156
-228,37,625,-156
-157,58,627,-156
-115,71,625,-156
-106,74,627,-156
-112,73,625,-156
-118,71,627,-156
-118,71,625,-155
-114,73,627,-155
-110,73,626,-154
-110,73,626,-154
-111,73,625,-153
-112,73,625,-152
-113,74,625,-150
-114,75,629,-149
-116,76,635,-147
-117,76,643,-145
-119,74,651,-143
-118,73,658,-142
-118,71,662,-141
-119,70,665,-140
-118,70,666,-138
-119,71,666,-137
-119,73,665,-135
-119,75,664,-133
-119,76,661,-132
-120,76,656,-131
-120,75,649,-130
-120,73,643,-130
-119,71,635,-129
-119,70,631,-128
-119,69,627,-127
-118,68,627,-125
-116,68,625,-124
-114,68,627,-124
-112,69,625,-123
-111,70,626,-124
-110,71,624,-123
-110,72,627,-124
-109,73,628,-123
-108,74,636,-124
-107,75,642,-123
-106,75,652,-124
-104,75,657,-123
-104,75,664,-124
-103,76,664,-123
-104,76,667,-124
-104,76,665,-123
-105,76,666,-124
