II,V,PLETH,RESP
-484,-538,3507,-756
-819,-867,4768,-1042
-1135,-1078,4912,-1073
-1393,-1171,4559,-980
-1548,-1216,4418,-943
-1589,-1250,4550,-985
-1580,-1253,4638,-1011
-1588,-1203,4539,-970
-1601,-1115,4426,-930
-1571,-1009,4439,-956
-1492,-877,4504,-997
-1412,-715,4460,-917
-1365,-551,4328,-677
-1338,-414,4222,-400
-1300,-294,4178,-274
-1231,-170,4117,-376
-1113,-47,4024,-620
-926,55,3957,-838
-658,144,3945,-927
-341,235,3931,-907
-51,326,3886,-866
128,389,3827,-857
176,413,3797,-869
151,416,3773,-866
137,421,3751,-851
162,436,3711,-839
188,450,3690,-842
193,456,3676,-843
195,455,3661,-833
221,454,3619,-818
256,457,3587,-815
273,464,3566,-816
268,472,3550,-811
267,481,3507,-794
275,490,3473,-785
280,496,3453,-785
273,503,3436,-784
267,511,3389,-771
273,521,3347,-759
290,527,3318,-758
310,533,3299,-760
327,544,3251,-749
338,561,3206,-739
340,576,3174,-736
342,587,3156,-738
349,592,3116,-730
369,602,3077,-721
400,618,3048,-718
435,639,3034,-720
459,659,3004,-713
476,684,2977,-702
502,710,2954,-696
553,735,2943,-696
611,753,2919,-695
650,775,2899,-690
671,802,2884,-685
717,830,2879,-685
802,853,2859,-685
889,876,2838,-686
932,904,2815,-686
942,935,2802,-687
959,961,2777,-684
1002,986,2748,-681
1052,1010,2714,-676
1093,1033,2693,-674
1128,1045,2666,-674
1157,1047,2634,-677
1167,1047,2590,-678
1148,1051,2558,-679
1110,1053,2529,-678
1077,1046,2498,-678
1054,1024,2450,-675
1022,995,2412,-675
967,963,2385,-674
898,933,2364,-675
829,898,2330,-674
755,858,2304,-676
666,811,2288,-676
572,760,2277,-674
486,705,2252,-669
411,654,2233,-668
334,609,2223,-669
254,570,2219,-667
179,530,2202,-659
121,489,2191,-657
79,448,2187,-658
53,415,2186,-656
33,388,2167,-644
16,370,2150,-635
1,355,2140,-635
-1,344,2134,-636
-1,332,2105,-628
-13,323,2070,-624
-36,313,2039,-627
-38,305,2026,-626
-7,299,1996,-611
32,301,1950,-598
43,304,1899,-597
27,306,1882,-597
6,302,1870,-584
-6,300,1838,-571
-6,302,1783,-568
6,308,1771,-568
27,312,1797,-557
37,312,1819,-544
26,311,1802,-540
8,311,1819,-539
1,312,1900,-528
7,313,2009,-513
21,313,2065,-504
44,314,2118,-502
68,313,2266,-493
75,315,2569,-476
56,316,2931,-462
25,316,3263,-457
2,312,3535,-451
-12,310,3808,-435
-25,311,4067,-414
-30,314,4270,-404
-17,313,4400,-401
9,312,4555,-391
25,312,4753,-372
21,313,4938,-360
16,317,5040,-359
33,327,5133,-349
82,344,5262,-322
148,365,5399,-304
210,382,5464,-305
257,393,5508,-299
293,402,5579,-271
324,412,5668,-249
342,419,5705,-251
335,417,5722,-248
305,405,5752,-219
264,388,5803,-196
217,372,5818,-198
163,361,5823,-195
116,351,5833,-161
84,341,5867,-128
39,327,5879,-127
-56,310,5885,-129
-178,292,5886,-106
-243,283,5909,-82
-202,284,5918,-83
-113,288,5922,-84
-67,285,5914,-55
-86,274,5933,-22
-120,257,5948,-18
-132,238,5956,-18
-135,223,5933,7
-147,220,5923,41
-158,224,5911,51
-146,226,5900,52
-125,220,5853,71
-130,214,5812,99
-169,211,5776,112
-206,208,5751,115
-203,200,5690,130
-172,193,5618,157
-149,194,5542,175
-154,196,5489,182
-178,192,5418,192
-207,184,5338,212
-222,180,5244,232
-206,183,5176,241
-166,186,5111,248
-144,183,5049,266
-156,177,4969,291
-181,173,4914,305
-197,173,4869,308
-218,182,4832,322
-251,211,4769,349
-277,259,4721,368
-276,298,4686,369
-270,286,4670,378
-277,208,4636,405
-286,93,4618,426
-280,-37,4606,425
-287,-198,4605,432
-343,-410,4578,463
-455,-654,4563,489
-614,-879,4553,487
-806,-1047,4547,489
-990,-1154,4514,517
-1102,-1207,4493,542
-1118,-1215,4479,539
-1099,-1185,4466,542
-1120,-1129,4423,575
-1177,-1052,4391,609
-1201,-952,4373,610
-1151,-820,4356,608
-1061,-670,4303,633
-999,-520,4256,662
-990,-388,4223,662
-1005,-271,4197,661
-995,-163,4136,689
-927,-63,4075,725
-789,25,4028,732
-581,108,3998,731
-332,192,3945,749
-112,269,3898,775
14,320,3863,780
40,337,3843,782
25,336,3802,799
29,340,3760,827
62,354,3720,838
88,364,3698,841
90,364,3662,854
84,363,3633,879
99,372,3610,894
126,384,3601,900
144,390,3571,910
142,391,3523,933
133,397,3457,954
127,406,3407,965
128,411,3361,970
131,411,3322,986
130,412,3278,1006
124,422,3252,1020
117,435,3230,1022
119,446,3208,1036
133,452,3167,1061
152,463,3138,1080
164,476,3115,1080
169,490,3096,1088
173,499,3056,1113
181,508,3023,1135
190,522,2999,1134
204,544,2987,1137
228,568,2959,1156
266,590,2941,1178
307,608,2930,1177
340,623,2927,1178
362,637,2908,1197
388,657,2899,1221
423,681,2897,1222
464,710,2894,1219
506,737,2868,1230
559,766,2846,1248
620,792,2832,1249
669,814,2818,1248
687,831,2776,1257
687,850,2735,1275
705,874,2705,1279
755,898,2684,1277
809,914,2643,1282
831,924,2605,1296
819,929,2578,1301
803,931,2564,1300
801,928,2528,1298
801,919,2486,1302
785,903,2447,1302
758,883,2423,1303
731,859,2394,1304
692,833,2371,1311
621,802,2351,1313
518,761,2344,1314
409,709,2332,1314
320,656,2322,1318
263,610,2310,1319
233,574,2306,1322
201,537,2299,1320
143,496,2299,1322
63,453,2298,1323
4,416,2303,1326
-16,385,2297,1324
-16,361,2288,1323
-34,339,2272,1320
-67,321,2264,1320
-90,300,2249,1320
-86,280,2226,1325
-74,263,2185,1329
-74,257,2150,1334
-90,257,2118,1332
-102,257,2092,1330
-99,250,2048,1325
-85,243,2004,1324
-77,242,1966,1323
-80,246,1956,1326
-85,247,1940,1329
-76,245,1909,1333
-60,240,1874,1331
-60,238,1894,1332
-78,239,1939,1331
-92,243,1959,1332
-85,246,1950,1331
-63,249,2008,1332
-42,249,2129,1332
-25,252,2231,1336
-17,254,2268,1335
-26,255,2362,1336
-48,254,2551,1333
-60,255,2744,1333
-51,255,2846,1330
-38,257,2971,1332
-43,257,3192,1332
-52,260,3439,1335
-38,267,3590,1334
-4,275,3726,1336
16,277,3936,1336
-5,271,4192,1341
-53,259,4372,1343
-86,253,4511,1344
-76,257,4681,1340
-30,272,4891,1338
28,291,5051,1335
80,311,5168,1335
124,326,5281,1334
166,338,5423,1336
214,348,5540,1335
273,360,5630,1336
328,373,5696,1334
344,380,5778,1336
311,375,5852,1335
250,359,5917,1336
189,337,5948,1334
141,320,5975,1335
118,308,5991,1335
118,299,6010,1337
94,288,6009,1335
-13,275,6010,1332
-173,261,6006,1326
-267,247,6019,1324
-234,238,6017,1323
-154,237,6012,1324
-130,238,5994,1321
-160,231,5998,1321
-179,214,5995,1320
-172,198,5984,1320
-174,190,5949,1315
-193,189,5938,1314
-207,187,5928,1313
-209,180,5904,1313
-212,172,5837,1308
-214,168,5789,1306
-205,167,5755,1306
-190,168,5719,1307
-184,170,5633,1301
-194,170,5562,1299
-214,166,5515,1299
-237,160,5474,1300
-261,155,5382,1291
-283,151,5294,1286
-280,149,5231,1284
-248,148,5191,1285
-204,150,5110,1278
-191,148,5028,1272
-208,148,4962,1270
-223,153,4925,1271
-222,157,4866,1265
-235,153,4813,1261
-272,161,4771,1260
-298,207,4755,1261
-295,266,4720,1253
-303,269,4692,1246
-344,183,4665,1242
-380,54,4656,1242
-365,-73,4630,1235
-327,-217,4608,1227
-331,-423,4581,1220
-407,-674,4570,1219
-537,-904,4544,1214
-706,-1072,4523,1209
-892,-1179,4496,1203
-1042,-1239,4485,1202
-1106,-1249,4460,1197
-1086,-1207,4431,1188
-1034,-1130,4386,1176
-992,-1036,4359,1171
-950,-922,4328,1169
-883,-777,4289,1163
-810,-614,4225,1151
-792,-470,4176,1146
-867,-366,4136,1145
-991,-283,4100,1138
-1065,-191,4039,1120
-1020,-84,3993,1113
-857,18,3960,1114
-630,107,3933,1108
-396,190,3878,1089
-200,268,3835,1085
-71,326,3809,1091
-14,352,3791,1077
1,353,3744,1047
17,351,3707,1055
44,362,3686,1081
48,379,3674,1014
22,391,3631,779
-1,394,3595,493
20,399,3573,357
69,404,3560,466
105,407,3519,712
110,409,3483,924
102,414,3460,1007
98,426,3446,990
99,439,3406,950
103,448,3371,942
113,450,3347,952
121,450,3333,952
120,452,3289,930
112,463,3242,914
117,476,3201,911
150,487,3173,912
189,491,3127,899
203,499,3082,887
190,512,3043,882
187,531,3019,882
215,545,2985,871
257,559,2957,856
279,576,2932,847
285,598,2921,845
296,617,2894,837
320,636,2858,822
342,657,2808,808
365,684,2771,803
408,713,2734,797
486,744,2705,784
572,773,2673,766
630,798,2657,758
648,817,2638,755
655,838,2612,745
682,858,2567,725
733,878,2533,714
787,895,2505,713
828,917,2476,704
859,942,2427,678
886,962,2388,662
902,968,2361,662
899,968,2337,656
881,967,2288,628
863,966,2244,607
848,955,2215,607
823,930,2198,606
772,897,2164,582
700,869,2133,561
626,840,2113,561
567,805,2108,561
512,759,2094,535
443,715,2089,511
363,678,2091,511
295,643,2097,512
242,602,2085,486
185,557,2077,456
115,514,2073,451
59,479,2072,454
30,447,2053,439
9,419,2037,420
-27,393,2027,418
-62,368,2022,419
-74,342,1996,400
-67,325,1963,376
-63,314,1933,366
-72,307,1917,366
-95,297,1886,354
-128,292,1840,335
-159,290,1786,323
-149,291,1753,321
-94,288,1727,314
-38,288,1698,300
-31,292,1656,288
-70,296,1634,284
-112,293,1633,279
-127,292,1651,270
-113,298,1653,260
-80,305,1660,255
-49,303,1690,251
-35,294,1773,241
-38,289,1861,226
-37,292,1935,217
-25,299,2008,215
-20,306,2150,212
-33,311,2328,200
-48,313,2479,191
-44,312,2587,191
-26,312,2757,189
-17,316,2994,179
-27,321,3207,170
-47,323,3335,169
-64,322,3498,169
-76,319,3744,160
-76,318,3986,152
-54,321,4121,153
-3,331,4251,151
69,350,4456,137
142,375,4678,123
205,399,4800,121
252,415,4888,125
286,426,5025,123
310,436,5189,120
329,444,5275,121
346,445,5321,121
357,433,5388,113
348,414,5481,103
297,397,5523,101
212,386,5536,103
138,377,5554,97
112,365,5598,90
92,348,5615,87
1,332,5617,88
-155,317,5615,86
-264,306,5634,82
-246,299,5636,80
-152,296,5633,80
-90,293,5621,78
-98,284,5630,75
-134,269,5633,73
-163,257,5636,73
-190,254,5622,72
-213,259,5625,69
-210,262,5632,66
-174,255,5645,66
-137,241,5621,65
-135,229,5577,62
-172,219,5511,59
-213,213,5461,58
-229,208,5399,58
-223,207,5334,57
-219,210,5253,56
-225,214,5198,54
-231,217,5144,54
-229,215,5087,53
-221,212,5001,49
-218,209,4937,46
-220,207,4886,46
-228,204,4839,50
-231,202,4757,53
-225,204,4692,55
-224,207,4646,55
-247,212,4617,55
-279,235,4559,55
-291,283,4511,55
-283,322,4481,54
-300,297,4470,55
-350,201,4437,56
-384,83,4415,55
-360,-34,4403,53
-324,-186,4404,55
-352,-407,4378,62
-480,-656,4360,66
-676,-865,4349,64
-898,-1017,4347,65
-1103,-1128,4319,71
-1244,-1199,4303,76
-1287,-1213,4296,75
-1253,-1176,4292,76
-1208,-1113,4253,83
-1196,-1029,4215,92
-1202,-915,4186,95
-1182,-771,4165,95
-1137,-622,4116,97
-1117,-491,4067,99
-1149,-379,4026,97
-1188,-270,3999,97
-1161,-156,3950,104
-1038,-42,3901,114
-843,59,3854,119
-607,149,3825,120
-356,234,3782,123
-130,313,3740,131
14,368,3695,137
54,389,3669,140
35,388,3638,140
29,387,3613,142
62,399,3583,144
91,413,3567,146
90,419,3547,147
82,416,3529,152
96,417,3499,158
108,428,3481,162
92,445,3462,162
69,454,3445,161
82,454,3414,163
130,455,3396,164
174,463,3378,165
196,474,3359,167
208,480,3318,171
222,484,3290,176
233,491,3269,177
233,503,3247,175
220,513,3199,174
201,525,3160,175
192,536,3133,176
211,548,3110,176
250,557,3060,178
283,569,3016,183
292,584,2986,185
292,600,2969,183
298,615,2933,180
307,634,2903,182
320,656,2885,186
354,680,2877,183
418,697,2850,172
494,717,2830,165
551,744,2819,167
588,776,2815,165
616,805,2792,155
644,833,2774,148
670,860,2763,149
703,886,2759,148
754,908,2734,137
826,930,2710,125
903,950,2692,123
962,969,2681,122
983,981,2650,113
967,997,2617,104
938,1013,2588,102
929,1022,2570,102
939,1013,2538,91
939,990,2500,73
909,965,2459,62
867,943,2433,59
828,918,2400,53
782,885,2360,41
719,844,2306,30
652,803,2264,26
590,765,2233,21
515,729,2220,9
412,688,2208,-7
302,644,2207,-17
226,598,2208,-18
192,555,2215,-22
176,514,2218,-33
156,476,2227,-41
128,439,2232,-42
101,406,2237,-47
69,379,2228,-60
27,361,2223,-71
-20,347,2215,-70
-50,333,2209,-75
-60,316,2192,-92
-58,306,2178,-108
-51,304,2163,-108
-29,307,2155,-107
0,301,2128,-118
10,289,2092,-129
-15,278,2054,-128
-47,278,2044,-128
-51,284,2035,-142
-28,290,2008,-157
-14,292,1967,-158
-30,292,1975,-157
-56,294,2011,-168
-59,300,2031,-184
-33,305,2014,-188
-6,307,2051,-186
-5,307,2150,-191
-23,308,2248,-199
-30,306,2289,-200
-8,299,2365,-200
28,292,2520,-207
45,295,2701,-218
36,304,2819,-222
17,313,2939,-222
0,313,3122,-226
-21,311,3347,-235
-45,315,3518,-240
-50,320,3663,-242
-32,319,3838,-242
-13,317,4064,-243
-4,322,4262,-243
20,340,4423,-243
88,361,4569,-247
184,378,4748,-255
272,387,4920,-264
331,395,5061,-268
360,403,5161,-268
360,411,5272,-266
335,416,5386,-265
302,418,5489,-265
282,410,5543,-267
268,392,5595,-273
241,367,5656,-281
193,351,5723,-286
139,347,5749,-286
82,341,5763,-287
8,321,5775,-292
-96,295,5802,-297
-198,280,5804,-296
-236,279,5804,-296
-182,284,5804,-300
-90,288,5826,-304
-39,286,5832,-303
-65,277,5834,-303
-127,260,5826,-305
-165,242,5839,-307
-163,232,5841,-305
-150,232,5839,-307
-162,234,5819,-315
-201,232,5821,-324
-234,225,5820,-326
-228,218,5816,-325
-186,213,5782,-325
-141,208,5768,-328
-124,200,5758,-328
-139,193,5745,-328
-166,191,5691,-331
-188,197,5649,-335
-193,204,5618,-336
-182,205,5592,-336
-161,199,5522,-336
-146,190,5452,-339
-149,186,5393,-339
-169,182,5351,-339
-182,181,5277,-340
-173,184,5202,-344
-156,192,5133,-347
-174,200,5090,-347
-229,222,5025,-346
-280,267,4958,-346
-286,305,4889,-346
-261,279,4847,-347
-241,176,4796,-347
-247,43,4744,-348
-271,-92,4677,-350
-320,-256,4631,-352
-409,-480,4592,-350
-550,-729,4569,-346
-741,-937,4539,-340
-960,-1078,4529,-338
-1149,-1170,4516,-339
-1245,-1225,4506,-342
-1251,-1233,4475,-345
-1235,-1195,4458,-349
-1244,-1128,4440,-348
-1259,-1048,4416,-342
-1239,-944,4361,-332
-1201,-806,4320,-328
-1189,-651,4288,-328
-1215,-509,4253,-327
-1250,-394,4184,-321
-1259,-282,4129,-317
-1201,-161,4090,-317
-1042,-43,4060,-317
-788,55,3997,-311
-507,143,3945,-306
-265,231,3912,-306
-88,307,3888,-307
25,346,3830,-304
70,351,3776,-303
71,349,3739,-304
78,357,3718,-303
117,370,3670,-296
146,378,3629,-289
138,382,3604,-288
117,391,3593,-289
117,406,3559,-283
124,419,3530,-276
115,423,3512,-272
105,421,3504,-273
126,420,3470,-274
165,423,3436,-274
192,429,3409,-274
202,440,3394,-274
205,453,3357,-271
202,462,3317,-266
195,463,3279,-262
197,468,3257,-262
209,484,3219,-262
213,508,3179,-261
208,523,3136,-259
232,528,3110,-258
301,532,3078,-259
375,548,3047,-260
391,572,3008,-258
347,592,2984,-258
302,601,2960,-259
309,612,2940,-262
359,631,2910,-262
410,660,2890,-261
439,685,2872,-262
472,709,2859,-270
534,734,2834,-278
619,763,2821,-281
692,793,2810,-280
736,824,2801,-286
770,854,2777,-297
820,881,2764,-304
873,899,2756,-303
902,912,2743,-305
902,926,2705,-313
904,947,2675,-318
928,967,2654,-316
956,981,2635,-320
964,984,2593,-335
957,982,2560,-347
958,977,2540,-346
970,967,2522,-347
960,947,2473,-361
903,921,2422,-375
813,891,2385,-376
726,862,2359,-376
650,827,2316,-386
571,785,2275,-400
484,735,2247,-402
411,686,2234,-401
361,639,2208,-408
313,599,2185,-420
251,561,2170,-423
195,524,2166,-423
156,486,2151,-429
118,449,2139,-440
63,411,2131,-445
16,376,2131,-446
0,347,2120,-447
1,332,2111,-453
-13,324,2104,-455
-38,314,2104,-456
-53,294,2089,-458
-45,277,2069,-463
-27,271,2048,-466
-6,276,2038,-467
5,280,2010,-468
-3,279,1954,-473
-26,275,1868,-476
-34,274,1794,-478
-8,273,1745,-479
35,273,1731,-482
54,272,1717,-486
29,272,1711,-490
-11,273,1719,-490
-24,280,1772,-491
-14,289,1829,-494
-18,296,1867,-498
