II,V,PLETH
21734,23260,6078
24661,26446,6955
21588,23610,6239
19223,22235,5881
18962,23785,6335
17471,24307,6618
14295,22735,6400
12278,21543,6255
12690,21686,6432
14099,21593,6549
15753,20812,6464
18047,20339,6394
20713,20462,6432
22487,20320,6430
22901,19762,6368
22426,19380,6322
21734,19587,6303
21117,20136,6245
20858,20812,6175
21003,21452,6122
21442,22036,6078
21863,22451,6010
22171,22735,5950
22251,22770,5886
22317,22735,5821
22377,22634,5722
22463,22560,5628
22408,22372,5541
22317,22211,5467
22205,22108,5360
22171,22211,5242
22128,22365,5119
22171,22560,5017
22225,22656,4904
22317,22735,4792
22307,22726,4671
22317,22735,4567
22295,22703,4454
22317,22735,4342
22282,22732,4218
22317,22735,4116
22325,22633,4018
22317,22560,3923
22196,22501,3806
22171,22560,3698
22212,22579,3602
22317,22560,3538
22305,22386,3471
22317,22211,3409
22312,22048,3339
22317,22036,3280
22204,22030,3213
22171,22036,3152
22208,21979,3090
22317,22036,3055
22304,22123,3023
22317,22211,2991
22359,22125,2937
22463,22036,2894
22416,21979,2866
22317,22036,2862
22187,21993,2849
22171,21861,2830
22145,21577,2804
22171,21336,2798
22153,21153,2796
22171,21161,2798
22134,21181,2781
22171,21161,2766
22217,20967,2754
22317,20812,2766
22287,20733,2781
22171,20812,2798
21923,20828,2798
21734,20812,2798
21590,20745,2793
21588,20812,2798
21572,20889,2797
21588,20986,2798
21585,21059,2792
21734,21336,2798
21935,21703,2801
22171,22036,2798
22264,22125,2777
22317,22211,2766
22266,22354,2762
22171,22560,2766
21931,22582,2751
21734,22560,2734
21623,22572,2713
21734,22735,2701
21920,22840,2683
22171,22910,2669
22262,22890,2652
22171,22910,2637
21852,22885,2615
21588,22910,2605
21434,22895,2602
21442,22910,2605
21422,22874,2591
21442,22910,2573
21425,22912,2552
21442,22910,2541
21430,22835,2523
21588,22910,2508
21853,23117,2489
22171,23435,2476
22297,23588,2458
22317,23610,2444
22199,23492,2426
22025,23435,2412
21710,23393,2393
21442,23435,2380
21229,23383,2362
21150,23260,2348
21081,23023,2328
21150,22910,2316
21276,22876,2299
21442,22910,2283
21454,22813,2260
21442,22735,2251
21406,22679,2249
21442,22735,2251
21417,22726,2236
21442,22735,2219
21478,22706,2199
21588,22735,2187
21606,22709,2168
21588,22735,2155
21483,22724,2138
21442,22735,2123
21442,22685,2099
21588,22735,2090
21696,22795,2089
21734,22910,2090
21654,23090,2072
21734,23610,2058
21970,24279,2049
22317,24834,2058
22545,25074,2065
22755,25359,2090
22887,25667,2128
22901,25708,2187
22566,25161,2243
22025,24484,2316
21385,24025,2390
20858,23785,2476
20396,23361,2558
20129,22910,2669
20015,22615,2802
20129,22560,2959
20342,22411,3110
20713,22211,3280
21087,22029,3463
21442,22036,3666
21628,22036,3858
21734,22036,4052
21708,21939,4240
21588,21861,4438
21294,21732,4627
21004,21686,4824
20812,21649,5008
20858,21686,5178
20900,21665,5302
20858,21686,5403
20701,21701,5480
20713,21861,5564
20797,22119,5640
20858,22560,5724
20854,23009,5793
21150,23435,5853
21592,23664,5886
21588,23785,5917
20407,23740,5942
18233,23610,5982
15651,23206,6012
13419,22560,6046
11957,21707,6062
11815,20986,6078
13120,20441,6076
15607,20112,6078
18374,19852,6064
20713,19762,6046
22072,19685,6008
22463,19587,5982
22059,19473,5948
21442,19762,5917
20992,20470,5865
21004,21336,5821
21299,21880,5771
21734,22211,5724
22018,22462,5646
22171,22735,5564
22162,22745,5483
22171,22560,5435
22150,22294,5379
22171,22211,5306
22149,22188,5201
22171,22211,5113
22163,22163,5033
22171,22211,4953
22127,22328,4838
22171,22560,4727
22271,22697,4624
22463,22735,4535
22522,22625,4420
22463,22560,4309
22269,22518,4204
22171,22560,4116
22135,22548,4007
22171,22560,3891
22100,22530,3778
22025,22560,3698
21954,22545,3620
22025,22560,3538
22087,22525,3433
22171,22560,3345
22239,22610,3269
22463,22735,3216
22675,22724,3151
22755,22560,3087
22548,22231,3026
22317,22036,2991
22128,21983,2958
22025,22036,2927
21841,21955,2875
21734,21861,2830
21690,21791,2788
21734,21861,2766
21695,21879,2744
21734,21861,2734
21834,21750,2716
22025,21686,2701
22143,21535,2679
22317,21336,2669
22454,21078,2663
22463,20986,2669
22098,20928,2668
21588,20812,2669
21181,20543,2665
21150,20462,2669
21283,20591,2667
21442,20812,2669
21443,20822,2666
21442,20812,2669
21412,20853,2667
21442,20986,2669
21445,21020,2665
21588,21161,2669
21834,21456,2668
22171,21861,2669
22293,22028,2664
22171,22036,2669
21833,22019,2671
21588,22211,2669
21449,22416,2650
21442,22560,2637
21404,22539,2632
21442,22560,2637
21489,22609,2626
21588,22735,2605
21618,22795,2579
21734,22910,2573
21913,23045,2573
22171,23260,2573
22255,23371,2556
22171,23435,2541
21884,23410,2523
21588,23435,2508
21294,23418,2486
21150,23435,2476
21046,23405,2474
21004,23435,2476
20939,23420,2461
21004,23435,2444
21085,23399,2425
21150,23435,2412
21097,23436,2391
21150,23435,2380
21274,23317,2376
21442,23260,2380
21521,23274,2367
21734,23435,2348
22010,23501,2326
22171,23435,2316
21901,23157,2300
21442,22910,2283
21026,22731,2262
20858,22735,2251
20743,22730,2236
20713,22735,2219
20723,22677,2195
20858,22735,2187
20940,22810,2185
21004,22910,2187
21023,22894,2171
21150,22910,2155
21287,22901,2136
21442,22910,2123
21501,22801,2101
21588,22735,2090
21639,22728,2086
21734,22910,2090
21848,23176,2077
22171,23610,2058
22535,24059,2034
22755,24484,2026
22599,24696,2020
22317,24834,2026
22006,24905,2032
21734,25009,2058
21384,24975,2095
