II,V,PLETH,ABP
-569,-173,1425,7256
-245,-286,1494,7665
334,-384,1279,6647
1026,-522,1309,6934
1920,-674,1260,6872
2828,-850,1185,6667
3510,-1061,1112,6473
3739,-1334,1075,6445
3414,-1677,1038,6428
2580,-2080,982,6320
1416,-2500,910,6215
180,-2863,838,6190
-873,-3074,754,6191
-1569,-3061,653,6152
-1864,-2796,547,6126
-1818,-2314,445,6136
-1556,-1694,343,6147
-1214,-1042,240,6140
-904,-452,137,6136
-688,14,37,6151
-572,344,-64,6152
-535,550,-160,6151
-543,671,-249,6158
-563,741,-331,6154
-585,789,-400,6159
-601,828,-455,6154
-613,868,-495,6160
-621,912,-522,6154
-618,958,-535,6162
-612,1006,-536,6155
-592,1057,-526,6163
-570,1114,-506,6155
-539,1178,-478,6165
-495,1255,-446,6155
-438,1337,-412,6167
-355,1428,-376,6154
-256,1508,-342,6167
-137,1576,-307,6150
-11,1616,-275,6162
119,1629,-241,6139
246,1614,-211,6148
367,1568,-182,6119
477,1499,-163,6126
572,1402,-151,6094
646,1285,-154,6098
696,1147,-164,6065
713,999,-183,6065
703,844,-203,6032
664,698,-226,6030
609,561,-249,5997
541,445,-282,5991
470,347,-325,5962
396,268,-381,5961
328,205,-441,5943
267,157,-506,5952
220,119,-569,5951
186,94,-628,5972
169,78,-679,5986
158,74,-722,6021
149,74,-753,6056
130,82,-770,6118
99,90,-770,6189
53,98,-757,6288
-6,100,-731,6396
-76,98,-701,6525
-152,89,-666,6650
-231,76,-634,6785
-309,58,-603,6909
-379,41,-582,7041
-438,23,-562,7156
-477,1,-555,7277
-510,-27,-551,7372
-526,-66,-561,7466
-554,-112,-576,7523
-570,-165,-605,7577
-602,-211,-644,7586
-620,-253,-699,7593
-635,-273,-765,7552
-641,-291,-852,7514
-634,-289,-953,7425
-631,-294,-1075,7347
-620,-285,-1209,7218
-619,-285,-1360,7110
-613,-276,-1516,6958
-617,-268,-1679,6841
-622,-258,-1838,6691
-622,-252,-1988,6585
-579,-260,-2114,6452
-432,-287,-2207,6361
-97,-342,-2253,6244
481,-427,-2250,6168
1297,-552,-2200,6071
2241,-721,-2116,6014
3116,-948,-2001,5945
3683,-1245,-1870,5912
3758,-1619,-1723,5869
3273,-2054,-1564,5856
2322,-2511,-1390,5834
1116,-2920,-1207,5835
-77,-3196,-1017,5825
-1029,-3260,-828,5831
-1607,-3071,-645,5825
-1799,-2639,-480,5833
-1688,-2033,-339,5832
-1407,-1352,-229,5844
-1089,-705,-147,5851
-832,-168,-98,5869
-680,220,-77,5878
-627,471,-89,5896
-638,617,-134,5903
-676,702,-215,5921
-707,755,-331,5926
-721,800,-477,5943
-720,841,-642,5945
-710,879,-815,5961
-704,913,-990,5956
-690,947,-1156,5968
-680,988,-1314,5958
-655,1040,-1456,5970
-626,1112,-1585,5955
-587,1194,-1689,5964
-537,1295,-1775,5943
-483,1393,-1824,5950
-412,1498,-1843,5923
-331,1587,-1815,5930
-227,1668,-1756,5901
-112,1724,-1652,5907
15,1752,-1517,5876
140,1747,-1341,5879
261,1702,-1138,5846
371,1622,-897,5847
472,1506,-633,5817
557,1366,-344,5818
627,1207,-50,5789
672,1044,247,5787
693,881,536,5760
684,730,815,5756
