II,V,PLETH
-1148,22109,4855
-1370,24992,5489
-1276,22109,4819
-1138,20710,4444
-1021,22283,4745
-862,23095,4924
-766,22109,4708
-854,21581,4559
-1021,22283,4671
-1076,22650,4734
-1021,22283,4635
-959,22137,4562
-893,22457,4598
-799,22510,4609
-766,22283,4561
-836,22197,4512
-893,22283,4488
-841,22251,4450
-766,22283,4414
-756,22474,4392
-766,22631,4377
-778,22570,4339
-893,22631,4304
-1088,22790,4272
-1148,22806,4267
-1008,22465,4253
-893,22283,4230
-925,22429,4185
-893,22631,4157
-668,22458,4135
-510,22283,4120
-680,22385,4081
-1021,22631,4046
-1228,22524,4017
-1276,22283,4009
-1267,22268,3991
-1148,22631,3973
-846,22910,3936
-510,22980,3899
-292,22952,3851
-128,23154,3825
85,23388,3805
255,23502,3789
308,23474,3748
383,23676,3715
628,23935,3688
893,23850,3678
910,23164,3656
638,22457,3642
316,22070,3621
128,21935,3605
28,21732,3574
-128,21761,3568
-382,22049,3577
-638,22283,3605
-847,22052,3616
-1021,21761,3642
-1223,21699,3681
-1404,21761,3752
-1464,21567,3819
-1404,21413,3899
-1346,21519,3980
-1404,21761,4083
-1533,21661,4183
-1659,21413,4304
-1803,21372,4426
-2042,21761,4561
-2300,22209,4684
-2297,22631,4819
-1727,23065,4947
-510,23676,5076
1209,24052,5173
3318,23850,5260
5813,22999,5330
8294,22109,5407
9598,21493,5474
8550,21065,5554
5378,20314,5627
1786,19324,5701
-680,18475,5754
-1914,18279,5812
-2581,18631,5863
-2935,19324,5922
-2829,20020,5959
-2424,20717,5996
-2092,21287,6014
-1914,21761,6032
-1749,21993,6028
-1659,22109,6032
-1762,22149,6029
-1914,22283,6032
-1867,22334,6011
-1659,22283,5996
-1528,22111,5981
-1531,22109,5996
-1532,22202,5999
-1404,22283,5996
-1240,22168,5968
-1148,22109,5959
-1187,22156,5953
-1276,22283,5959
-1318,22269,5939
-1276,22283,5922
-1167,22352,5896
-1021,22457,5885
-842,22377,5861
-638,22283,5849
-399,22232,5827
-128,22283,5812
155,22259,5772
383,22283,5738
529,22290,5695
638,22283,5665
797,22190,5621
1021,22283,5591
1256,22487,5551
1404,22631,5517
1407,22512,5469
1276,22457,5444
1117,22539,5423
1021,22631,5407
984,22450,5364
893,22283,5334
680,22295,5307
383,22457,5297
103,22417,5269
-128,22283,5260
-328,22150,5256
-510,22109,5260
-652,21939,5236
-766,21761,5223
-916,21658,5217
-1148,21761,5223
-1396,21810,5201
-1531,21761,5186
-1504,21603,5176
-1404,21587,5186
-1358,21604,5181
-1404,21587,5186
-1486,21431,5185
-1531,21413,5186
-1501,21501,5161
-1404,21587,5150
-1298,21462,5144
-1276,21413,5150
-1378,21530,5128
-1531,21761,5113
-1599,21793,5103
-1531,21761,5113
-1421,21726,5099
-1404,21761,5076
-1483,21714,5045
-1531,21761,5039
-1443,21855,5025
-1276,21935,5003
-1159,21818,4957
-1148,21761,4929
-1170,21816,4907
-1148,21935,4892
-1077,21859,4852
-1021,21761,4819
-1008,21709,4781
-1021,21761,4745
-1025,21730,4684
-1021,21761,4635
-1016,21834,4591
-1021,21935,4561
-1060,21855,4516
-1148,21761,4488
-1211,21704,4466
-1148,21761,4451
-987,21751,4409
-893,21761,4377
-940,21742,4353
-1021,21761,4340
-1026,21721,4302
-1021,21761,4267
-1085,21776,4239
-1148,21761,4230
-1079,21658,4198
-893,21761,4157
-689,22068,4108
-510,22457,4083
-323,22603,4060
-128,22631,4046
65,22657,4012
255,22806,3973
432,22812,3923
510,22631,3899
439,22254,3879
255,21935,3862
57,21643,3820
-128,21413,3789
-315,21154,3762
-510,21065,3752
-669,21098,3727
-766,21239,3715
-900,21263,3706
-1148,21239,3715
-1466,21087,3720
-1659,20891,3752
-1674,20675,3797
-1659,20717,3862
-1724,20915,3911
-1786,21065,3973
-1741,20950,4047
-1659,20891,4157
-1629,20998,4263
-1659,21239,4377
-1805,21404,4481
-2169,21761,4598
-2528,22337,4705
-2297,22980,4819
-1067,23333,4922
1021,23502,5039
3592,23378,5148
6253,22806,5260
8318,21685,5352
8805,20542,5444
7285,19573,5518
4466,18627,5591
1614,17478,5643
-510,16712,5701
-1840,16812,5752
-2552,17757,5812
-2771,18907,5851
-2680,20020,5885
-2483,20927,5899
-2297,21587,5922
-2138,21828,5937
-2042,21935,5959
-2026,22065,5959
-2042,22283,5959
-2006,22320,5948
-1914,22283,5959
-1828,22272,5961
-1786,22457,5959
-1758,22597,5932
-1659,22631,5922
-1522,22500,5916
-1404,22457,5922
-1346,22496,5902
-1276,22631,5885
-1190,22704,5862
-1148,22806,5849
-1134,22838,5811
-1021,22806,5775
-765,22651,5730
-510,22631,5701
-342,22713,5661
-128,22806,5628
309,22700,5584
893,22631,5554
1388,22663,5512
1659,22806,5481
1796,22860,5438
1914,22980,5407
2024,23100,5365
2042,23154,5334
1948,23005,5292
1786,22980,5260
1607,23134,5217
1404,23328,5186
1196,23215,5146
