II,V,PLETH,ABP
-367,981,3928,1760
-478,1330,5332,2407
-480,1354,5477,2516
-459,1231,5064,2391
-474,1174,4890,2387
-501,1200,5024,2525
-490,1207,5117,2662
-442,1155,5000,2723
-398,1122,4859,2793
-387,1170,4848,2924
-397,1255,4898,3088
-399,1269,4855,3210
-377,1193,4748,3315
-344,1113,4694,3443
-313,1117,4710,3605
-294,1173,4690,3740
-278,1193,4618,3854
-254,1142,4561,3966
-210,1078,4555,4103
-171,1064,4540,4230
-157,1089,4496,4350
-156,1096,4445,4459
-105,1063,4426,4581
4,1019,4408,4693
126,994,4388,4812
207,974,4349,4919
273,935,4327,5034
362,877,4308,5137
483,829,4298,5249
607,807,4270,5350
745,809,4252,5454
903,813,4236,5543
1071,812,4230,5639
1224,813,4203,5726
1384,812,4185,5821
1585,778,4169,5898
1837,685,4163,5977
2092,558,4140,6038
2309,442,4127,6108
2497,332,4117,6164
2702,180,4116,6226
2928,-12,4092,6274
3132,-163,4075,6329
3281,-213,4059,6368
3400,-210,4052,6411
3519,-265,4028,6437
3629,-414,4015,6472
3688,-575,4006,6497
3682,-649,4005,6531
3633,-655,3978,6547
3565,-683,3950,6566
3468,-753,3920,6568
3329,-798,3903,6581
3150,-800,3875,6580
2952,-829,3854,6584
2744,-919,3834,6569
2526,-989,3826,6560
2298,-980,3805,6537
2074,-948,3788,6524
1856,-947,3767,6498
1643,-918,3757,6480
1428,-806,3738,6446
1235,-689,3723,6418
1073,-673,3700,6375
939,-725,3689,6341
806,-713,3672,6294
677,-599,3657,6251
565,-485,3633,6186
488,-459,3621,6127
426,-475,3605,6055
361,-427,3592,5989
269,-295,3567,5903
168,-167,3554,5820
76,-112,3539,5722
23,-98,3525,5633
-2,-56,3493,5528
-14,9,3470,5431
-34,44,3451,5319
-53,34,3439,5213
-57,33,3412,5091
-34,74,3394,4982
-7,127,3380,4869
0,135,3372,4773
-22,97,3345,4671
-47,55,3327,4587
-51,38,3312,4505
-32,34,3305,4444
-10,24,3279,4379
0,14,3260,4329
-2,23,3245,4276
-8,33,3238,4238
-17,20,3213,4195
-30,-10,3193,4165
-41,-13,3178,4129
-40,27,3171,4107
-28,71,3147,4079
-18,71,3127,4064
-16,41,3111,4045
-20,31,3103,4038
-32,54,3081,4022
-61,59,3061,4014
-97,20,3044,3997
-115,-16,3035,3992
-116,6,3014,3981
-130,58,2996,3981
-170,61,2976,3972
-199,-10,2967,3966
-184,-86,2948,3950
-146,-87,2934,3944
-129,-14,2919,3933
-140,57,2915,3931
-143,61,2901,3916
-119,-1,2887,3906
-99,-84,2866,3890
-122,-147,2854,3882
-174,-163,2837,3867
-205,-125,2822,3859
-194,-67,2799,3842
-172,-44,2786,3830
-177,-62,2770,3808
-203,-68,2757,3792
-205,-42,2733,3770
-170,-28,2718,3761
-129,-54,2703,3745
-118,-78,2693,3734
-124,-64,2672,3712
-117,-52,2662,3696
-95,-89,2654,3674
-96,-133,2647,3660
-133,-113,2623,3639
-178,-41,2606,3623
-192,-1,2592,3600
-182,-39,2582,3589
-180,-109,2557,3573
-195,-140,2538,3563
-206,-120,2524,3542
-203,-87,2516,3527
-200,-62,2494,3504
-215,-18,2480,3491
-236,64,2473,3473
-242,143,2469,3466
-229,153,2447,3452
-215,84,2428,3442
-214,2,2414,3421
-217,-20,2406,3407
-204,24,2381,3389
-176,74,2361,3381
-155,74,2348,3365
-157,25,2339,3357
-175,-20,2311,3342
-187,-25,2280,3333
-181,-3,2251,3314
-164,-1,2233,3299
-142,-29,2207,3280
-123,-53,2184,3271
-113,-40,2164,3256
-121,-1,2154,3248
-138,29,2137,3232
-143,29,2122,3223
-135,11,2108,3207
-133,-6,2102,3199
-139,-9,2090,3184
-131,2,2075,3174
-98,10,2055,3157
-72,0,2042,3150
-79,-13,2026,3141
-103,-2,2011,3138
-108,19,1988,3123
-87,3,1973,3114
-64,-58,1959,3103
-56,-104,1947,3101
-58,-71,1929,3089
-62,15,1919,3080
-66,71,1910,3062
-63,54,1901,3054
-46,12,1879,3042
-17,8,1862,3039
9,36,1848,3031
18,36,1837,3028
16,-10,1812,3016
19,-57,1794,3008
27,-69,1781,2992
18,-61,1770,2982
-22,-44,1746,2968
-70,9,1726,2964
-84,91,1713,2957
-47,132,1704,2955
9,81,1683,2943
36,-8,1668,2934
18,-43,1660,2921
-16,-25,1656,2917
-30,-30,1639,2907
-20,-87,1624,2900
-12,-124,1616,2885
-23,-65,1612,2879
-38,51,1593,2870
-27,111,1573,2868
6,58,1559,2859
32,-45,1549,2856
31,-97,1527,2847
21,-77,1507,2841
18,-36,1491,2826
16,-16,1481,2818
5,-9,1461,2809
-3,1,1441,2807
9,10,1424,2798
37,3,1413,2795
56,-9,1395,2786
60,-7,1376,2781
59,8,1357,2767
63,15,1344,2757
74,-7,1328,2747
90,-51,1313,2745
100,-87,1299,2738
91,-94,1291,2733
70,-88,1281,2723
63,-100,1267,2721
83,-132,1247,2714
113,-155,1232,2709
129,-158,1218,2695
131,-148,1202,2686
131,-110,1180,2675
141,-33,1164,2672
163,33,1151,2664
205,1,1135,2660
257,-97,1106,2651
300,-118,1080,2648
323,8,1062,2639
340,150,1048,2636
368,157,1020,2627
406,58,991,2624
446,21,968,2615
487,127,958,2612
529,295,936,2603
568,400,902,2599
610,400,869,2591
672,337,866,2587
757,269,872,2578
836,192,861,2575
883,28,836,2567
897,-285,850,2563
888,-676,887,2554
857,-973,898,2551
808,-1066,868,2543
767,-1013,892,2539
755,-943,1007,2529
758,-914,1156,2526
729,-902,1269,2522
634,-871,1387,2525
472,-802,1539,2520
278,-684,1692,2516
98,-528,1783,2506
-24,-385,1864,2502
-86,-312,1986,2495
-118,-322,2137,2492
-152,-364,2247,2482
-191,-391,2338,2478
-225,-378,2449,2472
-240,-344,2594,2474
-252,-296,2718,2471
-247,-274,2819,2468
-258,-254,2915,2459
-263,-275,3033,2454
-278,-275,3142,2446
-251,-284,3232,2444
-217,-235,3304,2434
-197,-207,3399,2430
-206,-192,3501,2422
-198,-226,3590,2423
-175,-246,3649,2421
-164,-257,3723,2421
-173,-277,3814,2412
-126,-410,3900,2406
46,-736,3948,2398
356,-1215,4008,2399
831,-1658,4087,2396
1634,-2091,4166,2396
3033,-3083,4204,2388
5156,-5454,4252,2385
7777,-9426,4323,2382
10358,-14262,4401,2387
12306,-18870,4434,2385
13158,-22548,4475,2384
12641,-24988,4543,2375
10813,-25849,4623,2373
8253,-24790,4660,2370
5861,-21918,4698,2372
4258,-17980,4754,2366
3409,-13967,4823,2361
2912,-10579,4854,2351
2485,-7980,4883,2349
2065,-5968,4927,2345
1615,-4305,4990,2348
1102,-2938,5021,2342
595,-1910,5047,2338
201,-1175,5077,2327
-68,-561,5126,2324
-271,38,5150,2321
-424,555,5170,2323
-507,872,5185,2317
-525,980,5220,2314
-544,1019,5238,2305
-562,1074,5252,2301
-580,1173,5252,2292
-551,1204,5265,2288
-514,1201,5267,2282
-471,1166,5271,2285
-452,1193,5257,2281
-440,1222,5252,2279
-434,1254,5240,2268
-422,1255,5237,2263
-402,1267,5218,2257
-356,1276,5200,2258
-296,1263,5173,2255
-248,1210,5160,2259
-243,1155,5135,2256
-270,1139,5108,2258
-290,1155,5066,2254
-278,1160,5040,2262
-244,1138,5009,2273
-220,1122,4980,2300
-215,1124,4932,2325
-220,1119,4903,2365
-224,1089,4876,2410
-227,1069,4847,2479
-222,1085,4791,2555
-197,1113,4751,2650
-159,1098,4720,2748
-135,1049,4695,2864
-144,1014,4638,2982
-164,1024,4593,3113
-159,1042,4561,3237
-119,1033,4541,3367
-73,996,4494,3491
-44,975,4459,3623
-35,991,4436,3744
-28,1025,4425,3870
-15,1034,4388,3987
6,1008,4359,4118
