II,V,PLETH,ABP
-260,-1803,498,4099
-306,-1880,566,4548
-311,-1584,544,4251
-363,-1592,598,4723
-411,-1502,623,5086
-461,-1385,634,5425
-508,-1294,636,5832
-547,-1269,640,6366
-565,-1260,633,6936
-558,-1227,609,7438
-528,-1183,571,7897
-483,-1150,529,8298
-431,-1128,481,8588
-379,-1113,427,8705
-325,-1115,372,8692
-266,-1129,317,8577
-203,-1142,255,8372
-138,-1151,185,8093
-72,-1169,106,7782
-1,-1204,24,7472
75,-1255,-64,7181
155,-1319,-149,6941
242,-1387,-232,6778
333,-1444,-309,6689
417,-1495,-383,6685
483,-1537,-451,6743
526,-1572,-518,6862
543,-1590,-582,7009
531,-1597,-648,7193
491,-1589,-711,7373
435,-1579,-778,7563
380,-1564,-841,7711
332,-1561,-908,7846
296,-1563,-970,7914
267,-1577,-1038,7964
238,-1586,-1099,7943
201,-1609,-1167,7915
159,-1633,-1229,7825
118,-1670,-1297,7747
82,-1695,-1358,7621
58,-1722,-1427,7525
47,-1735,-1487,7395
49,-1747,-1556,7312
66,-1740,-1619,7204
99,-1739,-1690,7144
143,-1732,-1749,7062
190,-1735,-1807,7019
227,-1737,-1849,6947
250,-1762,-1887,6900
257,-1793,-1915,6813
259,-1833,-1950,6736
259,-1852,-1990,6610
262,-1854,-2044,6485
261,-1832,-2102,6317
249,-1809,-2167,6158
224,-1793,-2232,5977
187,-1796,-2300,5822
144,-1801,-2362,5662
101,-1803,-2425,5531
64,-1789,-2485,5400
34,-1761,-2542,5300
11,-1723,-2589,5215
-5,-1698,-2629,5168
-16,-1696,-2658,5143
-25,-1722,-2675,5157
-34,-1762,-2676,5188
-44,-1815,-2664,5246
-53,-1871,-2640,5305
-63,-1922,-2610,5379
-72,-1950,-2576,5444
-82,-1965,-2541,5515
-94,-1964,-2502,5563
-106,-1958,-2460,5612
-114,-1939,-2409,5632
-114,-1926,-2352,5655
-110,-1909,-2284,5644
-102,-1896,-2212,5642
-94,-1870,-2130,5609
-87,-1848,-2046,5591
-81,-1815,-1954,5542
-73,-1796,-1862,5514
-59,-1776,-1764,5453
-45,-1778,-1668,5416
-33,-1776,-1563,5346
-29,-1788,-1458,5306
-33,-1786,-1342,5236
-44,-1792,-1227,5198
-60,-1791,-1104,5135
-74,-1809,-989,5101
-82,-1830,-874,5042
-84,-1868,-768,5006
-83,-1895,-658,4949
-76,-1917,-552,4915
-60,-1911,-436,4866
-39,-1892,-319,4841
-15,-1855,-191,4806
7,-1826,-65,4793
22,-1804,67,4769
19,-1809,191,4760
-7,-1830,313,4740
-47,-1866,421,4730
-87,-1895,519,4713
-113,-1914,602,4706
-129,-1909,678,4693
-115,-1893,745,4690
-96,-1855,811,4681
-53,-1817,873,4679
-18,-1776,934,4669
19,-1743,988,4665
51,-1723,1032,4652
59,-1719,1061,4647
55,-1738,1076,4632
25,-1775,1074,4629
-8,-1815,1060,4616
-47,-1862,1035,4616
-80,-1898,1005,4604
-114,-1923,971,4605
-150,-1911,931,4588
-169,-1882,885,4586
-115,-1852,833,4563
118,-1904,778,4560
652,-2101,721,4533
1563,-2514,668,4529
2808,-3086,621,4500
4182,-3693,579,4497
5354,-4105,536,4468
5983,-4174,490,4470
5862,-3826,438,4446
5010,-3189,385,4450
3672,-2454,330,4429
2210,-1865,280,4430
953,-1537,234,4406
91,-1492,197,4401
-355,-1623,161,4376
-486,-1827,130,4370
-438,-2003,97,4348
-326,-2126,64,4340
-211,-2185,24,4318
-123,-2208,-21,4308
-63,-2202,-74,4285
-33,-2184,-129,4273
-15,-2154,-186,4251
-13,-2125,-237,4239
-8,-2101,-284,4218
-18,-2075,-323,4208
-35,-2040,-355,4187
-72,-1994,-381,4179
-128,-1937,-405,4160
-183,-1886,-424,4155
-246,-1829,-440,4137
-287,-1787,-455,4134
-322,-1748,-472,4120
-344,-1712,-489,4123
-362,-1671,-501,4110
-380,-1635,-511,4115
-400,-1602,-516,4107
-418,-1579,-519,4121
-429,-1549,-519,4122
-434,-1523,-517,4158
-440,-1494,-512,4204
-449,-1476,-503,4324
