II,V,PLETH
2295,2401,3685
2541,2682,4159
2158,2303,3647
1936,2078,3369
2055,2205,3609
2116,2280,3747
1986,2156,3571
1898,2062,3433
1952,2107,3495
1992,2142,3530
1952,2107,3457
1914,2082,3404
1918,2107,3419
1909,2120,3401
1884,2107,3343
1873,2098,3307
1884,2107,3305
1885,2109,3291
1884,2107,3267
1883,2104,3246
1884,2107,3229
1877,2105,3202
1884,2107,3191
1897,2104,3187
1918,2107,3191
1930,2105,3174
1952,2107,3153
1992,2115,3128
2055,2156,3115
2112,2211,3095
2158,2254,3077
2189,2258,3053
2226,2254,3039
2271,2267,3018
2329,2303,3001
2384,2318,2977
2432,2303,2963
2458,2268,2943
2466,2254,2925
2442,2253,2899
2397,2254,2887
2329,2230,2882
2260,2205,2887
2192,2181,2872
2123,2156,2849
2043,2112,2819
1952,2058,2811
1860,2005,2809
1781,1960,2811
1721,1925,2792
1678,1911,2773
1642,1912,2749
1610,1911,2735
1590,1898,2711
1610,1911,2697
1688,1995,2685
1849,2205,2697
2110,2581,2719
2466,3136,2773
2808,3737,2837
2945,4116,2925
2672,3978,3019
1952,3234,3153
953,2042,3310
-34,735,3495
-816,-397,3674
-1336,-1176,3875
-1631,-1583,4090
-1712,-1666,4330
-1616,-1520,4550
-1404,-1225,4748
-1167,-868,4914
-925,-490,5090
-666,-120,5271
-377,245,5470
-85,581,5648
205,882,5812
493,1137,5946
788,1372,6078
1061,1582,6194
1301,1764,6306
1498,1897,6388
1678,2009,6458
1831,2107,6500
1952,2205,6534
2028,2284,6549
2089,2352,6572
2156,2408,6578
2226,2450,6572
2273,2475,6531
2295,2499,6496
2307,2524,6457
2329,2548,6420
2361,2566,6348
2397,2597,6268
2421,2630,6182
2432,2646,6116
2437,2635,6039
2466,2646,5964
2506,2691,5868
2534,2744,5774
2532,2754,5658
2534,2744,5546
2558,2749,5424
2603,2793,5318
2637,2842,5201
2671,2891,5090
2714,2935,4966
2774,2989,4862
2827,3037,4760
2877,3087,4672
2923,3132,4571
2980,3185,4482
3032,3234,4395
3082,3283,4330
3120,3314,4264
3151,3332,4216
3159,3331,4168
3151,3332,4141
3120,3318,4112
3082,3283,4103
3033,3212,4083
2980,3136,4065
2903,3060,4034
2808,2989,4027
2699,2896,4024
2603,2793,4027
2515,2686,4004
2432,2597,3989
2339,2514,3981
2260,2450,3989
2200,2394,3974
2158,2352,3951
2106,2302,3921
2055,2254,3913
2009,2199,3897
1986,2156,3875
1968,2119,3830
1952,2107,3799
1928,2103,3773
1918,2107,3761
1915,2103,3738
1918,2107,3723
1903,2107,3702
1884,2107,3685
1869,2098,3657
1884,2107,3647
1905,2129,3644
1918,2156,3647
1901,2160,3626
1884,2156,3609
1875,2150,3600
1884,2156,3609
1886,2155,3596
1884,2156,3571
1876,2153,3538
1884,2156,3533
1906,2152,3534
1952,2156,3533
2004,2170,3508
2055,2205,3495
2089,2236,3489
2123,2254,3495
2166,2251,3489
2226,2254,3495
2283,2271,3498
2329,2303,3495
2360,2315,3467
2397,2303,3457
2426,2270,3469
2432,2254,3495
2389,2249,3495
2329,2254,3495
2270,2236,3494
2226,2205,3495
2172,2159,3470
2089,2107,3457
1983,2051,3453
1884,2009,3457
1807,1984,3433
1747,1960,3419
1700,1929,3415
1678,1911,3419
1666,1907,3393
1644,1911,3381
