II,V,PLETH,ABP
895,-272,5124,4151
1389,-310,6960,5786
1587,-197,7168,6195
1473,-88,6655,6029
1268,-149,6450,6084
1284,-296,6639,6435
1650,-264,6771,6740
2132,6,6638,6821
2326,237,6480,6861
2100,167,6491,7011
1720,-102,6578,7201
1490,-258,6539,7270
1447,-166,6418,7260
1463,41,6362,7284
1433,194,6391,7359
1248,234,6370,7372
807,199,6287,7322
237,162,6230,7277
-90,183,6241,7269
32,244,6235,7232
318,261,6183,7156
294,207,6116,7066
-147,160,6090,6993
-654,182,6059,6898
-872,228,6023,6800
-834,235,5961,6690
-783,219,5921,6593
-795,226,5883,6481
-729,243,5859,6374
-568,241,5805,6252
-496,233,5755,6142
-612,239,5706,6022
-705,241,5693,5914
-560,227,5660,5790
-296,220,5616,5676
-239,227,5564,5550
-463,223,5572,5441
-709,221,5584,5325
-735,283,5569,5222
-619,383,5517,5106
-553,381,5547,5005
-526,200,5625,4901
-350,-44,5674,4822
-10,-170,5643,4740
247,-147,5709,4679
213,-96,5935,4611
17,-119,6249,4561
-31,-178,6489,4506
159,-181,6723,4472
365,-135,6991,4438
402,-119,7271,4432
399,-143,7442,4430
533,-137,7584,4451
665,-116,7766,4469
519,-162,8008,4501
237,-215,8192,4527
317,-108,8337,4569
854,102,8479,4605
1263,107,8667,4656
1060,-181,8824,4700
564,-421,8954,4763
424,-341,9046,4821
718,-141,9154,4883
939,-147,9242,4912
768,-308,9320,4919
467,-341,9359,4894
456,-191,9405,4882
746,-42,9441,4884
962,4,9489,4920
781,-10,9500,4954
287,-47,9503,4972
-134,-115,9485,4936
-166,-162,9492,4868
149,-120,9476,4789
490,-19,9452,4769
517,33,9396,4820
194,4,9370,4942
-125,-15,9336,5068
11,74,9298,5168
626,255,9216,5205
1215,398,9162,5201
1264,390,9117,5152
842,271,9085,5085
476,214,9014,4985
571,326,8971,4875
1050,503,8938,4750
1502,568,8918,4649
1561,506,8849,4564
1270,480,8804,4510
1100,584,8772,4457
1430,680,8753,4418
2015,570,8677,4377
2223,279,8613,4354
1861,49,8563,4319
1416,42,8537,4272
1340,143,8463,4188
1454,128,8396,4103
1338,-36,8338,4037
1036,-160,8312,4041
979,-107,8247,4099
1253,40,8182,4194
1346,115,8114,4250
824,106,8083,4249
25,122,8034,4174
-329,194,7997,4081
-151,202,7954,3994
-85,69,7943,3954
-472,-104,7917,3939
-831,-138,7904,3950
-684,-13,7873,3947
-301,120,7867,3930
-168,127,7854,3873
-172,51,7861,3798
3,22,7850,3699
258,76,7855,3609
220,127,7848,3532
17,101,7866,3517
-68,48,7870,3579
-69,36,7891,3749
-224,80,7896,3984
-491,97,7918,4238
-673,74,7925,4418
-754,47,7950,4492
-770,56,7955,4437
-711,77,7968,4305
-744,146,7962,4128
-1057,343,7977,3958
-1279,642,7973,3807
-715,846,7967,3708
641,812,7927,3664
2076,600,7909,3697
3520,328,7886,3785
6002,11,7868,3931
9975,-368,7818,4097
13750,-850,7794,4272
14625,-1656,7775,4415
11546,-3056,7760,4523
6148,-4883,7702,4571
1171,-6425,7660,4568
-1700,-7059,7626,4497
