II,V,PLETH
-949,1301,3981
-1049,1404,4466
-862,1171,3881
-714,1075,3564
-690,1171,3815
-647,1182,3953
-517,1041,3749
-379,928,3600
-259,911,3682
-106,877,3735
86,781,3649
246,693,3574
345,650,3583
444,606,3573
604,520,3517
798,396,3467
949,260,3450
1038,158,3424
1121,130,3384
1224,145,3342
1293,130,3317
1300,61,3300
1293,0,3284
1313,-13,3238
1293,0,3185
1183,-5,3138
1035,0,3118
934,48,3092
862,130,3052
753,202,2994
604,260,2953
464,321,2918
345,390,2886
219,454,2834
86,520,2787
-18,589,2746
-86,650,2720
-156,705,2684
-259,781,2654
-367,865,2630
-431,911,2621
-462,905,2595
-517,911,2554
-615,969,2506
-690,1041,2488
-700,1061,2487
-690,1041,2488
-722,1029,2468
-776,1041,2455
-795,1047,2451
-776,1041,2455
-763,1035,2439
-776,1041,2422
-812,1044,2413
-862,1041,2422
-894,1037,2423
-862,1041,2422
-793,1043,2416
-776,1041,2422
-830,1035,2421
-862,1041,2422
-821,1046,2417
-776,1041,2422
-780,1029,2421
-776,1041,2422
-720,1060,2416
-690,1041,2422
-735,970,2432
-776,911,2455
-739,901,2470
-690,911,2488
-694,902,2499
-690,911,2521
-610,966,2537
-517,1041,2554
-475,1100,2562
-431,1171,2588
-334,1255,2625
-259,1301,2687
-261,1293,2749
-259,1301,2820
-170,1333,2890
-86,1301,2986
-126,1164,3091
-259,1041,3218
-346,1022,3342
-345,1041,3483
-303,990,3635
-259,911,3815
-209,890,3995
-172,911,4180
-164,876,4353
-172,781,4545
-170,691,4742
-172,650,4943
-201,642,5105
-259,650,5242
-335,658,5351
-431,650,5474
-530,632,5599
-604,650,5739
-644,714,5860
-690,781,5971
-769,796,6055
-862,781,6137
-923,771,6205
-949,781,6270
-979,783,6307
-1035,781,6336
-1072,777,6348
-1035,781,6370
-967,782,6382
-949,781,6403
-1005,783,6403
-1035,781,6403
-1003,788,6382
-949,781,6370
-943,778,6347
-949,781,6336
-915,787,6314
-862,781,6303
-870,807,6280
-949,911,6270
-1000,1013,6248
-949,1041,6237
-813,1150,6214
-604,1561,6204
-140,2057,6181
776,2082,6171
2055,1446,6147
3363,520,6137
4583,-552,6115
5864,-2212,6104
7135,-4670,6081
7847,-7155,6071
7538,-8551,6051
6381,-8456,6038
4939,-7263,6003
3535,-5464,5971
2190,-3429,5930
949,-1561,5905
-6,-232,5870
-604,520,5839
-956,921,5787
-1207,1171,5739
-1383,1328,5682
-1466,1431,5640
-1470,1508,5588
-1466,1561,5540
-1499,1570,5472
-1552,1561,5408
-1575,1556,5324
-1552,1561,5242
-1536,1563,5148
-1552,1561,5076
-1579,1566,5006
-1552,1561,4943
-1499,1562,4857
-1466,1561,4777
-1473,1569,4699
-1466,1561,4644
-1421,1551,4578
-1380,1561,4512
-1377,1580,4435
-1380,1561,4379
-1342,1491,4324
-1293,1431,4280
-1279,1419,4223
-1293,1431,4180
-1297,1429,4138
-1293,1431,4114
-1298,1444,4079
-1293,1431,4047
-1257,1365,4006
-1207,1301,3981
-1164,1285,3948
-1121,1301,3915
-1071,1302,3870
-1035,1301,3848
-1008,1310,3831
-949,1301,3815
-852,1241,3776
-776,1171,3749
-743,1147,3730
-690,1171,3716
