II,V,PLETH,ABP
-758,-304,1403,32767
2400,-1091,1623,32767
5951,-1928,1602,32767
7717,-2586,1778,32767
8455,-3112,1884,32767
7780,-3386,1945,32767
5886,-3372,1987,32767
3344,-3101,2037,32767
954,-2662,2074,32767
-723,-2151,2081,32767
-1562,-1656,2080,32767
-1787,-1225,2083,32767
-1728,-879,2083,32767
-1646,-621,2068,32767
-1660,-448,2047,32767
-1740,-350,2026,32767
-1805,-305,1998,32767
-1812,-289,1965,32767
-1786,-277,1932,32767
-1757,-261,1902,32767
-1749,-233,1871,32767
-1741,-203,1842,32767
-1744,-173,1816,32767
-1725,-152,1791,32767
-1700,-142,1768,32767
-1676,-145,1745,32767
-1633,-168,1725,32767
-1607,-200,1703,32767
-1559,-239,1683,32767
-1511,-264,1659,32767
-1460,-273,1635,32767
-1408,-261,1605,32767
-1361,-245,1573,32767
-1315,-233,1535,32767
-1270,-236,1493,32767
-1225,-248,1444,32767
-1176,-263,1391,32767
-1116,-270,1329,32767
-1047,-272,1263,32767
-967,-272,1188,32767
-879,-283,1111,32767
-784,-307,1026,32767
-688,-343,942,32767
-588,-383,851,32767
-487,-422,765,32767
-377,-451,673,32767
-265,-468,585,32767
-142,-467,494,32767
-20,-448,407,32767
108,-413,318,32767
226,-370,235,32767
340,-328,152,32767
439,-303,76,32767
537,-299,2,32767
626,-317,-62,32767
716,-349,-122,32767
800,-381,-172,32767
885,-401,-218,32767
958,-403,-257,32767
1017,-387,-293,32767
1048,-362,-325,32767
1049,-334,-355,32767
1006,-312,-381,32767
920,-299,-404,32767
789,-292,-422,32767
623,-285,-438,32767
423,-272,-451,32767
205,-244,-462,32767
-25,-203,-472,32767
-254,-154,-480,32767
-473,-110,-488,32767
-670,-81,-493,32767
-842,-69,-499,32767
-983,-64,-502,32767
-1099,-56,-507,32767
-1188,-35,-509,32767
-1258,-5,-515,32767
-1308,19,-519,32767
-1345,23,-527,32767
-1368,0,-533,32767
-1382,-37,-543,32767
-1390,-69,-551,32767
-1393,-80,-566,32767
-1392,-67,-583,32767
-1384,-42,-613,32767
-1370,-21,-647,32767
-1349,-10,-695,32767
-1323,-3,-741,32767
-1294,13,-792,32767
-1263,45,-833,32767
-1234,92,-876,32767
-1207,144,-913,32767
-1185,186,-953,32767
-1162,208,-988,32767
-1143,209,-1026,32767
-1121,199,-1061,32767
-1102,188,-1099,32767
-1085,187,-1136,32767
-1075,202,-1178,32767
-1066,230,-1220,32767
-1058,263,-1264,32767
-1042,286,-1305,32767
-1019,297,-1344,32767
-984,301,-1380,32767
-946,308,-1418,32767
-900,327,-1458,32767
-853,354,-1504,32767
-797,374,-1551,32767
-743,372,-1598,32767
-690,339,-1639,32767
-649,280,-1673,32767
-609,209,-1698,32767
-573,141,-1724,32767
-525,82,-1755,32767
-462,38,-1796,32767
-376,10,-1845,32767
-287,3,-1902,32767
-204,15,-1960,32767
-151,43,-2017,32767
-130,75,-2066,32767
-160,102,-2106,32767
-233,118,-2137,32767
-358,130,-2154,32767
-506,139,-2157,32767
-683,160,-2144,32767
-852,183,-2117,32767
-1008,213,-2073,32767
-1138,238,-2011,32767
-1220,256,-1930,32767
-1298,270,-1828,32767
-1326,271,-1705,32767
-1360,272,-1562,32767
-1372,264,-1402,32767
-1378,262,-1226,32767
-1382,264,-1036,32767
-1373,274,-833,32767
-1360,287,-621,32767
-1341,297,-399,32767
-1328,301,-174,32767
-1339,303,55,32767
-1402,321,281,32767
-1526,370,506,32767
-1662,453,722,32767
-1659,534,929,32767
-1275,547,1124,32767
-256,410,1308,32767
1508,65,1477,32767
3838,-485,1631,32767
6229,-1163,1767,32767
7994,-1835,1884,32767
8531,-2357,1982,32767
7630,-2628,2062,32767
5575,-2619,2126,32767
3040,-2372,2174,32767
755,-1969,2210,32767
-785,-1503,2230,32767
-1494,-1043,2240,32767
-1605,-634,2236,32767
-1478,-296,2226,32767
-1371,-37,2206,32767
-1378,146,2184,32767
-1444,257,2154,32767
-1504,313,2127,32767
-1513,330,2093,32767
-1497,330,2066,32767
-1472,323,2034,32767
-1467,320,2012,32767
-1462,316,1983,32767
-1449,312,1962,32767
-1436,305,1934,32767
