II,V,ABP,RESP
1572,6557,5931,2253
1667,7433,6684,2560
1297,6557,5869,2281
1029,6079,5455,2151
983,6513,5869,2337
883,6806,6094,2459
668,6602,5806,2394
505,6502,5605,2358
432,6735,5744,2450
316,6881,5836,2525
157,6823,5744,2534
66,6824,5687,2563
79,6956,5744,2647
103,7021,5746,2717
118,7000,5681,2760
162,7006,5653,2804
275,7045,5681,2872
423,7011,5688,2941
590,6912,5681,3013
766,6799,5681,3082
983,6690,5681,3154
1239,6557,5646,3219
1533,6424,5619,3295
1826,6273,5603,3366
2122,6114,5619,3436
2415,5926,5618,3488
2712,5760,5619,3548
2981,5626,5609,3612
3223,5538,5619,3689
3437,5447,5616,3751
3655,5361,5619,3802
3874,5265,5609,3837
4088,5184,5619,3886
4272,5090,5617,3939
4442,5007,5619,3999
4599,4926,5605,4041
4756,4874,5619,4083
4888,4802,5641,4120
4992,4697,5681,4168
5057,4536,5703,4208
5110,4386,5744,4252
5148,4268,5792,4290
5188,4209,5869,4337
5211,4170,5928,4369
5228,4165,5994,4393
5237,4163,6063,4399
5267,4165,6181,4421
5293,4138,6306,4447
5306,4121,6431,4478
5294,4110,6520,4489
5306,4121,6618,4506
5340,4116,6710,4519
5385,4121,6805,4534
5390,4130,6865,4528
5385,4165,6930,4534
5375,4188,6990,4545
5385,4209,7055,4562
5380,4208,7085,4551
5385,4209,7117,4534
5392,4201,7143,4514
5424,4209,7180,4506
5443,4211,7182,4480
5463,4209,7180,4449
5463,4195,7168,4413
5463,4209,7180,4393
5441,4246,7179,4366
5424,4298,7180,4337
5410,4323,7153,4290
5424,4342,7117,4252
5442,4342,7051,4217
5463,4342,6993,4196
5463,4337,6924,4159
5463,4386,6868,4112
5456,4472,6796,4048
5463,4564,6743,3999
5482,4567,6679,3954
5542,4475,6618,3914
5613,4251,6539,3848
5699,3899,6493,3774
5794,3430,6459,3693
5935,2969,6431,3633
6036,2623,6363,3575
5974,2481,6306,3520
5630,2556,6260,3448
5070,2880,6243,3379
4399,3409,6208,3313
3734,4076,6181,3267
3113,4781,6147,3214
2633,5494,6119,3154
2335,6159,6054,3077
2240,6735,5994,3013
2268,7181,5943,2955
2398,7532,5931,2901
2600,7739,5906,2828
2909,7709,5869,2760
3300,7368,5800,2696
3773,6823,5744,2647
4258,6210,5696,2589
4717,5627,5681,2534
5076,5077,5656,2475
5346,4608,5619,2422
5512,4242,5548,2361
5621,3988,5494,2309
5668,3810,5451,2262
5699,3722,5432,2225
5710,3705,5397,2179
5739,3722,5369,2140
5757,3720,5332,2105
5778,3722,5307,2084
5786,3723,5269,2057
5817,3722,5244,2028
5855,3701,5210,1993
5896,3722,5182,1971
5911,3760,5140,1954
5935,3766,5120,1943
5966,3681,5110,1925
6014,3589,5120,1915
6035,3531,5097,1909
6053,3500,5057,1915
6061,3432,5006,1915
6092,3367,4995,1915
6121,3333,4996,1910
6171,3323,4995,1915
6220,3269,4958,1916
6289,3190,4932,1915
6352,3113,4920,1908
6446,3057,4932,1915
6552,2977,4928,1928
6682,2880,4932,1943
6787,2789,4931,1942
6878,2747,4932,1943
6938,2712,4900,1951
6996,2658,4870,1971
7035,2576,4851,1986
7075,2525,4870,1999
7083,2514,4878,2010
7075,2525,4870,2028
7036,2516,4831,2041
6996,2525,4807,2056
6919,2584,4795,2067
6800,2703,4807,2084
6619,2820,4806,2097
6446,2924,4807,2112
6292,3018,4797,2123
6171,3146,4807,2140
6043,3294,4806,2154
5935,3456,4807,2168
5820,3595,4793,2178
5699,3722,4807,2197
5555,3831,4830,2213
5463,3943,4870,2225
5428,4039,4891,2222
5424,4121,4932,2225
5372,4171,4980,2234
5306,4209,5057,2253
5248,4218,5134,2265
5228,4209,5244,2281
5190,4191,5362,2294
5149,4209,5494,2309
5097,4252,5606,2309
5070,4298,5744,2309
5042,4303,5893,2314
5031,4298,6056,2337
5009,4291,6183,2356
4992,4298,6306,2366
4960,4292,6421,2360
4952,4298,6556,2366
4949,4313,6675,2378
4952,4342,6805,2394
4928,4347,6927,2393
4913,4342,7055,2394
4902,4332,7150,2394
4913,4342,7242,2394
4911,4344,7325,2378
4913,4342,7430,2366
4908,4330,7523,2360
4913,4342,7617,2366
4909,4348,7682,2356
4913,4342,7742,2337
4911,4315,7773,2316
4913,4342,7804,2309
4896,4415,7807,2299
4874,4519,7804,2281
4843,4600,7770,2249
4835,4697,7742,2225
4846,4769,7703,2207
4913,4741,7679,2197
5036,4496,7626,2172
5228,4076,7555,2140
5408,3590,7450,2106
5503,3190,7367,2084
5428,2955,7293,2060
5188,2969,7242,2028
4759,3234,7174,1981
4166,3722,7117,1943
3467,4331,7050,1913
2830,5007,6993,1887
2346,5685,6917,1846
2044,6336,6868,1802
1879,6899,6828,1757
1887,7355,6805,1718
2039,7657,6746,1674
2280,7798,6680,1633
2514,7761,6605,1590
2791,7576,6556,1549
3164,7218,6492,1502
3655,6690,6431,1464
4147,6035,6354,1434
4559,5405,6306,1408
4839,4891,6265,1368
5031,4519,6243,1324
5146,4245,6188,1286
5228,4076,6119,1267
5270,3988,6035,1246
5306,3943,5994,1211
5314,3888,5963,1162
5306,3855,5931,1126
5274,3848,5861,1108
5267,3855,5806,1098
5291,3814,5766,1073
5346,3766,5744,1042
5377,3741,5684,1018
5385,3766,5619,1014
5373,3776,5563,1015
5385,3766,5557,1014
5401,3742,5556,1000
5424,3766,5557,986
5433,3811,5525,976
5463,3855,5494,986
5499,3856,5451,1002
5542,3855,5432,1014
5557,3865,5418,1010
5581,3899,5432,1014
5610,3911,5435,1034
5660,3899,5432,1070
5704,3835,5396,1100
5778,3722,5369,1126
5869,3546,5352,1150
5974,3367,5369,1183
6042,3222,5375,1219
6092,3146,5369,1267
6125,3096,5331,1313
6171,3057,5307,1352
6196,3004,5293,1376
6210,2969,5307,1408
6194,2950,5307,1448
6171,2969,5307,1493
6116,3002,5296,1529
6053,3057,5307,1577
5969,3114,5309,1633
5896,3190,5307,1690
5816,3270,5271,1729
5739,3367,5244,1774
5627,3455,5227,1836
5503,3545,5244,1915
5366,3623,5248,1979
5267,3722,5244,2028
5182,3828,5225,2073
5110,3943,5244,2140
5020,4025,5275,2214
4952,4076,5307,2281
4901,4094,5301,2332
4874,4121,5307,2394
4830,4155,5325,2464
4795,4209,5369,2534
4762,4254,5394,2579
4756,4298,5432,2619
4746,4322,5479,2666
4756,4342,5557,2732
4767,4353,5616,2790
4795,4386,5681,2844
4799,4427,5751,2886
4795,4475,5869,2929
4779,4498,5993,2965
4795,4519,6119,3013
