II,V,PLETH
4089,15086,3573
4532,17106,4005
3855,15086,3470
3480,14003,3165
3739,15086,3367
3913,15833,3478
3739,15308,3298
3616,14897,3168
3739,15308,3229
3825,15651,3251
3739,15529,3160
3631,15404,3102
3622,15529,3126
3633,15588,3128
3622,15529,3092
3608,15498,3077
3622,15529,3092
3629,15509,3085
3622,15529,3057
3604,15629,3033
3622,15751,3023
3674,15764,3008
3739,15751,2989
3748,15719,2952
3739,15751,2920
3760,15749,2893
3855,15751,2886
3974,15724,2872
4089,15751,2851
4189,15705,2812
4323,15529,2783
4489,15119,2760
4673,14642,2748
4811,14203,2719
4907,13976,2680
4996,13905,2635
5140,13976,2611
5297,13999,2593
5374,13976,2576
5277,13956,2542
5024,14198,2508
4645,14630,2471
4206,15086,2439
3748,15331,2400
3388,15529,2370
3154,15749,2337
3038,15973,2302
2961,16011,2247
2921,15973,2199
2910,15936,2157
2921,15973,2130
2922,15961,2092
2921,15973,2061
2889,15966,2035
2804,15973,2027
2665,15978,2018
2570,16195,2027
2568,16588,2047
2687,17082,2096
2977,17579,2152
3622,18192,2233
4702,18575,2325
6075,18192,2439
7320,16789,2551
7944,15086,2680
7512,13890,2816
5958,13533,2989
3750,13639,3180
1752,13976,3401
599,14389,3621
350,14864,3848
644,15220,4065
1168,15529,4294
1733,15826,4517
2220,16195,4741
2527,16471,4946
2687,16639,5153
2765,16647,5345
2804,16639,5531
2797,16610,5688
2804,16639,5840
2851,16631,5979
2921,16639,6115
2937,16611,6213
2921,16639,6287
2897,16640,6334
2921,16639,6390
2964,16542,6430
3038,16417,6458
3103,16261,6456
3154,16195,6458
3193,16168,6458
3271,16195,6458
3386,16186,6427
3505,16195,6390
3570,16122,6347
3622,15973,6321
3706,15718,6275
3855,15529,6218
3995,15395,6140
4089,15308,6081
4133,15161,6023
4206,15086,5977
4316,15073,5909
4439,15086,5840
4509,14919,5752
4556,14642,5668
4632,14345,5573
4790,14198,5497
4979,14085,5422
5140,13976,5359
5219,13821,5273
5257,13755,5187
5293,13677,5093
5374,13533,5016
5484,13259,4928
5608,13089,4844
5691,13053,4740
5725,13089,4638
5719,12983,4525
5725,12867,4432
5703,12869,4341
5608,13089,4260
5425,13324,4158
5257,13533,4054
5139,13699,3941
5024,13976,3848
4814,14298,3756
4556,14642,3676
4334,14877,3585
4206,15086,3504
4098,15277,3424
3972,15529,3367
3829,15693,3311
3739,15751,3264
3679,15702,3206
3622,15751,3160
3541,15867,3118
3505,15973,3092
3506,15892,3057
3505,15751,3023
3442,15663,2981
3388,15751,2954
3372,15872,2931
3388,15973,2920
3377,15974,2901
3388,15973,2886
3437,15952,2864
3505,15973,2851
3516,15963,2832
3505,15973,2817
3496,15953,2796
3505,15973,2783
3495,15964,2764
3505,15973,2748
3549,15947,2726
3622,15973,2714
3677,15975,2697
3739,15973,2680
3830,15874,2654
3972,15751,2645
4136,15547,2644
4323,15308,2645
4507,14964,2627
4673,14642,2611
4796,14356,2594
4907,14198,2576
5019,14062,2539
5140,13976,2508
5229,13901,2486
5257,13976,2473
5162,14203,2442
4907,14642,2405
4476,15110,2366
3972,15529,2336
3497,15776,2299
3154,15973,2267
2929,16103,2233
2804,16195,2199
2725,16181,2146
2687,16195,2096
2675,16200,2051
2687,16195,2027
2694,16136,1995
2687,16195,1958
2640,16255,1913
2570,16195,1889
2488,16037,1879
2453,16195,1889
2494,16647,1907
2687,17082,1958
3133,17324,2032
3972,17748,2130
5154,18210,2215
6426,17970,2302
7365,16508,2389
7594,14642,2508
6830,13460,2637
5140,13311,2783
3060,13598,2926
1402,13976,3092
620,14377,3268
584,14864,3470
906,15238,3670
1402,15529,3882
1973,15748,4085
2453,15973,4294
2694,16098,4495
2804,16195,4706
2921,16216,4913
3038,16195,5119
3053,16066,5287
3038,15973,5428
3077,15927,5541
3154,15973,5668
3164,15973,5792
3154,15973,5909
3183,15950,5993
3271,15973,6081
3333,15907,6168
3388,15751,6252
3444,15554,6295
3505,15529,6321
3547,15575,6334
3622,15529,6355
3736,15276,6357
3855,15086,6355
3918,15054,6338
3972,15086,6321
4062,14909,6284
4206,14642,6252
4332,14445,6205
4439,14420,6149
4540,14349,6059
4673,14198,5977
4798,14013,5910
4907,13976,5874
4999,13993,5818
5140,13976,5737
5319,13784,5624
5491,13533,5531
5577,13265,5453
5608,13089,5393
5636,12940,5310
5725,12867,5222
5841,12773,5126
5958,12645,5050
6028,12403,4964
6075,12202,4878
6115,12109,4770
6192,12202,4672
6268,12316,4575
6309,12424,4500
6270,12488,4417
6192,12645,4328
6083,12846,4218
5958,13089,4122
5788,13286,4041
5608,13533,3985
5423,13767,3918
5257,13976,3848
5076,14077,3767
4907,14198,3710
4759,14319,3656
4673,14420,3607
