II,V,ABP,RESP
2679,5251,6663,1675
3092,5971,7531,1900
2770,5293,6622,1675
2558,4921,6138,1546
2725,5251,6581,1649
2924,5424,6828,1717
2997,5166,6499,1649
3054,5014,6249,1596
3088,5208,6375,1624
2999,5369,6449,1635
2906,5293,6293,1599
2956,5168,6156,1579
3043,5166,6169,1599
2977,5204,6165,1602
2815,5208,6087,1573
2697,5195,6017,1539
2634,5208,6005,1522
2589,5207,5993,1511
2634,5166,5964,1497
2768,5108,5917,1482
2861,5124,5882,1472
2858,5189,5852,1461
2906,5208,5840,1446
3029,5122,5798,1418
3043,5081,5758,1396
2822,5141,5722,1382
2588,5208,5717,1370
2586,5163,5698,1345
2770,5124,5676,1319
2876,5163,5631,1303
2861,5208,5594,1294
2855,5148,5546,1273
2952,5081,5511,1243
2983,5107,5466,1213
2861,5166,5429,1193
2668,5152,5380,1170
2634,5124,5347,1142
2742,5156,5305,1103
2815,5208,5265,1066
2757,5181,5210,1035
2770,5124,5182,1015
2998,5100,5161,993
3270,5124,5141,964
3230,5154,5092,925
2861,5293,5059,888
2546,5586,5034,858
2770,5886,5018,837
3690,5790,4972,813
5086,5039,4936,787
6505,3690,4908,758
7674,2117,4894,736
8669,608,4852,713
9672,-677,4812,685
10432,-1632,4778,654
10399,-2032,4771,634
9383,-1820,4750,624
7901,-1143,4730,609
6543,-248,4702,581
5449,805,4689,558
4501,1928,4664,545
3769,2964,4648,533
3320,3748,4634,507
2997,4361,4648,482
2627,4882,4654,466
2361,5293,4648,457
2366,5511,4604,442
2543,5632,4565,431
2690,5717,4533,430
2815,5759,4524,431
2919,5715,4503,420
2861,5716,4483,406
2590,5804,4453,401
2407,5886,4442,406
2495,5852,4433,407
2679,5801,4442,406
2641,5830,4441,406
2452,5886,4442,406
2340,5860,4431,403
2407,5801,4442,406
2538,5783,4459,418
2679,5801,4483,431
2769,5787,4483,433
2725,5801,4483,431
2527,5876,4477,436
2361,5970,4483,457
2382,5962,4478,483
2543,5886,4483,507
2647,5810,4482,523
2634,5801,4483,533
2581,5801,4460,541
2588,5801,4442,558
2623,5788,4429,582
2634,5801,4442,609
2621,5802,4445,633
2634,5801,4442,660
2601,5785,4416,687
2452,5801,4401,710
2291,5810,4390,730
2361,5801,4401,761
2626,5768,4403,801
2770,5801,4401,837
2626,5875,4376,860
2452,5928,4360,888
2467,5898,4348,925
2543,5886,4360,964
2455,5922,4362,989
2316,5970,4360,1015
2316,5959,4335,1050
2407,5970,4319,1091
2392,6032,4306,1118
2316,6097,4319,1142
2334,6078,4321,1173
2452,6055,4319,1218
2476,6093,4291,1258
2361,6182,4278,1294
2251,6208,4267,1327
2316,6182,4278,1370
2515,6124,4275,1410
2725,6055,4278,1446
2888,5930,4268,1477
3088,5801,4278,1522
3322,5696,4285,1574
3497,5632,4319,1624
3545,5537,4360,1659
3587,5420,4442,1700
3712,5281,4532,1748
3860,5166,4648,1802
3921,5062,4768,1840
3951,4996,4936,1878
4014,4944,5126,1922
4087,4912,5347,1979
4110,4873,5560,2023
4132,4869,5799,2055
4141,4881,6052,2084
4042,4912,6334,2131
3822,4927,6601,2184
3678,4954,6869,2233
3691,4952,7115,2266
3724,4912,7362,2309
3673,4834,7575,2358
3678,4827,7774,2410
3778,4898,7940,2446
3769,4996,8103,2487
3515,5030,8235,2533
3270,5039,8349,2588
3281,5041,8408,2627
3451,5039,8432,2664
3500,4988,8411,2698
3406,4954,8390,2740
3270,4972,8352,2774
3133,5039,8308,2816
2997,5060,8227,2862
2997,5039,8144,2918
3150,4998,8051,2958
3270,4996,7979,2994
3188,5008,7893,3024
3043,5039,7815,3070
2992,5070,7722,3118
2997,5124,7650,3172
2916,5156,7577,3210
2815,5166,7527,3248
2805,5136,7462,3279
2861,5124,7403,3324
2843,5133,7330,3371
2770,5166,7280,3425
2742,5158,7219,3465
2815,5124,7157,3502
2908,5090,7063,3532
2952,5124,6992,3578
2896,5179,6926,3618
2770,5208,6869,3654
2645,5165,6768,3673
2634,5124,6663,3705
2726,5120,6550,3740
2815,5166,6457,3781
2796,5183,6337,3802
2725,5166,6211,3831
2703,5125,6070,3865
2770,5124,5964,3907
2833,5140,5868,3931
2815,5166,5799,3958
2719,5164,5714,3988
2634,5166,5635,4034
2605,5161,5550,4064
2634,5166,5511,4085
2689,5156,5496,4092
2770,5166,5511,4110
2828,5182,5507,4129
2815,5208,5511,4161
2734,5208,5514,4186
2679,5208,5553,4212
2668,5190,5589,4222
2634,5166,5635,4237
2531,5124,5664,4246
2452,5124,5717,4263
2447,5157,5772,4271
2452,5208,5840,4288
2388,5214,5882,4298
2316,5208,5923,4313
2288,5197,5954,4320
2271,5208,6005,4339
2225,5216,6034,4351
2225,5251,6046,4364
2274,5281,6032,4359
2271,5293,6046,4364
2174,5259,6067,4371
2134,5251,6087,4390
2215,5280,6065,4390
2271,5335,6046,4390
2146,5345,6035,4383
1953,5335,6046,4390
1858,5323,6029,4387
1862,5335,6005,4390
1844,5332,5972,4383
1816,5335,5964,4390
1845,5342,5943,4388
1907,5378,5923,4390
1885,5402,5889,4375
1771,5420,5882,4364
1669,5403,5877,4346
1680,5378,5882,4339
1760,5339,5859,4323
1816,5335,5840,4313
1803,5349,5812,4296
1771,5378,5799,4288
1757,5378,5773,4272
1771,5378,5758,4263
1812,5370,5732,4245
1907,5378,5717,4237
1999,5360,5689,4222
1998,5335,5676,4212
1872,5302,5655,4186
1771,5293,5635,4161
1794,5305,5588,4129
1907,5335,5553,4110
1960,5339,5521,4084
1953,5293,5511,4060
1924,5223,5488,4019
1907,5208,5470,3984
1873,5246,5442,3942
1862,5293,5429,3907
1896,5306,5404,3864
1953,5335,5388,3831
1978,5368,5361,3793
1953,5420,5347,3755
1850,5566,5321,3701
1771,5928,5306,3654
2056,6282,5280,3608
3043,6140,5265,3578
4534,5134,5238,3538
5903,3514,5223,3502
6816,1830,5199,3458
7584,466,5182,3425
8497,-642,5155,3386
9218,-1567,5141,3349
9111,-2148,5118,3306
8038,-2032,5100,3273
6443,-1183,5069,3235
4859,85,5059,3197
3533,1321,5054,3143
2543,2371,5059,3096
1899,3262,5038,3051
1544,4065,5018,3019
1335,4739,4990,2981
1181,5293,4977,2943
1083,5704,4951,2900
1090,5970,4936,2867
1156,6067,4923,2829
1181,6097,4936,2791
1129,6127,4938,2746
1090,6182,4936,2715
1110,6194,4908,2688
1135,6182,4894,2664
1087,6169,4885,2626
1044,6182,4894,2588
1068,6187,4891,2547
1135,6182,4894,2512
1130,6173,4889,2469
1090,6182,4894,2436
1095,6186,4889,2407
1181,6182,4894,2385
1250,6167,4890,2349
1226,6182,4894,2309
1102,6194,4887,2264
954,6182,4894,2233
873,6123,4894,2204
908,6097,4894,2182
985,6110,4870,2155
999,6140,4853,2131
952,6118,4841,2102
954,6097,4853,2081
1020,6101,4853,2055
1044,6140,4853,2030
984,6133,4843,1998
954,6097,4853,1979
1022,6052,4856,1965
1090,6055,4853,1954
1070,6071,4825,1928
1044,6097,4812,1903
1081,6096,4807,1876
1090,6097,4812,1852
982,6087,4791,1822
863,6097,4771,1802
843,6108,4757,1787
863,6140,4771,1776
821,6158,4774,1750
772,6182,4771,1725
777,6205,4744,1707
772,6267,4730,1700
697,6324,4718,1688
636,6351,4730,1675
619,6320,4730,1659
545,6309,4730,1649
385,6336,4703,1635
318,6394,4689,1624
428,6406,4674,1610
545,6394,4689,1599
509,6364,4700,1583
454,6351,4730,1573
548,6316,4745,1561
727,6267,4771,1548
819,6173,4792,1529
863,6055,4853,1522
996,5909,4935,1522
1226,5801,5059,1522
1423,5726,5186,1509
1544,5674,5347,1497
1646,5589,5515,1492
1771,5505,5717,1497
1868,5426,5924,1496
1907,5378,6169,1497
1919,5323,6425,1497
1953,5293,6704,1497
1979,5277,6965,1484
1953,5293,7239,1472
1885,5293,7503,1465
1862,5293,7774,1472
1895,5280,8007,1474
1907,5293,8226,1472
1853,5307,8413,1465
1816,5335,8596,1472
1855,5338,8736,1485
1907,5335,8843,1497
1878,5319,8892,1497
1816,5335,8925,1497
1823,5357,8929,1497
1907,5378,8925,1497
1966,5357,8885,1491
1953,5335,8843,1497
1894,5318,8779,1510
1862,5335,8720,1522
1895,5341,8634,1520
1998,5335,8555,1522
2077,5304,8465,1533
2043,5293,8390,1548
1923,5287,8300,1547
1862,5293,8226,1548
1902,5285,8149,1557
1953,5293,8103,1573
1954,5283,8052,1575
1998,5251,8020,1573
2114,5197,7974,1578
2180,5208,7938,1599
2089,5272,7875,1615
1953,5335,7815,1624
1913,5320,7739,1622
1953,5293,7691,1624
1947,5296,7631,1630
1907,5335,7568,1649
1918,5340,7462,1666
1998,5335,7362,1675
2056,5328,7252,1671
2043,5335,7157,1675
1974,5323,7031,1686
1907,5335,6910,1700
1889,5359,6776,1700
1953,5378,6663,1700
2033,5348,6532,1705
2043,5335,6416,1725
1965,5348,6307,1741
1907,5378,6252,1751
1933,5371,6206,1749
1998,5378,6169,1751
1999,5400,6110,1757
1953,5420,6087,1776
1950,5378,6090,1792
2043,5335,6128,1802
2137,5331,6144,1798
2134,5378,6169,1802
2059,5393,6194,1811
2043,5378,6252,1827
2089,5343,6305,1836
2089,5335,6375,1852
2011,5317,6433,1867
1998,5293,6499,1878
2095,5253,6537,1874
2180,5251,6581,1878
2165,5278,6615,1889
2180,5335,6663,1903
2293,5353,6686,1901
2361,5335,6704,1903
2245,5292,6699,1913
2089,5293,6704,1928
2080,5315,6687,1928
2180,5335,6663,1928
2216,5309,6612,1937
2180,5293,6581,1954
2148,5300,6553,1957
2134,5335,6540,1954
2096,5329,6498,1950
2089,5293,6457,1954
2140,5246,6408,1953
2180,5251,6375,1954
2125,5284,6328,1952
2043,5335,6293,1954
2018,5360,6246,1950
2043,5378,6211,1954
2059,5361,6160,1956
2089,5335,6128,1954
2158,5308,6098,1938
2225,5335,6087,1928
2209,5373,6061,1926
2134,5378,6046,1928
2075,5320,6020,1917
2089,5293,6005,1903
2149,5311,5976,1889
2225,5335,5964,1878
2271,5292,5942,1860
2271,5251,5923,1852
2220,5251,5875,1851
2180,5293,5840,1852
2190,5299,5809,1840
2271,5293,5799,1827
2344,5305,5775,1814
2361,5335,5758,1802
2295,5318,5732,1776
2225,5251,5717,1751
2179,5193,5689,1733
