II,V,PLETH
2232,4438,4016
2592,5066,4561
2435,4539,4046
2421,4263,3786
2638,4539,4076
2755,4682,4246
2773,4539,4076
2892,4529,3961
3044,4741,4076
3015,4854,4159
2908,4842,4106
2935,4882,4064
3044,4943,4106
3038,4856,4129
2976,4741,4106
3062,4785,4088
3314,4943,4106
3528,5027,4123
3585,5043,4136
3557,5082,4139
3585,5144,4136
3689,5152,4125
3788,5144,4136
3768,5169,4149
3652,5245,4166
3554,5306,4164
3585,5346,4166
3681,5326,4162
3720,5245,4166
3634,5138,4159
3517,5144,4166
3434,5258,4176
3382,5346,4196
3290,5254,4196
3179,5043,4196
3086,4819,4190
3044,4640,4196
3009,4465,4193
2976,4337,4196
2951,4289,4191
2976,4337,4196
3030,4423,4193
3111,4539,4196
3235,4650,4191
3450,4741,4196
3697,4782,4193
3923,4842,4196
4166,4941,4191
4532,5043,4196
4896,5018,4193
5005,4842,4196
4820,4596,4190
4667,4438,4196
4734,4377,4196
4802,4337,4196
4549,4236,4177
4058,4136,4166
3640,4072,4157
3450,4035,4166
3352,3943,4165
3247,3833,4166
3109,3750,4159
2976,3732,4166
2809,3706,4165
2638,3631,4166
2507,3517,4157
2435,3429,4166
2369,3369,4178
2300,3329,4196
2249,3333,4195
2232,3429,4196
2192,3505,4191
2097,3429,4196
1946,3266,4190
1894,3329,4196
2193,3765,4205
2976,4438,4226
3961,5119,4228
4870,5749,4226
5912,6176,4215
7372,6052,4226
8516,5105,4239
7981,3631,4256
5564,2287,4254
2841,1513,4256
1283,1133,4251
744,807,4256
346,540,4251
68,706,4256
357,1394,4253
1015,2219,4256
1386,2723,4248
1420,2925,4256
1552,3088,4267
1894,3329,4286
2100,3516,4285
2029,3631,4286
1888,3756,4280
1894,3934,4286
2015,4041,4282
2164,4035,4286
2254,3959,4283
2300,3934,4286
2335,3968,4278
2435,4035,4286
2516,4058,4296
2503,4035,4316
2442,4005,4316
2503,4035,4316
2690,4090,4310
2841,4136,4316
2867,4190,4313
2908,4337,4316
3050,4526,4311
3179,4640,4316
3162,4632,4312
3111,4640,4316
3171,4708,4312
3314,4741,4316
3404,4638,4310
3450,4539,4316
3495,4582,4314
3517,4741,4316
3470,4835,4307
3450,4842,4316
3510,4823,4327
3585,4842,4346
3571,4846,4344
3517,4842,4346
3446,4832,4342
3314,4842,4346
3107,4841,4339
2976,4842,4346
2971,4805,4356
2976,4741,4376
2889,4686,4376
2841,4741,4376
2921,4859,4369
3044,4943,4376
3095,4956,4373
3179,5043,4376
3374,5246,4370
3585,5447,4376
3668,5488,4373
3720,5447,4376
3879,5458,4370
4126,5548,4376
4305,5565,4374
4396,5447,4376
4446,5232,4368
4464,5043,4376
4394,4915,4378
4261,4842,4376
4099,4728,4353
3923,4539,4346
3716,4298,4344
3517,4136,4346
3298,4066,4325
3044,4035,4316
2773,3946,4312
2638,3833,4316
2658,3724,4296
2705,3631,4286
2652,3545,4282
2570,3530,4286
2542,3587,4267
2503,3631,4256
2332,3559,4251
2097,3429,4256
1938,3324,4238
1961,3329,4226
2204,3523,4220
2705,4035,4226
3361,4780,4209
4126,5548,4196
5220,6188,4188
6831,6657,4196
8339,6612,4184
8590,5649,4166
7169,3953,4141
5005,2421,4136
3217,1624,4130
2029,1311,4136
1114,1043,4133
541,1009,4136
602,1540,4130
1150,2421,4136
1613,3032,4135
1759,3228,4136
1840,3370,4126
2097,3732,4136
2320,4052,4149
2232,4035,4166
1950,3815,4161
1894,3833,4166
2127,4128,4176
2300,4337,4196
2202,4230,4195
2164,4136,4196
2431,4331,4202
2773,4640,4226
2799,4684,4232
2638,4539,4226
2634,4532,4203
2841,4741,4196
3022,4887,4193
3111,4842,4196
3207,4761,4180
3314,4842,4166
3315,4992,4145
3247,5043,4136
3270,4965,4118
3450,4943,4106
3608,5040,4087
3585,5144,4076
3430,5109,4057
3382,5043,4046
