II,V,PLETH,RESP
-90,-145,2160,-452
-129,-216,2933,-608
-154,-240,3011,-627
-173,-230,2776,-596
-184,-217,2673,-599
-180,-221,2744,-630
-169,-237,2791,-646
-170,-253,2718,-635
-183,-259,2627,-622
-199,-254,2609,-626
-207,-236,2624,-636
-204,-220,2586,-636
-195,-220,2509,-632
-188,-235,2465,-636
-190,-238,2462,-644
-202,-217,2438,-645
-216,-191,2375,-639
-220,-178,2316,-637
-210,-167,2290,-642
-190,-140,2265,-643
-163,-102,2215,-640
-129,-67,2154,-639
-86,-35,2115,-642
-38,10,2086,-641
0,72,2052,-638
19,142,2000,-632
24,209,1960,-630
32,272,1936,-630
60,329,1909,-633
111,382,1858,-637
182,426,1815,-641
267,446,1790,-642
365,412,1766,-640
472,307,1715,-633
565,148,1670,-631
613,-18,1644,-631
591,-150,1622,-631
509,-234,1569,-629
404,-284,1513,-631
320,-315,1476,-633
269,-323,1455,-631
224,-315,1407,-621
149,-303,1348,-613
35,-293,1300,-611
-93,-277,1281,-612
-218,-245,1250,-609
-324,-220,1197,-610
-411,-206,1138,-615
-436,-220,1122,-614
-418,-236,1124,-600
-386,-259,1116,-582
-379,-272,1085,-571
-379,-277,1097,-571
-366,-267,1150,-571
-345,-264,1204,-573
-330,-281,1218,-574
-323,-280,1257,-575
-330,-157,1355,-568
-347,154,1489,-560
-319,563,1587,-555
-132,862,1683,-554
318,887,1825,-550
1040,572,2026,-543
1983,-170,2203,-536
3133,-1486,2339,-533
4508,-3368,2510,-531
5957,-5462,2831,-527
7000,-7176,3259,-518
7051,-8001,3663,-513
5930,-7739,3953,-512
4051,-6544,4199,-515
2074,-4837,4435,-515
467,-3135,4621,-516
-571,-1808,4711,-515
-990,-940,4798,-509
-909,-403,4938,-499
-636,-56,5091,-496
-460,155,5165,-496
-434,235,5209,-489
-443,222,5282,-469
-424,196,5374,-455
-400,205,5411,-454
-389,238,5422,-455
-379,256,5451,-446
-375,256,5509,-436
-391,258,5533,-435
-397,269,5534,-437
-368,278,5539,-428
-308,275,5575,-418
-282,282,5595,-416
-299,291,5593,-417
-345,313,5572,-410
-366,331,5577,-400
-344,353,5580,-395
-286,372,5567,-398
-235,389,5518,-399
-223,406,5489,-398
-240,423,5472,-397
-249,439,5446,-398
-221,453,5373,-395
-160,472,5309,-391
-84,502,5266,-387
-5,542,5227,-388
51,575,5136,-388
62,592,5039,-389
36,595,4956,-388
29,604,4892,-388
78,631,4789,-388
162,677,4669,-389
238,726,4553,-388
307,766,4469,-388
401,792,4367,-388
540,809,4249,-389
699,826,4119,-388
834,847,4023,-388
903,858,3934,-388
904,836,3839,-392
893,785,3720,-396
945,737,3628,-400
1065,708,3558,-398
1185,681,3500,-395
1249,629,3418,-390
1275,561,3354,-387
1311,502,3312,-387
1360,456,3285,-391
1375,407,3229,-396
1345,350,3181,-398
1315,296,3150,-398
1314,256,3139,-398
1286,220,3107,-398
1144,173,3079,-398
901,107,3062,-395
677,33,3061,-400
537,-31,3043,-410
431,-69,3032,-418
300,-89,3026,-417
185,-105,3029,-417
139,-125,3012,-418
129,-143,2998,-418
82,-154,2988,-413
6,-157,2984,-417
-37,-160,2964,-434
-24,-163,2950,-453
-7,-162,2941,-458
-23,-158,2937,-456
-56,-159,2916,-456
-72,-169,2902,-457
-70,-177,2895,-454
-52,-163,2891,-454
13,-130,2864,-466
140,-107,2839,-486
233,-124,2818,-497
158,-179,2803,-498
-75,-240,2771,-494
-278,-276,2743,-494
-310,-277,2722,-495
-236,-251,2707,-495
-211,-222,2674,-496
-256,-204,2638,-504
-271,-200,2602,-516
-208,-197,2577,-521
-136,-184,2537,-511
-124,-157,2490,-493
-146,-122,2444,-478
-130,-82,2414,-474
-80,-44,2372,-474
-67,-15,2304,-475
-130,9,2207,-476
-208,45,2122,-478
-216,107,2056,-475
-137,188,2005,-463
-15,270,1951,-444
106,337,1918,-434
207,389,1899,-434
267,433,1876,-438
292,474,1827,-437
329,501,1785,-438
424,494,1759,-438
557,421,1733,-430
659,273,1677,-410
683,79,1625,-396
642,-94,1591,-395
581,-193,1566,-398
539,-220,1514,-392
508,-231,1456,-388
443,-256,1416,-390
305,-280,1397,-388
125,-284,1358,-372
-18,-280,1304,-360
-94,-271,1256,-359
-149,-239,1245,-360
-253,-180,1236,-346
-374,-153,1206,-332
-440,-170,1164,-330
-388,-208,1171,-331
-288,-215,1213,-319
-237,-224,1241,-305
-277,-243,1233,-300
-344,-247,1270,-301
-360,-220,1366,-296
-319,-203,1469,-292
-274,-200,1521,-294
-276,-118,1597,-295
-333,135,1741,-281
-381,511,1919,-264
-273,833,2048,-254
135,934,2170,-252
853,707,2339,-247
1784,55,2557,-240
2887,-1127,2744,-237
4202,-2848,2901,-235
5626,-4870,3066,-226
6736,-6697,3280,-213
6995,-7780,3492,-201
6155,-7790,3668,-193
4457,-6780,3812,-191
2461,-5136,3988,-186
745,-3390,4182,-180
-343,-1969,4350,-176
-766,-1022,4462,-172
-737,-441,4584,-165
-535,-63,4735,-159
-365,178,4880,-162
-313,273,4960,-159
-361,254,5027,-134
-421,214,5113,-106
-409,228,5208,-105
-319,280,5251,-107
-231,317,5277,-78
-229,312,5316,-66
-307,292,5376,-139
-391,292,5401,-185
-398,306,5408,68
-329,326,5418,718
-222,334,5454,1436
-154,352,5470,1702
-135,365,5467,1313
-159,378,5451,585
-177,383,5462,24
-167,397,5470,-143
-141,417,5458,-67
-131,433,5413,8
-156,439,5393,4
-204,443,5383,-12
-231,460,5359,-3
-188,485,5288,2
-65,506,5234,-14
71,515,5202,-25
133,525,5165,-21
108,546,5070,-17
78,572,4976,-20
113,595,4908,-19
203,625,4851,-17
286,671,4743,-25
341,724,4624,-40
397,764,4525,-50
477,782,4453,-51
560,785,4345,-51
628,784,4221,-49
704,790,4101,-46
825,804,4015,-46
971,812,3919,-52
1083,794,3813,-64
1137,746,3702,-75
1180,690,3625,-79
1254,643,3549,-80
1336,601,3452,-84
1384,549,3317,-93
1405,493,3200,-100
1428,441,3117,-99
1449,394,3071,-96
1434,341,3022,-96
1377,282,2994,-98
1304,224,2982,-98
1230,175,2982,-97
1144,133,2959,-97
1039,96,2939,-96
924,63,2929,-96
814,34,2931,-100
704,11,2916,-110
585,-7,2907,-117
463,-25,2901,-118
367,-49,2902,-116
313,-76,2884,-116
288,-91,2872,-117
254,-91,2863,-116
197,-89,2857,-118
129,-100,2832,-125
81,-120,2813,-135
62,-137,2800,-139
62,-146,2790,-136
59,-150,2761,-133
42,-151,2740,-135
13,-150,2730,-139
-10,-150,2720,-137
-18,-156,2683,-127
-9,-163,2649,-119
6,-165,2625,-117
15,-159,2607,-117
10,-152,2567,-115
-6,-149,2529,-116
-29,-151,2503,-119
-48,-152,2486,-119
-59,-152,2447,-111
-55,-147,2406,-102
-43,-135,2370,-99
-30,-117,2346,-98
-29,-92,2306,-93
-41,-65,2259,-84
-56,-42,2211,-80
-55,-26,2178,-79
-31,-9,2140,-74
10,20,2100,-67
49,67,2056,-61
81,126,2025,-60
113,186,1994,-55
158,244,1962,-42
214,304,1921,-26
262,365,1893,-17
292,423,1869,-17
313,476,1846,-12
350,517,1811,2
419,534,1786,13
519,503,1768,13
633,404,1748,8
733,241,1708,8
794,53,1675,9
802,-101,1652,9
758,-183,1630,15
670,-204,1586,29
557,-209,1542,40
450,-224,1509,40
374,-235,1488,41
310,-230,1448,54
213,-217,1398,69
59,-207,1354,71
-102,-189,1342,67
-219,-152,1327,67
-264,-132,1291,69
-282,-131,1247,66
-280,-150,1254,67
-276,-162,1289,77
-266,-185,1307,86
-248,-203,1293,87
-217,-197,1332,87
-187,-181,1429,94
-190,-198,1518,104
-213,-201,1550,106
-210,-56,1620,106
-176,285,1768,112
-116,681,1937,122
61,924,2039,126
515,899,2149,126
1285,559,2328,130
2262,-210,2551,139
3401,-1554,2720,146
4755,-3436,2867,147
6169,-5492,3050,146
7112,-7141,3279,145
7030,-7877,3473,145
5840,-7520,3630,146
3976,-6271,3789,146
2034,-4577,3992,146
473,-2925,4185,145
-468,-1639,4339,144
-772,-796,4472,146
-641,-281,4662,154
-386,44,4900,162
-237,234,5125,166
-230,295,5267,166
-270,274,5364,170
-274,249,5445,179
-251,262,5513,189
-243,290,5530,188
-243,302,5533,178
-223,294,5549,167
-178,290,5588,166
-144,304,5598,167
-121,324,5591,161
-109,344,5583,150
-87,350,5606,145
-77,363,5614,147
-67,368,5598,144
-59,375,5559,132
-48,379,5548,126
-41,392,5542,129
-32,411,5515,125
-14,431,5451,106
10,452,5413,88
33,474,5395,86
54,498,5361,88
74,517,5269,79
98,534,5192,69
119,554,5146,69
139,578,5096,69
168,601,4980,57
225,619,4866,42
299,635,4787,39
367,657,4724,40
418,681,4606,30
476,702,4479,16
556,718,4381,10
650,741,4313,10
736,772,4207,4
814,797,4087,-9
903,802,3980,-20
1010,792,3909,-22
1121,779,3826,-20
1222,766,3740,-19
1307,741,3656,-18
1376,698,3604,-18
1430,638,3551,-22
1475,574,3500,-34
1518,515,3439,-46
1561,464,3400,-52
1587,416,3368,-50
1580,367,3348,-47
1546,319,3316,-47
1507,277,3298,-50
1468,239,3282,-50
1401,196,3275,-48
1280,144,3254,-48
1119,93,3241,-49
961,54,3229,-49
837,31,3228,-48
743,17,3213,-48
657,8,3207,-49
563,-4,3202,-49
469,-22,3200,-48
389,-47,3182,-48
339,-65,3171,-49
306,-70,3161,-50
270,-66,3155,-48
221,-70,3134,-47
178,-85,3122,-49
153,-99,3114,-52
147,-99,3108,-47
140,-88,3082,-33
130,-80,3063,-20
121,-88,3050,-18
119,-100,3040,-20
116,-105,3010,-19
107,-100,2990,-19
89,-101,2979,-20
74,-116,2969,-20
68,-138,2935,-17
69,-148,2908,-18
65,-140,2891,-23
49,-124,2877,-22
30,-112,2837,-9
23,-99,2798,4
30,-79,2767,8
36,-55,2744,8
29,-36,2697,16
21,-25,2648,30
25,-13,2606,38
44,14,2577,40
69,58,2532,41
98,114,2483,45
133,170,2437,47
175,222,2405,48
219,275,2364,51
258,335,2317,59
294,401,2269,65
331,459,2236,68
379,505,2196,70
444,539,2140,76
527,547,2061,84
620,499,1996,88
705,369,1944,89
765,177,1896,93
785,-12,1835,102
757,-138,1787,108
683,-188,1755,108
589,-193,1726,111
506,-194,1672,120
448,-199,1618,128
395,-202,1578,128
