II,V,PLETH
-29,279,670
-48,344,700
-46,354,596
-65,280,613
-79,127,597
-86,-60,567
-91,-221,538
-100,-307,526
-116,-297,514
-137,-210,497
-162,-90,480
-186,17,472
-203,83,464
-205,99,449
-188,69,429
-153,-2,407
-109,-114,380
-74,-258,349
-66,-417,318
-90,-557,291
-138,-643,264
-189,-649,238
-223,-565,213
-225,-400,190
-200,-179,166
-162,52,141
-126,248,116
-101,363,89
-90,383,60
-84,326,32
-74,235,2
-52,150,-25
-23,92,-53
5,49,-79
17,0,-106
8,-67,-132
-23,-146,-161
-59,-211,-189
-87,-251,-219
-92,-275,-246
-80,-302,-274
-57,-349,-300
-39,-405,-329
-26,-432,-358
-28,-402,-391
-41,-296,-426
-74,-140,-467
-127,27,-510
-182,174,-558
-239,282,-603
-259,354,-647
-252,386,-683
-219,353,-714
-184,238,-740
-179,48,-764
-207,-170,-788
-269,-321,-815
-336,-339,-842
-386,-212,-871
-405,-4,-900
-393,166,-929
-363,210,-955
-311,118,-982
-206,-35,-1008
38,-134,-1035
519,-103,-1062
1292,20,-1092
2291,131,-1122
3297,95,-1154
3988,-131,-1184
4059,-465,-1218
3375,-732,-1248
2043,-761,-1282
392,-491,-1311
-1183,-18,-1345
-2361,461,-1373
-3005,744,-1405
-3162,749,-1429
-2989,527,-1459
-2653,237,-1480
-2271,1,-1508
-1897,-129,-1527
-1556,-223,-1556
-1253,-380,-1575
-992,-666,-1603
-771,-1036,-1622
-597,-1379,-1651
-472,-1555,-1671
-403,-1502,-1701
-396,-1256,-1725
-427,-925,-1758
-498,-640,-1785
-541,-479,-1819
-573,-450,-1848
-555,-530,-1882
-522,-654,-1913
-486,-791,-1949
-453,-911,-1983
-434,-1001,-2021
-406,-1061,-2056
-373,-1092,-2091
-328,-1105,-2121
-290,-1107,-2149
-266,-1091,-2171
-270,-1046,-2187
-293,-960,-2195
-325,-837,-2193
-352,-700,-2183
-363,-585,-2167
-359,-507,-2149
-339,-485,-2131
-314,-511,-2115
-282,-608,-2096
-249,-792,-2067
-209,-1075,-2023
-162,-1425,-1961
-97,-1783,-1880
-18,-2057,-1782
79,-2203,-1672
173,-2201,-1553
260,-2121,-1426
326,-2019,-1292
384,-1982,-1152
436,-2014,-1007
511,-2115,-861
604,-2210,-711
719,-2277,-563
831,-2261,-415
934,-2182,-272
1016,-2041,-129
1091,-1886,7
1165,-1735,142
1251,-1629,268
1343,-1578,391
1435,-1610,503
1515,-1721,609
1576,-1905,701
1618,-2126,787
1646,-2349,861
1671,-2524,932
1699,-2641,995
1732,-2694,1056
1766,-2714,1109
1795,-2719,1159
1806,-2726,1202
1794,-2739,1245
1759,-2747,1289
1707,-2753,1335
1642,-2756,1385
1566,-2759,1435
1476,-2762,1484
1369,-2757,1526
1245,-2744,1565
1112,-2716,1598
981,-2695,1631
864,-2677,1658
766,-2677,1689
686,-2691,1715
618,-2721,1743
553,-2758,1762
490,-2789,1785
429,-2760,1797
387,-2626,1813
374,-2330,1819
401,-1880,1830
451,-1323,1830
510,-771,1836
538,-312,1832
524,-41,1834
448,32,1825
338,-112,1823
212,-412,1811
107,-811,1805
28,-1183,1789
-15,-1420,1778
-40,-1433,1760
-57,-1239,1745
-77,-927,1722
-98,-638,1703
-119,-454,1679
-135,-389,1661
-151,-362,1639
-164,-303,1622
-173,-179,1602
-171,-53,1585
-154,4,1564
-122,-77,1544
-88,-264,1521
-64,-476,1501
-62,-602,1481
-77,-548,1463
-99,-296,1444
-112,120,1427
-111,610,1406
-100,1063,1386
-94,1382,1363
-100,1497,1344
-119,1410,1323
-145,1165,1306
-173,866,1286
-195,603,1270
-206,432,1247
-207,352,1229
-199,311,1205
-181,269,1187
-155,219,1164
-132,219,1149
-121,327,1129
-127,559,1117
-144,852,1101
-167,1082,1094
-185,1143,1083
-190,990,1079
-178,685,1066
-158,333,1056
-138,36,1037
-126,-160,1019
-125,-271,995
-131,-317,973
-136,-318,948
-132,-246,926
-119,-88,900
-102,144,878
-89,390,853
-88,571,830
-96,628,806
-111,566,783
-126,441,758
-140,333,735
-154,295,711
-168,313,687
-182,329,664
-191,274,640
-192,117,616
-184,-96,593
-170,-287,569
-158,-379,545
-151,-339,521
-149,-197,498
-148,-11,474
-142,159,450
-129,282,426
-112,352,402
-96,377,379
-87,360,357
-83,297,331
-82,208,302
-78,113,266
-73,47,224
-73,33,177
-83,63,130
-107,100,88
-139,101,52
-170,27,22
-188,-118,-4
-187,-305,-29
-173,-471,-55
-154,-561,-83
-143,-554,-112
-146,-456,-143
-161,-307,-174
-181,-149,-205
-198,-11,-237
-207,89,-267
-207,142,-296
-198,144,-324
-179,99,-350
-148,26,-376
-108,-41,-403
-63,-78,-431
-26,-76,-460
-6,-54,-490
-10,-41,-522
-28,-55,-553
-49,-82,-585
-58,-93,-616
-54,-61,-649
-39,13,-679
-24,96,-712
-13,144,-741
-9,107,-772
-11,-22,-798
-25,-224,-826
-61,-434,-848
-104,-569,-875
-168,-556,-896
-195,-373,-922
-215,-56,-943
-189,308,-970
-162,619,-991
-152,809,-1018
-163,870,-1039
-216,832,-1069
-267,743,-1093
-324,636,-1126
-354,512,-1153
-386,362,-1187
-418,179,-1216
-468,-16,-1250
-502,-191,-1279
-451,-312,-1313
-189,-366,-1343
408,-357,-1376
1392,-310,-1406
2657,-243,-1439
3919,-172,-1469
4781,-112,-1502
4894,-66,-1531
4113,-52,-1559
2586,-69,-1581
693,-110,-1600
-1112,-147,-1612
-2481,-139,-1625
-3271,-61,-1637
-3532,92,-1655
-3417,284,-1674
-3092,460,-1698
-2677,566,-1721
-2243,587,-1747
-1835,541,-1769
-1485,469,-1795
-1202,410,-1816
-978,366,-1843
-784,320,-1864
-611,242,-1891
-463,126,-1912
-354,-7,-1942
-310,-119,-1964
-312,-186,-1997
-369,-203,-2024
-420,-191,-2061
-456,-169,-2092
-463,-145,-2132
-433,-101,-2166
-400,-45,-2206
-348,24,-2235
-321,64,-2267
-301,48,-2287
-311,-50,-2308
-324,-216,-2317
-341,-406,-2323
-336,-552,-2315
-317,-607,-2302
-284,-552,-2277
-258,-425,-2243
-245,-282,-2189
-246,-175,-2112
-247,-128,-2001
-230,-141,-1859
-190,-211,-1687
-132,-353,-1504
-72,-589,-1323
-24,-923,-1153
6,-1313,-990
29,-1675,-835
60,-1919,-681
116,-2009,-527
199,-1968,-371
301,-1881,-217
398,-1825,-71
481,-1838,69
546,-1893,202
608,-1938,330
674,-1924,448
756,-1839,559
848,-1700,662
945,-1540,757
1039,-1374,842
1137,-1195,921
1240,-992,991
1347,-773,1057
1442,-568,1114
1519,-441,1171
1574,-431,1221
1616,-556,1271
1657,-770,1315
1708,-1024,1359
1766,-1230,1397
1819,-1363,1436
1852,-1382,1470
1864,-1325,1507
1852,-1196,1541
1824,-1047,1580
1775,-883,1616
1709,-733,1657
1623,-585,1694
1523,-456,1734
1410,-351,1769
1288,-297,1805
1151,-306,1836
998,-376,1866
827,-474,1890
655,-568,1911
504,-631,1926
401,-688,1938
355,-785,1946
362,-981,1952
399,-1292,1954
443,-1683,1957
473,-2059,1957
486,-2320,1956
484,-2387,1951
477,-2233,1947
465,-1878,1938
451,-1369,1931
426,-762,1917
395,-120,1906
356,487,1889
319,960,1877
282,1204,1861
255,1158,1853
237,820,1841
233,283,1838
239,-331,1825
263,-880,1819
298,-1288,1801
339,-1523,1790
369,-1609,1768
386,-1571,1755
387,-1435,1731
382,-1223,1715
376,-964,1690
381,-716,1673
393,-523,1648
403,-437,1633
393,-431,1611
364,-460,1596
319,-432,1574
274,-285,1556
241,9,1531
232,408,1510
249,833,1485
285,1201,1463
325,1437,1437
352,1533,1415
355,1507,1390
330,1426,1367
289,1359,1343
247,1344,1322
219,1376,1301
211,1409,1283
218,1387,1264
230,1281,1249
234,1102,1233
231,899,1219
226,692,1201
222,471,1184
214,185,1161
204,-195,1137
192,-622,1107
182,-1002,1080
180,-1208,1049
193,-1205,1022
219,-1041,991
252,-827,964
277,-674,933
292,-598,907
293,-555,876
284,-459,853
266,-259,825
248,49,804
230,414,777
213,786,756
193,1099,730
174,1318,709
158,1377,683
148,1250,661
141,923,637
136,464,617
125,-24,596
109,-407,579
88,-606,560
72,-611,542
65,-489,521
69,-349,501
83,-272,477
102,-292,455
119,-363,431
131,-415,407
137,-362,382
140,-186,356
143,111,328
148,471,299
155,849,268
166,1199,237
175,1499,205
181,1730,174
179,1890,144
167,1988,114
139,2053,87
106,2112,60
69,2184,35
41,2231,8
25,2202,-20
28,1999,-49
44,1596,-78
74,1002,-107
105,334,-134
139,-301,-161
163,-786,-185
178,-1108,-210
175,-1276,-233
166,-1372,-257
159,-1427,-281
174,-1476,-307
217,-1495,-335
297,-1473,-366
400,-1408,-396
508,-1339,-425
599,-1331,-450
659,-1427,-471
685,-1647,-486
691,-1943,-500
693,-2255,-518
711,-2505,-541
751,-2668,-568
800,-2738,-600
833,-2761,-632
837,-2763,-665
795,-2769,-696
744,-2778,-727
669,-2783,-757
636,-2791,-788
608,-2799,-815
594,-2803,-843
558,-2751,-868
476,-2590,-893
366,-2252,-916
232,-1740,-941
114,-1108,-963
17,-494,-989
-52,-20,-1011
-124,214,-1037
-202,202,-1058
-248,-2,-1084
-143,-295,-1105
296,-598,-1132
1268,-854,-1154
2874,-1066,-1185
5017,-1244,-1211
7362,-1431,-1249
9410,-1633,-1280
10672,-1871,-1321
10863,-2109,-1352
10009,-2339,-1390
8421,-2516,-1420
6536,-2643,-1460
4738,-2709,-1497
3249,-2750,-1545
2112,-2746,-1591
1276,-2705,-1642
669,-2574,-1683
241,-2321,-1723
-36,-1944,-1755
-202,-1460,-1789
-298,-943,-1817
-373,-475,-1849
-434,-121,-1879
-502,72,-1913
-546,112,-1944
-590,48,-1979
-615,-41,-2014
-641,-76,-2052
-666,-26,-2091
-665,73,-2134
-658,128,-2176
-618,58,-2221
-591,-125,-2264
-566,-306,-2307
-562,-296,-2347
-565,-5,-2384
-571,510,-2416
-559,992,-2443
-530,1162,-2462
-486,858,-2473
-441,171,-2474
-403,-632,-2467
-378,-1230,-2446
-366,-1457,-2415
-366,-1331,-2368
-371,-1025,-2308
-379,-711,-2231
-386,-495,-2143
-391,-369,-2040
-384,-318,-1928
-360,-329,-1800
-314,-453,-1665
-256,-708,-1517
-189,-1075,-1366
-127,-1447,-1205
