II,V,ABP,RESP
337,3284,8303,1970
391,3718,9405,2217
337,3284,8303,1937
288,3057,7714,1785
295,3284,8239,1904
312,3418,8513,1962
295,3284,8110,1855
263,3196,7852,1781
253,3284,8046,1821
261,3334,8129,1840
253,3284,7917,1788
225,3273,7760,1743
211,3351,7789,1739
229,3402,7754,1724
253,3384,7595,1689
246,3342,7457,1660
211,3317,7402,1639
170,3294,7329,1607
126,3284,7209,1573
79,3291,7068,1547
42,3317,6952,1523
22,3337,6847,1489
0,3351,6759,1457
-31,3345,6632,1430
-42,3351,6501,1407
-20,3363,6361,1374
0,3384,6244,1341
-14,3386,6108,1312
-42,3384,5986,1292
-51,3378,5869,1267
-42,3384,5793,1242
-40,3383,5719,1215
-42,3384,5664,1192
-40,3378,5610,1167
-42,3384,5600,1143
-61,3383,5596,1116
-84,3384,5600,1093
-91,3377,5583,1067
-84,3384,5600,1043
-80,3385,5629,1017
-84,3384,5664,993
-85,3371,5659,968
-84,3384,5664,944
-82,3404,5685,918
-84,3418,5729,894
-82,3394,5736,868
-84,3384,5729,844
-87,3394,5714,819
-84,3418,5729,795
-63,3401,5731,768
-42,3384,5729,745
-60,3405,5715,720
-169,3518,5729,695
-377,3696,5736,668
-632,3920,5729,646
-800,4113,5686,628
-801,4255,5664,613
-708,4367,5658,589
-716,4557,5664,563
-925,4846,5632,540
-1264,5194,5600,530
-1625,5519,5583,523
-1980,5830,5600,513
-2322,6116,5586,496
-2570,6333,5536,480
-2663,6413,5453,469
-2655,6400,5407,464
-2657,6376,5393,456
-2697,6400,5407,447
-2718,6423,5387,438
-2697,6400,5343,431
-2678,6310,5287,421
-2697,6199,5278,414
-2724,6074,5283,410
-2697,5931,5278,414
-2588,5718,5235,417
-2402,5428,5214,414
-2126,5053,5211,404
-1728,4624,5214,397
-1214,4150,5176,396
-674,3686,5149,397
-212,3267,5141,396
126,2949,5149,397
360,2728,5118,405
506,2614,5085,414
576,2557,5067,416
590,2547,5085,414
588,2549,5087,412
590,2580,5085,414
595,2605,5075,415
590,2614,5085,414
586,2588,5084,412
590,2580,5085,414
599,2589,5076,415
590,2614,5085,414
567,2612,5085,411
548,2614,5085,414
549,2622,5055,422
548,2647,5021,431
530,2650,4977,432
506,2647,4956,431
498,2640,4926,429
506,2647,4892,431
509,2645,4843,431
506,2647,4828,431
503,2655,4826,429
506,2681,4828,431
506,2692,4793,432
506,2681,4763,431
506,2650,4749,427
506,2647,4763,431
503,2665,4763,440
506,2681,4763,447
509,2663,4756,446
506,2647,4763,447
496,2644,4759,454
506,2647,4763,464
531,2629,4758,465
548,2614,4763,464
544,2610,4756,467
548,2614,4763,480
570,2596,4764,492
590,2580,4763,497
588,2566,4731,495
590,2547,4699,497
610,2505,4660,504
632,2480,4635,513
630,2478,4597,520
632,2480,4570,530
664,2447,4533,540
716,2413,4506,546
747,2393,4482,546
758,2379,4506,546
782,2333,4542,553
843,2279,4570,563
914,2236,4558,565
969,2211,4570,563
1006,2177,4600,561
1053,2144,4635,563
1117,2110,4625,563
1180,2077,4635,563
1225,2033,4679,562
1264,2010,4763,563
1292,2019,4820,562
1348,2010,4892,563
1417,1955,4992,563
1390,1977,5149,563
1328,2061,5304,562
1433,2044,5471,563
1564,1970,5644,564
1348,2144,5857,563
1024,2414,6074,560
1222,2312,6308,563
1568,2085,6529,571
1096,2480,6759,580
372,3054,6976,581
885,2681,7209,580
1788,2022,7416,579
716,2915,7595,580
-1165,4386,7722,578
506,3083,7853,580
5722,-802,7982,586
8048,-2144,8110,596
3596,1710,8186,599
-2697,6400,8239,596
-4113,6749,8269,592
-1222,3954,8303,596
782,2544,8307,605
295,3418,8303,613
-224,4022,8273,613
379,3418,8239,613
789,2991,8173,612
421,3351,8110,613
175,3604,8037,611
421,3384,7982,613
575,3235,7912,614
421,3384,7853,613
317,3469,7782,604
379,3384,7724,596
400,3330,7652,593
337,3384,7595,596
308,3429,7527,597
337,3451,7467,596
365,3471,7391,595
379,3485,7338,596
363,3471,7275,596
337,3451,7209,596
335,3412,7107,595
337,3384,7016,596
309,3371,6918,596
253,3384,6823,596
199,3397,6691,595
169,3418,6566,596
160,3432,6433,596
169,3451,6308,596
177,3453,6144,595
169,3451,5986,596
143,3442,5836,596
126,3451,5729,596
127,3465,5621,594
126,3485,5536,596
107,3485,5454,597
84,3485,5407,596
79,3479,5361,592
84,3485,5343,596
86,3482,5328,606
84,3485,5343,613
87,3481,5361,611
84,3485,5407,613
66,3480,5440,621
42,3485,5471,629
34,3482,5485,628
42,3485,5536,629
49,3477,5600,637
42,3485,5664,646
37,3483,5673,645
42,3485,5664,646
50,3474,5650,653
42,3485,5664,662
32,3490,5667,662
42,3485,5664,662
80,3446,5633,669
84,3451,5600,679
-21,3555,5554,680
-253,3786,5536,679
-499,4035,5529,684
-632,4222,5536,695
-637,4334,5509,704
-632,4490,5471,712
-712,4727,5424,720
-885,5026,5407,729
-1145,5338,5400,734
-1517,5696,5407,745
-1946,6063,5383,761
-2275,6333,5343,778
-2424,6417,5289,787
-2486,6400,5278,795
-2586,6384,5282,807
-2697,6400,5278,828
-2730,6398,5235,846
-2697,6400,5214,861
