II,V,PLETH,ABP
-177,-342,8056,5830
-314,-456,10934,7917
-475,-437,11276,8178
-622,-346,10517,7648
-678,-289,10258,7471
-609,-313,10607,7714
-501,-388,10869,7878
-482,-443,10723,7755
-576,-437,10540,7630
-665,-388,10599,7699
-647,-350,10765,7841
-574,-335,10748,7832
-598,-312,10634,7737
-756,-259,10636,7722
-903,-208,10765,7801
-874,-198,10802,7816
-714,-221,10742,7764
-644,-245,10713,7740
-795,-256,10773,7784
-1013,-265,10792,7798
-1029,-279,10759,7774
-794,-299,10729,7753
-536,-333,10762,7778
-459,-390,10763,7777
-517,-464,10753,7762
-546,-527,10712,7724
-510,-554,10704,7717
-486,-552,10681,7710
-511,-540,10680,7726
-534,-540,10662,7719
-535,-547,10674,7713
-558,-562,10668,7681
-635,-580,10674,7667
-719,-594,10640,7653
-758,-573,10625,7669
-765,-509,10596,7668
-782,-412,10597,7665
-791,-298,10577,7630
-744,-161,10586,7616
-676,-14,10581,7605
-699,121,10591,7615
-820,241,10563,7605
-874,385,10548,7614
-720,559,10517,7612
-452,720,10515,7617
-296,820,10494,7587
-328,883,10502,7570
-397,968,10496,7552
-352,1094,10509,7561
-248,1226,10484,7553
-263,1336,10471,7561
-436,1427,10440,7558
-581,1501,10436,7566
-493,1518,10407,7542
-197,1450,10393,7525
78,1331,10356,7502
158,1265,10348,7506
107,1309,10327,7498
106,1421,10333,7508
227,1485,10322,7504
351,1461,10334,7513
332,1417,10320,7494
166,1446,10315,7481
8,1524,10279,7452
-3,1551,10266,7451
120,1489,10243,7444
238,1434,10250,7455
244,1486,10237,7450
148,1637,10246,7459
35,1777,10235,7447
-29,1841,10249,7437
-28,1835,10239,7405
10,1808,10246,7401
30,1774,10233,7392
1,1749,10252,7391
-32,1745,10260,7358
8,1778,10292,7344
117,1818,10299,7335
182,1833,10325,7352
112,1814,10324,7345
-33,1793,10335,7347
-90,1779,10319,7339
5,1759,10332,7350
137,1713,10339,7341
144,1681,10370,7348
6,1707,10376,7344
-143,1786,10404,7346
-176,1829,10418,7315
-97,1779,10454,7297
12,1674,10459,7282
87,1619,10486,7295
94,1642,10499,7290
23,1677,10535,7295
-76,1646,10544,7287
-105,1575,10571,7296
-36,1528,10575,7289
27,1531,10593,7295
-25,1547,10578,7288
-152,1555,10585,7296
-211,1546,10583,7288
-141,1518,10613,7295
-26,1464,10621,7289
22,1409,10649,7297
-5,1372,10659,7287
-23,1344,10694,7294
29,1281,10705,7291
102,1173,10734,7300
92,1060,10739,7281
-22,999,10760,7264
-121,983,10750,7235
-76,956,10757,7236
85,869,10748,7234
199,754,10772,7246
185,674,10781,7234
136,646,10812,7238
169,603,10819,7234
265,484,10851,7248
327,299,10863,7236
324,146,10897,7221
310,109,10903,7188
319,179,10926,7185
320,258,10921,7181
267,260,10933,7190
151,181,10919,7180
11,93,10930,7190
-84,54,10921,7187
-66,58,10931,7180
66,61,10917,7140
228,51,10933,7130
311,53,10939,7137
293,95,10972,7165
261,163,10980,7153
306,219,11005,7138
400,251,11005,7120
434,285,11018,7135
373,339,11002,7133
322,387,11014,7136
386,381,11017,7124
531,310,11050,7135
630,222,11057,7131
607,181,11085,7136
469,210,11095,7125
271,271,11132,7135
106,290,11142,7133
64,240,11170,7137
132,180,11170,7111
193,192,11189,7093
181,264,11178,7069
155,302,11187,7078
171,250,11175,7081
186,164,11188,7088
162,129,11177,7062
152,163,11187,7044
190,228,11175,7020
202,309,11188,7026
123,400,11176,7023
34,467,11187,7032
52,457,11175,7021
168,388,11187,7027
262,351,11175,7022
276,415,11186,7031
253,518,11175,7021
260,541,11186,7026
308,464,11175,7022
