II,V,PLETH
3320,4084,4779
3932,4546,5334
3609,3961,4609
3354,3702,4220
3561,3986,4507
3818,4081,4643
3849,3838,4372
3790,3716,4185
3801,3814,4270
3883,3794,4300
4042,3617,4168
4196,3522,4080
4186,3543,4101
4038,3494,4082
4042,3371,3999
4253,3308,3941
4379,3322,3931
4262,3291,3907
4186,3199,3863
4311,3130,3824
4379,3149,3796
4193,3189,3759
4042,3174,3728
4143,3099,3690
4282,3076,3660
4208,3117,3622
4138,3149,3592
4266,3106,3556
4379,3076,3525
4247,3105,3485
4138,3149,3457
4286,3134,3423
4475,3125,3389
4430,3148,3336
4379,3149,3287
4566,3067,3243
4812,3002,3220
4830,3008,3188
4764,3026,3152
4786,2977,3107
4764,2953,3084
4551,3008,3067
4379,3076,3050
4359,3069,3012
4234,3076,2982
3834,3151,2961
3513,3223,2948
3521,3200,2916
3609,3174,2881
3466,3212,2852
3320,3248,2847
3424,3196,2835
3609,3149,2813
3539,3181,2773
3368,3223,2745
3387,3187,2724
3561,3149,2711
3544,3183,2690
3320,3223,2677
3159,3185,2661
3272,3149,2643
3469,3192,2606
3513,3248,2576
3364,3210,2551
3272,3125,2542
3404,3060,2521
3753,2977,2508
4212,2765,2499
4812,2436,2508
5550,2058,2506
6303,1673,2508
6879,1253,2510
7266,837,2542
7510,479,2583
7651,221,2643
7724,15,2701
7795,-148,2779
7715,-237,2866
7314,-197,2982
6791,-95,3106
6640,-25,3253
6820,-11,3410
6688,74,3592
5933,279,3774
5149,541,3965
4922,772,4145
5052,1033,4338
5029,1359,4533
4860,1698,4745
4723,1982,4939
4475,2288,5117
3949,2645,5259
3464,2977,5389
3264,3207,5503
3128,3420,5626
2800,3665,5741
2550,3863,5863
2572,3944,5968
2598,4010,6066
2359,4120,6147
2165,4183,6236
2291,4128,6313
2502,4084,6371
2443,4135,6364
2310,4183,6304
2412,4114,6198
2646,4035,6100
2645,4054,6016
2454,4109,5965
2427,4073,5912
2695,4010,5863
2909,4021,5802
2791,4084,5761
2516,4081,5716
2502,4035,5660
2737,4028,5570
2839,4084,5490
2670,4095,5417
2598,4035,5355
2795,3971,5267
2935,4010,5185
2773,4091,5100
2646,4109,5016
2813,4036,4897
2983,4010,4779
2857,4064,4665
2743,4109,4575
2936,4063,4472
3176,4035,4372
3124,4084,4264
3031,4134,4168
3183,4084,4061
3368,4035,3965
3300,4063,3871
3224,4109,3796
3385,4072,3720
3561,4035,3660
3485,4059,3593
3416,4084,3525
3583,4020,3444
3753,3961,3389
3671,3972,3349
3609,3986,3321
3797,3904,3270
3994,3814,3220
3925,3784,3175
3849,3764,3152
4023,3665,3119
4234,3568,3084
4187,3528,3041
4090,3494,3016
4216,3386,2995
4427,3297,2982
4399,3287,2952
4234,3297,2915
4221,3226,2870
4379,3149,2847
4409,3134,2830
4234,3149,2813
4083,3110,2775
4186,3076,2745
4389,3099,2723
4427,3149,2711
4295,3127,2680
4282,3076,2643
4429,3075,2603
4475,3149,2576
4305,3188,2551
4234,3149,2542
4413,3079,2529
4571,3076,2508
4494,3109,2468
4475,3100,2440
4722,3022,2422
4956,2977,2406
4870,2999,2370
4716,3026,2338
4761,2984,2318
4812,2953,2305
4570,2993,2271
4234,3076,2237
4063,3117,2211
3946,3149,2203
3692,3187,2186
3513,3199,2169
3556,3155,2149
3609,3149,2135
3459,3209,2115
3368,3248,2101
3500,3194,2085
3609,3149,2067
3452,3183,2042
3320,3223,2033
3431,3185,2034
3561,3149,2033
3438,3184,2012
3320,3223,2000
3428,3186,1997
3561,3149,2000
3458,3177,1981
3368,3199,1966
3535,3120,1961
3801,3002,1966
3948,2890,1949
4234,2706,1932
4903,2361,1922
5726,1944,1932
6277,1554,1932
6592,1181,1932
6939,766,1935
7362,394,1966
7628,142,2008
7651,0,2067
7501,-109,2126
7266,-148,2203
6965,-103,2290
6688,-25,2406
6487,6,2524
6303,49,2643
5972,174,2751
5485,394,2881
5034,631,3025
4860,886,3186
4919,1172,3334
4956,1501,3491
4791,1816,3651
4523,2116,3830
4224,2418,3999
3849,2756,4168
3420,3073,4322
3176,3322,4474
3132,3501,4609
3031,3691,4745
2738,3891,4866
2550,4035,4982
2604,4075,5070
2646,4084,5151
2480,4114,5218
2406,4134,5287
2590,4103,5339
2743,4084,5389
2608,4104,5422
2502,4109,5456
2667,4058,5474
2839,4035,5490
2724,4070,5491
2598,4084,5490
2741,4019,5473
2935,3986,5456
2852,4036,5423
2695,4084,5389
2777,4032,5336
2983,3986,5287
2952,4023,5221
2743,4084,5151
2717,4055,5062
2983,4010,4982
3177,4029,4896
3031,4084,4812
2760,4070,4707
2791,4035,4609
3072,4049,4516
3176,4109,4440
2972,4103,4342
2887,4035,4236
3122,3987,4121
3320,4035,4033
3190,4095,3957
3080,4084,3897
3282,4013,3826
3513,4010,3762
3431,4076,3691
3320,4109,3626
3489,4040,3551
3705,3986,3491
3633,4008,3434
3513,4035,3389
3631,3973,3332
3801,3912,3287
3750,3920,3247
3705,3937,3220
3877,3853,3182
4042,3740,3152
3969,3676,3116
3946,3641,3084
4176,3554,3042
4379,3469,3016
4280,3428,2997
4186,3395,2982
4354,3310,2946
4523,3248,2915
4391,3245,2890
4234,3248,2881
4331,3180,2862
4475,3125,2847
4366,3130,2828
4234,3149,2813
4344,3107,2779
4523,3076,2745
4468,3098,2716
4331,3125,2711
4360,3081,2701
4475,3051,2677
4431,3090,2635
4331,3149,2610
4388,3129,2593
4571,3076,2576
4644,3044,2538
4619,3026,2508
4698,2968,2489
4956,2928,2474
5142,2941,2438
5052,2977,2406
4800,2965,2385
4716,2953,2372
4817,2991,2339
4812,3076,2305
4507,3121,2279
4138,3125,2271
3923,3135,2255
3801,3199,2237
3648,3246,2216
3609,3223,2203
