II,V,PLETH,ABP
-155,26,-1266,4299
-167,42,-1382,4539
-153,51,-1258,3931
-149,58,-1338,4075
-135,59,-1346,4001
-122,55,-1322,3833
-117,47,-1286,3668
-128,40,-1269,3602
-152,36,-1238,3549
-182,33,-1182,3446
-212,31,-1108,3348
-234,26,-1034,3296
-236,17,-954,3261
-219,5,-867,3208
-187,-8,-784,3173
-154,-18,-709,3172
-128,-23,-630,3187
-115,-23,-543,3208
-111,-22,-443,3246
-107,-22,-335,3308
-97,-27,-219,3376
-82,-33,-109,3456
-69,-39,-7,3554
-63,-41,83,3655
-64,-37,167,3766
-66,-27,247,3874
-58,-16,332,3982
-34,-7,419,4074
7,-1,510,4158
56,9,597,4219
104,23,682,4272
149,44,760,4299
186,70,833,4323
220,95,894,4320
252,111,946,4314
284,115,986,4282
313,105,1021,4252
340,86,1050,4196
360,61,1086,4149
378,35,1126,4080
391,10,1173,4027
401,-15,1215,3950
404,-41,1258,3890
403,-68,1294,3810
390,-98,1330,3750
364,-128,1358,3671
319,-158,1387,3614
258,-183,1411,3543
180,-198,1433,3493
93,-202,1445,3431
7,-195,1453,3390
-70,-181,1457,3340
-132,-168,1461,3308
-183,-159,1459,3268
-222,-160,1459,3242
-258,-164,1459,3207
-291,-172,1461,3183
-323,-175,1459,3152
-353,-177,1455,3131
-378,-176,1443,3105
-401,-180,1425,3088
-413,-188,1398,3067
-420,-201,1371,3054
-406,-213,1347,3035
-374,-221,1329,3024
-306,-218,1310,3008
-202,-209,1292,3000
-47,-195,1271,2987
152,-192,1250,2981
398,-217,1226,2969
661,-304,1210,2964
914,-479,1199,2952
1108,-773,1196,2950
1214,-1182,1192,2939
1204,-1686,1194,2938
1085,-2226,1193,2928
862,-2741,1195,2930
559,-3167,1193,2921
185,-3465,1195,2927
-239,-3616,1193,2919
-706,-3627,1196,2927
-1184,-3524,1193,2919
-1649,-3343,1196,2928
-2066,-3128,1191,2919
-2426,-2918,1189,2928
-2718,-2745,1176,2918
-2956,-2619,1163,2925
-3137,-2537,1139,2913
-3261,-2479,1118,2918
-3303,-2424,1094,2909
-3245,-2351,1079,2915
-3071,-2250,1065,2910
-2798,-2112,1057,2917
-2466,-1935,1044,2915
-2121,-1715,1029,2922
-1813,-1459,1005,2919
-1559,-1177,978,2924
-1368,-883,945,2922
-1216,-603,913,2928
-1093,-350,878,2927
-984,-142,846,2932
-898,24,812,2931
-834,140,779,2935
-800,221,746,2933
-788,267,713,2934
-790,297,679,2931
-798,312,647,2931
-802,321,613,2927
-803,327,580,2926
-798,335,547,2921
-795,343,514,2920
-787,351,481,2913
-782,357,447,2912
-772,362,414,2902
-766,365,381,2901
-754,365,348,2890
-742,367,315,2889
-728,370,282,2877
-714,377,249,2878
-700,384,215,2864
-691,394,182,2867
-683,403,149,2851
-678,418,116,2855
-670,429,83,2836
-657,447,50,2840
-637,464,17,2816
-613,490,-17,2816
-586,513,-50,2786
-560,544,-82,2783
-535,577,-116,2753
-510,617,-150,2754
-481,656,-185,2739
-447,699,-219,2756
-408,742,-251,2766
-366,789,-277,2814
-320,835,-295,2875
-275,884,-309,2986
-230,932,-323,3127
-187,980,-343,3322
-139,1022,-373,3547
-86,1060,-415,3814
-22,1093,-467,4100
51,1119,-525,4420
134,1139,-582,4762
220,1150,-635,5135
309,1152,-681,5520
393,1145,-723,5916
475,1128,-760,6294
547,1101,-796,6646
606,1064,-828,6942
647,1016,-863,7179
673,956,-894,7334
682,886,-929,7423
683,808,-962,7438
677,729,-1002,7403
669,651,-1041,7304
651,576,-1090,7174
618,502,-1141,6997
558,429,-1202,6811
474,356,-1261,6598
365,283,-1328,6408
244,211,-1385,6219
121,147,-1445,6071
10,93,-1490,5920
-90,54,-1538,5809
-175,25,-1571,5686
-252,9,-1611,5604
-325,-5,-1641,5504
-400,-15,-1684,5448
-475,-30,-1722,5373
-548,-41,-1776,5337
-613,-52,-1827,5275
-668,-56,-1887,5243
-713,-59,-1938,5181
-748,-58,-1991,5141
-780,-59,-2034,5068
-811,-60,-2079,5011
-843,-65,-2122,4922
-874,-68,-2173,4845
-903,-70,-2225,4744
-925,-69,-2283,4658
-940,-67,-2337,4556
-944,-62,-2388,4468
-942,-55,-2429,4367
-933,-45,-2463,4276
-922,-35,-2487,4168
-915,-26,-2505,4066
-917,-20,-2512,3953
-926,-17,-2513,3851
-938,-16,-2504,3747
