II,V,PLETH,RESP
33,171,2299,134
77,292,3116,213
121,370,3189,217
133,370,2927,148
96,310,2807,77
42,253,2874,53
32,262,2919,51
84,345,2839,27
158,426,2743,-13
219,402,2727,-35
270,256,2749,-39
318,117,2715,-59
347,123,2645,-105
355,217,2610,-147
370,209,2619,-163
394,68,2603,-172
377,-16,2543,-200
290,55,2481,-241
192,128,2450,-264
148,45,2422,-268
151,-97,2380,-286
142,-126,2334,-326
109,-57,2312,-355
82,-25,2295,-356
85,-52,2271,-365
118,-61,2228,-403
175,-32,2192,-435
225,3,2165,-435
238,57,2145,-439
250,153,2103,-473
325,237,2061,-505
445,231,2027,-504
501,165,2016,-506
459,155,1993,-540
419,261,1960,-575
453,408,1927,-575
487,475,1930,-574
429,430,1939,-607
313,354,1934,-644
231,343,1912,-646
184,387,1935,-643
118,386,1991,-669
37,279,2034,-703
-4,123,2038,-708
0,25,2085,-705
-6,14,2190,-725
-61,29,2301,-754
-136,28,2358,-760
-181,41,2436,-759
-183,98,2571,-776
-164,158,2723,-803
-152,168,2817,-812
-157,139,2910,-813
-184,108,3055,-826
-235,80,3239,-851
-287,38,3377,-866
-302,-6,3496,-870
-279,-24,3636,-874
-259,-18,3815,-884
-259,-14,3968,-890
-240,-17,4092,-894
-186,-5,4208,-900
-142,38,4354,-917
-136,87,4493,-933
-124,120,4607,-942
-53,156,4692,-943
54,225,4797,-950
141,300,4910,-960
200,318,5015,-969
260,300,5078,-969
310,337,5137,-974
310,437,5201,-985
249,478,5268,-996
170,391,5298,-996
114,276,5320,-997
87,236,5345,-1004
68,223,5388,-1013
48,142,5404,-1012
28,27,5402,-1014
-11,-19,5391,-1021
-96,4,5402,-1031
-213,1,5401,-1030
-302,-75,5386,-1031
-322,-170,5347,-1037
-308,-210,5331,-1048
-317,-171,5317,-1049
-361,-84,5293,-1047
-391,-3,5236,-1045
-375,24,5200,-1048
-341,-17,5177,-1046
-325,-85,5148,-1047
-325,-123,5073,-1050
-287,-97,5009,-1056
-216,-21,4964,-1054
-149,51,4926,-1056
-130,102,4847,-1064
-113,129,4775,-1078
-78,142,4726,-1085
-58,111,4690,-1085
-67,70,4617,-1079
-76,68,4544,-1076
-67,104,4488,-1073
-80,108,4453,-1074
-109,81,4385,-1073
-98,115,4315,-1075
-50,267,4252,-1073
-29,488,4213,-1073
35,761,4153,-1074
380,1093,4091,-1079
1157,1303,4029,-1082
2219,967,3990,-1084
3313,-202,3943,-1082
4373,-1984,3897,-1082
5444,-3792,3847,-1082
6237,-5142,3818,-1084
6036,-5886,3781,-1082
4310,-6062,3734,-1079
1475,-5722,3661,-1074
-1187,-4918,3603,-1073
-2544,-3794,3556,-1073
-2493,-2608,3522,-1075
-1777,-1656,3476,-1073
-1138,-1093,3446,-1074
-799,-820,3426,-1073
-633,-624,3414,-1076
-520,-451,3383,-1079
-461,-393,3361,-1084
-477,-430,3344,-1084
-539,-382,3335,-1081
-587,-201,3305,-1075
-587,-78,3283,-1075
-568,-133,3267,-1074
-562,-192,3257,-1072
-567,-72,3227,-1063
-535,118,3204,-1056
-472,173,3189,-1053
-401,97,3179,-1056
-364,86,3149,-1056
-337,184,3126,-1056
-303,294,3111,-1055
-262,319,3102,-1056
-219,275,3072,-1052
-185,191,3048,-1048
-166,94,3034,-1045
-179,19,3024,-1047
-211,-9,2992,-1049
-219,-17,2960,-1055
-180,-40,2936,-1057
-126,-68,2921,-1058
-97,-59,2891,-1051
-93,-24,2867,-1043
-83,-33,2849,-1035
-64,-139,2840,-1036
-59,-276,2811,-1040
-79,-324,2782,-1045
-85,-264,2755,-1046
-39,-221,2738,-1047
33,-296,2709,-1047
63,-420,2680,-1048
40,-445,2650,-1045
21,-337,2632,-1046
49,-211,2605,-1047
93,-187,2573,-1052
119,-273,2534,-1054
142,-390,2507,-1056
168,-464,2479,-1056
