II,V,PLETH,ABP
7,-3,11467,2583
-1,-10,15559,3505
-14,-21,16025,3609
-16,-31,14902,3354
-1,-32,14473,3258
17,-25,14907,3359
17,-20,15222,3433
-4,-28,14974,3377
-23,-45,14692,3310
-24,-52,14777,3324
-17,-38,15020,3374
-18,-18,14987,3364
-24,-15,14783,3319
-21,-22,14719,3308
-2,-7,14838,3338
26,33,14847,3340
49,63,14737,3313
67,59,14688,3298
81,44,14775,3313
89,47,14803,3315
89,61,14739,3300
86,74,14661,3287
86,91,14672,3292
92,101,14649,3287
104,56,14612,3282
125,-63,14521,3273
155,-199,14471,3276
184,-268,14410,3274
194,-255,14387,3275
177,-216,14325,3267
154,-203,14287,3266
147,-216,14238,3258
164,-229,14252,3257
186,-220,14242,3249
198,-192,14241,3248
196,-164,14204,3240
192,-151,14237,3239
193,-142,14264,3231
199,-115,14297,3230
203,-72,14275,3223
202,-37,14335,3222
200,-22,14428,3213
206,-7,14541,3213
220,25,14572,3209
232,68,14664,3212
230,103,14807,3206
224,127,14998,3205
220,143,15102,3197
236,141,15235,3196
258,130,15387,3188
288,125,15572,3187
309,145,15658,3180
335,158,15760,3179
348,145,15890,3170
359,105,16091,3169
373,68,16223,3163
399,49,16359,3166
441,41,16483,3162
469,49,16662,3162
474,88,16781,3153
473,177,16901,3151
520,302,16989,3144
645,422,17127,3144
873,434,17222,3136
1266,229,17321,3133
1934,-238,17378,3127
2935,-913,17492,3130
4144,-1694,17587,3126
5261,-2471,17699,3127
5989,-3135,17752,3119
6238,-3574,17856,3117
6108,-3710,17953,3110
5618,-3471,18078,3109
4537,-2774,18131,3102
2647,-1612,18209,3099
213,-207,18271,3092
-1978,1015,18367,3093
-3196,1715,18398,3090
-3338,1920,18459,3092
-2890,1955,18512,3084
-2364,2058,18615,3083
-1918,2116,18656,3075
-1451,1871,18698,3074
-921,1321,18698,3065
-454,798,18741,3066
-204,589,18733,3062
-173,640,18731,3065
-228,702,18675,3058
-237,657,18666,3056
-195,575,18630,3049
-148,523,18621,3048
-136,493,18559,3039
-120,457,18541,3039
-90,434,18505,3035
-49,425,18500,3038
-31,420,18428,3032
-29,409,18376,3031
-24,402,18298,3023
-10,402,18272,3022
15,397,18207,3013
30,391,18174,3012
37,385,18114,3008
26,387,18111,3011
1,390,18082,3005
-32,398,18095,3005
-68,415,18072,2998
-115,454,18091,3000
-174,494,18073,2997
-234,500,18092,3002
-278,464,18072,3002
-312,428,18090,3014
-348,421,18071,3025
-394,428,18091,3051
-438,416,18072,3078
-469,395,18091,3120
-478,396,18072,3161
-471,424,18091,3217
-461,448,18072,3272
-462,452,18093,3339
-468,442,18075,3400
-467,440,18092,3473
-469,459,18072,3542
-499,504,18095,3622
-553,552,18080,3691
-595,580,18082,3765
-608,591,18027,3829
-623,616,18008,3904
-665,673,17967,3973
-715,740,17973,4052
