II,V,PLETH,RESP
-260,-15,3955,-1456
-364,-17,5372,-1979
-387,-17,5521,-2040
-369,-18,5103,-1899
-360,-23,4925,-1849
-368,-25,5060,-1913
-370,-25,5150,-1958
-360,-25,5024,-1920
-352,-30,4870,-1868
-354,-37,4851,-1866
-359,-41,4894,-1892
-357,-38,4837,-1891
-355,-31,4711,-1870
-363,-26,4640,-1867
-369,-27,4642,-1886
-365,-31,4605,-1887
-358,-33,4505,-1868
-360,-32,4413,-1855
-364,-32,4377,-1861
-354,-36,4341,-1865
-332,-40,4272,-1861
-312,-39,4190,-1856
-297,-35,4147,-1861
-265,-29,4113,-1861
-201,-23,4074,-1856
-111,-16,4007,-1844
-20,-8,3957,-1842
66,1,3922,-1841
153,8,3899,-1840
245,12,3849,-1829
326,14,3808,-1823
378,17,3782,-1821
394,21,3770,-1825
384,21,3731,-1822
356,13,3696,-1824
330,4,3670,-1826
311,4,3665,-1823
282,16,3645,-1803
201,22,3632,-1789
52,10,3624,-1784
-124,-14,3628,-1788
-246,-31,3614,-1780
-281,-32,3599,-1772
-271,-27,3583,-1766
-285,-29,3581,-1770
-344,-43,3570,-1768
-406,-58,3570,-1770
-438,-66,3567,-1770
-443,-66,3573,-1772
-451,-65,3565,-1763
-469,-64,3560,-1756
-483,-61,3552,-1751
-485,-63,3551,-1752
-497,-66,3540,-1747
-527,-66,3536,-1741
-542,-64,3527,-1732
-514,-70,3526,-1732
-477,-79,3514,-1733
-492,-74,3504,-1744
-533,-61,3489,-1753
-515,-53,3482,-1757
-416,-13,3467,-1745
-288,123,3455,-1733
-100,333,3438,-1722
283,498,3431,-1715
878,519,3417,-1713
1398,416,3403,-1715
1467,252,3379,-1717
1026,23,3364,-1720
443,-298,3346,-1713
120,-639,3331,-1704
73,-844,3303,-1698
8,-815,3287,-1706
-209,-609,3271,-1701
-382,-379,3256,-1684
-320,-227,3227,-1682
-153,-151,3210,-1721
-123,-98,3197,-1725
-246,-53,3181,-1657
-335,-32,3143,-1624
-301,-40,3117,-1757
-235,-51,3100,-1837
-229,-45,3082,-1383
-259,-29,3037,-213
-267,-19,3002,1081
-246,-19,2980,1567
-224,-18,2960,855
-214,-14,2913,-487
-208,-8,2874,-1529
-196,-5,2853,-1832
-181,-2,2834,-1696
-172,4,2788,-1589
-164,11,2748,-1645
-153,16,2727,-1699
-139,16,2709,-1672
-132,18,2656,-1632
-121,22,2596,-1641
-97,27,2549,-1654
-65,30,2516,-1646
-36,34,2467,-1635
-8,40,2421,-1643
30,47,2389,-1645
73,53,2372,-1643
102,57,2339,-1642
109,61,2305,-1646
111,65,2277,-1643
134,69,2263,-1641
176,72,2234,-1650
214,77,2200,-1666
230,83,2164,-1675
240,89,2140,-1682
262,94,2112,-1680
296,97,2082,-1680
323,99,2049,-1676
345,101,2029,-1676
364,102,2007,-1680
389,106,1983,-1696
425,111,1950,-1709
488,114,1926,-1717
564,111,1906,-1716
628,110,1885,-1722
668,111,1850,-1728
709,112,1823,-1734
765,110,1804,-1733
822,109,1788,-1742
859,111,1759,-1758
892,115,1739,-1773
943,116,1726,-1772
1009,116,1710,-1772
1064,118,1675,-1778
1100,121,1646,-1790
1128,120,1629,-1790
1160,120,1610,-1787
1190,121,1566,-1784
1216,123,1520,-1789
1236,122,1488,-1787
1249,119,1465,-1789
1251,119,1421,-1793
1244,123,1369,-1806
1230,128,1327,-1809
1214,129,1310,-1806
1191,129,1285,-1795
1158,130,1242,-1790
1114,132,1197,-1785
1063,133,1192,-1788
1002,128,1203,-1791
928,121,1197,-1803
838,113,1168,-1809
743,107,1183,-1809
650,102,1243,-1797
563,96,1305,-1791
472,85,1327,-1788
377,71,1379,-1789
291,57,1489,-1782
228,47,1623,-1775
185,44,1711,-1770
148,42,1804,-1771
111,36,1949,-1765
82,26,2141,-1759
55,16,2304,-1752
17,11,2444,-1751
-32,11,2604,-1748
-63,9,2821,-1751
-60,4,3035,-1752
-45,2,3216,-1755
-49,2,3373,-1748
-65,3,3573,-1736
-69,-1,3794,-1719
-51,-7,3985,-1714
-32,-10,4119,-1712
-24,-11,4273,-1711
-24,-10,4461,-1701
-19,-10,4636,-1697
-6,-11,4738,-1695
6,-13,4837,-1694
8,-16,4973,-1683
-5,-21,5117,-1680
-31,-22,5192,-1678
-54,-21,5240,-1674
-60,-19,5306,-1655
-49,-18,5391,-1642
-35,-19,5427,-1640
-39,-20,5437,-1643
-57,-22,5452,-1633
-65,-25,5494,-1625
-54,-28,5509,-1623
-44,-29,5504,-1625
-50,-28,5490,-1615
-66,-26,5503,-1607
-78,-27,5505,-1605
-88,-30,5493,-1608
-98,-33,5461,-1598
-100,-31,5453,-1590
-93,-28,5448,-1588
-93,-28,5432,-1590
-109,-31,5374,-1582
-124,-33,5319,-1574
-113,-31,5270,-1570
-86,-31,5230,-1572
-69,-36,5164,-1565
-72,-42,5116,-1557
-80,-42,5084,-1552
-78,-38,5064,-1553
-70,-37,5007,-1548
-63,-41,4946,-1542
-62,-47,4889,-1534
-57,-49,4851,-1534
-48,-47,4788,-1533
-42,-44,4724,-1536
-50,-41,4659,-1535
-67,-41,4618,-1535
-83,-44,4562,-1532
-86,-47,4502,-1534
-77,-48,4432,-1535
-63,-47,4385,-1537
-41,-43,4335,-1532
-2,-38,4284,-1527
63,-34,4215,-1518
144,-30,4168,-1517
222,-22,4127,-1515
285,-8,4092,-1511
347,8,4037,-1502
430,14,3997,-1499
527,10,3965,-1497
594,8,3942,-1495
608,14,3894,-1485
592,19,3857,-1480
590,12,3830,-1479
613,0,3818,-1479
620,-1,3786,-1469
561,10,3761,-1462
424,18,3743,-1460
250,6,3738,-1464
102,-19,3714,-1462
20,-37,3697,-1463
-10,-40,3684,-1463
-36,-35,3684,-1462
-86,-37,3668,-1452
-150,-47,3660,-1445
-207,-59,3653,-1444
-243,-67,3655,-1445
-266,-71,3638,-1436
-276,-72,3625,-1428
-276,-70,3612,-1425
-281,-70,3608,-1427
-301,-69,3592,-1420
-324,-67,3585,-1412
-330,-65,3578,-1406
-321,-68,3578,-1408
-317,-75,3563,-1407
-323,-77,3552,-1409
-345,-72,3538,-1408
-369,-67,3533,-1410
-357,-61,3514,-1404
-272,-21,3501,-1397
-126,101,3488,-1389
85,298,3483,-1389
462,476,3464,-1389
1062,528,3447,-1391
1646,439,3425,-1390
1789,273,3413,-1391
1364,55,3392,-1388
746,-249,3373,-1390
383,-604,3349,-1390
307,-845,3337,-1392
232,-839,3317,-1388
19,-637,3295,-1383
-162,-407,3261,-1374
-130,-255,3240,-1371
37,-169,3219,-1370
115,-112,3197,-1373
27,-74,3161,-1372
-89,-57,3138,-1374
-95,-50,3118,-1372
-23,-45,3096,-1368
13,-41,3052,-1358
-11,-39,3020,-1354
-24,-35,2997,-1353
5,-30,2974,-1352
32,-26,2927,-1342
32,-22,2892,-1335
30,-19,2870,-1333
58,-17,2849,-1337
90,-14,2802,-1336
103,-9,2764,-1336
104,-2,2743,-1335
123,1,2724,-1336
161,1,2677,-1327
187,2,2637,-1319
183,9,2615,-1314
174,16,2599,-1318
195,20,2556,-1320
243,21,2521,-1319
281,24,2508,-1314
288,30,2495,-1317
275,38,2439,-1325
266,48,2367,-1334
270,61,2306,-1335
292,69,2263,-1336
