II,V,PLETH,RESP
669,133,1218,-147
911,31,1640,-198
928,-152,1660,-205
812,-276,1496,-192
681,-289,1400,-187
576,-260,1405,-191
489,-261,1409,-195
426,-297,1353,-197
388,-324,1284,-202
329,-313,1249,-210
209,-270,1246,-215
39,-221,1231,-214
-92,-199,1206,-211
-148,-195,1188,-210
-144,-209,1194,-212
-156,-216,1209,-214
-182,-233,1240,-219
-193,-244,1277,-228
-176,-247,1315,-235
-162,-233,1358,-233
-170,-229,1453,-224
-177,-249,1577,-214
-164,-248,1683,-210
-151,-122,1760,-211
-152,193,1903,-217
-119,601,2106,-226
64,887,2286,-233
495,887,2395,-233
1193,550,2554,-230
2108,-186,2798,-229
3214,-1449,3029,-232
4508,-3243,3159,-234
5839,-5250,3305,-229
6778,-6906,3542,-219
6804,-7705,3784,-212
5738,-7445,3916,-211
3938,-6284,4031,-212
2032,-4645,4221,-211
517,-3020,4436,-212
-389,-1746,4555,-213
-690,-896,4635,-213
-575,-364,4758,-210
-348,-28,4913,-211
-232,169,4998,-216
-232,249,5041,-214
-237,249,5104,-198
-211,224,5198,-179
-194,213,5251,-171
-197,226,5273,-172
-185,243,5296,-173
-145,254,5350,-173
-118,262,5386,-175
-126,271,5399,-175
-164,289,5396,-169
-180,304,5414,-160
-162,321,5428,-155
-100,320,5431,-154
-48,317,5402,-153
-26,312,5371,-153
-31,322,5335,-156
-21,340,5306,-157
12,359,5252,-150
39,374,5192,-135
44,385,5128,-118
52,393,5084,-112
82,402,5023,-114
120,419,4941,-118
130,445,4836,-117
119,474,4757,-115
125,498,4682,-114
177,518,4587,-116
253,537,4456,-116
320,559,4354,-115
364,581,4276,-115
402,602,4188,-115
457,626,4045,-115
534,654,3922,-116
613,684,3838,-117
686,709,3767,-112
763,722,3645,-103
870,724,3535,-95
1001,714,3467,-95
1122,694,3426,-97
1206,667,3343,-96
1265,639,3262,-96
1331,615,3214,-97
1417,587,3195,-97
1505,544,3145,-94
1563,483,3094,-96
1572,419,3062,-100
1544,370,3058,-96
1506,331,3037,-79
1484,283,3018,-61
1477,218,3009,-55
1457,151,3017,-57
1392,104,3007,-58
1279,76,2997,-58
1143,53,2989,-58
1017,25,2991,-59
909,-6,2981,-56
809,-37,2974,-56
702,-68,2967,-61
595,-89,2968,-61
501,-100,2954,-50
438,-107,2943,-31
401,-124,2931,-19
379,-148,2926,-16
349,-166,2908,-19
300,-165,2891,-20
239,-154,2872,-20
195,-152,2860,-19
176,-166,2839,-18
170,-182,2820,-19
150,-186,2799,-20
116,-180,2788,-21
85,-176,2768,-18
76,-179,2742,-10
82,-183,2705,-3
86,-187,2680,0
70,-188,2655,1
43,-186,2626,3
22,-184,2584,7
23,-184,2557,9
47,-189,2535,9
80,-190,2505,17
93,-178,2449,31
73,-154,2404,40
32,-129,2373,40
8,-117,2342,39
16,-115,2283,44
35,-107,2232,49
44,-86,2202,48
50,-55,2175,50
69,-15,2123,59
103,37,2077,68
146,99,2050,68
201,156,2030,68
258,206,1983,76
294,262,1942,86
298,327,1921,89
301,381,1905,86
346,412,1864,86
441,433,1822,87
557,451,1799,85
666,433,1784,86
766,334,1744,99
853,155,1696,118
899,-38,1661,130
870,-177,1642,128
770,-243,1604,118
654,-269,1555,110
572,-289,1512,106
530,-302,1493,105
494,-305,1461,106
428,-301,1401,106
305,-294,1320,106
132,-270,1273,106
-57,-226,1261,106
