II,V,PLETH,ABP
177,1023,-752,3514
209,1102,-837,3811
212,983,-788,3445
230,1038,-855,3664
233,1035,-890,3716
226,1004,-907,3690
212,961,-927,3665
194,927,-962,3712
172,879,-1006,3762
146,804,-1045,3765
121,717,-1093,3765
98,632,-1152,3793
77,542,-1215,3827
59,444,-1267,3835
43,343,-1314,3843
30,246,-1356,3863
19,151,-1394,3881
10,65,-1426,3889
3,-1,-1457,3897
-2,-39,-1490,3913
-8,-55,-1523,3922
-13,-56,-1557,3929
-17,-53,-1596,3939
-21,-57,-1637,3943
-22,-66,-1683,3952
-21,-76,-1727,3954
-21,-76,-1772,3963
-21,-64,-1811,3964
-25,-39,-1852,3973
-31,-13,-1889,3974
-39,8,-1932,3984
-47,11,-1974,3984
-52,2,-2022,3995
-53,-17,-2061,3992
-48,-32,-2101,4002
-41,-38,-2128,3995
-33,-26,-2156,4002
-27,-3,-2176,3990
-22,31,-2208,3994
-20,67,-2238,3977
-17,106,-2281,3981
-15,142,-2317,3962
-10,179,-2359,3966
-6,215,-2389,3946
-1,256,-2419,3948
3,298,-2434,3927
6,344,-2447,3926
6,390,-2446,3903
6,434,-2441,3899
6,473,-2420,3877
11,506,-2392,3872
27,531,-2349,3852
56,552,-2296,3845
99,568,-2223,3825
149,584,-2139,3815
198,600,-2039,3793
237,617,-1931,3781
264,634,-1811,3761
282,652,-1685,3748
298,670,-1549,3730
315,690,-1405,3719
332,710,-1252,3703
344,729,-1092,3695
343,745,-928,3683
328,758,-762,3676
301,767,-596,3664
270,777,-433,3657
243,790,-274,3643
222,809,-119,3635
208,831,30,3620
193,856,172,3613
173,875,307,3597
145,889,436,3592
110,892,556,3575
70,893,669,3569
31,890,773,3551
-6,894,872,3548
-39,900,964,3530
-64,916,1051,3529
-84,932,1130,3510
-98,951,1202,3510
-107,965,1264,3490
-114,978,1321,3491
-117,986,1371,3471
-117,993,1421,3472
-114,1000,1465,3453
-107,1009,1510,3455
-100,1019,1550,3437
-93,1031,1588,3438
-94,1042,1619,3422
-96,1052,1650,3421
-105,1058,1676,3405
-105,1060,1703,3404
-110,1056,1727,3390
-104,1041,1751,3388
-103,1008,1770,3375
-104,951,1788,3372
-111,861,1799,3360
-126,740,1808,3357
-147,587,1812,3346
