II,V,PLETH
-1625,-2090,-1815
-1614,-2192,-1969
-1022,-1785,-1782
13,-1842,-1896
1890,-1789,-1923
4495,-1680,-1909
7442,-1592,-1895
10144,-1611,-1917
12034,-1683,-1940
12733,-1759,-1937
12163,-1880,-1931
10581,-2062,-1939
8441,-2222,-1950
6204,-2272,-1949
4178,-2214,-1953
2506,-2065,-1967
1208,-1835,-1986
246,-1558,-2005
-432,-1294,-2028
-882,-1075,-2060
-1166,-900,-2093
-1348,-780,-2130
-1483,-745,-2169
-1581,-822,-2210
-1659,-1015,-2252
-1687,-1300,-2293
-1692,-1608,-2331
-1662,-1864,-2366
-1638,-2023,-2394
-1633,-2096,-2414
-1638,-2128,-2425
-1672,-2174,-2425
-1695,-2256,-2413
-1726,-2353,-2387
-1743,-2428,-2342
-1755,-2449,-2276
-1761,-2443,-2187
-1762,-2441,-2077
-1762,-2473,-1947
-1750,-2504,-1803
-1738,-2459,-1645
-1711,-2258,-1473
-1687,-1878,-1288
-1655,-1370,-1088
-1632,-837,-876
-1605,-385,-654
-1588,-70,-429
-1573,117,-201
-1572,225,23
-1575,313,246
-1585,388,458
-1581,443,664
-1560,436,857
-1506,368,1042
-1429,257,1209
-1337,161,1363
-1249,121,1496
-1169,166,1615
-1104,266,1715
-1044,387,1803
-981,479,1875
-904,522,1935
-812,511,1981
-707,477,2015
-595,430,2037
-475,382,2051
-356,315,2058
-240,212,2060
-132,60,2061
-29,-119,2058
63,-282,2057
148,-374,2053
223,-374,2055
297,-301,2053
362,-218,2057
427,-192,2057
483,-256,2066
540,-386,2069
584,-523,2084
617,-601,2091
624,-596,2110
612,-522,2118
574,-435,2138
525,-381,2147
465,-399,2167
409,-477,2174
346,-594,2188
276,-706,2188
189,-787,2191
91,-824,2179
-20,-821,2170
-135,-791,2150
-252,-744,2135
-363,-678,2112
-468,-600,2092
-563,-515,2063
-639,-450,2031
-691,-437,1986
-720,-501,1938
-731,-649,1881
-733,-861,1827
-733,-1100,1774
-737,-1322,1728
-748,-1484,1684
-761,-1560,1644
-771,-1534,1601
-773,-1412,1559
-768,-1214,1514
-758,-977,1474
-749,-743,1437
-750,-554,1410
-760,-436,1386
-776,-406,1364
-786,-451,1336
-785,-539,1305
-774,-617,1263
-761,-626,1222
-749,-526,1176
-745,-317,1137
-741,-51,1095
-738,192,1061
-725,336,1022
-711,341,991
-692,226,955
-678,33,928
-659,-170,896
-648,-346,874
-635,-468,847
-634,-546,831
-636,-577,811
-647,-572,799
-656,-533,782
-667,-470,771
-673,-393,756
-683,-316,745
-696,-245,732
-716,-181,724
-731,-118,713
-744,-60,705
-747,-3,694
-745,44,684
-736,86,670
-732,120,656
-736,146,638
-748,161,620
-762,163,600
-779,161,578
-795,167,554
-809,192,529
-818,231,503
-828,257,476
-841,242,448
-856,166,420
-866,48,392
-872,-75,364
-869,-160,336
-864,-193,308
-856,-191,281
-854,-188,254
-855,-220,229
-863,-289,205
-865,-384,183
-866,-470,161
-858,-523,140
-853,-529,119
-845,-499,98
-845,-460,77
-843,-445,56
-845,-474,34
-839,-552,12
-834,-655,-10
-821,-751,-30
-814,-802,-48
-810,-785,-62
-817,-686,-74
-825,-510,-88
-841,-275,-106
-855,-14,-130
-867,231,-159
-870,417,-192
-870,523,-225
-867,544,-257
-865,504,-289
-859,431,-321
-851,348,-356
-839,268,-395
-826,197,-435
-818,140,-475
-823,99,-512
-843,77,-542
-869,73,-568
-887,79,-589
-886,94,-611
-861,117,-630
-822,151,-651
-784,207,-672
-762,285,-697
-762,382,-722
-780,478,-754
-805,546,-785
-833,560,-821
-857,513,-852
-881,420,-885
-894,317,-911
-893,239,-940
-862,205,-966
-803,210,-997
-718,236,-1022
-626,263,-1051
-537,279,-1070
-466,280,-1091
-404,258,-1102
-351,208,-1117
-290,125,-1129
-229,30,-1149
-162,-50,-1165
-110,-93,-1186
-72,-99,-1202
-63,-94,-1219
-71,-110,-1232
-100,-156,-1246
-132,-219,-1259
-155,-262,-1274
-178,-263,-1287
-168,-219,-1302
-169,-151,-1315
-165,-85,-1332
-197,-22,-1347
-274,51,-1367
-387,156,-1387
-541,296,-1411
-696,445,-1437
-855,549,-1467
-990,565,-1498
-1133,473,-1532
-1281,300,-1562
-1445,114,-1595
-1555,-6,-1622
-1482,-12,-1651
-995,102,-1674
131,269,-1700
2041,408,-1718
4637,433,-1742
7562,315,-1757
10236,81,-1778
12081,-192,-1787
12701,-436,-1803
12061,-611,-1807
10430,-727,-1818
8285,-820,-1817
6061,-923,-1827
4073,-1021,-1827
2435,-1087,-1841
1168,-1081,-1847
218,-1014,-1867
-446,-935,-1881
-882,-915,-1908
-1130,-989,-1931
-1279,-1136,-1966
-1371,-1274,-1996
-1466,-1332,-2035
-1540,-1269,-2071
-1615,-1108,-2113
-1649,-920,-2149
-1672,-754,-2187
-1679,-652,-2220
-1676,-624,-2250
-1697,-665,-2271
-1691,-787,-2283
-1705,-979,-2283
-1689,-1215,-2273
-1690,-1438,-2256
-1682,-1596,-2235
-1690,-1659,-2216
-1695,-1646,-2194
-1703,-1604,-2165
-1700,-1579,-2116
-1681,-1554,-2043
-1651,-1470,-1939
-1615,-1246,-1812
-1583,-839,-1665
-1554,-341,-1508
-1535,84,-1333
-1521,235,-1131
-1513,-19,-887
-1503,-624,-600
-1496,-1423,-278
-1486,-2168,51
-1469,-2705,359
-1432,-2971,623
-1380,-3040,842
-1313,-2993,1027
-1243,-2939,1188
-1170,-2900,1334
-1109,-2908,1466
-1053,-2894,1587
-999,-2787,1691
-929,-2448,1780
-848,-1819,1853
-748,-949,1917
-640,-87,1963
-524,480,1995
-416,521,2009
-313,55,2015
-218,-688,2013
-117,-1389,2009
-13,-1811,2003
100,-1943,2001
208,-1922,1999
308,-1924,1997
389,-2038,1997
456,-2209,1997
514,-2323,2000
575,-2291,2003
633,-2117,2010
682,-1866,2018
706,-1630,2031
704,-1459,2042
674,-1360,2058
635,-1305,2071
590,-1268,2087
546,-1208,2098
489,-1117,2111
412,-987,2117
306,-830,2125
