II,V,PLETH,ABP
-154,322,13635,4141
-117,383,18559,5620
37,323,19244,5791
237,234,18086,5387
416,179,17749,5230
558,150,18399,5379
681,117,18879,5480
792,77,18681,5374
889,43,18439,5251
958,15,18610,5255
994,-7,18948,5309
1003,-19,18959,5262
1006,-17,18794,5156
1012,-8,18809,5106
1017,-6,19025,5119
1007,-11,19076,5090
977,-2,18965,5012
926,27,18922,4954
863,56,19038,4943
798,63,19065,4913
746,52,18958,4859
711,43,18813,4807
689,40,18773,4786
665,39,18698,4753
629,45,18620,4723
590,64,18499,4688
559,91,18453,4670
537,107,18399,4640
514,100,18378,4615
490,78,18300,4581
485,61,18270,4562
506,62,18234,4536
539,79,18239,4520
551,96,18179,4494
537,92,18148,4477
515,60,18102,4452
508,7,18112,4439
519,-65,18081,4418
535,-165,18092,4408
535,-292,18081,4390
517,-421,18102,4381
489,-514,18057,4363
466,-545,18035,4354
442,-523,17986,4338
407,-481,17987,4335
359,-447,17953,4323
318,-433,17965,4318
293,-431,17956,4300
275,-431,17977,4292
244,-421,17937,4276
207,-395,17919,4271
168,-357,17871,4258
142,-329,17868,4254
110,-307,17820,4240
80,-287,17799,4235
43,-252,17746,4221
18,-219,17739,4218
-11,-197,17695,4210
-41,-188,17679,4208
-61,-186,17620,4194
-65,-188,17606,4190
-55,-181,17570,4181
-57,-136,17582,4181
-57,-38,17562,4169
-21,92,17584,4163
80,193,17563,4150
256,209,17559,4145
558,97,17503,4131
1116,-191,17489,4127
2049,-705,17452,4117
3295,-1446,17442,4117
4571,-2306,17381,4106
5540,-3104,17363,4101
6041,-3674,17327,4087
6095,-3910,17321,4082
5700,-3741,17258,4069
4683,-3101,17236,4063
2886,-2000,17201,4053
507,-642,17198,4052
-1805,593,17136,4043
-3327,1393,17111,4038
-3766,1763,17076,4024
-3407,1947,17074,4018
-2758,2093,17012,4006
-2139,2088,16986,4001
-1583,1787,16949,3987
-1054,1285,16948,3982
-607,856,16889,3969
-351,676,16862,3965
-311,687,16823,3951
-398,731,16823,3945
-493,712,16767,3933
-529,626,16740,3932
-520,510,16699,3923
-485,379,16699,3921
-450,247,16645,3907
-406,124,16619,3901
-374,46,16575,3888
-365,19,16572,3884
-382,20,16522,3871
-395,11,16497,3864
-377,-12,16450,3851
-340,-15,16445,3849
-303,6,16398,3841
-300,34,16376,3838
-324,44,16326,3825
-363,55,16318,3821
-396,87,16273,3813
-424,140,16254,3811
-452,187,16201,3798
-487,219,16190,3793
-525,239,16148,3784
-564,259,16132,3784
-605,270,16077,3772
-659,278,16063,3766
-715,292,16024,3755
-756,320,16010,3759
-768,347,15954,3760
-770,356,15941,3772
-779,348,15902,3780
-802,345,15876,3801
-818,352,15786,3818
-823,355,15734,3851
-827,344,15676,3880
-852,341,15651,3925
-895,364,15580,3963
-942,403,15552,4015
-982,434,15522,4063
-1023,452,15519,4122
-1064,473,15456,4175
-1098,503,15431,4238
-1118,533,15401,4292
-1137,556,15389,4356
-1167,574,15303,4410
-1203,594,15242,4473
-1229,617,15182,4528
-1240,640,15159,4592
-1247,658,15084,4646
-1257,675,15048,4709
-1263,695,15017,4764
-1252,723,15016,4828
-1216,755,14939,4879
-1159,780,14877,4934
-1092,778,14809,4975
-1024,732,14787,5022
-958,637,14717,5059
-889,504,14677,5101
-800,355,14634,5130
-681,216,14634,5164
-528,101,14587,5184
-361,20,14558,5209
-204,-25,14511,5219
-74,-41,14506,5238
38,-59,14462,5246
143,-106,14437,5258
253,-166,14388,5255
367,-192,14379,5258
481,-176,14337,5250
575,-160,14315,5250
630,-175,14263,5233
628,-190,14250,5220
583,-169,14212,5193
522,-130,14194,5174
476,-123,14139,5141
440,-152,14123,5115
397,-180,14087,5078
337,-183,14073,5052
278,-176,14017,5012
240,-187,13996,4975
227,-214,13961,4929
219,-233,13954,4898
193,-230,13898,4858
145,-213,13869,4821
99,-201,13829,4772
70,-196,13840,4749
53,-192,13822,4737
27,-185,13831,4738
-13,-183,13813,4712
-49,-190,13827,4680
-71,-194,13789,4640
-88,-186,13753,4616
-114,-165,13692,4581
-131,-145,13711,4554
-127,-134,13731,4519
-108,-131,13760,4498
-99,-124,13741,4469
-112,-107,13808,4449
-141,-77,13905,4420
-176,-37,14017,4404
-207,5,14048,4381
-221,35,14144,4368
-215,40,14281,4345
-194,4,14441,4331
-161,-74,14503,4309
-115,-188,14616,4299
-69,-322,14782,4280
-48,-446,14986,4269
-54,-516,15087,4248
-60,-510,15215,4241
-44,-447,15384,4229
-18,-390,15603,4226
-4,-378,15719,4209
2,-395,15844,4199
16,-398,15996,4183
31,-369,16212,4178
29,-329,16349,4164
7,-305,16481,4162
-12,-299,16605,4153
-15,-293,16789,4151
-11,-264,16909,4138
-23,-215,17025,4134
-66,-168,17116,4125
-130,-153,17274,4124
-181,-173,17401,4111
-194,-208,17535,4106
-178,-228,17618,4097
-171,-226,17746,4097
-200,-212,17849,4084
-252,-196,17967,4080
-304,-180,18020,4070
-337,-165,18102,4070
-354,-169,18163,4058
-344,-207,18254,4053
-322,-260,18287,4042
-297,-290,18350,4042
-296,-278,18403,4032
-299,-253,18507,4026
-304,-230,18551,4014
-285,-203,18580,4014
-258,-137,18545,4005
-206,-50,18547,4001
-143,28,18510,3985
-40,55,18490,3980
89,69,18423,3969
280,87,18412,3969
516,124,18383,3959
813,150,18367,3954
1119,217,18278,3941
1466,334,18227,3936
1899,447,18168,3922
2546,358,18139,3917
3384,-6,18041,3905
4341,-579,17978,3904
5237,-1123,17911,3895
6023,-1569,17890,3891
6644,-1971,17803,3879
7155,-2499,17736,3876
7584,-3168,17652,3867
8076,-3966,17631,3865
8730,-4880,17581,3852
9537,-5914,17578,3848
10318,-6922,17560,3839
10926,-7705,17588,3838
11403,-8242,17558,3826
11934,-8763,17542,3820
12636,-9478,17484,3811
13387,-10289,17475,3813
13961,-10924,17442,3805
14348,-11315,17453,3801
14902,-11752,17433,3788
15937,-12518,17451,3784
