II,V,PLETH,ABP
-70,-306,3173,3871
-129,-348,4307,5240
-173,-248,4421,5379
-185,-97,4078,4982
-171,19,3925,4823
-153,75,4022,4955
-148,96,4086,5043
-165,111,3979,4937
-202,146,3854,4818
-250,196,3837,4823
-296,232,3872,4882
-335,229,3827,4851
-362,197,3725,4770
-374,172,3664,4748
-358,165,3662,4791
-317,177,3634,4793
-259,177,3563,4745
-208,176,3500,4711
-168,171,3481,4721
-134,172,3460,4716
-98,163,3417,4688
-61,144,3368,4657
-34,131,3345,4652
-17,131,3326,4634
-15,154,3313,4616
-11,191,3285,4590
17,258,3270,4579
89,362,3259,4559
196,501,3257,4549
324,630,3242,4530
472,655,3233,4517
670,408,3224,4492
979,-318,3227,4478
1448,-1649,3216,4458
2015,-3410,3207,4447
2446,-5055,3196,4428
2444,-5889,3199,4421
1888,-5524,3195,4407
945,-4111,3196,4402
-70,-2167,3191,4385
-927,-214,3196,4376
-1558,1411,3194,4360
-1969,2559,3196,4356
-2150,3219,3192,4344
-2092,3486,3196,4339
-1853,3492,3194,4325
-1550,3321,3197,4320
-1278,3020,3192,4307
-1060,2643,3196,4304
-871,2250,3194,4295
-697,1882,3197,4296
-551,1548,3192,4287
-440,1255,3195,4286
-359,1015,3195,4277
-292,828,3204,4278
-236,677,3205,4269
-185,529,3215,4267
-136,389,3219,4253
-79,260,3230,4249
-23,169,3232,4234
25,94,3241,4225
61,21,3245,4200
84,-55,3261,4187
106,-110,3271,4167
130,-122,3287,4160
162,-117,3295,4140
191,-126,3308,4135
210,-173,3314,4124
210,-232,3325,4133
200,-279,3326,4134
197,-305,3336,4158
212,-321,3341,4186
235,-323,3352,4249
252,-312,3354,4325
254,-298,3362,4440
245,-290,3367,4572
228,-280,3379,4750
213,-264,3382,4951
207,-259,3388,5201
211,-280,3387,5470
220,-311,3392,5769
232,-331,3389,6062
251,-336,3391,6361
269,-338,3386,6631
269,-338,3391,6887
249,-333,3389,7097
231,-324,3391,7283
234,-319,3385,7420
250,-320,3390,7535
259,-322,3391,7604
255,-321,3392,7654
244,-313,3381,7668
226,-292,3377,7679
198,-261,3371,7668
164,-234,3369,7664
133,-214,3352,7645
107,-189,3340,7638
82,-156,3327,7621
53,-130,3321,7617
17,-120,3300,7602
-30,-112,3280,7602
-84,-85,3257,7592
-130,-33,3245,7599
-161,37,3225,7593
-182,123,3208,7600
-205,213,3188,7591
-229,279,3182,7598
-249,301,3171,7592
-263,290,3164,7605
-277,279,3147,7605
-292,293,3144,7623
-301,327,3140,7629
-298,359,3144,7656
-285,369,3136,7670
-270,348,3134,7702
-256,305,3136,7718
-238,260,3159,7748
-217,220,3181,7759
-201,186,3205,7782
-191,156,3225,7785
-179,136,3267,7799
-154,125,3311,7792
-117,112,3352,7795
-82,90,3376,7776
-56,69,3424,7768
