II,V,PLETH
8268,6956,6405
9344,7816,7319
8268,6851,6546
7759,6401,6152
8374,6956,6640
8709,7277,6971
8374,6956,6782
8235,6732,6660
8586,6956,6876
8779,7146,7029
8586,7062,6970
8408,6968,6925
8480,7062,7017
8579,7167,7091
8586,7167,7111
8569,7126,7141
8586,7167,7205
8559,7246,7238
8480,7272,7253
8390,7207,7267
8374,7167,7300
8420,7205,7320
8480,7272,7347
8445,7263,7345
8374,7272,7347
8303,7331,7334
8268,7378,7347
8207,7314,7359
8162,7272,7394
8105,7313,7401
8056,7378,7394
7998,7325,7356
8056,7272,7347
8173,7292,7342
8268,7378,7347
8257,7387,7316
8268,7378,7300
8297,7376,7289
8268,7378,7300
8157,7343,7277
8162,7378,7253
8278,7463,7217
8268,7483,7205
7957,7380,7178
7632,7378,7158
7635,7583,7125
8056,7905,7111
8745,8228,7082
9753,8748,7064
11113,9581,7032
12615,10645,7017
13682,11738,6989
13887,12753,6970
13114,13276,6936
11661,12753,6923
9914,11066,6898
8268,8959,6876
6854,7203,6822
5724,6008,6782
4890,5171,6743
4452,4743,6734
4316,4770,6709
4346,5059,6687
4478,5280,6652
4876,5481,6640
5512,5802,6617
6148,6218,6593
6512,6500,6538
6678,6640,6499
6786,6702,6463
6890,6745,6452
6893,6724,6425
6890,6745,6405
6956,6833,6373
7102,6956,6358
7150,6976,6329
7102,6956,6311
7042,6936,6280
7102,6956,6264
7223,6953,6234
7314,6956,6216
7288,6954,6186
7208,6956,6169
7132,6935,6140
7102,6956,6122
7060,7011,6091
6996,7062,6075
6888,7021,6047
6784,6956,6028
6699,6948,5996
6678,7062,5981
6649,7164,5955
6572,7167,5934
6464,7077,5897
6466,7062,5887
6545,7123,5881
6572,7167,5887
6453,7105,5862
6360,7062,5840
6385,7067,5809
6466,7062,5793
6436,6975,5762
6360,6956,5745
6325,7029,5720
6360,7062,5698
6363,6907,5660
6360,6745,5651
6356,6737,5650
6360,6851,5651
6331,6880,5619
6360,6851,5604
6455,6856,5600
6572,6956,5604
6619,7057,5574
6678,7167,5557
6802,7271,5551
6996,7378,5557
7164,7458,5529
7314,7589,5510
7434,7728,5501
7526,7799,5510
7566,7738,5486
7632,7694,5463
7735,7760,5450
7844,7905,5463
7870,7958,5447
7844,7905,5416
7791,7787,5374
7738,7694,5369
7639,7619,5368
7526,7589,5369
7413,7554,5340
7314,7483,5322
