II,V,PLETH,ABP
2055,586,-787,4840
2242,634,-820,5249
2042,570,-696,4741
2164,602,-713,5043
2169,602,-690,5109
2120,588,-649,5066
2052,569,-609,5016
2014,559,-586,5059
1962,546,-564,5100
1869,523,-534,5070
1757,496,-506,5028
1650,473,-491,5023
1533,450,-483,5019
1400,424,-474,4978
1266,399,-469,4934
1146,378,-469,4908
1028,358,-471,4876
910,339,-473,4831
796,321,-479,4785
694,308,-492,4748
595,295,-509,4696
509,285,-528,4637
434,277,-548,4570
369,269,-564,4485
314,262,-578,4390
265,255,-587,4276
226,249,-597,4156
195,244,-609,4020
173,240,-628,3883
155,237,-649,3732
139,236,-677,3589
122,233,-704,3441
105,231,-735,3313
87,226,-760,3186
73,221,-784,3090
62,214,-800,2997
56,209,-814,2937
49,203,-822,2875
44,199,-834,2842
37,195,-844,2798
29,192,-864,2780
18,188,-880,2746
10,184,-903,2738
4,178,-916,2712
1,174,-932,2713
-2,168,-939,2695
-7,163,-950,2702
-15,159,-959,2692
-27,155,-983,2703
-44,151,-999,2700
-62,148,-1040,2716
-78,145,-1076,2719
-88,144,-1125,2737
-97,143,-1170,2746
-101,142,-1226,2766
-109,141,-1270,2775
-116,141,-1306,2791
-130,138,-1346,2798
-141,136,-1369,2810
-155,134,-1374,2817
-163,130,-1386,2829
-172,126,-1437,2838
-172,120,-1501,2849
-172,115,-1573,2856
-158,109,-1750,2864
-134,107,-2166,2867
-81,106,-2868,2871
-2,115,-3815,2870
119,130,-4923,2872
289,160,-6021,2865
518,201,-6870,2862
817,262,-7300,2851
1189,341,-7303,2845
1629,438,-6910,2830
2124,546,-6123,2824
2648,653,-4971,2807
3175,741,-3605,2800
3681,789,-2239,2780
4146,781,-1096,2770
4568,706,-329,2746
4933,565,30,2733
5249,369,102,2704
5504,135,45,2689
5695,-118,-14,2659
5791,-376,-31,2644
5768,-629,-3,2614
5580,-867,18,2600
5218,-1084,10,2572
4688,-1264,-11,2557
4057,-1392,-3,2529
3400,-1453,3,2514
2801,-1437,11,2488
2291,-1346,-8,2473
1863,-1190,7,2449
1466,-989,1,2434
1058,-767,7,2412
620,-545,-6,2397
173,-346,6,2377
-238,-182,-1,2364
-578,-62,0,2347
-831,17,0,2336
-1015,59,0,2320
-1152,79,0,2309
-1270,83,0,2293
-1373,85,0,2282
-1462,84,0,2266
-1524,88,0,2257
-1564,93,0,2244
-1579,103,0,2238
-1583,114,0,2227
-1580,126,0,2223
-1575,141,0,2212
-1568,158,0,2210
-1553,178,0,2200
-1535,201,0,2202
-1510,225,0,2193
-1493,245,0,2200
-1481,258,0,2193
-1486,263,0,2206
-1497,259,0,2206
-1523,255,0,2230
-1545,250,0,2241
-1579,252,0,2280
-1606,255,0,2310
-1646,264,0,2374
-1676,271,0,2430
-1719,281,0,2523
-1753,288,0,2607
-1803,298,0,2722
-1851,305,0,2829
-1918,313,0,2968
-1985,320,0,3106
-2063,329,0,3278
-2131,339,0,3455
-2196,353,0,3657
-2245,368,0,3855
-2289,386,0,4058
-2321,403,0,4237
-2351,422,0,4400
-2370,441,0,4528
-2385,463,0,4634
-2388,486,0,4713
-2382,510,0,4777
-2365,533,0,4819
-2339,553,0,4847
-2302,571,0,4857
-2255,586,0,4853
-2198,597,0,4833
-2132,606,0,4807
-2058,612,0,4772
-1978,615,0,4734
-1892,614,0,4687
-1803,610,0,4640
-1711,600,0,4585
-1615,588,0,4533
-1516,573,0,4472
-1415,559,0,4416
-1313,545,0,4349
-1215,533,0,4288
-1117,518,0,4206
-1025,504,0,4125
-930,487,0,4014
-837,471,0,3898
-738,454,0,3746
-640,440,0,3596
-537,426,0,3418
-442,415,0,3263
-348,403,0,3097
-270,391,0,2972
-195,375,0,2847
-133,360,0,2765
-70,342,0,2677
-16,327,0,2620
42,313,0,2554
90,302,0,2513
134,291,0,2462
166,281,0,2436
197,269,0,2403
221,257,0,2390
249,244,0,2371
273,232,0,2367
293,221,0,2357
300,212,0,2360
296,202,0,2358
277,193,0,2368
254,184,0,2375
229,175,0,2393
207,166,0,2407
189,160,0,2426
175,155,0,2442
