II,V,PLETH,RESP
396,-218,5071,-2855
609,-337,6889,-3880
610,-328,7087,-4001
429,-221,6564,-3724
283,-164,6346,-3627
323,-237,6526,-3752
469,-349,6650,-3839
560,-370,6504,-3764
563,-303,6322,-3665
544,-256,6305,-3660
529,-276,6367,-3709
501,-300,6309,-3711
479,-262,6169,-3697
501,-189,6095,-3731
547,-153,6113,-3787
560,-171,6085,-3770
524,-197,5991,-3695
464,-200,5914,-3646
412,-200,5903,-3658
401,-216,5883,-3657
454,-220,5828,-3602
546,-187,5766,-3527
598,-141,5748,-3501
549,-109,5728,-3502
441,-80,5706,-3496
371,-44,5656,-3456
384,-32,5626,-3434
422,-70,5600,-3433
404,-122,5588,-3429
332,-140,5555,-3389
286,-129,5539,-3367
309,-123,5526,-3368
353,-127,5522,-3356
354,-118,5489,-3284
316,-97,5465,-3225
263,-84,5444,-3215
186,-91,5434,-3227
73,-104,5399,-3194
-38,-114,5374,-3158
-97,-123,5353,-3150
-108,-136,5344,-3159
-104,-150,5309,-3127
-106,-161,5283,-3092
-139,-168,5262,-3082
-224,-172,5253,-3090
-323,-171,5219,-3063
-331,-161,5194,-3028
-229,-140,5170,-3009
-114,-126,5161,-3017
-100,-125,5129,-3013
-157,-145,5105,-3014
-213,-165,5079,-3021
-227,-173,5068,-3027
-187,-173,5040,-2988
-98,-179,5022,-2925
-29,-185,5003,-2868
-83,-174,4999,-2860
-212,-167,4977,-2883
-232,-195,4961,-2922
-57,-214,4943,-2945
157,-121,4939,-2956
209,88,4916,-2939
168,259,4886,-2912
357,221,4840,-2878
988,-102,4809,-2868
1907,-723,4775,-2872
2819,-1597,4754,-2883
3641,-2509,4726,-2876
4374,-3085,4716,-2869
4670,-3070,4702,-2872
3966,-2542,4690,-2903
2241,-1786,4658,-2933
281,-1012,4638,-2952
-1091,-302,4617,-2947
-1754,246,4602,-2947
-2011,474,4567,-2944
-1931,327,4545,-2946
-1391,-17,4526,-2940
-565,-282,4512,-2959
80,-348,4477,-2991
270,-313,4453,-3022
138,-287,4434,-3020
-14,-245,4422,-3015
9,-134,4387,-3013
199,-10,4362,-3019
362,31,4343,-3013
319,0,4332,-3016
134,-21,4297,-3020
60,-2,4271,-3019
183,27,4251,-3001
327,46,4241,-3018
312,69,4207,-3074
208,66,4180,-3144
126,0,4160,-3169
55,-106,4150,-3161
-25,-159,4117,-3132
-15,-103,4091,-3103
141,0,4069,-3069
286,35,4058,-3076
248,-36,4027,-3126
80,-135,4001,-3196
-42,-167,3977,-3230
-60,-136,3966,-3237
-34,-112,3937,-3217
4,-122,3912,-3186
44,-125,3886,-3141
48,-90,3873,-3134
14,-37,3847,-3186
13,-11,3823,-3285
75,-19,3795,-3359
125,-41,3781,-3388
108,-62,3756,-3367
88,-89,3734,-3333
133,-127,3704,-3291
187,-160,3688,-3277
