II,V,PLETH,RESP
834,65,3434,-1123
520,-273,4668,-1509
-606,-950,4824,-1559
-1625,-1476,4508,-1476
-1479,-1266,4403,-1461
-345,-384,4554,-1510
406,412,4667,-1544
-176,560,4605,-1540
-1437,365,4526,-1538
-1952,510,4553,-1555
-1223,1128,4626,-1579
-90,1658,4616,-1593
452,1608,4554,-1604
326,1115,4533,-1610
46,669,4567,-1617
-225,541,4570,-1650
-700,600,4539,-1758
-1215,586,4523,-1920
-1119,460,4545,-2033
-213,400,4554,-2000
743,449,4548,-1863
892,345,4544,-1735
359,-88,4564,-1689
-6,-509,4572,-1695
261,-416,4589,-1712
816,108,4605,-1716
1137,438,4630,-1719
1137,354,4640,-1720
932,340,4667,-1722
436,694,4699,-1718
-374,879,4740,-1720
-958,274,4759,-1721
-581,-725,4784,-1720
655,-1022,4808,-1711
1671,-214,4840,-1710
1658,770,4850,-1712
998,728,4867,-1710
596,-395,4880,-1694
696,-1496,4902,-1687
837,-1679,4903,-1688
721,-1186,4914,-1688
542,-826,4920,-1669
438,-940,4928,-1656
117,-1260,4915,-1654
-607,-1403,4920,-1655
-1211,-1102,4928,-1639
-990,-339,4943,-1627
-138,406,4933,-1627
453,504,4948,-1627
525,69,4977,-1608
719,-6,5015,-1592
1093,671,5023,-1588
688,1280,5052,-1588
-854,930,5098,-1571
-2185,-92,5160,-1556
-1864,-750,5189,-1552
-334,-663,5231,-1552
762,-365,5294,-1534
799,-403,5389,-1515
593,-668,5458,-1508
804,-777,5529,-1509
952,-688,5604,-1491
381,-665,5715,-1468
-484,-704,5810,-1463
-528,-434,5895,-1475
569,315,5966,-1441
1927,1156,6077,-1320
2708,1537,6191,-1151
3193,1183,6297,-1051
4139,1,6368,-1082
5303,-1927,6475,-1206
5371,-3986,6597,-1318
3621,-5112,6713,-1368
1139,-4761,6779,-1360
-278,-3559,6875,-1334
-231,-2609,7000,-1310
114,-2293,7128,-1302
-105,-2140,7194,-1301
-503,-1696,7275,-1293
-636,-1073,7381,-1272
-835,-586,7494,-1259
-1193,-218,7543,-1258
-945,171,7604,-1257
135,375,7701,-1239
813,58,7819,-1226
16,-488,7876,-1224
-1408,-436,7930,-1226
-1778,429,8005,-1212
-948,1175,8108,-1199
-403,833,8156,-1196
-984,-248,8191,-1199
-1682,-775,8233,-1190
-1092,-129,8309,-1180
507,921,8348,-1177
1513,1202,8374,-1180
1201,505,8388,-1171
554,-426,8435,-1161
531,-912,8462,-1155
688,-1005,8478,-1157
314,-1017,8459,-1154
-136,-914,8458,-1149
118,-492,8446,-1144
747,88,8435,-1146
865,451,8388,-1143
478,542,8352,-1138
313,648,8314,-1132
610,938,8291,-1133
943,1246,8230,-1133
942,1278,8165,-1135
536,857,8083,-1133
-196,127,8029,-1133
-915,-417,7959,-1132
-1067,-344,7896,-1133
-486,134,7817,-1129
293,369,7768,-1129
649,180,7711,-1129
650,74,7662,-1133
856,350,7588,-1134
1442,527,7542,-1135
1853,57,7499,-1135
1552,-779,7469,-1139
829,-1143,7404,-1143
496,-743,7358,-1147
798,-130,7322,-1145
1092,78,7319,-1145
771,-51,7306,-1144
171,-14,7319,-1146
140,341,7330,-1145
803,588,7342,-1146
1243,304,7319,-1144
754,-336,7317,-1146
-36,-743,7315,-1146
60,-582,7305,-1146
1012,-85,7246,-1143
1497,255,7211,-1146
824,139,7188,-1147
-66,-379,7156,-1145
-81,-995,7069,-1137
489,-1387,7007,-1134
725,-1426,6972,-1134
579,-1238,6929,-1134
619,-1042,6806,-1126
861,-926,6689,-1122
826,-795,6607,-1123
512,-571,6542,-1123
380,-364,6414,-1112
608,-392,6285,-1105
891,-701,6189,-1103
899,-1051,6127,-1104
495,-1154,6018,-1095
-156,-929,5900,-1088
-521,-516,5801,-1086
-64,-83,5743,-1087
893,254,5660,-1076
1389,362,5576,-1067
1041,177,5499,-1063
540,-211,5460,-1064
561,-533,5408,-1053
866,-598,5356,-1039
929,-479,5294,-1028
837,-452,5262,-1026
974,-672,5234,-1019
1284,-1017,5227,-1010
1447,-1197,5214,-1000
1466,-1071,5218,-997
1520,-738,5215,-991
1549,-336,5224,-978
1482,180,5217,-959
1709,815,5220,-952
2780,1173,5215,-949
4585,635,5226,-941
6141,-926,5229,-924
6345,-2870,5245,-914
4908,-4355,5251,-912
2618,-4965,5261,-906
744,-4700,5257,-884
63,-3728,5266,-869
340,-2437,5264,-868
740,-1440,5262,-869
720,-1128,5242,-854
384,-1275,5239,-841
74,-1338,5234,-840
-94,-1107,5223,-841
-162,-846,5183,-827
-149,-815,5157,-814
-133,-868,5136,-813
-239,-732,5113,-815
-389,-480,5061,-801
-343,-464,5031,-789
-165,-732,5015,-789
-215,-848,4994,-790
-499,-494,4932,-774
-477,61,4887,-758
55,329,4863,-755
477,201,4837,-757
89,-67,4766,-745
-853,-278,4707,-732
-1494,-360,4677,-729
-1447,-268,4645,-730
-1058,-19,4559,-718
-764,146,4476,-703
-647,-24,4423,-697
-563,-457,4376,-698
-436,-757,4276,-689
-348,-654,4172,-675
-458,-278,4093,-666
-748,37,4030,-665
-884,172,3917,-660
-593,253,3782,-650
-130,349,3659,-642
-26,362,3566,-639
-302,303,3443,-635
-357,419,3288,-629
