II,V,PLETH,ABP
5613,6614,6658,4874
6357,7491,7487,5525
5613,6614,6539,4874
5225,6156,6035,4514
5613,6614,6461,4826
5845,6888,6685,5019
5613,6614,6342,4826
5460,6433,6108,4701
5613,6614,6264,4826
5707,6726,6361,4884
5613,6614,6224,4779
5550,6538,6112,4715
5613,6614,6145,4779
5646,6655,6147,4817
5613,6614,6067,4779
5591,6585,5999,4733
5613,6614,5988,4732
5619,6626,5962,4734
5613,6614,5909,4732
5608,6597,5843,4726
5613,6614,5791,4732
5608,6650,5741,4732
5613,6705,5712,4732
5608,6715,5667,4703
5613,6705,5633,4684
5607,6684,5591,4675
5613,6705,5555,4684
5608,6716,5492,4679
5613,6705,5436,4684
5607,6647,5384,4684
5613,6614,5358,4684
5608,6603,5319,4656
5613,6614,5279,4637
5606,6601,5226,4626
5613,6614,5200,4637
5610,6648,5177,4634
5613,6705,5161,4637
5604,6714,5119,4635
5613,6705,5082,4637
5613,6687,5037,4612
5613,6705,5003,4590
5597,6708,4956,4574
5613,6705,4924,4590
5643,6687,4896,4596
5676,6705,4885,4590
5670,6714,4861,4558
5676,6705,4845,4542
5696,6648,4821,4535
5738,6614,4806,4542
5744,6602,4780,4537
5738,6614,4767,4542
5724,6601,4747,4542
5738,6614,4727,4542
5741,6649,4683,4516
5738,6705,4648,4495
5705,6712,4619,4482
5676,6705,4609,4495
5635,6691,4587,4496
5613,6705,4570,4495
5598,6701,4544,4485
5613,6705,4530,4495
5617,6697,4507,4498
5613,6705,4491,4495
5594,6696,4466,4467
5613,6705,4452,4448
5648,6703,4427,4436
5676,6705,4412,4448
5647,6687,4388,4448
5613,6705,4373,4448
5595,6743,4348,4438
5613,6796,4333,4448
5615,6801,4310,4451
5613,6796,4294,4448
5603,6782,4269,4418
5613,6796,4255,4400
5611,6792,4232,4392
5613,6796,4215,4400
5604,6786,4187,4396
5613,6796,4176,4400
5611,6790,4169,4400
5613,6796,4176,4400
5603,6788,4161,4374
5613,6796,4136,4353
5616,6789,4103,4340
5613,6796,4097,4353
5576,6788,4098,4354
5551,6796,4097,4353
5537,6789,4071,4343
5551,6796,4058,4353
5549,6789,4052,4356
5551,6796,4058,4353
5543,6789,4039,4325
5551,6796,4018,4306
5546,6789,3994,4294
5551,6796,3979,4306
5544,6789,3940,4306
5551,6796,3900,4306
5545,6789,3864,4296
5551,6796,3861,4306
5546,6789,3860,4309
5551,6796,3861,4306
5542,6788,3840,4277
5551,6796,3821,4258
5565,6789,3797,4248
5613,6796,3782,4258
5665,6788,3757,4257
5738,6796,3742,4258
5814,6789,3731,4253
5925,6796,3742,4258
6029,6789,3747,4255
6112,6796,3742,4258
6142,6789,3716,4254
6175,6796,3703,4258
6205,6788,3698,4253
6237,6796,3703,4258
6233,6791,3686,4256
6237,6796,3664,4258
6238,6760,3636,4251
6237,6705,3624,4258
6215,6632,3605,4260
6237,6614,3585,4258
6281,6616,3555,4230
6299,6614,3545,4211
6235,6559,3542,4201
6175,6524,3545,4211
6158,6513,3528,4210
6175,6524,3506,4211
6144,6482,3478,4206
6112,6433,3467,4211
6100,6402,3449,4207
6112,6433,3427,4211
6082,6471,3385,4208
6050,6524,3348,4211
6033,6563,3317,4204
6050,6614,3309,4211
6032,6650,3304,4213
5988,6705,3309,4211
5900,6751,3306,4183
5800,6796,3309,4164
5683,6797,3305,4153
5613,6796,3309,4164
5590,6785,3305,4163
5613,6796,3309,4164
5613,6792,3306,4158
5613,6796,3309,4164
5600,6790,3305,4160
5613,6796,3309,4164
5607,6792,3306,4160
5613,6796,3309,4164
5603,6792,3305,4159
5613,6796,3309,4164
5609,6790,3307,4161
5613,6796,3309,4164
5602,6793,3304,4156
5613,6796,3309,4164
5645,6783,3308,4166
5738,6796,3309,4164
5867,6827,3301,4136
6050,6886,3309,4117
6291,6872,3324,4106
6674,6705,3348,4117
7235,6281,3352,4116
7983,5618,3348,4117
8801,4728,3340,4110
9605,3715,3348,4117
10335,2678,3352,4114
10977,1812,3348,4117
11366,1220,3324,4111
11289,997,3309,4117
10617,1133,3302,4114
9543,1631,3309,4117
8400,2312,3307,4111
7484,2990,3309,4117
6830,3518,3306,4114
6362,3987,3309,4117
5963,4445,3304,4109
5613,4893,3309,4117
5281,5235,3309,4119
4990,5527,3309,4117
4746,5797,3298,4089
4615,6071,3309,4069
4585,6290,3330,4059
4615,6524,3348,4069
4604,6805,3331,4068
4553,7158,3309,4069
4472,7494,3298,4063
4428,7792,3309,4069
4389,8011,3310,4066
4366,8155,3309,4069
4322,8210,3303,4064
4304,8245,3309,4069
4288,8283,3307,4065
4304,8336,3309,4069
4321,8346,3305,4065
4366,8336,3309,4069
4403,8317,3306,4065
4428,8336,3309,4069
4402,8345,3305,4065
4366,8336,3309,4069
4341,8281,3306,4065
4366,8245,3309,4069
4400,8227,3306,4065
4428,8245,3309,4069
4425,8243,3306,4066
4428,8245,3309,4069
4444,8235,3306,4064
4491,8245,3309,4069
4527,8238,3306,4067
4553,8245,3309,4069
4551,8237,3306,4062
4553,8245,3309,4069
4549,8235,3306,4071
4553,8245,3309,4069
4544,8240,3306,4041
4553,8245,3309,4022
4572,8231,3306,4012
4615,8245,3309,4022
4649,8249,3306,4021
4678,8245,3309,4022
4680,8191,3306,4016
4678,8155,3309,4022
4667,8134,3306,4018
4678,8155,3309,4022
4681,8152,3306,4018
4678,8155,3309,4022
4660,8142,3306,4015
4678,8155,3309,4022
4713,8149,3306,4021
4740,8155,3309,4022
4711,8145,3306,4009
4678,8155,3309,4022
4662,8147,3306,4043
4678,8155,3309,4069
4678,8146,3306,4066
4678,8155,3309,4069
4672,8146,3306,4081
4678,8155,3309,4117
4669,8146,3306,4136
4678,8155,3309,4164
4699,8146,3306,4195
4740,8155,3309,4258
4750,8146,3306,4321
4740,8155,3309,4400
4720,8145,3306,4480
4740,8155,3309,4590
4772,8147,3306,4701
4803,8155,3309,4826
4798,8144,3306,4938
4803,8155,3309,5063
4820,8150,3306,5178
4865,8155,3309,5299
4895,8140,3306,5407
4927,8155,3309,5536
4951,8156,3306,5657
4990,8155,3309,5773
5017,8128,3306,5857
5052,8155,3309,5962
5078,8200,3306,6075
5114,8245,3309,6198
5139,8232,3306,6289
5177,8245,3309,6388
5206,8283,3306,6482
5239,8336,3309,6577
5241,8330,3306,6639
5239,8336,3309,6719
5228,8367,3306,6810
5239,8426,3309,6908
5239,8430,3306,6958
5239,8426,3309,7003
5223,8441,3306,7057
5239,8517,3309,7145
5264,8574,3306,7203
5301,8608,3309,7239
5319,8600,3306,7249
5364,8608,3309,7287
5418,8603,3306,7328
5489,8608,3309,7381
5536,8597,3306,7403
5613,8608,3309,7429
5719,8582,3306,7442
5863,8517,3309,7476
5984,8403,3306,7495
6112,8336,3309,7523
6246,8297,3306,7537
6424,8245,3309,7571
6604,8108,3306,7590
6798,7973,3309,7618
6981,7869,3306,7617
7173,7792,3309,7618
7333,7660,3305,7604
7484,7520,3309,7618
7623,7379,3306,7633
7796,7249,3309,7665
7964,7090,3305,7667
8108,6977,3309,7665
8179,6890,3307,7648
8233,6796,3309,7665
8303,6638,3303,7684
8420,6524,3309,7713
8494,6468,3309,7708
8482,6433,3309,7713
8380,6330,3298,7705
8295,6252,3309,7713
8236,6233,3328,7702
8171,6252,3348,7713
8026,6206,3344,7713
7859,6161,3348,7713
7692,6147,3362,7678
7547,6161,3388,7665
7379,6118,3389,7658
7235,6071,3388,7665
7105,6049,3392,7636
6986,6071,3427,7618
6821,6064,3464,7606
6674,6071,3506,7618
6559,6100,3538,7596
6487,6161,3585,7571
6389,6175,3635,7534
6299,6161,3703,7523
6219,6137,3762,7497
6175,6161,3821,7476
6110,6200,3869,7441
6050,6252,3939,7429
5978,6263,4016,7403
5925,6252,4097,7381
5854,6225,4152,7330
5800,6252,4215,7287
5753,6299,4284,7231
5738,6343,4373,7192
5708,6334,4449,7138
5676,6343,4530,7097
5628,6376,4604,7044
5613,6433,4688,7003
5606,6443,4760,6934
5613,6433,4845,6861
5601,6417,4924,6773
5613,6433,5003,6719
5636,6434,5058,6669
5676,6433,5121,6624
5681,6420,5180,6546
5676,6433,5239,6482
5662,6435,5272,6423
5676,6433,5318,6388
5678,6413,5371,6334
5676,6433,5436,6293
5658,6472,5475,6255
5676,6524,5515,6246
5705,6530,5550,6221
5738,6524,5594,6198
5736,6509,5612,6163
5738,6524,5633,6151
5735,6523,5659,6127
5738,6524,5712,6104
5722,6511,5753,6063
5738,6524,5791,6057
5770,6525,5806,6056
5800,6524,5830,6057
5773,6504,5845,6023
5738,6524,5870,6009
5718,6563,5882,6005
5738,6614,5909,6009
5740,6619,5925,5978
5738,6614,5948,5962
5726,6602,5959,5956
5738,6614,5988,5962
5739,6611,6008,5932
5738,6614,6027,5915
5708,6606,6020,5908
5676,6614,6027,5915
5631,6608,6039,5887
5613,6614,6067,5867
5603,6608,6068,5858
5613,6614,6067,5867
5609,6606,6056,5843
5613,6614,6067,5820
5607,6611,6064,5806
5613,6614,6067,5820
5608,6601,6056,5805
5613,6614,6067,5773
5607,6620,6079,5729
5613,6614,6106,5725
5606,6562,6110,5727
5613,6524,6106,5725
5627,6506,6079,5692
5676,6524,6067,5678
5715,6522,6056,5672
5738,6524,6067,5678
5728,6516,6065,5651
5738,6524,6067,5631
5747,6516,6045,5618
5738,6524,6027,5631
5671,6522,5998,5615
5613,6524,5988,5583
5590,6506,5968,5541
5613,6524,5948,5536
5617,6562,5904,5536
5613,6614,5870,5536
5602,6620,5838,5505
5613,6614,5830,5489
5611,6601,5811,5481
5613,6614,5791,5489
5605,6611,5748,5467
5613,6614,5712,5441
5609,6605,5666,5407
5613,6614,5633,5394
5607,6609,5589,5382
5613,6614,5555,5394
5608,6607,5508,5398
5613,6614,5476,5394
5607,6608,5433,5360
5613,6614,5397,5347
5608,6607,5349,5344
5613,6614,5318,5347
5607,6608,5278,5317
5613,6614,5239,5299
5609,6607,5187,5293
5613,6614,5161,5299
5605,6607,5140,5273
5613,6614,5121,5252
5611,6607,5074,5242
5613,6614,5042,5252
5600,6607,5018,5231
5613,6614,5003,5205
5637,6607,4959,5186
5676,6614,4924,5205
5681,6607,4897,5212
5676,6614,4885,5205
5661,6607,4845,5170
5676,6614,4806,5157
5681,6607,4773,5152
5676,6614,4767,5157
5637,6607,4747,5133
5613,6614,4727,5110
5601,6607,4698,5093
5613,6614,4688,5110
5610,6607,4667,5118
5613,6614,4648,5110
5607,6607,4618,5075
5613,6614,4609,5063
5607,6607,4604,5060
5613,6614,4609,5063
5610,6608,4590,5034
5613,6614,4570,5016
5601,6607,4541,5006
5613,6614,4530,5016
5636,6608,4510,5010
5676,6614,4491,5016
5682,6606,4461,5016
5676,6614,4452,5016
5658,6610,4446,4985
5676,6614,4452,4968
5702,6604,4434,4963
5738,6614,4412,4968
5742,6614,4381,4942
5738,6614,4373,4921
5725,6595,4368,4910
5738,6614,4373,4921
5741,6653,4355,4916
5738,6705,4333,4921
5718,6710,4302,4922
5738,6705,4294,4921
5773,6692,4290,4890
5800,6705,4294,4874
5771,6702,4275,4868
5738,6705,4255,4874
5721,6696,4227,4848
5738,6705,4215,4826
5738,6700,4195,4814
5738,6705,4176,4826
5730,6697,4146,4824
5738,6705,4136,4826
5732,6699,4132,4823
5738,6705,4136,4826
5735,6697,4118,4802
5738,6705,4097,4779
5724,6699,4069,4763
5738,6705,4058,4779
5764,6697,4048,4785
