II,V,PLETH,ABP
574,335,2383,4408
968,327,3227,5953
1221,290,3306,6094
1228,387,3049,5631
1042,566,2941,5445
860,663,3022,5593
827,634,3077,5692
857,553,3008,5575
747,458,2925,5449
505,342,2923,5464
383,228,2956,5538
535,159,2931,5508
773,110,2869,5421
815,24,2842,5397
667,-86,2856,5445
570,-140,2844,5449
607,-105,2800,5401
577,-72,2766,5372
346,-124,2766,5395
105,-220,2757,5401
169,-226,2717,5383
474,-115,2668,5367
553,-46,2643,5381
17,-165,2620,5376
-890,-419,2584,5373
-1419,-551,2528,5364
-1134,-434,2489,5374
-497,-235,2460,5370
-321,-218,2421,5373
-734,-378,2347,5367
-1106,-443,2276,5374
-1026,-250,2223,5369
-774,74,2186,5373
-610,376,2122,5367
-214,702,2054,5373
746,1138,2003,5369
1978,1589,1985,5373
2993,1867,1951,5362
3814,1807,1894,5364
4657,1183,1835,5358
5119,-297,1834,5363
4352,-2588,1856,5354
2232,-4955,1861,5355
-77,-6301,1837,5348
-1101,-6036,1871,5354
-540,-4581,1955,5347
523,-2940,2024,5347
906,-1829,2037,5336
467,-1262,2097,5337
-132,-899,2235,5327
-440,-575,2380,5329
-544,-371,2444,5319
-623,-329,2528,5317
-655,-323,2739,5302
-564,-242,3073,5300
-358,-121,3396,5290
-118,-57,3674,5291
-2,-66,3921,5275
-127,-76,4160,5265
-365,-47,4337,5245
-399,-3,4461,5237
-182,10,4563,5218
8,9,4694,5210
-15,43,4824,5190
-60,105,4932,5182
33,154,5000,5162
120,144,5071,5154
72,121,5146,5134
93,139,5216,5126
374,220,5251,5107
709,312,5282,5099
725,327,5318,5079
388,221,5366,5071
-9,75,5385,5050
-203,23,5390,5047
-120,91,5391,5039
177,174,5409,5056
470,192,5410,5074
523,196,5397,5121
361,244,5367,5176
300,304,5359,5264
507,347,5347,5356
774,412,5325,5473
854,499,5278,5586
817,527,5255,5717
858,496,5243,5841
976,539,5220,5976
1041,680,5155,6095
1068,759,5105,6220
1186,717,5074,6329
1401,720,5041,6450
1558,847,4961,6557
1564,911,4891,6670
1512,786,4844,6763
1564,655,4805,6860
1742,685,4722,6934
1919,746,4646,7010
1962,671,4594,7060
1845,554,4558,7110
1622,541,4478,7139
1374,546,4393,7173
1215,435,4326,7187
1239,313,4283,7203
1381,349,4211,7196
1415,473,4135,7194
1192,458,4068,7175
854,269,4026,7165
651,116,3966,7138
652,142,3900,7116
708,233,3833,7076
672,196,3791,7044
499,43,3745,6997
256,-32,3703,6961
101,29,3654,6908
174,67,3625,6865
392,-12,3597,6807
545,-56,3577,6758
585,57,3544,6695
625,177,3526,6640
563,108,3508,6570
198,-80,3496,6509
-242,-180,3472,6434
-149,-135,3460,6370
538,-22,3449,6292
1030,106,3439,6225
680,152,3409,6144
-119,-2,3390,6078
-518,-249,3375,6005
-282,-281,3359,5947
146,-40,3319,5878
415,152,3289,5825
575,112,3269,5764
732,76,3252,5722
822,229,3211,5670
812,355,3179,5630
