II,V,PLETH
4320,3985,7712
5008,4538,8735
4582,4028,7712
4381,3742,7178
4712,3985,7712
4900,4122,8034
4712,3942,7712
4535,3819,7501
4516,3899,7712
4415,3926,7849
4189,3814,7712
4033,3726,7603
3992,3728,7652
3925,3708,7657
3796,3642,7561
3663,3596,7484
3534,3599,7470
3388,3593,7434
3273,3556,7349
3205,3503,7254
3142,3471,7198
3040,3452,7158
2945,3428,7047
2843,3352,6692
2683,3257,6079
2417,3160,5331
2160,3085,4688
2039,2999,4240
2094,2914,3962
2189,2820,3740
2225,2742,3569
2202,2686,3438
2225,2700,3357
2306,2768,3272
2422,2871,3206
2578,2967,3158
2880,3085,3145
3294,3219,3117
3665,3342,3085
3810,3420,3044
3796,3471,3024
3742,3505,3003
3731,3514,2994
3724,3485,2976
3731,3471,2964
3757,3486,2941
3796,3514,2934
3820,3507,2929
3862,3514,2934
3917,3592,2920
3927,3771,2903
3816,3962,2880
3665,4071,2873
3677,3996,2870
4058,3685,2873
4844,3063,2861
5956,2142,2843
7245,1044,2818
8509,43,2813
9330,-626,2812
9229,-814,2813
7980,-516,2795
5956,214,2782
3898,1184,2776
2487,2142,2782
1950,2855,2771
2094,3299,2752
2464,3565,2727
2683,3771,2722
2635,3914,2721
2487,3985,2722
2385,3985,2706
2356,3985,2692
2357,4000,2681
2422,4028,2692
2515,4028,2704
2553,4028,2722
2499,4028,2732
2487,4028,2752
2539,4005,2776
2553,3985,2813
2434,3978,2842
2356,3985,2873
2424,4007,2898
2553,4071,2934
2560,4129,2964
2487,4114,2994
2454,4010,3017
2487,3942,3055
2512,3965,3090
2553,4028,3115
2640,4021,3113
2749,3985,3115
2814,3994,3127
2880,4071,3145
2993,4121,3137
3142,4114,3115
3271,4072,3092
3403,4071,3085
3546,4106,3073
3665,4156,3055
3715,4171,3014
3731,4156,2964
3725,4113,2909
3665,4071,2873
3514,4023,2844
3338,3985,2813
3210,3940,2764
3142,3899,2722
3062,3849,2689
2945,3814,2661
2807,3786,2608
2683,3771,2540
2556,3734,2470
2422,3685,2420
2300,3630,2373
2225,3599,2329
2133,3563,2271
1964,3514,2208
1749,3450,2131
1636,3428,2057
1626,3423,1987
1571,3385,1936
1354,3251,1891
1113,3085,1845
1009,2970,1785
1047,2957,1724
1074,2958,1661
1047,2914,1603
1017,2835,1540
1047,2828,1482
1138,2888,1432
1309,2957,1391
1549,3005,1341
1833,3128,1270
2116,3310,1171
2422,3428,1059
2678,3433,945
2814,3471,847
2810,3613,749
2814,3728,635
2864,3699,498
2880,3642,363
2822,3662,254
2814,3685,181
2896,3610,130
2945,3556,91
2886,3638,56
2814,3814,30
2726,3984,10
2487,4199,0
2197,4399,-3
2356,4285,0
3328,3532,0
4909,2228,0
6564,766,-1
7985,-471,0
9035,-1341,0
9425,-1757,0
8726,-1628,-1
6938,-900,0
4723,231,0
3011,1414,0
2218,2324,0
2094,2914,0
2159,3295,0
2225,3599,0
2299,3833,0
2356,3985,0
2310,4025,0
2225,3985,0
2195,3912,0
2225,3899,0
2248,3928,0
2291,3942,0
2347,3905,0
2356,3899,0
2286,3948,0
2291,3985,0
2415,3949,0
2553,3899,0
2545,3894,0
2487,3899,0
2486,3854,0
2553,3814,0
2611,3835,0
2683,3899,0
2752,3904,0
2749,3856,0
2665,3806,-1
2683,3814,0
2902,3861,0
3207,3942,0
3408,3993,-1
3534,3985,0
3701,3934,1
3927,3942,0
4099,4000,-3
4189,4028,0
4244,3974,3
4320,3942,0
4379,3970,-9
4385,3985,0
4311,3891,37
4189,3771,91
4064,3730,139
3992,3771,181
3945,3768,224
3862,3685,272
3703,3574,318
3534,3514,363
3410,3474,407
3338,3428,454
3255,3381,497
3142,3385,544
2980,3378,598
2814,3299,665
2698,3191,738
2683,3214,817
2656,3335,892
2487,3342,968
2196,3105,1041
2029,2828,1119
2087,2719,1193
2225,2742,1270
2218,2697,1351
2094,2571,1452
1986,2466,1559
1964,2442,1663
1985,2445,1751
2094,2485,1845
2332,2571,1948
2683,2700,2057
3047,2833,2141
3403,2999,2208
3692,3181,2272
3862,3299,2359
3876,3300,2452
3862,3257,2540
3883,3252,2613
3927,3299,2692
3966,3345,2778
4058,3385,2873
4149,3403,2954
4123,3385,3024
4002,3329,3083
3992,3342,3145
4092,3502,3203
4058,3771,3266
3823,3949,3325
3796,3856,3387
4378,3396,3436
5498,2614,3478
6716,1616,3505
7723,600,3539
8349,-217,3568
8378,-600,3599
7556,-448,3613
6021,171,3629
4349,978,3640
3207,1714,3660
2780,2274,3671
2814,2742,3690
2981,3145,3702
3207,3428,3720
3453,3543,3729
3600,3599,3750
3537,3681,3774
3403,3771,3811
3344,3765,3838
3338,3685,3871
3248,3596,3897
3142,3556,3932
3173,3532,3966
3403,3514,4022
3670,3481,4082
3862,3428,4143
3926,3350,4184
3927,3299,4234
3868,3305,4288
3796,3342,4355
3728,3340,4403
3731,3299,4446
3808,3265,4474
3927,3299,4506
3994,3360,4521
3992,3385,4537
3959,3339,4544
3992,3299,4567
4121,3328,4582
4320,3428,4597
4482,3506,4594
4582,3514,4597
4686,3449,4594
4909,3385,4597
5172,3357,4581
5301,3385,4567
5236,3418,4545
5171,3428,4537
5240,3402,4519
5367,3385,4506
5367,3382,4485
5236,3385,4476
5046,3365,4458
4843,3342,4446
4619,3322,4424
4451,3299,4416
4371,3227,4401
4320,3128,4385
4183,3070,4350
3992,3128,4325
3826,3241,4303
3731,3299,4295
3642,3225,4267
3534,3085,4234
3382,2946,4193
3207,2828,4174
2999,2691,4155
2814,2571,4143
2678,2512,4113
2618,2528,4083
2564,2521,4044
2487,2442,4022
2390,2320,4001
2356,2271,3992
2374,2312,3973
2422,2400,3962
2508,2470,3943
2749,2571,3932
3135,2728,3912
3534,2914,3901
3766,3050,3883
3862,3128,3871
3912,3174,3850
3992,3214,3841
4043,3238,3825
4058,3257,3811
4070,3274,3786
4123,3299,3780
4152,3303,3779
4123,3299,3780
4096,3324,3760
4189,3428,3750
4326,3556,3746
4320,3642,3750
4117,3685,3733
3992,3728,3720
4235,3608,3712
4909,3085,3720
5857,2154,3709
6938,1157,3690
7937,328,3663
8509,-343,3660
8275,-811,3658
7200,-728,3660
5621,50,3643
4123,1157,3629
3172,2037,3610
2945,2571,3599
3201,2950,3579
3534,3299,3569
3652,3532,3552
3600,3642,3539
3531,3704,3515
3534,3771,3508
3544,3790,3506
3534,3771,3508
3512,3750,3490
3534,3771,3478
3590,3785,3471
3665,3771,3478
3690,3733,3473
3665,3728,3478
3601,3753,3486
3600,3771,3508
3654,3737,3520
3731,3685,3539
3747,3663,3560
3731,3685,3599
3712,3695,3629
3731,3685,3660
3774,3680,3683
3862,3728,3720
3963,3775,3751
4058,3771,3780
4116,3707,3793
4189,3685,3811
4298,3734,3824
4451,3814,3841
4606,3831,3841
4778,3814,3841
4950,3812,3835
5105,3856,3841
5194,3878,3841
5236,3856,3841
5246,3813,3825
5236,3814,3811
5166,3829,3791
5040,3814,3780
4871,3741,3764
4712,3685,3750
4571,3674,3721
4451,3685,3690
4321,3652,3652
4189,3599,3629
4050,3561,3602
3927,3556,3569
3800,3541,3517
3665,3514,3478
3499,3468,3446
3338,3428,3418
3190,3391,3369
3076,3385,3327
2955,3367,3292
2814,3299,3266
2619,3176,3222
2422,3085,3176
2288,3043,3127
2291,2999,3085
2331,2878,3033
2291,2742,2994
2154,2671,2962
2094,2700,2934
2183,2758,2886
2356,2828,2843
2536,2911,2807
2814,3042,2782
3194,3194,2740
3534,3342,2692
3657,3449,2640
3665,3514,2601
3718,3541,2564
3862,3556,2540
3950,3559,2513
3927,3556,2480
3859,3544,2430
3862,3556,2389
3927,3602,2357
3992,3685,2329
3990,3755,2283
3927,3814,2238
3816,3900,2201
3731,4071,2178
3801,4215,2138
4189,4114,2087
4900,3562,2031
5825,2614,1996
6840,1501,1968
7854,514,1936
8564,-192,1887
8509,-514,1845
7432,-401,1811
5694,171,1784
4011,1047,1742
2945,1971,1694
2541,2694,1643
2553,3171,1603
2705,3480,1566
2880,3728,1542
2991,3901,1525
3011,3985,1512
2958,3997,1486
2945,4028,1452
3004,4067,1415
3076,4071,1391
3063,4012,1374
3011,3985,1361
3003,4008,1343
3076,4028,1331
3113,3983,1326
3076,3942,1331
2999,3957,1333
3011,3985,1331
3084,3951,1319
3142,3899,1300
3112,3898,1272
3076,3942,1240
3109,3942,1200
3207,3899,1149
3266,3867,1079
3273,3899,998
3290,3938,909
3403,3942,817
3574,3904,713
3731,3899,605
3826,3946,496
3927,4028,393
4088,4071,297
4320,4071,212
4548,4028,141
4712,3985,91
4763,3958,55
4712,3985,30
4602,4026,10
4516,4028,0
4477,3948,-3
4451,3856,0
4354,3796,0
4189,3771,0
4002,3730,-1
3862,3685,0
3759,3627,0
3665,3556,0
3540,3481,-1
3403,3471,0
3262,3507,0
3142,3514,0
3029,3429,0
2945,3342,0
2876,3309,0
2814,3299,0
2705,3226,0
2553,3128,0
2370,3050,0
2225,2999,0
2130,2917,-2
2094,2828,0
2063,2752,0
2029,2700,0
1997,2639,-3
2029,2614,0
2126,2645,1
2291,2742,0
2526,2858,-5
2880,2999,0
3276,3154,3
3600,3299,0
3762,3402,-10
3862,3471,0
3941,3509,13
3992,3514,0
3980,3498,-40
3992,3514,0
4060,3547,251
4123,3556,756
4120,3529,1380
4123,3556,1936
4159,3664,2308
4123,3814,2540
3909,3961,2714
3665,4156,2873
3670,4331,2988
4123,4242,3055
5018,3606,3094
6283,2442,3145
7774,1050,3198
9229,-171,3236
10189,-989,3250
10210,-1285,3266
9085,-1044,3292
7134,-300,3327
5078,728,3345
3665,1757,3357
3116,2559,3366
3142,3128,3387
3294,3517,3403
3403,3771,3418
3474,3886,3425
3534,3942,3448
3541,3987,3472
3534,4028,3508
3551,4013,3536
3600,3985,3569
3611,3973,3594
3600,3985,3629
3602,3970,3664
3665,3942,3720
3715,3914,3777
3731,3899,3841
3704,3889,3895
3731,3899,3962
3791,3914,4023
3862,3899,4083
3886,3844,4122
3927,3814,4174
4012,3827,4230
4123,3856,4295
4177,3839,4330
4189,3814,4355
4214,3814,4375
4320,3856,4416
4474,3885,4448
4647,3899,4476
4804,3897,4486
4974,3899,4506
5160,3891,4520
5367,3899,4537
5531,3917,4533
5629,3942,4537
5664,3932,4542
5694,3899,4567
5696,3850,4582
5629,3814,4597
5488,3784,4595
5367,3771,4597
5281,3740,4591
5171,3685,4597
4975,3607,4595
4778,3556,4597
4633,3531,4589
4516,3514,4597
4351,3468,4598
4189,3428,4597
4071,3400,4575
3992,3385,4567
3873,3344,4563
3731,3299,4567
3572,3255,4547
3403,3214,4537
3193,3123,4529
3011,2999,4537
2885,2881,4531
2814,2828,4537
2735,2800,4537
2683,2742,4537
2664,2624,4512
2683,2528,4506
2712,2508,4514
2814,2571,4537
3004,2650,4533
3273,2742,4537
3572,2853,4545
3927,2999,4567
4250,3143,4565
4451,3257,4567
4487,3320,4571
4516,3342,4597
4569,3339,4611
4582,3342,4627
4513,3357,4635
4516,3385,4658
4645,3392,4669
4778,3385,4688
4770,3391,4697
4712,3471,4718
4711,3597,4729
4712,3728,4748
4559,3829,4758
4385,3899,4779
4587,3788,4788
5432,3299,4809
6662,2394,4820
7854,1328,4839
8906,359,4848
9948,-386,4869
10602,-826,4881
10079,-771,4900
8144,-179,4907
5760,728,4930
4148,1601,4945
3665,2314,4960
3743,2888,4953
3862,3342,4960
3917,3599,4970
3992,3685,4990
4026,3707,4987
3992,3771,4990
3949,3839,4995
3992,3856,5020
4057,3807,5032
4058,3771,5051
3969,3768,5060
3927,3771,5081
3993,3728,5089
4123,3685,5111
4161,3689,5133
4123,3728,5172
4081,3730,5198
4123,3685,5232
4171,3638,5257
4189,3642,5293
4171,3670,5317
4189,3685,5353
