II,V,PLETH,RESP
798,-443,1976,-55
1081,-589,2679,-73
1114,-597,2755,-76
1039,-553,2556,-73
1015,-541,2479,-71
1051,-558,2555,-70
1074,-568,2610,-71
1056,-559,2565,-76
1036,-552,2510,-81
1044,-562,2519,-84
1065,-582,2556,-86
1063,-588,2546,-90
1045,-573,2509,-95
1037,-549,2498,-98
1047,-534,2520,-100
1055,-535,2519,-103
1055,-547,2492,-109
1054,-556,2472,-112
1060,-553,2477,-112
1062,-545,2473,-116
1054,-549,2452,-136
1042,-562,2425,-162
1037,-563,2415,-176
1038,-544,2402,-176
1045,-529,2388,-179
1047,-529,2363,-193
1045,-529,2346,-203
1038,-512,2332,-202
1038,-495,2323,-209
1041,-499,2304,-231
1047,-516,2290,-247
1045,-521,2279,-246
1037,-511,2278,-249
1023,-498,2271,-270
1015,-490,2270,-290
1011,-480,2268,-289
1008,-467,2273,-290
993,-449,2273,-313
969,-426,2280,-339
945,-397,2284,-342
933,-369,2292,-339
922,-343,2291,-350
902,-311,2294,-367
861,-263,2294,-368
816,-210,2297,-367
780,-167,2288,-378
760,-138,2283,-394
737,-100,2278,-396
704,-38,2278,-395
662,30,2264,-409
633,66,2241,-431
620,65,2212,-441
620,57,2199,-441
618,73,2181,-446
623,96,2151,-459
639,92,2105,-469
673,49,2084,-471
718,-2,2077,-471
775,-42,2067,-473
834,-77,2025,-475
886,-130,2001,-476
922,-210,2028,-479
951,-307,2121,-487
978,-395,2224,-495
1004,-466,2324,-500
1019,-519,2428,-500
1025,-562,2576,-500
1025,-594,2727,-503
1028,-619,2851,-507
1031,-645,2952,-506
1036,-685,3105,-505
1037,-730,3298,-504
1035,-756,3471,-506
1026,-753,3586,-506
1016,-741,3727,-505
1009,-738,3920,-504
1010,-744,4106,-506
1011,-737,4215,-506
1008,-717,4316,-505
998,-699,4462,-504
988,-697,4624,-506
979,-705,4714,-507
976,-706,4766,-505
974,-691,4831,-499
972,-672,4916,-498
966,-662,4955,-501
959,-666,4957,-497
955,-663,4955,-485
961,-639,4978,-477
970,-609,4982,-477
977,-611,4963,-477
973,-643,4925,-466
965,-667,4904,-457
957,-647,4880,-454
957,-608,4851,-455
957,-590,4800,-449
956,-601,4759,-442
947,-610,4722,-440
939,-602,4696,-441
934,-590,4652,-436
934,-594,4619,-429
931,-609,4589,-426
923,-617,4574,-427
909,-604,4542,-422
902,-583,4516,-416
900,-577,4489,-412
897,-601,4476,-412
888,-632,4451,-409
884,-640,4438,-403
883,-622,4423,-398
882,-607,4422,-397
871,-611,4402,-395
864,-617,4380,-391
861,-608,4348,-384
854,-599,4329,-380
833,-601,4300,-381
813,-604,4270,-389
807,-595,4228,-396
813,-589,4203,-400
813,-595,4173,-397
807,-597,4133,-387
796,-583,4070,-373
791,-575,4023,-366
786,-583,3983,-366
785,-584,3941,-369
784,-565,3871,-369
784,-554,3818,-368
776,-571,3779,-367
760,-595,3744,-368
740,-586,3675,-368
731,-560,3614,-368
733,-552,3573,-369
739,-567,3546,-367
733,-574,3493,-360
719,-559,3447,-354
715,-535,3419,-352
748,-510,3406,-354
819,-455,3368,-354
917,-337,3335,-354
1008,-165,3314,-353
1073,-13,3308,-354
1103,34,3282,-353
1103,-58,3259,-353
1077,-244,3242,-355
1038,-455,3238,-354
1007,-651,3215,-348
1011,-830,3195,-342
1052,-983,3176,-338
1098,-1079,3169,-339
1096,-1087,3151,-342
1026,-1020,3142,-349
913,-932,3135,-357
814,-864,3137,-357
747,-801,3123,-347
698,-727,3109,-333
639,-628,3091,-325
580,-563,3082,-323
533,-523,3060,-324
513,-508,3046,-325
513,-487,3034,-326
525,-476,3032,-326
530,-480,3013,-323
522,-489,2982,-317
496,-473,2937,-312
473,-438,2903,-310
470,-438,2870,-309
482,-477,2843,-305
472,-404,2809,-298
451,-78,2789,-294
523,357,2772,-295
787,468,2754,-297
1177,-117,2721,-297
1534,-1550,2700,-296
1820,-3860,2682,-296
2146,-6803,2664,-294
2489,-9464,2626,-290
2572,-10522,2596,-289
2160,-9355,2575,-290
1410,-6727,2557,-285
750,-4068,2521,-274
459,-2248,2495,-266
449,-1246,2480,-266
471,-725,2466,-266
410,-489,2427,-259
333,-440,2395,-252
321,-442,2374,-251
352,-388,2358,-253
356,-280,2318,-252
327,-196,2283,-252
305,-181,2261,-255
309,-209,2246,-253
310,-218,2209,-240
298,-190,2172,-226
290,-156,2148,-222
300,-143,2134,-224
305,-140,2102,-218
297,-147,2071,-206
281,-141,2050,-199
279,-138,2039,-201
284,-114,2012,-204
287,-99,1984,-203
277,-99,1960,-200
263,-110,1947,-201
254,-108,1924,-204
253,-92,1903,-204
250,-79,1886,-200
247,-84,1876,-200
245,-98,1856,-205
244,-102,1832,-212
239,-92,1806,-214
238,-84,1789,-216
241,-87,1769,-219
242,-90,1750,-222
233,-88,1729,-221
219,-90,1716,-220
207,-103,1700,-226
202,-111,1680,-239
197,-98,1652,-248
191,-72,1631,-250
188,-59,1613,-254
189,-64,1594,-272
188,-67,1564,-298
176,-53,1540,-314
155,-29,1522,-313
133,-9,1510,-316
118,2,1490,-330
111,11,1477,-341
102,25,1469,-340
86,41,1463,-345
67,60,1446,-366
52,88,1432,-385
38,130,1424,-386
20,181,1420,-383
-7,219,1406,-389
-36,237,1398,-398
-63,251,1397,-396
-93,287,1395,-399
-130,351,1375,-418
-171,413,1357,-439
-207,448,1346,-443
-232,460,1335,-441
-248,475,1304,-449
-260,507,1270,-467
-268,540,1243,-473
-266,555,1228,-470
-252,552,1199,-467
-227,544,1161,-469
-192,536,1124,-470
-147,511,1111,-469
-95,459,1096,-469
-39,392,1064,-470
11,330,1018,-468
55,275,1006,-468
93,217,1016,-474
127,150,1021,-488
156,80,1001,-500
179,8,1006,-503
195,-56,1054,-494
204,-100,1116,-484
208,-122,1139,-477
210,-136,1164,-476
215,-152,1259,-476
223,-167,1463,-477
230,-181,1709,-477
232,-204,1937,-477
231,-235,2127,-475
233,-249,2321,-473
240,-233,2505,-470
242,-205,2649,-470
239,-200,2747,-469
234,-217,2869,-468
233,-225,3027,-469
233,-204,3173,-473
226,-178,3260,-471
214,-177,3345,-457
207,-200,3465,-436
211,-211,3589,-425
220,-189,3654,-425
224,-157,3700,-422
222,-147,3766,-407
219,-162,3844,-396
220,-183,3878,-396
221,-195,3892,-397
